year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2008,52,1,-,Marley & Me,Fox,"$36,357,586",-,3480,-,"$10,447","$50,738,566",1
2008,52,2,-,Bedtime Stories,Walt Disney Studios Motion Pictures,"$27,450,296",-,3681,-,"$7,457","$38,029,113",1
2008,52,3,-,The Curious Case of Benjamin Button,Paramount Pictures,"$26,853,816",-,2988,-,"$8,987","$38,725,647",1
2008,52,4,-,Valkyrie,United Artists,"$21,027,007",-,2711,-,"$7,756","$29,520,979",1
2008,52,5,1,Yes Man,Warner Bros.,"$16,657,046",-8.8%,3434,-,"$4,850","$49,798,560",2
2008,52,6,2,Seven Pounds,Sony Pictures Releasing,"$13,203,236",-11.1%,2758,-,"$4,787","$38,762,647",2
2008,52,7,3,The Tale of Despereaux,Universal Pictures,"$8,932,625",-11.6%,3107,+3,"$2,875","$27,448,085",2
2008,52,8,4,The Day the Earth Stood Still,Fox,"$7,697,799",-22.2%,2402,-1158,"$3,204","$63,480,184",3
2008,52,9,-,The Spirit,Lionsgate,"$6,463,278",-,2509,-,"$2,576","$10,305,501",1
2008,52,10,15,Doubt,Miramax,"$5,339,742",+684.2%,1267,"+1,228","$4,214","$8,484,863",3
2008,52,11,5,Four Christmases,Warner Bros.,"$4,840,221",-37.2%,2510,-1005,"$1,928","$111,588,896",5
2008,52,12,6,Twilight,Summit Entertainment,"$4,742,432",-8.6%,1849,-1142,"$2,564","$167,325,198",6
2008,52,13,8,Slumdog Millionaire,Fox Searchlight Pictures,"$4,301,870",+40.9%,614,+25,"$7,006","$19,476,395",7
2008,52,14,7,Bolt,Walt Disney Studios Motion Pictures,"$3,377,761",-18.5%,1923,-1045,"$1,756","$102,423,519",6
2008,52,15,18,Gran Torino,Warner Bros.,"$2,322,781",+396.1%,84,+65,"$27,652","$4,220,824",3
2008,52,16,11,Milk,Focus Features,"$1,762,638",+1.9%,311,-45,"$5,667","$13,533,585",5
2008,52,17,10,Quantum of Solace,Sony Pictures Releasing,"$1,400,474",-31.7%,891,-983,"$1,571","$164,302,659",7
2008,52,18,19,Frost/Nixon,Universal Pictures,"$1,355,186",+258.5%,205,+166,"$6,610","$3,539,426",4
2008,52,19,9,Australia,Fox,"$1,079,248",-50.4%,711,-1501,"$1,517","$44,283,588",5
2008,52,20,12,Madagascar: Escape 2 Africa,DreamWorks,"$923,018",-41.2%,808,-1199,"$1,142","$174,862,381",8
2008,52,21,-,Ghajini,Adlabs Films,"$766,859",-,83,-,"$9,239","$1,387,534",1
2008,52,22,29,The Reader,The Weinstein Company,"$664,013",+615.6%,116,+108,"$5,724","$1,243,690",3
2008,52,23,24,The Wrestler,Fox Searchlight Pictures,"$387,530",+91.2%,18,+14,"$21,529","$907,631",2
2008,52,24,13,Nothing Like the Holidays,Overture Films,"$314,033",-75.9%,439,-1232,$715,"$7,035,838",3
2008,52,25,23,Beverly Hills Chihuahua,Walt Disney Studios Motion Pictures,"$312,652",+38.5%,283,-32,"$1,104","$93,118,082",13
2008,52,26,17,Cadillac Records,Sony Pictures Releasing,"$270,365",-55.4%,180,-521,"$1,502","$7,712,287",4
2008,52,27,33,High School Musical 3: Senior Year,Walt Disney Studios Motion Pictures,"$216,072",+282.9%,295,+134,$732,"$89,695,501",10
2008,52,28,16,Role Models,Universal Pictures,"$204,715",-68.3%,225,-567,$909,"$66,238,440",8
2008,52,29,-,Revolutionary Road,Paramount Vantage,"$189,911",-,3,-,"$63,303","$189,911",1
2008,52,30,27,Eagle Eye,DreamWorks,"$158,602",+22.6%,205,-49,$773,"$101,111,837",14
2008,52,31,22,The Polar Express2008 IMAX Release,Warner Bros.,"$158,092",-39.3%,26,-,"$6,080","$1,531,448",6
2008,52,32,20,Rab Ne Bana Di Jodi,-,"$156,871",-52%,54,-28,"$2,905","$1,843,747",3
2008,52,33,46,Magnificent Desolation: Walking on the Moon 3D,IMAX,"$136,565",+498.1%,3,-1,"$45,521","$26,929,002",171
2008,52,34,26,Rachel Getting Married,Sony Pictures Classics,"$131,440",+0.9%,65,-50,"$2,022","$10,017,383",13
2008,52,35,14,Transporter 3,Lionsgate,"$128,930",-81.1%,135,-872,$955,"$31,613,973",5
2008,52,36,-,Last Chance Harvey,Overture Films,"$97,260",-,6,-,"$16,210","$132,934",1
2008,52,37,54,Body of Lies,Warner Bros.,"$90,631",+695.6%,182,+158,$497,"$39,155,635",12
2008,52,38,21,The Boy in the Striped Pajamas,Miramax,"$87,901",-68%,96,-307,$915,"$8,660,917",8
2008,52,39,30,I've Loved You So Long,Sony Pictures Classics,"$86,322",+3.6%,43,-9,"$2,007","$2,187,611",10
2008,52,40,28,Changeling,Universal Pictures,"$72,380",-29%,114,-115,$634,"$35,537,807",10
2008,52,41,37,A Christmas Tale,IFC Films,"$63,594",+21.4%,47,-1,"$1,353","$900,897",7
2008,52,42,49,Deep Sea,Warner Bros.,"$58,493",+229.9%,8,-2,"$7,311","$37,193,640",148
2008,52,43,32,Let the Right One In,Magnolia Pictures,"$51,477",-25%,36,-17,"$1,429","$1,338,600",10
2008,52,44,38,The Dark Knight,Warner Bros.,"$50,686",-2%,74,-83,$684,"$530,896,852",24
2008,52,45,-,Waltz with Bashir,Sony Pictures Classics,"$50,021",-,5,-,"$10,004","$53,913",1
2008,52,46,39,The Secret Life of Bees,Fox Searchlight Pictures,"$49,862",+0.8%,77,-64,$647,"$37,407,770",11
2008,52,47,34,Fireproof,The Samuel Goldwyn Company,"$48,052",-14.4%,85,-75,$565,"$33,149,106",14
2008,52,48,35,Nights in Rodanthe,Warner Bros.,"$47,036",-15.4%,115,-89,$409,"$41,716,242",14
2008,52,49,56,Fly Me to the Moon 3D,Summit Entertainment,"$44,056",+336.4%,12,-1,"$3,671","$12,487,698",20
2008,52,50,43,Sea Monsters: A Prehistoric Adventure,National Geographic Entertainment,"$41,872",+34.5%,21,-,"$1,993","$20,244,711",65
2008,52,51,40,Happy-Go-Lucky,Miramax,"$41,870",-6.2%,47,-37,$890,"$3,189,010",12
2008,52,52,36,"Synecdoche, New York",Sony Pictures Classics,"$36,796",-31.4%,38,-18,$968,"$2,618,500",10
2008,52,53,31,Vicky Cristina Barcelona,-,"$35,154",-51.7%,25,-137,"$1,406","$22,750,962",20
2008,52,54,-,Che: Part One/Che: Part Two,IFC Films,"$34,503",-,2,-,"$17,251","$151,841",3
