year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2010,5,1,1,Avatar,Fox,"$31,280,029",-10.5%,3074,-67,"$10,175","$595,752,416",7
2010,5,2,-,Edge of Darkness,Warner Bros.,"$17,214,384",-,3066,-,"$5,614","$17,214,384",1
2010,5,3,-,When in Rome,Walt Disney Studios Motion Pictures,"$12,350,041",-,2456,-,"$5,028","$12,350,041",1
2010,5,4,4,Tooth Fairy,Fox,"$9,998,109",-28.6%,3345,+1,"$2,988","$26,104,387",2
2010,5,5,3,The Book of Eli,Warner Bros.,"$8,908,286",-43.4%,3075,-36,"$2,897","$74,511,765",3
2010,5,6,2,Legion,Screen Gems,"$7,176,375",-59%,2476,-,"$2,898","$29,022,786",2
2010,5,7,5,The Lovely Bones,DreamWorks,"$4,726,828",-43.8%,2638,+67,"$1,791","$38,005,738",8
2010,5,8,6,Sherlock Holmes,Warner Bros.,"$4,515,344",-31.9%,2250,-420,"$2,006","$197,601,522",6
2010,5,9,7,Alvin and the Chipmunks: The Squeakquel,Fox,"$3,997,136",-37.6%,2526,-447,"$1,582","$209,294,997",6
2010,5,10,9,It's Complicated,Universal Pictures,"$3,804,215",-34.5%,2096,-205,"$1,814","$104,111,035",6
2010,5,11,11,The Blind Side,Warner Bros.,"$3,021,317",-27.5%,1751,-181,"$1,725","$237,914,805",11
2010,5,12,12,Up in the Air,Paramount Pictures,"$2,801,141",-28.2%,1430,-277,"$1,958","$73,273,658",9
2010,5,13,8,Extraordinary Measures,CBS Films,"$2,619,257",-56.4%,2549,-,"$1,027","$10,445,568",2
2010,5,14,16,Crazy Heart,Fox Searchlight Pictures,"$2,309,245",+70.6%,239,+146,"$9,662","$6,657,379",7
2010,5,15,10,The Spy Next Door,Lionsgate,"$2,075,020",-54.7%,1851,-1073,"$1,121","$21,539,771",3
2010,5,16,13,Leap Year,Universal Pictures,"$1,015,910",-64.8%,1135,-804,$895,"$24,734,590",4
2010,5,17,17,The Princess and the Frog,Walt Disney Studios Motion Pictures,"$800,570",-38.1%,728,-354,"$1,099","$100,352,358",10
2010,5,18,14,To Save a Life,The Samuel Goldwyn Company,"$733,457",-53.6%,440,-1,"$1,666","$2,569,955",2
2010,5,19,15,Daybreakers,Lionsgate,"$699,338",-54.9%,725,-798,$964,"$29,423,555",4
2010,5,20,19,The Young Victoria,Apparition,"$584,399",-21.6%,390,+83,"$1,498","$8,271,771",7
2010,5,21,20,A Single Man,The Weinstein Company,"$553,019",-22.9%,216,-,"$2,560","$5,281,636",8
2010,5,22,21,The Twilight Saga: New Moon,Summit Entertainment,"$435,545",-15.3%,352,-92,"$1,237","$293,815,426",11
2010,5,23,22,The Imaginarium of Doctor Parnassus,Sony Pictures Classics,"$322,908",-34.5%,179,-102,"$1,803","$6,406,049",6
2010,5,24,27,Planet 51,Sony Pictures Releasing,"$281,698",-13.3%,282,-26,$998,"$40,970,164",11
2010,5,25,18,Youth in Revolt,-,"$281,382",-65.7%,246,-497,"$1,143","$14,890,330",4
2010,5,26,23,Invictus,Warner Bros.,"$270,900",-34.8%,225,-81,"$1,204","$36,215,979",8
2010,5,27,25,2012,Sony Pictures Releasing,"$232,557",-30.7%,272,-52,$854,"$165,552,847",12
2010,5,28,24,Broken Embraces,Sony Pictures Classics,"$226,173",-39.1%,160,-24,"$1,413","$4,069,154",11
2010,5,29,29,Precious,Lionsgate,"$215,131",+1.6%,222,+28,$969,"$45,447,889",13
2010,5,30,28,Nine,The Weinstein Company,"$208,672",-32.6%,220,-15,$948,"$19,201,488",7
2010,5,31,-,Preacher's Kid,8x Entertainment,"$190,638",-,109,-,"$1,748","$190,638",1
2010,5,32,32,Fantastic Mr. Fox,Fox,"$136,850",-6%,152,-17,$900,"$20,374,545",12
2010,5,33,30,An Education,Sony Pictures Classics,"$119,146",-25.2%,75,-4,"$1,588","$8,795,228",17
2010,5,34,34,The White Ribbon,Sony Pictures Classics,"$116,866",+2.4%,22,+3,"$5,312","$611,463",5
2010,5,35,26,Veer,Eros International,"$92,336",-72.4%,92,-,"$1,003","$499,685",2
2010,5,36,35,Old Dogs,Walt Disney Studios Motion Pictures,"$91,492",-18.9%,111,-39,$824,"$48,283,455",10
2010,5,37,37,The Last Station,Sony Pictures Classics,"$84,745",-14.6%,9,+1,"$9,416","$343,758",3
2010,5,38,40,Under the Sea 3D,Warner Bros.,"$82,374",-5.2%,27,-1,"$3,050","$19,926,155",51
2010,5,39,31,3 Idiots,Reliance Big Pictures,"$81,475",-45.2%,56,-26,"$1,454","$6,410,948",6
2010,5,40,36,Couples Retreat,Universal Pictures,"$79,965",-25.6%,144,-13,$555,"$109,176,215",17
2010,5,41,42,The Road,-,"$61,343",-11.2%,90,-10,$681,"$7,858,556",10
2010,5,42,38,Ninja Assassin,Warner Bros.,"$60,346",-37.3%,132,-36,$457,"$38,042,370",10
2010,5,43,41,Where the Wild Things Are,Warner Bros.,"$49,634",-30.1%,109,-33,$455,"$77,175,874",16
2010,5,44,49,Fish Tank,IFC Films,"$49,606",+73.4%,13,+8,"$3,815","$134,843",3
2010,5,45,43,Creation,Newmarket Films,"$39,994",-24.6%,12,+5,"$3,332","$107,642",2
2010,5,46,48,Space Station 3D,IMAX,"$31,978",-5.8%,8,+1,"$3,997","$80,842,458",407
2010,5,47,46,Law Abiding Citizen,Overture Films,"$31,249",-32.7%,78,-20,$400,"$73,343,413",16
2010,5,48,52,Bad Lieutenant: Port of Call New Orleans,First Look International,"$31,225",+52.9%,46,+17,$678,"$1,616,556",11
2010,5,49,50,Magnificent Desolation: Walking on the Moon 3D,IMAX,"$25,272",-6.7%,7,-,"$3,610","$31,799,983",228
2010,5,50,45,The Men Who Stare at Goats,Overture Films,"$25,158",-46.6%,72,-23,$349,"$32,416,109",13
2010,5,51,-,North Face,Music Box Films,"$23,050",-,4,-,"$5,762","$23,050",1
2010,5,52,-,Saint John of Las Vegas,IndieVest Pictures,"$21,666",-,2,-,"$10,833","$21,666",1
