year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2010,51,1,-,TRON: Legacy,Walt Disney Studios Motion Pictures,"$44,026,211",-,3451,-,"$12,757","$44,026,211",1
2010,51,2,-,Yogi Bear,Warner Bros.,"$16,411,322",-,3515,-,"$4,668","$16,411,322",1
2010,51,3,1,The Chronicles of Narnia: The Voyage of the Dawn Treader,Fox,"$12,388,662",-48.4%,3555,-,"$3,484","$42,752,237",2
2010,51,4,19,The Fighter,Paramount Pictures,"$12,135,468","+3,945%",2503,"+2,499","$4,848","$12,569,403",2
2010,51,5,3,Tangled,Walt Disney Studios Motion Pictures,"$8,775,344",-38.8%,3201,-364,"$2,741","$127,918,276",4
2010,51,6,2,The Tourist,Sony Pictures Releasing,"$8,522,287",-48.3%,2756,-,"$3,092","$30,613,520",2
2010,51,7,6,Black Swan,Fox Searchlight Pictures,"$8,383,479",+153.6%,959,+869,"$8,741","$15,791,753",3
2010,51,8,-,How Do You Know,Sony Pictures Releasing,"$7,484,696",-,2483,-,"$3,014","$7,484,696",1
2010,51,9,4,Harry Potter and the Deathly Hallows: Part 1,Warner Bros.,"$5,022,361",-40.8%,2860,-717,"$1,756","$265,723,618",5
2010,51,10,5,Unstoppable,Fox,"$1,843,696",-50.3%,1874,-1093,$983,"$77,386,304",6
2010,51,11,7,Burlesque,Screen Gems,"$1,425,855",-55%,1510,-1366,$944,"$35,537,765",4
2010,51,12,9,Due Date,Warner Bros.,"$1,262,257",-51.1%,1157,-833,"$1,090","$97,327,179",7
2010,51,13,8,Love & Other Drugs,Fox,"$1,111,878",-62.7%,1093,-1147,"$1,017","$30,201,141",4
2010,51,14,15,The King's Speech,The Weinstein Company,"$1,097,131",+85.4%,43,+24,"$25,514","$2,936,959",4
2010,51,15,10,Megamind,DreamWorks,"$690,573",-72.7%,1025,-1400,$673,"$141,641,535",7
2010,51,16,13,127 Hours,Fox Searchlight Pictures,"$556,044",-44.9%,307,-109,"$1,811","$9,321,571",7
2010,51,17,11,Faster,CBS Films,"$433,950",-74.9%,660,-1446,$657,"$22,500,498",4
2010,51,18,18,RED,Summit Entertainment,"$336,572",-21.9%,439,-125,$766,"$88,429,993",10
2010,51,19,20,The Social Network,Sony Pictures Releasing,"$282,025",-1.1%,228,+1,"$1,236","$91,840,926",12
2010,51,20,16,Fair Game,Summit Entertainment,"$219,973",-60.4%,268,-168,$820,"$8,650,388",7
2010,51,21,12,The Next Three Days,Lionsgate,"$183,486",-82.1%,361,-1065,$508,"$20,946,536",5
2010,51,22,22,Despicable Me,Universal Pictures,"$171,325",-10.5%,233,-22,$735,"$250,493,640",24
2010,51,23,25,I Love You Phillip Morris2010 Re-release,Roadside Attractions,"$147,188",-4%,50,+15,"$2,943","$521,699",3
2010,51,24,17,Morning Glory,Paramount Pictures,"$117,651",-76.6%,263,-741,$447,"$30,568,989",6
2010,51,25,23,Legend of the Guardians: The Owls of Ga'Hoole,Warner Bros.,"$107,164",-32.3%,210,-78,$510,"$55,194,666",13
2010,51,26,33,Hubble 3D,Warner Bros.,"$101,166",+4.3%,56,-1,"$1,806","$19,351,723",40
2010,51,27,31,The Polar Express2010 IMAX Release,Warner Bros.,"$96,049",-18%,15,-,"$6,403","$478,646",3
2010,51,28,24,The Girl Who Kicked the Hornet's Nest,Music Box Films,"$92,964",-40.3%,114,-55,$815,"$4,855,629",8
2010,51,29,14,The Warrior's Way,Relativity Media,"$84,571",-91.3%,217,-1405,$389,"$5,504,388",3
2010,51,30,38,Paranormal Activity 2,Paramount Pictures,"$82,538",+82.2%,174,+49,$474,"$84,436,978",9
2010,51,31,29,Secretariat,Walt Disney Studios Motion Pictures,"$76,032",-41.3%,155,-108,$490,"$58,325,410",11
2010,51,32,32,Easy A,Screen Gems,"$73,468",-26.6%,161,-42,$456,"$58,401,464",14
2010,51,33,45,Hereafter,Warner Bros.,"$71,078",+126%,232,+145,$306,"$32,576,841",10
2010,51,34,30,Inside Job,Sony Pictures Classics,"$70,055",-43.9%,75,-41,$934,"$3,266,357",11
2010,51,35,41,The Tempest,Miramax,"$58,136",+37%,21,+16,"$2,768","$121,526",2
2010,51,36,28,The Town,Warner Bros.,"$57,591",-55.7%,144,-111,$399,"$92,074,857",14
2010,51,37,27,Skyline,Universal Pictures,"$55,965",-62.9%,123,-154,$455,"$21,371,425",6
2010,51,38,-,Rabbit Hole,Lionsgate,"$53,778",-,5,-,"$10,755","$53,778",1
2010,51,39,34,All Good Things2010 Re-release,Magnolia Pictures,"$51,365",-17.8%,35,+15,"$1,467","$194,208",3
2010,51,40,49,Made in Dagenham,Sony Pictures Classics,"$41,534",+95.4%,31,+16,"$1,339","$268,609",5
2010,51,41,35,Life as We Know It,Warner Bros.,"$40,499",-30.5%,75,-45,$539,"$52,275,973",11
2010,51,42,26,For Colored Girls,Lionsgate,"$37,322",-75.5%,79,-164,$472,"$37,626,045",7
2010,51,43,48,Rare Exports: A Christmas Tale,Oscilloscope,"$35,680",+44.2%,16,+9,"$2,230","$87,911",3
2010,51,44,-,Casino Jack,ATO Pictures,"$34,528",-,7,-,"$4,932","$34,528",1
2010,51,45,47,Under the Sea 3D,Warner Bros.,"$28,764",+12.9%,11,-,"$2,614","$25,084,932",97
2010,51,46,36,Inception,Warner Bros.,"$25,929",-48.1%,62,-46,$418,"$292,511,473",23
2010,51,47,42,Tiny Furniture,IFC Films,"$20,385",-48.1%,20,-1,"$1,019","$228,811",6
2010,51,48,58,Space Station 3D,IMAX,"$18,076",+49.2%,3,+1,"$6,025","$82,493,545",453
2010,51,49,39,Jackass 3D,Paramount Pictures,"$17,885",-60.4%,50,-58,$357,"$116,875,621",10
2010,51,50,52,White Material,IFC Films,"$16,072",-1.6%,14,+1,"$1,148","$220,046",5
2010,51,51,43,Tamara Drewe,Sony Pictures Classics,"$14,952",-59%,29,-30,$515,"$509,221",11
2010,51,52,64,Stone,Overture Films,"$13,937",+62.9%,64,+45,$217,"$1,796,024",11
2010,51,53,44,Conviction2010 Re-release,Fox Searchlight Pictures,"$11,968",-64.9%,33,-42,$362,"$6,768,063",10
2010,51,54,53,Vision,Zeitgeist Films,"$9,960",-33.7%,6,-4,"$1,660","$290,876",10
2010,51,55,86,Bhutto,First Run,"$9,919",+228.3%,4,+2,"$2,479","$26,135",3
2010,51,56,51,You Will Meet a Tall Dark Stranger,Sony Pictures Classics,"$9,297",-52.8%,18,-46,$516,"$3,208,296",13
2010,51,57,50,Waiting for 'Superman',Paramount Vantage,"$8,083",-60.9%,33,-22,$244,"$6,410,257",13
2010,51,58,62,Howl,Oscilloscope,"$6,461",-34.4%,10,+2,$646,"$570,411",13
2010,51,59,55,Four Lions,Drafthouse Films,"$6,208",-54.7%,12,-1,$517,"$216,503",7
2010,51,60,60,Night Catches Us,Magnolia Pictures,"$6,147",-44.9%,5,-4,"$1,229","$41,329",3
2010,51,61,81,Enter the Void,IFC Films,"$5,598",+16.1%,4,-6,"$1,399","$332,019",13
