year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2015,8,1,1,Fifty Shades of Grey,Universal Pictures,"$22,259,030",-73.9%,3655,+9,"$6,090","$129,161,540",2
2015,8,2,2,Kingsman: The Secret Service,Fox,"$18,346,023",-49.3%,3266,+62,"$5,617","$67,926,972",2
2015,8,3,3,The SpongeBob Movie: Sponge Out of Water,Paramount Pictures,"$16,573,682",-47.3%,3680,+26,"$4,503","$126,245,516",3
2015,8,4,-,"McFarland, USA",Walt Disney Studios Motion Pictures,"$11,020,798",-,2755,-,"$4,000","$11,020,798",1
2015,8,5,-,The Duff,Lionsgate,"$10,809,149",-,2575,-,"$4,197","$10,809,149",1
2015,8,6,4,American Sniper,Warner Bros.,"$10,052,447",-38.8%,3235,-201,"$3,107","$320,009,625",9
2015,8,7,-,Hot Tub Time Machine 2,Paramount Pictures,"$5,963,324",-,2880,-,"$2,070","$5,963,324",1
2015,8,8,5,Jupiter Ascending,Warner Bros.,"$3,805,317",-58.9%,2503,-678,"$1,520","$39,662,296",3
2015,8,9,8,The Imitation Game,The Weinstein Company,"$2,527,637",-27.5%,1408,-143,"$1,795","$83,883,539",13
2015,8,10,7,Paddington,-,"$2,444,684",-39.4%,1837,-407,"$1,330","$67,816,450",6
2015,8,11,13,Still Alice,Sony Pictures Classics,"$2,166,000",-,765,+263,-,"$7,963,000",6
2015,8,12,9,The Wedding Ringer,Screen Gems,"$1,293,378",-60.1%,950,-506,"$1,361","$61,989,771",6
2015,8,13,11,Black or White,Relativity Media,"$1,042,170",-61.2%,1166,-425,$893,"$19,647,036",4
2015,8,14,6,Seventh Son,Universal Pictures,"$967,700",-76.7%,1019,-1855,$949,"$16,043,235",3
2015,8,15,17,Birdman or (The Unexpected Virtue of Ignorance),Fox Searchlight Pictures,"$877,586",+2.4%,407,-74,"$2,156","$37,780,892",19
2015,8,16,10,Project Almanac,Paramount Pictures,"$835,154",-69.8%,828,-904,"$1,008","$21,473,530",4
2015,8,17,15,Selma,Paramount Pictures,"$622,308",-38.6%,412,-154,"$1,510","$49,550,204",9
2015,8,18,20,Whiplash,Sony Pictures Classics,"$569,000",-1.6%,440,-75,"$1,293","$11,330,000",20
2015,8,19,18,The Theory of Everything,Focus Features,"$553,819",-25.2%,545,+79,"$1,016","$34,132,997",16
2015,8,20,19,Big Hero 6,Walt Disney Studios Motion Pictures,"$540,213",-20.2%,292,-25,"$1,850","$220,212,093",16
2015,8,21,12,The Boy Next Door,Universal Pictures,"$497,935",-72%,503,-689,$989,"$34,922,710",5
2015,8,22,14,Taken 3,Fox,"$483,987",-56.7%,454,-237,"$1,066","$87,629,972",7
2015,8,23,23,Night at the Museum: Secret of the Tomb,Fox,"$346,207",-14.9%,280,-2,"$1,236","$111,590,444",10
2015,8,24,16,Old Fashioned,Freestyle Releasing,"$335,263",-66.4%,298,+74,"$1,125","$1,592,392",3
