year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2011,4,1,-,The Rite,Warner Bros.,"$14,789,393",-,2985,-,"$4,954","$14,789,393",1
2011,4,2,1,No Strings Attached,Paramount Pictures,"$13,410,229",-31.8%,3022,+4,"$4,437","$39,502,304",2
2011,4,3,-,The Mechanic,CBS Films,"$11,422,006",-,2703,-,"$4,225","$11,422,006",1
2011,4,4,2,The Green Hornet,Sony Pictures Releasing,"$11,184,361",-36.7%,3524,-60,"$3,173","$78,485,016",3
2011,4,5,4,The King's Speech,The Weinstein Company,"$11,064,781",+40.9%,2557,+877,"$4,327","$72,179,688",10
2011,4,6,5,True Grit,Paramount Pictures,"$7,518,265",+2.6%,3120,-344,"$2,409","$148,305,900",6
2011,4,7,3,The Dilemma,Universal Pictures,"$5,665,730",-37.8%,2901,-42,"$1,953","$40,824,185",3
2011,4,8,6,Black Swan,Fox Searchlight Pictures,"$5,118,269",-12.8%,2315,-92,"$2,210","$90,722,310",9
2011,4,9,8,The Fighter,Paramount Pictures,"$3,960,280",-4.9%,1914,-361,"$2,069","$78,278,204",8
2011,4,10,9,Yogi Bear,Warner Bros.,"$3,167,440",-17.1%,2133,-377,"$1,484","$92,509,281",7
2011,4,11,7,Little Fockers,Universal Pictures,"$2,573,930",-40.4%,2042,-937,"$1,260","$144,727,470",6
2011,4,12,10,TRON: Legacy,Walt Disney Studios Motion Pictures,"$2,529,097",-30.7%,1505,-513,"$1,680","$166,732,184",7
2011,4,13,11,Tangled,Walt Disney Studios Motion Pictures,"$2,526,561",-18%,1589,-271,"$1,590","$189,576,785",10
2011,4,14,34,127 Hours,Fox Searchlight Pictures,"$2,136,801","+1,702.3%",916,+847,"$2,332","$13,510,921",13
2011,4,15,13,Country Strong,Screen Gems,"$1,274,454",-38.8%,1287,-154,$990,"$18,806,281",6
2011,4,16,19,Blue Valentine,The Weinstein Company,"$1,186,124",+35.1%,415,+173,"$2,858","$6,063,224",5
2011,4,17,-,From Prada to Nada,Lionsgate,"$1,115,638",-,256,-,"$4,357","$1,115,638",1
2011,4,18,14,The Chronicles of Narnia: The Voyage of the Dawn Treader,Fox,"$884,917",-34.6%,732,-403,"$1,208","$101,814,753",8
2011,4,19,12,Season of the Witch,Relativity Media,"$778,183",-66.1%,1110,-1197,$701,"$23,710,663",4
2011,4,20,16,Gulliver's Travels,Fox,"$726,653",-37.3%,653,-447,"$1,112","$40,973,767",6
2011,4,21,20,The Company Men,The Weinstein Company,"$665,402",+2.7%,211,+105,"$3,153","$1,547,510",2
2011,4,22,17,Harry Potter and the Deathly Hallows: Part 1,Warner Bros.,"$600,929",-33.1%,465,-260,"$1,292","$292,223,492",11
2011,4,23,15,The Way Back,Newmarket Films,"$523,600",-57%,595,-83,$880,"$2,174,889",2
2011,4,24,21,Megamind,DreamWorks,"$493,135",-13.6%,300,-20,"$1,643","$146,961,444",13
2011,4,25,-,Biutiful,Roadside Attractions,"$457,206",-,59,-,"$7,749","$619,516",1
2011,4,26,22,The Social Network,Sony Pictures Releasing,"$444,533",+0.1%,367,-18,"$1,211","$96,020,437",18
2011,4,27,18,The Tourist,Sony Pictures Releasing,"$361,472",-59%,428,-447,$844,"$66,559,141",8
2011,4,28,28,Another Year,Sony Pictures Classics,"$309,097",+48.3%,91,+46,"$3,396","$1,102,236",5
2011,4,29,32,Barney's Version,Sony Pictures Classics,"$240,473",+68.2%,39,+23,"$6,165","$576,065",3
2011,4,30,26,Unstoppable,Fox,"$205,256",-9.6%,250,-28,$821,"$81,013,639",12
2011,4,31,31,Rabbit Hole,Lionsgate,"$172,086",-3.1%,124,+23,"$1,387","$1,534,094",7
2011,4,32,27,Burlesque,Screen Gems,"$149,164",-31.3%,238,-58,$626,"$39,290,143",10
2011,4,33,39,The Illusionist,Sony Pictures Classics,"$133,988",+66.2%,25,+10,"$5,359","$537,590",6
2011,4,34,33,Hubble 3D,Warner Bros.,"$118,310",-0.9%,43,-6,"$2,751","$21,043,758",46
2011,4,35,50,Inside Job,Sony Pictures Classics,"$115,832",+377.7%,250,+227,$463,"$3,790,015",17
2011,4,36,30,Somewhere,Focus Features,"$111,454",-45.2%,60,-23,"$1,857","$1,499,082",6
2011,4,37,23,Dhobi Ghat,UTV Motion Pictures,"$102,153",-72%,75,-3,"$1,362","$521,582",2
2011,4,38,24,The Heart Specialist,Freestyle Releasing,"$86,639",-65.6%,119,-174,$728,"$1,062,248",3
2011,4,39,36,RED,Summit Entertainment,"$78,513",-24.5%,119,-34,$659,"$90,356,857",16
2011,4,40,37,Love & Other Drugs,Fox,"$67,699",-32.2%,117,-29,$578,"$32,270,295",10
2011,4,41,44,Faster,CBS Films,"$67,348",+9.4%,114,+8,$590,"$23,171,650",10
2011,4,42,29,Yamla Pagla Deewana,Eros International,"$64,174",-68.5%,84,-,$763,"$961,257",3
2011,4,43,-,Ip Man 2,Variance Films,"$61,057",-,20,-,"$3,052","$61,057",1
2011,4,44,42,Casino Jack,ATO Pictures,"$58,363",-18.1%,49,+1,"$1,191","$832,805",7
2011,4,45,43,Secretariat,Walt Disney Studios Motion Pictures,"$57,563",-18.3%,90,-17,$639,"$59,643,429",17
2011,4,46,46,Under the Sea 3D,Warner Bros.,"$54,302",+12.1%,16,+2,"$3,393","$25,552,466",103
2011,4,47,40,I Love You Phillip Morris2010 Re-release,Roadside Attractions,"$44,619",-42.9%,48,-27,$929,"$1,882,170",9
2011,4,48,75,Winter's Bone,Roadside Attractions,"$30,190",+651%,27,+21,"$1,118","$6,308,485",34
2011,4,49,41,Made in Dagenham,Sony Pictures Classics,"$26,661",-63.6%,42,-44,$634,"$943,426",11
2011,4,50,48,All Good Things2010 Re-release,Magnolia Pictures,"$20,304",-36.3%,23,-5,$882,"$503,633",9
2011,4,51,59,What If...,Five & Two Pictures,"$17,881",+131.6%,5,-,"$3,576","$795,146",24
2011,4,52,82,Get Low,Sony Pictures Classics,"$15,652",+503.4%,59,+56,$265,"$9,132,884",27
2011,4,53,47,Fair Game,Summit Entertainment,"$15,066",-57.1%,40,-32,$376,"$9,410,991",13
2011,4,54,-,Kaboom,IFC Films,"$13,714",-,1,-,"$13,714","$13,714",1
2011,4,55,51,Space Station 3D,IMAX,"$13,638",-31.8%,2,-,"$6,819","$82,651,913",459
2011,4,56,53,The Girl Who Kicked the Hornet's Nest,Music Box Films,"$12,185",-24.7%,22,-1,$553,"$5,169,444",14
2011,4,57,52,The Housemaid,IFC Films,"$12,067",-27.6%,3,+1,"$4,022","$36,039",2
2011,4,58,58,Tiny Furniture,IFC Films,"$10,583",+35%,13,-3,$814,"$362,092",12
2011,4,59,38,Evangelion: 2.0 You Can (Not) Advance,Eleven Arts,"$9,888",-88.3%,2,-13,"$4,944","$105,317",2
2011,4,60,68,The Woodmans,Lorber Films,"$8,998",+53.2%,3,+2,"$2,999","$23,293",2
2011,4,61,63,Galapagos,IMAX,"$8,611",+38%,2,-,"$4,305","$17,816,140",588
2011,4,62,90,Bhutto,First Run,"$8,378",+367.8%,4,+3,"$2,094","$72,118",9
2011,4,63,60,Four Lions,Drafthouse Films,"$6,777",-8.5%,8,-1,$847,"$294,125",13
2011,4,64,97,Animal Kingdom,Sony Pictures Classics,"$6,154",+630%,11,+9,$559,"$1,030,288",25
2011,4,65,66,Deep Sea,Warner Bros.,"$6,038",-1.5%,3,-,"$2,012","$43,918,324",257
2011,4,66,62,Summer Wars,GKIDS,"$6,019",-3.8%,3,-3,"$2,006","$72,301",6
2011,4,67,-,When We Leave,Olive Films,"$6,018",-,2,-,"$3,009","$6,018",1
2011,4,68,69,The Tempest,Miramax,"$5,526",+3.7%,9,+1,$614,"$267,484",8
2011,4,69,56,Vision,Zeitgeist Films,"$5,107",-37.9%,4,-1,"$1,276","$381,905",16
2011,4,70,72,White Material,IFC Films,"$4,603",-9.3%,6,-6,$767,"$302,819",11
2011,4,71,95,Howl,Oscilloscope,"$4,512",+330.1%,3,+1,"$1,504","$613,986",19
2011,4,72,78,Poema de salvación,CanZion Films,"$4,495",+19.7%,2,-,"$2,247","$519,902",23
2011,4,73,67,Phil Ochs: There But for Fortune,First Run,"$4,486",-24.2%,1,-,"$4,486","$70,737",4
2011,4,74,49,No One Killed Jessica,UTV Motion Pictures,"$4,478",-84.4%,8,-20,$559,"$439,801",4
2011,4,75,61,My Dog Tulip,New Yorker Films,"$4,423",-38.2%,4,-1,"$1,105","$194,661",22
2011,4,76,57,The Warrior's Way,Relativity Media,"$4,346",-45.5%,28,-1,$155,"$5,664,251",9
2011,4,77,77,Sea Monsters: A Prehistoric Adventure,National Geographic Entertainment,"$3,915",+2.2%,2,-,"$1,957","$23,510,561",174
2011,4,78,83,Waste Land,Arthouse Films,"$3,556",+48.4%,3,-1,"$1,185","$123,727",14
2011,4,79,84,The Wildest Dream,National Geographic Entertainment,"$3,424",+43.3%,4,+1,$856,"$708,126",26
2011,4,80,76,Marwencol,The Cinema Guild,"$3,150",-19.1%,6,-,$525,"$88,170",17
2011,4,81,71,Forks Over Knives,-,"$2,887",-44.8%,1,-,"$2,887","$45,369",4
2011,4,82,100,Night Catches Us,Magnolia Pictures,"$2,201",+379.5%,4,+1,$550,"$67,189",9
2011,4,83,80,Nostalgia for the Light,Icarus Films,"$2,103",-28.2%,1,-,"$2,103","$17,479",3
2011,4,84,-,A Somewhat Gentle Man,Strand Releasing,"$1,987",-,1,-,"$1,987","$6,380",3
2011,4,85,88,Nénette,Kino International,"$1,754",-2.4%,3,+1,$584,"$10,933",6
2011,4,86,74,Tamara Drewe,Sony Pictures Classics,"$1,644",-59.1%,6,-8,$274,"$554,918",17
2011,4,87,-,Kings of Pastry,First Run,"$1,562",-,2,-,$781,"$302,065",20
2011,4,88,89,Every Day,Image Entertainment,"$1,311",-26.8%,4,+2,$327,"$18,110",3
2011,4,89,73,Enemies of the People,International Film Circuit,"$1,270",-70.1%,4,-,$317,"$59,066",27
2011,4,90,-,Strange Powers: Stephin Merritt and the Magnetic Fields,Variance Films,"$1,126",-,2,-,$563,"$62,379",14
2011,4,91,101,Dogtooth,Kino International,"$1,098",+179.4%,2,+1,$549,"$92,679",32
2011,4,92,-,Rage,Strand Releasing,$952,-,1,-,$952,$952,1
2011,4,93,79,Ong-bak 3,Magnolia Pictures,$928,-72.6%,4,+1,$232,"$14,498",3
2011,4,94,-,Every Man for Himself,The Film Desk,$842,-,1,-,$842,"$37,566",12
2011,4,95,103,House,Janus Films,$767,+218.3%,1,-,$767,"$195,663",55
2011,4,96,98,Zenith,Cinema Purgatorio,$648,+29.3%,4,+1,$162,"$7,098",18
2011,4,97,-,Plastic Planet,First Run,$648,-,2,-,$324,"$2,070",3
2011,4,98,93,You Will Meet a Tall Dark Stranger,Sony Pictures Classics,$580,-48%,3,-,$193,"$3,246,426",19
2011,4,99,-,Nine Nation Animation,The World According to Shorts,$567,-,1,-,$567,"$19,087",18
2011,4,100,65,Mesrine Part 2: Public Enemy #12010 Re-release,Music Box Films,$515,-91.7%,2,-1,$257,"$274,247",22
2011,4,101,96,If You Are the One 2,China Lion Film Distribution,$494,-41.9%,1,-,$494,"$426,303",6
2011,4,102,70,William S. Burroughs: A Man Within,Oscilloscope,$493,-90.7%,2,-2,$246,"$45,016",11
2011,4,103,87,Genius Within: The Inner Life of Glenn Gould,Lorber Films,$240,-89%,2,-2,$120,"$166,884",21
2011,4,104,92,Mesrine Part 1: Killer Instinct2010 Re-release,Music Box Films,$99,-93.1%,1,-3,$99,"$548,962",23
