year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2011,40,1,-,Real Steel,Walt Disney Studios Motion Pictures,"$30,728,105",-,3440,-,"$8,932","$30,728,105",1
2011,40,2,-,The Ides of March,Sony Pictures Releasing,"$11,797,750",-,2199,-,"$5,365","$11,797,750",1
2011,40,3,-,Dolphin Tale,Warner Bros.,"$10,846,576",-,3478,-,"$3,118","$50,756,221",-
2011,40,4,-,Moneyball,Sony Pictures Releasing,"$8,474,183",-,3018,-,"$2,807","$50,227,361",-
2011,40,5,-,50/50,Summit Entertainment,"$6,440,869",-,2479,-,"$2,598","$18,271,241",1
2011,40,6,-,Courageous,Concorde Film,"$5,456,156",-,1161,-,"$4,699","$16,748,312",1
2011,40,7,-,The Lion King2011 3D Release,Walt Disney Studios Motion Pictures,"$5,399,502",-,2267,-,"$2,381","$86,809,491",-
2011,40,8,-,Dream House,Universal Pictures,"$4,968,365",-,2664,-,"$1,865","$14,960,330",1
2011,40,9,-,What's Your Number?,Fox,"$3,547,719",-,3011,-,"$1,178","$10,803,737",1
2011,40,10,-,Contagion,Warner Bros.,"$3,348,524",-,2250,-,"$1,488","$69,432,745",-
2011,40,11,-,Abduction,Lionsgate,"$3,268,190",-,2591,-,"$1,261","$23,737,332",-
2011,40,12,-,Killer Elite,Open Road Films (II),"$2,537,522",-,2411,-,"$1,052","$21,983,089",-
2011,40,13,-,The Help,Walt Disney Studios Motion Pictures,"$2,271,144",-,2064,-,"$1,100","$162,978,459",-
2011,40,14,-,Drive,FilmDistrict,"$2,125,848",-,1330,-,"$1,598","$30,391,170",-
2011,40,15,-,Kevin Hart: Laugh at My Pain,Codeblack Entertainment,"$526,422",-,248,-,"$2,122","$6,988,350",-
2011,40,16,-,The Smurfs,Sony Pictures Releasing,"$512,056",-,515,-,$994,"$139,381,799",-
2011,40,17,-,Harry Potter and the Deathly Hallows: Part 2,Warner Bros.,"$471,424",-,407,-,"$1,158","$379,816,310",-
2011,40,18,-,Captain America: The First Avenger,Paramount Pictures,"$354,768",-,303,-,"$1,170","$175,848,868",-
