year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2016,7,1,-,Deadpool,Fox,"$152,193,853",-,3558,-,"$42,775","$152,193,853",1
2016,7,2,-,Kung Fu Panda 3,Fox,"$25,913,745",-,3844,-,"$6,741","$100,176,132",-
2016,7,3,-,How to Be Single,Warner Bros.,"$19,904,293",-,3343,-,"$5,954","$19,904,293",1
2016,7,4,-,Zoolander 2,Paramount Pictures,"$15,881,410",-,3394,-,"$4,679","$15,881,410",1
2016,7,5,-,Star Wars: Episode VII - The Force Awakens,Walt Disney Studios Motion Pictures,"$7,640,691",-,1810,-,"$4,221","$916,285,655",-
2016,7,6,-,The Revenant,Fox,"$7,584,844",-,2266,-,"$3,347","$159,849,443",-
2016,7,7,-,"Hail, Caesar!",Universal Pictures,"$7,373,595",-,2248,-,"$3,280","$22,138,565",1
2016,7,8,-,The Choice,Lionsgate,"$5,824,204",-,2631,-,"$2,213","$13,833,755",1
2016,7,9,-,Ride Along 2,Universal Pictures,"$5,086,945",-,1564,-,"$3,252","$83,618,180",-
2016,7,10,-,The Boy,STX Entertainment,"$3,573,519",-,1450,-,"$2,464","$31,439,106",-
2016,7,11,-,The 5th Wave,Sony Pictures Releasing,"$3,305,821",-,1444,-,"$2,289","$30,125,191",-
2016,7,12,-,The Finest Hours,Walt Disney Studios Motion Pictures,"$3,240,813",-,1794,-,"$1,806","$23,768,659",-
2016,7,13,-,Pride and Prejudice and Zombies,Screen Gems,"$2,972,783",-,2931,-,"$1,014","$9,863,980",1
2016,7,14,-,Dirty Grandpa,Lionsgate,"$2,513,285",-,1612,-,"$1,559","$33,404,205",-
2016,7,15,-,13 Hours,Paramount Pictures,"$1,771,906",-,932,-,"$1,901","$50,718,921",-
2016,7,16,-,The Big Short,Paramount Pictures,"$1,595,467",-,535,-,"$2,982","$65,927,304",-
2016,7,17,-,Brooklyn,Fox Searchlight Pictures,"$1,292,926",-,495,-,"$2,611","$34,249,179",-
2016,7,18,-,Daddy's Home,Paramount Pictures,"$1,252,898",-,532,-,"$2,355","$146,918,522",-
2016,7,19,-,Where to Invade Next,Drafthouse Films,"$1,051,773",-,308,-,"$3,414","$1,051,773",1
2016,7,20,-,Spotlight,Open Road Films (II),"$852,255",-,455,-,"$1,873","$37,358,167",-
2016,7,21,-,Fifty Shades of Black,Open Road Films (II),"$751,634",-,485,-,"$1,549","$10,855,690",-
2016,7,22,-,The Lady in the Van,Sony Pictures Classics,"$660,312",-,130,-,"$5,079","$2,079,724",-
2016,7,23,-,The Good Dinosaur,Walt Disney Studios Motion Pictures,"$633,975",-,277,-,"$2,288","$121,356,101",-
2016,7,24,-,45 Years,IFC Films,"$625,884",-,237,-,"$2,640","$2,854,848",-
