year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2010,16,1,-,Kick-Ass,Lionsgate,"$19,828,687",-,3065,-,"$6,469","$19,828,687",1
2010,16,2,3,How to Train Your Dragon,DreamWorks,"$19,633,320",-21%,3825,-182,"$5,132","$158,251,066",4
2010,16,3,2,Date Night,Fox,"$16,720,038",-33.7%,3380,+6,"$4,946","$48,666,799",2
2010,16,4,-,Death at a Funeral,Screen Gems,"$16,217,540",-,2459,-,"$6,595","$16,217,540",1
2010,16,5,1,Clash of the Titans,Warner Bros.,"$15,385,491",-42.2%,3753,-49,"$4,099","$132,600,220",3
2010,16,6,5,The Last Song,Walt Disney Studios Motion Pictures,"$5,962,916",-39.4%,2767,+93,"$2,155","$50,187,855",3
2010,16,7,4,Why Did I Get Married Too?,Lionsgate,"$4,098,898",-62.8%,1859,-296,"$2,204","$54,801,812",3
2010,16,8,7,Alice in Wonderland,Walt Disney Studios Motion Pictures,"$3,656,442",-31%,2024,-506,"$1,806","$324,131,301",7
2010,16,9,6,Hot Tub Time Machine,Metro-Goldwyn-Mayer (MGM),"$3,490,471",-35.7%,2308,-303,"$1,512","$42,449,935",4
2010,16,10,8,The Bounty Hunter,Sony Pictures Releasing,"$3,084,020",-26.8%,2475,-426,"$1,246","$60,261,888",5
2010,16,11,9,Diary of a Wimpy Kid,Fox,"$2,790,042",-29.9%,2149,-304,"$1,298","$57,090,186",5
2010,16,12,12,Avatar,Fox,"$1,002,814",+18.7%,500,+46,"$2,005","$745,023,267",18
2010,16,13,13,The Ghost Writer,Summit Entertainment,"$681,271",-17.2%,480,-85,"$1,419","$13,251,944",9
2010,16,14,15,The Girl with the Dragon Tattoo,Music Box Films,"$631,021",+13.8%,152,+26,"$4,151","$3,026,200",5
2010,16,15,10,Letters to God,Vivendi Entertainment,"$620,580",-43%,714,-183,$869,"$2,020,830",2
2010,16,16,11,Shutter Island,Paramount Pictures,"$522,049",-41%,602,-267,$867,"$125,800,945",9
2010,16,17,-,The Perfect Game,-,"$511,698",-,417,-,"$1,227","$511,698",1
2010,16,18,-,The Joneses,Roadside Attractions,"$509,689",-,193,-,"$2,640","$507,082",1
2010,16,19,18,Greenberg,Focus Features,"$320,111",-24%,172,+1,"$1,861","$3,400,874",5
2010,16,20,20,Hubble 3D,Warner Bros.,"$307,300",-13.2%,41,-,"$7,495","$3,279,471",5
2010,16,21,17,The Runaways,Apparition,"$303,668",-35.3%,243,+39,"$1,249","$2,995,811",5
2010,16,22,25,City Island,Anchor Bay Films,"$260,755",+31.1%,57,+12,"$4,574","$843,153",5
2010,16,23,16,Green Zone,Universal Pictures,"$249,705",-53.3%,333,-281,$749,"$34,664,485",6
2010,16,24,14,She's Out of My League,Paramount Pictures,"$233,247",-63.9%,377,-388,$618,"$30,583,734",6
2010,16,25,21,Percy Jackson & the Olympians: The Lightning Thief,Fox,"$229,013",-20.7%,301,-2,$760,"$87,451,207",10
2010,16,26,26,Tooth Fairy,Fox,"$195,650",+2%,232,+13,$843,"$59,130,289",13
2010,16,27,19,Our Family Wedding,Fox Searchlight Pictures,"$177,606",-54%,188,-155,$944,"$19,648,653",6
2010,16,28,22,Crazy Heart,Fox Searchlight Pictures,"$174,870",-36.9%,239,-123,$731,"$39,054,847",18
2010,16,29,-,Exit Through the Gift Shop,-,"$170,756",-,8,-,"$21,344","$170,756",1
2010,16,30,-,The Secret in Their Eyes,Sony Pictures Classics,"$167,866",-,10,-,"$16,786","$167,866",1
2010,16,31,23,Chloe,Sony Pictures Classics,"$160,736",-42%,145,-70,"$1,108","$2,607,311",4
2010,16,32,33,Cop Out,Warner Bros.,"$158,366",+27.8%,247,+104,$641,"$44,433,369",8
2010,16,33,45,La Mission,Screen Media Films,"$128,523",+162%,22,+7,"$5,841","$198,746",2
2010,16,34,29,Valentine's Day,Warner Bros.,"$104,796",-32%,196,-34,$534,"$110,342,071",10
2010,16,35,31,The Book of Eli,Warner Bros.,"$85,073",-37%,146,-41,$582,"$94,617,842",14
2010,16,36,34,A Prophet,Sony Pictures Classics,"$82,365",-21.3%,73,-8,"$1,128","$1,803,459",8
2010,16,37,28,Remember Me,Summit Entertainment,"$68,478",-58.2%,157,-181,$436,"$18,824,052",6
2010,16,38,27,Repo Men,Universal Pictures,"$68,370",-58.6%,141,-119,$484,"$13,763,130",5
2010,16,39,30,The Blind Side,Warner Bros.,"$68,122",-50.1%,123,-81,$553,"$255,846,167",22
2010,16,40,32,Dear John,Screen Gems,"$64,291",-48.8%,122,-99,$526,"$79,931,135",11
2010,16,41,35,The Crazies,Overture Films,"$62,571",-39.4%,108,-54,$579,"$38,574,996",8
2010,16,42,43,Under the Sea 3D,Warner Bros.,"$58,099",+4.8%,15,-1,"$3,873","$21,550,714",62
2010,16,43,40,The Last Station,Sony Pictures Classics,"$57,764",-18.7%,70,-35,$825,"$6,427,418",14
2010,16,44,37,Vincere,IFC Films,"$55,614",-31.4%,30,-6,"$1,853","$386,226",5
2010,16,45,36,Sherlock Holmes,Warner Bros.,"$48,018",-51.7%,92,-66,$521,"$208,978,879",17
2010,16,46,46,The Secret of Kells,GKIDS,"$38,394",-16.7%,28,+2,"$1,371","$317,476",7
2010,16,47,38,Alvin and the Chipmunks: The Squeakquel,Fox,"$38,107",-51.7%,169,+18,$225,"$219,543,166",17
2010,16,48,62,The Square2010 Re-release,Apparition,"$37,546",+119.7%,10,+8,"$3,754","$61,225",2
2010,16,49,47,Mid-August Lunch,Zeitgeist Films,"$35,412",-8.2%,15,+3,"$2,360","$162,523",5
2010,16,50,41,The Doors: When You're Strange,Abramorama,"$33,772",-49.5%,8,-,"$4,221","$124,016",2
2010,16,51,39,Brooklyn's Finest,Overture Films,"$30,746",-57.7%,72,-59,$427,"$26,967,407",7
2010,16,52,50,Mother,Magnolia Pictures,"$26,820",-22%,24,-3,"$1,117","$419,173",6
2010,16,53,48,Magnificent Desolation: Walking on the Moon 3D,IMAX,"$25,578",-32.1%,3,-2,"$8,526","$32,685,547",239
2010,16,54,-,The City of Your Final Destination,Screen Media Films,"$24,401",-,1,-,"$24,401","$24,401",1
