year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2012,6,1,-,The Vow,Screen Gems,"$41,202,458",-,2958,-,"$13,929","$41,202,458",1
2012,6,2,-,Safe House,Universal Pictures,"$40,172,720",-,3119,-,"$12,880","$40,172,720",1
2012,6,3,-,Journey 2: The Mysterious Island,Warner Bros.,"$27,335,363",-,3470,-,"$7,877","$27,335,363",1
2012,6,4,-,Star Wars: Episode I - The Phantom Menace2012 3D Release,Fox,"$22,469,932",-,2655,-,"$8,463","$22,469,932",1
2012,6,5,1,Chronicle,Fox,"$12,092,589",-45%,2908,+1,"$4,158","$39,959,856",2
2012,6,6,2,The Woman in Black,CBS Films,"$10,102,658",-51.6%,2856,+1,"$3,537","$35,258,145",2
2012,6,7,3,The Grey,Open Road Films (II),"$5,045,620",-45.8%,2801,-407,"$1,801","$42,787,884",3
2012,6,8,4,Big Miracle,Universal Pictures,"$3,946,050",-49.2%,2133,+4,"$1,850","$13,281,985",2
2012,6,9,8,The Descendants,Fox Searchlight Pictures,"$3,441,676",-24.4%,1581,-457,"$2,176","$70,671,289",13
2012,6,10,5,Underworld Awakening,Screen Gems,"$2,480,156",-54.9%,1657,-979,"$1,496","$58,914,525",4
2012,6,11,7,Red Tails,Fox,"$2,417,386",-49%,1580,-767,"$1,529","$45,216,680",4
2012,6,12,6,One for the Money,Lionsgate,"$2,300,953",-55.8%,2056,-681,"$1,119","$23,679,658",3
2012,6,13,12,The Artist,The Weinstein Company,"$2,240,252",-14.3%,808,-197,"$2,772","$24,002,038",12
2012,6,14,14,Hugo,Paramount Pictures,"$1,765,205",-22.3%,702,-328,"$2,514","$64,442,024",12
2012,6,15,10,Extremely Loud & Incredibly Close,Warner Bros.,"$1,473,011",-61.3%,1375,-1130,"$1,071","$29,406,900",8
2012,6,16,9,Man on a Ledge,Lionsgate,"$1,301,222",-70.1%,1423,-1575,$914,"$17,471,432",3
2012,6,17,11,Contraband,Universal Pictures,"$1,259,340",-63.1%,1081,-966,"$1,164","$64,642,825",5
2012,6,18,15,The Iron Lady,The Weinstein Company,"$1,155,969",-39.1%,512,-509,"$2,257","$22,797,264",7
2012,6,19,13,Beauty and the Beast2012 3D Release,Walt Disney Studios Motion Pictures,"$840,111",-67.4%,678,-1041,"$1,239","$46,463,306",5
2012,6,20,16,Mission: Impossible - Ghost Protocol,Paramount Pictures,"$706,967",-58.5%,469,-608,"$1,507","$206,514,768",9
2012,6,21,-,Ek Main Aur Ekk Tu,UTV Motion Pictures,"$637,100",-,111,-,"$5,739","$637,100",1
2012,6,22,25,Tinker Tailor Soldier Spy,Focus Features,"$547,509",-18.3%,232,-70,"$2,359","$21,995,078",10
2012,6,23,19,Alvin and the Chipmunks: Chipwrecked,Fox,"$535,037",-49%,502,-316,"$1,065","$129,054,891",9
2012,6,24,21,The Girl with the Dragon Tattoo,Sony Pictures Releasing,"$493,306",-51.7%,269,-399,"$1,833","$100,814,095",8
2012,6,25,17,Joyful Noise,Warner Bros.,"$489,616",-66.4%,686,-664,$713,"$29,890,129",5
