year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2009,23,1,-,The Hangover,Warner Bros.,"$44,979,319",-,3269,-,"$13,759","$44,979,319",1
2009,23,2,1,Up,Walt Disney Studios Motion Pictures,"$44,138,266",-35.2%,3818,+52,"$11,560","$137,210,701",2
2009,23,3,-,Land of the Lost,Universal Pictures,"$18,837,350",-,3521,-,"$5,350","$18,837,350",1
2009,23,4,2,Night at the Museum: Battle of the Smithsonian,Fox,"$14,634,988",-39.9%,3807,-294,"$3,844","$127,326,188",3
2009,23,5,5,Star Trek,Paramount Pictures,"$8,310,480",-34.1%,3202,-305,"$2,595","$222,712,175",5
2009,23,6,3,Terminator Salvation,Warner Bros.,"$8,248,387",-49.8%,3304,-298,"$2,496","$105,568,008",3
2009,23,7,4,Drag Me to Hell,Universal Pictures,"$7,040,550",-55.5%,2510,+2,"$2,805","$28,233,230",2
2009,23,8,6,Angels & Demons,Sony Pictures Releasing,"$6,550,282",-42.3%,2925,-539,"$2,239","$116,174,931",4
2009,23,9,-,My Life in Ruins,Fox Searchlight Pictures,"$3,223,161",-,1164,-,"$2,769","$3,223,161",1
2009,23,10,7,Dance Flick,Paramount Pictures,"$1,958,725",-58.7%,1707,-752,"$1,147","$22,625,733",3
2009,23,11,8,X-Men Origins: Wolverine,Fox,"$1,927,096",-50.2%,1391,-872,"$1,385","$174,347,386",6
2009,23,12,9,Ghosts of Girlfriends Past,Warner Bros.,"$932,181",-51.2%,879,-571,"$1,060","$51,919,132",6
2009,23,13,11,The Brothers Bloom,Summit Entertainment,"$412,771",-34.3%,173,+25,"$2,385","$2,025,712",4
2009,23,14,18,Fast & Furious,Universal Pictures,"$286,795",+18.4%,284,-15,"$1,009","$154,356,665",10
2009,23,15,16,Monsters vs. Aliens,DreamWorks,"$270,873",-15.4%,313,-253,$865,"$194,854,481",11
2009,23,16,12,The Soloist,DreamWorks,"$264,531",-45.5%,306,-106,$864,"$30,726,123",7
