year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2016,15,1,-,The Boss,Universal Pictures,"$23,586,645",-,3480,-,"$6,777","$23,586,645",1
2016,15,2,1,Batman v Superman: Dawn of Justice,Warner Bros.,"$23,363,079",-54.5%,4102,-154,"$5,695","$296,613,621",3
2016,15,3,2,Zootopia,Walt Disney Studios Motion Pictures,"$14,345,422",-25.8%,3444,-254,"$4,165","$296,004,904",6
2016,15,4,3,My Big Fat Greek Wedding 2,Universal Pictures,"$6,476,200",-42.3%,3027,-152,"$2,139","$46,809,020",3
2016,15,5,-,Hardcore Henry,STX Entertainment,"$5,107,604",-,3015,-,"$1,694","$5,107,604",1
2016,15,6,5,Miracles from Heaven,Concorde Film,"$4,706,681",-35.1%,2783,-372,"$1,691","$53,713,300",4
2016,15,7,4,God's Not Dead 2,Pure Flix Entertainment,"$4,239,794",-44.4%,2380,-39,"$1,781","$14,024,089",2
2016,15,8,6,Allegiant,Lionsgate,"$3,517,977",-39%,2503,-515,"$1,405","$61,747,543",4
2016,15,9,7,10 Cloverfield Lane,Paramount Pictures,"$2,905,190",-36.3%,1886,-625,"$1,540","$67,880,730",5
2016,15,10,9,Eye in the Sky,Bleecker Street Media,"$2,896,596",-26.9%,1089,+60,"$2,659","$10,473,110",5
2016,15,11,10,Deadpool,Fox,"$2,085,290",-39.7%,1435,-533,"$1,453","$358,410,029",9
2016,15,12,8,Meet the Blacks,Freestyle Releasing,"$2,072,406",-48.9%,1007,-8,"$2,058","$7,321,957",2
2016,15,13,11,"Hello, My Name Is Doris",Roadside Attractions,"$1,610,955",-32.2%,979,+16,"$1,645","$9,382,224",5
2016,15,14,15,Midnight Special,Warner Bros.,"$1,130,207",+105.3%,493,+435,"$2,292","$2,273,943",4
2016,15,15,-,Demolition,Fox Searchlight Pictures,"$1,100,042",-,854,-,"$1,288","$1,100,042",1
2016,15,16,12,London Has Fallen,Focus Features,"$965,814",-49%,914,-596,"$1,056","$60,755,927",6
2016,15,17,21,Everybody Wants Some!!,Paramount Pictures,"$488,218",+56.3%,63,+44,"$7,749","$952,654",2
2016,15,18,16,Kung Fu Panda 3,Fox,"$443,571",-14.2%,341,-55,"$1,300","$140,951,184",11
