year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2008,28,1,-,Hellboy II: The Golden Army,Universal Pictures,"$34,539,115",-,3204,-,"$10,779","$34,539,115",1
2008,28,2,1,Hancock,Sony Pictures Releasing,"$32,080,560",-48.8%,3965,-,"$8,090","$164,115,004",2
2008,28,3,-,Journey to the Center of the Earth,Warner Bros.,"$21,018,141",-,2811,-,"$7,477","$21,018,141",1
2008,28,4,2,WALL·E,Walt Disney Studios Motion Pictures,"$18,793,588",-42.2%,3849,-143,"$4,882","$163,055,900",3
2008,28,5,3,Wanted,Universal Pictures,"$11,996,175",-40.2%,3157,-28,"$3,799","$112,455,060",3
2008,28,6,4,Get Smart,Warner Bros.,"$7,201,376",-35.2%,3086,-488,"$2,333","$111,564,176",4
2008,28,7,-,Meet Dave,Fox,"$5,251,918",-,3011,-,"$1,744","$5,251,918",1
2008,28,8,5,Kung Fu Panda,DreamWorks,"$4,411,412",-39.7%,2704,-643,"$1,631","$202,154,311",6
2008,28,9,6,The Incredible Hulk,Universal Pictures,"$2,324,345",-52.6%,1945,-1098,"$1,195","$129,905,435",5
2008,28,10,8,Kit Kittredge: An American Girl,Picturehouse,"$2,303,054",-30.1%,1849,+6,"$1,245","$10,992,641",4
2008,28,11,7,Indiana Jones and the Kingdom of the Crystal Skull,Paramount Pictures,"$2,260,327",-40.1%,1664,-528,"$1,358","$310,487,614",8
2008,28,12,9,Sex and the City,Warner Bros.,"$1,603,396",-32.7%,1025,-250,"$1,564","$148,105,143",7
2008,28,13,10,You Don't Mess with the Zohan,Sony Pictures Releasing,"$1,071,854",-45.9%,939,-792,"$1,141","$96,910,739",6
2008,28,14,12,Iron Man,Paramount Pictures,"$939,134",-35.7%,710,-309,"$1,322","$313,421,025",11
2008,28,15,11,The Love Guru,Paramount Pictures,"$549,853",-69.6%,909,-1739,$604,"$31,411,051",4
2008,28,16,14,Mongol: The Rise of Genghis Khan,Picturehouse,"$532,439",-30.4%,252,-1,"$2,112","$4,355,846",6
2008,28,17,13,The Happening,Fox,"$446,470",-69%,510,-1285,$875,"$63,356,470",5
2008,28,18,16,The Visitor,Overture Films,"$267,676",-20.6%,167,-9,"$1,602","$8,533,421",14
2008,28,19,18,What Happens in Vegas,Fox,"$265,951",+17.8%,286,-17,$929,"$79,201,583",10
2008,28,20,15,The Chronicles of Narnia: Prince Caspian,Walt Disney Studios Motion Pictures,"$258,898",-53.1%,286,-117,$905,"$139,336,468",9
2008,28,21,23,Tell No One,Music Box Films,"$248,674",+46.5%,19,+11,"$13,088","$549,840",2
2008,28,22,25,The Wackness,Sony Pictures Classics,"$217,105",+56.9%,31,+25,"$7,003","$471,354",2
