year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2011,30,1,-,Cowboys & Aliens,Universal Pictures,"$36,431,290",-,3750,-,"$9,715","$36,431,290",1
2011,30,2,-,The Smurfs,Sony Pictures Releasing,"$35,611,637",-,3395,-,"$10,489","$35,611,637",1
2011,30,3,1,Captain America: The First Avenger,Paramount Pictures,"$25,554,303",-60.7%,3715,-,"$6,878","$117,421,571",2
2011,30,4,2,Harry Potter and the Deathly Hallows: Part 2,Warner Bros.,"$21,977,093",-53.7%,4145,-230,"$5,302","$318,511,602",3
2011,30,5,-,"Crazy, Stupid, Love.",Warner Bros.,"$19,104,303",-,3020,-,"$6,325","$19,104,303",1
2011,30,6,3,Friends with Benefits,Screen Gems,"$9,275,692",-50.2%,2926,-,"$3,170","$38,175,973",2
2011,30,7,5,Horrible Bosses,Warner Bros.,"$7,189,365",-39.5%,2510,-594,"$2,864","$96,290,917",4
2011,30,8,4,Transformers: Dark of the Moon,DreamWorks,"$6,086,311",-49.5%,2604,-771,"$2,337","$338,007,725",5
2011,30,9,6,Zookeeper,Sony Pictures Releasing,"$4,301,893",-50.6%,2418,-797,"$1,779","$68,832,733",4
2011,30,10,7,Cars 2,Walt Disney Studios Motion Pictures,"$2,349,142",-58.5%,1763,-905,"$1,332","$182,118,690",6
2011,30,11,8,Winnie the Pooh,Walt Disney Studios Motion Pictures,"$1,777,625",-65.6%,1632,-773,"$1,089","$22,435,490",3
2011,30,12,-,Midnight in Paris,Sony Pictures Classics,"$1,220,000",-,471,-150,-,"$46,915,000",11
2011,30,13,11,Bridesmaids,Universal Pictures,"$859,095",-35.2%,484,-196,"$1,774","$165,457,080",12
2011,30,14,9,Bad Teacher,Sony Pictures Releasing,"$842,740",-67.7%,765,-1269,"$1,101","$96,718,147",6
2011,30,15,22,Kung Fu Panda 2,DreamWorks,"$662,153",+108.6%,319,+69,"$2,075","$161,681,667",10
2011,30,16,13,Mr. Popper's Penguins,Fox,"$467,542",-50%,412,-179,"$1,134","$64,625,469",7
2011,30,17,25,The Hangover Part II,Warner Bros.,"$399,026",+33.6%,346,+71,"$1,153","$253,027,043",10
2011,30,18,37,Sarah's Key,The Weinstein Company,"$366,690",+216.9%,33,+28,"$11,111","$536,650",2
2011,30,19,15,Zindagi Na Milegi Dobara,Eros International,"$348,092",-48.1%,100,-,"$3,480","$2,562,458",3
2011,30,20,16,The Tree of Life,Fox Searchlight Pictures,"$332,997",-40.1%,196,-34,"$1,698","$11,685,371",10
2011,30,21,14,Super 8,Paramount Pictures,"$303,794",-60%,325,-333,$934,"$124,973,831",8
2011,30,22,20,X-Men: First Class,Fox,"$287,509",-17.4%,254,-41,"$1,131","$144,723,842",9
2011,30,23,12,Larry Crowne,Universal Pictures,"$263,005",-74.2%,335,-700,$785,"$35,107,945",5
2011,30,24,27,Born to Be Wild,Warner Bros.,"$244,633",-1%,49,+1,"$4,992","$10,282,555",17
2011,30,25,18,Beginners,Focus Features,"$231,217",-45.6%,147,-10,"$1,572","$5,032,405",9
2011,30,26,21,Thor,Paramount Pictures,"$207,531",-39.5%,190,-46,"$1,092","$180,580,795",13
2011,30,27,23,Pirates of the Caribbean: On Stranger Tides,Walt Disney Studios Motion Pictures,"$205,376",-34.1%,246,-,$834,"$238,433,768",11
2011,30,28,24,Rio,Fox,"$184,065",-39.5%,174,-36,"$1,057","$143,021,068",16
2011,30,29,29,Snow Flower and the Secret Fan,Fox Searchlight Pictures,"$183,896",-8.2%,93,+32,"$1,977","$710,015",3
