year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2013,5,1,-,Warm Bodies,Lionsgate,"$20,353,967",-,3009,-,"$6,764","$20,353,967",1
2013,5,2,1,Hansel & Gretel: Witch Hunters,Paramount Pictures,"$9,423,274",-52.1%,3375,+3,"$2,792","$34,676,068",2
2013,5,3,4,Silver Linings Playbook,The Weinstein Company,"$7,738,058",-18.1%,2809,+168,"$2,754","$80,002,616",12
2013,5,4,2,Mama,Universal Pictures,"$6,590,970",-49.6%,2781,+99,"$2,370","$58,123,070",3
2013,5,5,3,Zero Dark Thirty,Sony Pictures Releasing,"$5,176,428",-46.6%,2871,-58,"$1,803","$77,673,978",7
2013,5,6,-,Bullet to the Head,Warner Bros.,"$4,548,201",-,2404,-,"$1,891","$4,548,201",1
2013,5,7,5,Parker,FilmDistrict,"$3,302,415",-52.9%,2238,+14,"$1,475","$12,527,297",2
2013,5,8,6,Django Unchained,The Weinstein Company,"$3,002,769",-39.3%,1777,-230,"$1,689","$150,942,958",6
2013,5,9,9,Les Misérables,Universal Pictures,"$2,420,885",-42.6%,1848,-353,"$1,310","$141,504,130",6
2013,5,10,11,Lincoln,Walt Disney Studios Motion Pictures,"$2,402,224",-37.8%,1756,-153,"$1,368","$170,776,742",13
2013,5,11,18,Argo,Warner Bros.,"$2,029,324",+12%,935,+300,"$2,170","$120,372,139",17
2013,5,12,12,The Hobbit: An Unexpected Journey,Warner Bros.,"$1,901,164",-43.8%,1300,-375,"$1,462","$296,193,684",8
2013,5,13,14,Life of Pi,Fox,"$1,872,632",-27.6%,902,-39,"$2,076","$106,106,363",11
2013,5,14,8,Gangster Squad,Warner Bros.,"$1,843,089",-56.9%,1625,-965,"$1,134","$43,092,147",4
2013,5,15,7,Movie 43,Relativity Media,"$1,641,849",-65.8%,2023,-,$811,"$7,700,123",2
2013,5,16,13,A Haunted House,Open Road Films (II),"$1,522,116",-53.1%,1501,-501,"$1,014","$37,756,019",4
2013,5,17,15,Parental Guidance,Fox,"$1,488,766",-40.5%,1480,-256,"$1,005","$72,900,590",6
2013,5,18,-,Stand Up Guys,Lionsgate,"$1,486,390",-,659,-,"$2,255","$1,486,390",1
2013,5,19,10,Broken City,Fox,"$1,461,321",-63.6%,1786,-836,$818,"$18,135,411",3
2013,5,20,17,The Impossible,Lionsgate,"$1,305,464",-32.6%,765,-17,"$1,706","$15,214,095",7
2013,5,21,19,Quartet,The Weinstein Company,"$1,192,527",+2.9%,202,+39,"$5,903","$3,482,700",4
