year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2018,18,1,1,Avengers: Infinity War,Walt Disney Studios Motion Pictures,"$114,774,810",-55.5%,4474,-,"$25,653","$453,107,350",2
2018,18,2,-,Overboard,-,"$14,711,101",-,1623,-,"$9,064","$14,711,101",1
2018,18,3,2,A Quiet Place,Paramount Pictures,"$7,763,085",-29.5%,3413,-152,"$2,274","$160,057,471",5
2018,18,4,3,I Feel Pretty,STX Entertainment,"$5,050,520",-38.2%,3232,-208,"$1,562","$37,948,803",3
2018,18,5,4,Rampage,Warner Bros.,"$4,637,400",-35.6%,3151,-357,"$1,471","$84,801,710",4
2018,18,6,-,Tully,Focus Features,"$3,282,610",-,1353,-,"$2,426","$3,282,610",1
2018,18,7,5,Black Panther,Walt Disney Studios Motion Pictures,"$3,254,977",-31.3%,1641,-9,"$1,983","$693,235,592",12
2018,18,8,7,Truth or Dare,Universal Pictures,"$1,887,970",-42.2%,1904,-516,$991,"$38,238,330",4
2018,18,9,6,Super Troopers 2,Fox,"$1,871,303",-49.8%,2118,-7,$883,"$25,502,004",3
2018,18,10,8,Blockers,Universal Pictures,"$1,751,340",-41.1%,1672,-652,"$1,047","$56,222,840",5
2018,18,11,-,Bad Samaritan,Electric Entertainment,"$1,726,868",-,2007,-,$860,"$1,726,868",1
2018,18,12,9,Ready Player One,Warner Bros.,"$1,330,043",-48.1%,1405,-960,$946,"$133,074,547",6
2018,18,13,11,Isle of Dogs,Fox Searchlight Pictures,"$806,625",-43.5%,702,-299,"$1,149","$28,469,671",7
2018,18,14,10,Traffik,Lionsgate,"$794,348",-52%,747,-299,"$1,063","$8,258,908",3
2018,18,15,-,RBG,Magnolia Pictures,"$578,470",-,34,-,"$17,013","$578,470",1
2018,18,16,-,102 Not Out,Sony Pictures Releasing,"$483,681",-,102,-,"$4,741","$483,681",1
2018,18,17,14,I Can Only Imagine,Roadside Attractions,"$427,443",-45.5%,660,-310,$647,"$81,896,310",8
2018,18,18,12,A Wrinkle in Time,Walt Disney Studios Motion Pictures,"$410,517",-58.2%,294,-77,"$1,396","$95,496,098",9
2018,18,19,16,Sherlock Gnomes,Paramount Pictures,"$398,418",-40.9%,636,-95,$626,"$41,218,306",7
2018,18,20,17,Acrimony,Lionsgate,"$386,860",-39.6%,398,-142,$972,"$42,875,151",6
2018,18,21,15,Chappaquiddick,Entertainment Studios Motion Pictures,"$355,982",-48.8%,516,-188,$689,"$16,523,371",5
2018,18,22,23,Disobedience,Bleecker Street Media,"$305,991",+28.9%,31,+26,"$9,870","$634,364",2
2018,18,23,24,The Death of Stalin,IFC Films,"$175,101",-22.5%,200,+50,$875,"$7,484,021",9
2018,18,24,20,The Miracle Season,-,"$171,101",-41.2%,330,-100,$518,"$9,722,748",5
2018,18,25,19,You Were Never Really Here,Amazon Studios,"$170,127",-51.4%,185,-48,$919,"$2,155,077",5
2018,18,26,25,Peter Rabbit,Sony Pictures Releasing,"$156,067",-24.2%,232,+3,$672,"$114,781,410",13
2018,18,27,26,The Rider,Sony Pictures Classics,"$132,955",-24.1%,47,+10,"$2,828","$558,245",4
2018,18,28,22,Lean on Pete,A24,"$130,183",-46.4%,187,+20,$696,"$915,124",5
2018,18,29,35,Tomb Raider,Warner Bros.,"$129,041",+28.9%,187,+25,$690,"$57,064,552",8
2018,18,30,28,Game Night,Warner Bros.,"$115,877",-22.8%,183,-25,$633,"$68,593,654",11
2018,18,31,21,Beirut,Bleecker Street Media,"$111,718",-58.8%,140,-97,$797,"$4,782,425",4
2018,18,32,31,Pandas,Warner Bros.,"$92,810",-17.3%,35,+2,"$2,651","$963,797",5
2018,18,33,33,Pacific Rim: Uprising,Universal Pictures,"$82,175",-21.4%,161,-63,$510,"$59,066,910",7
2018,18,34,29,"Love, Simon",Fox,"$76,214",-39.6%,139,-34,$548,"$40,624,830",8
2018,18,35,36,Sgt. Stubby: An American Hero,-,"$68,863",-29.9%,130,-88,$529,"$2,801,397",4
2018,18,36,37,The Greatest Showman,Fox,"$68,595",-28.7%,123,-23,$557,"$173,789,109",20
2018,18,37,38,Jumanji: Welcome to the Jungle,Sony Pictures Releasing,"$68,090",-21.2%,118,-22,$577,"$404,353,891",20
2018,18,38,32,"Paul, Apostle of Christ",-,"$66,262",-36.7%,146,-31,$453,"$17,407,931",7
2018,18,39,40,Let the Sunshine In,IFC Films,"$64,125",+61.5%,9,+7,"$7,125","$121,141",2
2018,18,40,34,The Leisure Seeker,Sony Pictures Classics,"$47,924",-54.1%,76,-41,$630,"$3,009,621",21
2018,18,41,30,Finding Your Feet,Roadside Attractions,"$45,375",-62.2%,60,-64,$756,"$1,263,722",6
2018,18,42,44,Itzhak,Greenwich Entertainment,"$33,909",-4%,35,+5,$968,"$437,094",9
2018,18,43,42,A Bag of Marbles,Gaumont British Picture Corporation,"$33,223",-10.8%,15,+1,"$2,214","$241,159",7
2018,18,44,50,A Beautiful Planet,IMAX,"$28,364",+6.7%,11,-2,"$2,578","$14,084,080",106
2018,18,45,-,Little Pink House,Dada Films,"$25,532",-,11,-,"$2,321","$143,317",3
2018,18,46,48,The Endless,Well Go USA Entertainment,"$25,358",-10.9%,19,-1,"$1,334","$173,359",5
2018,18,47,39,Grace Jones: Bloodlight and Bami,Kino Lorber,"$25,251",-43.9%,28,+9,$901,"$242,576",4
2018,18,48,49,Ghost Stories,IFC Films,"$23,076",-16.8%,24,+12,$961,"$86,025",3
2018,18,49,54,Death Wish,Metro-Goldwyn-Mayer (MGM),"$21,828",-6.2%,29,-13,$752,"$33,950,365",10
2018,18,50,45,1945,Menemsha Films,"$21,402",-34.8%,19,+3,"$1,126","$639,990",27
2018,18,51,41,Final Portrait,Sony Pictures Classics,"$19,548",-48.6%,40,-29,$488,"$417,880",7
2018,18,52,62,Back to Burgundy,Music Box Films,"$18,699",+30.8%,14,+4,"$1,335","$211,347",7
2018,18,53,52,The Strangers: Prey at Night,-,"$18,440",-28.8%,40,-22,$461,"$24,402,691",9
2018,18,54,43,Red Sparrow,Fox,"$17,861",-49.5%,51,-24,$350,"$46,757,368",10
2018,18,55,47,Zama,Strand Releasing,"$17,357",-42.3%,16,+2,"$1,084","$139,649",4
2018,18,56,53,God's Not Dead: A Light in Darkness,Pure Flix Entertainment,"$15,377",-38.3%,44,-21,$349,"$5,635,388",6
2018,18,57,105,The Heart of Nuba,Abramorama,"$15,172","+1,358.8%",4,+2,"$3,793","$27,537",5
2018,18,58,58,After Auschwitz,-,"$15,035",-7.3%,13,+2,"$1,156","$50,633",4
2018,18,59,46,Midnight Sun,-,"$14,949",-51%,60,-33,$249,"$9,554,925",7
2018,18,60,27,Kings,The Orchard,"$14,109",-91.4%,70,-145,$201,"$258,678",2
2018,18,61,59,Gonjiam: Haunted Asylum,Well Go USA Entertainment,"$13,966",-13.2%,5,-1,"$2,793","$98,000",4
2018,18,62,60,Godard Mon Amour,Cohen Media Group,"$11,474",-21.8%,20,+3,$573,"$51,413",3
2018,18,63,63,Ferdinand,Fox,"$9,781",-30.7%,32,-7,$305,"$84,364,229",21
2018,18,64,64,Borg vs. McEnroe,Neon,"$9,585",-26.9%,13,-2,$737,"$217,457",4
2018,18,65,56,Foxtrot,Sony Pictures Classics,"$9,494",-58.1%,22,-10,$431,"$590,166",10
2018,18,66,95,Getting Grace,Hannover House,"$9,151",+275.8%,4,-1,"$2,287","$193,356",7
2018,18,67,61,Bombshell: The Hedy Lamarr Story,Zeitgeist Films,"$7,975",-45.2%,9,-5,$886,"$788,613",24
2018,18,68,87,Sweet Country,The Samuel Goldwyn Company,"$7,708",+127.5%,7,+3,"$1,101","$77,045",5
2018,18,69,-,The Guardians,Music Box Films,"$7,479",-,1,-,"$7,479","$7,479",1
2018,18,70,73,Keep the Change,Kino Lorber,"$6,930",-10.3%,5,-2,"$1,386","$155,075",8
2018,18,71,66,A Fantastic Woman,Sony Pictures Classics,"$6,846",-27%,6,-7,"$1,141","$2,011,699",14
2018,18,72,69,Bye Bye Germany,Film Movement,"$5,876",-33.1%,6,-,$979,"$29,814",4
2018,18,73,70,The Post,Fox,"$5,668",-35.4%,14,-3,$404,"$81,896,433",20
