year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2015,19,1,1,Avengers: Age of Ultron,Walt Disney Studios Motion Pictures,"$77,746,929",-59.4%,4276,-,"$18,182","$313,402,397",2
2015,19,2,-,Hot Pursuit,Warner Bros.,"$13,942,258",-,3003,-,"$4,642","$13,942,258",1
2015,19,3,3,The Age of Adaline,Lionsgate,"$5,821,894",-6.1%,3070,+79,"$1,896","$31,750,987",3
2015,19,4,2,Furious 7,Universal Pictures,"$5,407,200",-18.6%,3004,-301,"$1,800","$338,555,135",6
2015,19,5,4,Paul Blart: Mall Cop 2,Sony Pictures Releasing,"$5,306,041",-9.8%,3201,-347,"$1,657","$58,190,912",4
2015,19,6,-,Ex Machina,A24,"$3,470,000",-,2004,+725,-,"$15,722,000",5
2015,19,7,5,Home,Fox,"$3,070,015",-11.6%,2495,-357,"$1,230","$162,185,957",7
2015,19,8,10,Woman in Gold,The Weinstein Company,"$1,740,066",+8.4%,1080,-46,"$1,611","$27,065,722",6
2015,19,9,6,Cinderella,Walt Disney Studios Motion Pictures,"$1,681,560",-38.7%,1034,-377,"$1,626","$196,273,979",9
2015,19,10,8,Unfriended,Universal Pictures,"$1,454,355",-34.2%,1701,-520,$855,"$30,985,315",4
2015,19,11,9,The Longest Ride,Fox,"$1,356,687",-20.4%,1464,-651,$926,"$35,266,785",5
2015,19,12,11,Monkey Kingdom,Walt Disney Studios Motion Pictures,"$1,252,800",+2.9%,1431,-301,$875,"$14,363,633",4
2015,19,13,12,Get Hard,Warner Bros.,"$1,057,382",-11.1%,955,-510,"$1,107","$87,831,115",7
2015,19,14,-,Piku,-,"$941,490",-,119,-,"$7,911","$941,490",1
2015,19,15,23,Far from the Madding Crowd,Fox Searchlight Pictures,"$776,368",+370.6%,99,+89,"$7,842","$1,016,528",2
2015,19,16,13,Insurgent,Lionsgate,"$775,197",-15.2%,843,-448,$919,"$127,623,243",8
2015,19,17,14,Little Boy,Open Road Films (II),"$691,483",-21.3%,775,-270,$892,"$5,330,380",3
2015,19,18,15,The Water Diviner,Warner Bros.,"$551,306",-16.8%,385,-,"$1,431","$3,226,006",3
2015,19,19,-,The D Train,IFC Films,"$469,000",-,1009,-,-,"$469,000",1
2015,19,20,17,While We're Young,A24,"$299,556",-31.9%,258,-116,"$1,161","$6,909,277",7
2015,19,21,16,American Sniper,Warner Bros.,"$290,741",-34.5%,402,-20,$723,"$349,324,606",20
2015,19,22,21,Kingsman: The Secret Service,Fox,"$253,395",+28.5%,289,-27,$876,"$127,227,084",13
2015,19,23,-,5 Flights Up,Focus World,"$238,491",-,87,-,"$2,741","$238,491",1
2015,19,24,-,Noble2014 Re-release,-,"$231,319",-,175,-,"$1,321","$231,319",1
2015,19,25,19,Clouds of Sils Maria,IFC Films,"$201,960",-22.8%,187,+23,"$1,080","$1,232,155",5
2015,19,26,44,Welcome to Me,Alchemy,"$192,672",+451.8%,119,+117,"$1,619","$241,083",2
2015,19,27,29,"McFarland, USA",Walt Disney Studios Motion Pictures,"$156,136",+84.9%,128,-12,"$1,219","$43,504,555",12
2015,19,28,24,The SpongeBob Movie: Sponge Out of Water,Paramount Pictures,"$143,181",-11.5%,214,-21,$669,"$162,495,848",14
2015,19,29,20,Danny Collins,Bleecker Street Media,"$135,227",-38.2%,166,-38,$814,"$5,348,317",8
2015,19,30,-,Maggie,Roadside Attractions,"$131,175",-,79,-,"$1,660","$131,175",1
2015,19,31,18,Gabbar is Back,Eros International,"$115,992",-58.5%,107,-,"$1,084","$497,621",2
2015,19,32,25,Dior and I,The Orchard,"$100,524",-34.8%,95,-10,"$1,058","$678,655",5
2015,19,33,31,Paddington,-,"$98,804",+49.2%,226,+80,$437,"$75,820,623",17
2015,19,34,34,Iris,Magnolia Pictures,"$98,358",+71.8%,37,+31,"$2,658","$202,994",2
2015,19,35,27,The Second Best Exotic Marigold Hotel,Fox Searchlight Pictures,"$90,177",+3%,148,-27,$609,"$32,746,475",10
2015,19,36,-,The Salt of the Earth,Sony Pictures Classics,"$87,000",-,80,-,-,"$829,000",7
2015,19,37,22,True Story,Fox Searchlight Pictures,"$83,386",-53.9%,127,-169,$656,"$4,585,588",4
2015,19,38,30,Do You Believe?,Pure Flix Entertainment,"$78,288",-1.4%,154,-33,$508,"$12,788,423",8
2015,19,39,26,It Follows,RADiUS-TWC,"$77,007",-22.4%,112,-59,$687,"$14,432,652",9
2015,19,40,-,Wild Tales,Sony Pictures Classics,"$58,000",-,44,-2,-,"$2,711,000",12
2015,19,41,32,Félix & Meira,Oscilloscope,"$57,895",-9.2%,39,+14,"$1,484","$206,493",4
2015,19,42,41,The Lazarus Effect,Relativity Media,"$41,320",+7.6%,73,-34,$566,"$25,711,741",11
2015,19,43,59,About Elly2015 Re-release,The Cinema Guild,"$39,552",+253.8%,12,+6,"$3,296","$106,662",5
2015,19,44,37,The Duff,Lionsgate,"$38,512",-14.6%,80,-26,$481,"$34,017,854",12
2015,19,45,-,Saint Laurent,Sony Pictures Classics,"$36,000",-,4,-,-,"$36,000",1
2015,19,46,46,Jerusalem,National Geographic Entertainment,"$33,204",+9.8%,13,+1,"$2,554","$7,993,108",87
2015,19,47,35,Brotherly Love,Freestyle Releasing,"$33,188",-38.5%,46,-67,$721,"$444,044",3
2015,19,48,39,What We Do in the Shadows,-,"$32,000",-,32,-19,-,"$3,333,000",13
2015,19,49,-,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,Music Box Films,"$31,524",-,8,-,"$3,940","$31,524",2
2015,19,50,50,Island of Lemurs: Madagascar,Warner Bros.,"$26,301",+11.3%,35,-,$751,"$9,508,076",58
2015,19,51,-,Sister Code,GVN Releasing,"$25,388",-,37,-,$686,"$25,388",1
2015,19,52,61,Child 44,Lionsgate,"$21,423",+126.2%,66,+42,$324,"$1,206,135",4
2015,19,53,51,Night at the Museum: Secret of the Tomb,Fox,"$17,516",-22%,55,-13,$318,"$113,621,346",21
2015,19,54,-,The Apu TrilogyTriple Bill,Janus Films,"$16,064",-,1,-,-,"$16,064",1
2015,19,55,55,Tangerines,The Samuel Goldwyn Company,"$15,369",-6.2%,9,-,"$1,707","$60,483",4
2015,19,56,49,The Wrecking Crew!,Magnolia Pictures,"$14,869",-38.2%,20,-12,$743,"$732,231",9
2015,19,57,-,The Seven Five,IFC Films,"$14,785",-,2,-,"$7,392","$14,785",1
2015,19,58,67,Black Souls,Alchemy,"$14,180",+133.4%,11,+3,"$1,289","$74,168",5
2015,19,59,45,Big Hero 6,Walt Disney Studios Motion Pictures,"$12,904",-61%,37,-10,$348,"$222,487,711",27
2015,19,60,-,Seymour: An Introduction,IFC Films,"$12,377",-,18,-5,$687,"$576,227",9
2015,19,61,48,Taken 3,Fox,"$10,713",-59.7%,21,-9,$510,"$89,253,340",18
2015,19,62,54,"Kumiko, the Treasure Hunter",Amplify,"$10,129",-38.6%,17,-7,$595,"$593,764",8
2015,19,63,-,I Am Big Bird: The Caroll Spinney Story,Tribeca Film,"$10,000",-,1,-,-,"$13,000",1
2015,19,64,79,Don't Think I've Forgotten: Cambodia's Lost Rock & Roll,Argot Pictures,"$9,116",+216.9%,4,+1,"$2,279","$61,487",3
2015,19,65,56,Kung Fu Jungle,Well Go USA Entertainment,"$8,162",-48.3%,7,-18,"$1,166","$116,700",3
2015,19,66,53,The Imitation Game,The Weinstein Company,"$8,113",-54.5%,22,-12,$368,"$91,121,452",24
2015,19,67,66,White God,Magnolia Pictures,"$8,022",+29%,23,+6,$348,"$249,649",7
2015,19,68,69,Gett: The Trial of Viviane Amsalem,Music Box Films,"$7,390",+31.6%,12,+5,$615,"$957,768",13
2015,19,69,58,Roar,Drafthouse Films,"$6,972",-41.1%,14,-5,$498,"$81,083",4
2015,19,70,65,Man from Reno,-,"$6,927",+8.2%,5,+1,"$1,385","$99,845",7
2015,19,71,47,Adult Beginners,RADiUS-TWC,"$6,276",-77.3%,20,-34,$313,"$92,059",3
2015,19,72,68,Black or White,Relativity Media,"$6,276",+4.7%,16,-6,$392,"$21,569,041",15
2015,19,73,70,Freetown,Purdie Distribution,"$6,221",+36.6%,9,-4,$691,"$367,267",5
2015,19,74,77,The Hunting Ground,RADiUS-TWC,"$4,500",+47.9%,6,-4,$750,"$362,021",11
2015,19,75,62,Twenty,CJ Entertainment,"$4,250",-44.7%,2,-3,"$2,125","$136,125",4
2015,19,76,60,5 to 7,IFC Films,"$3,713",-62.4%,11,-5,$337,"$137,112",6
2015,19,77,71,Song of the Sea,GKIDS,"$3,190",-24%,6,-5,$531,"$851,623",21
2015,19,78,85,Awake: The Life of Yogananda,-,"$2,850",+88.7%,3,-,$950,"$1,462,776",31
2015,19,79,63,Desert Dancer,Relativity Media,"$2,750",-64%,7,-11,$392,"$143,653",5
2015,19,80,86,Ballet 422,Magnolia Pictures,"$2,452",+66.6%,2,-4,"$1,226","$332,843",14
2015,19,81,87,She's Beautiful When She's Angry,International Film Circuit,"$1,782",+21.6%,3,-3,$594,"$355,292",23
2015,19,82,94,Girlhood,Strand Releasing,"$1,763",+277.5%,1,-,"$1,763","$60,019",15
2015,19,83,101,Gringo Trails,Icarus Films,"$1,129","+2,071.2%",1,-,"$1,129","$8,349",56
