year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2013,46,1,1,Thor: The Dark World,Walt Disney Studios Motion Pictures,"$36,586,016",-57.3%,3841,-,"$9,525","$145,097,130",2
2013,46,2,-,The Best Man Holiday,Universal Pictures,"$30,107,555",-,2024,-,"$14,875","$30,107,555",1
2013,46,3,4,Last Vegas,CBS Films,"$8,439,544",-23.5%,3237,+155,"$2,607","$46,532,527",3
2013,46,4,3,Free Birds,Relativity Media,"$8,106,151",-27.1%,3510,-226,"$2,309","$42,024,356",3
2013,46,5,2,Bad Grandpa,Paramount Pictures,"$7,421,536",-34.5%,3190,+3,"$2,326","$89,953,174",4
2013,46,6,6,Gravity,Warner Bros.,"$6,104,096",-28.5%,2560,-160,"$2,384","$240,379,710",7
2013,46,7,5,Ender's Game,Lionsgate,"$6,017,337",-41.3%,3236,-171,"$1,859","$53,593,921",3
2013,46,8,7,12 Years a Slave,Fox Searchlight Pictures,"$4,604,706",-31%,1411,+267,"$3,263","$24,853,491",5
2013,46,9,8,Captain Phillips,Sony Pictures Releasing,"$4,385,218",-23.2%,2626,-20,"$1,669","$97,502,676",6
2013,46,10,9,About Time,Universal Pictures,"$3,340,625",-29.8%,1280,+80,"$2,609","$11,446,273",3
2013,46,11,10,Cloudy with a Chance of Meatballs 2,Sony Pictures Releasing,"$1,975,559",-28.9%,1645,-191,"$1,200","$113,042,057",8
2013,46,12,15,Dallas Buyers Club,Focus Features,"$1,751,359",+174.2%,184,+149,"$9,518","$3,012,295",3
2013,46,13,-,Goliyon Ki Rasleela Ram-Leela,Eros International,"$1,449,174",-,204,-,"$7,103","$1,449,174",1
2013,46,14,12,All Is Lost,Roadside Attractions,"$920,986",-18.7%,483,+84,"$1,906","$4,241,928",5
2013,46,15,11,Carrie,Screen Gems,"$560,206",-56.4%,933,-579,$600,"$35,031,117",5
2013,46,16,13,Escape Plan,Lionsgate,"$549,752",-34.9%,687,-362,$800,"$24,123,305",5
2013,46,17,16,Enough Said,Fox Searchlight Pictures,"$502,536",-20.7%,393,-36,"$1,278","$16,585,250",9
2013,46,18,30,The Book Thief,Fox,"$420,532",+300.5%,29,+25,"$14,501","$564,050",2
2013,46,19,18,Despicable Me 2,Universal Pictures,"$417,850",-11.9%,305,-5,"$1,370","$365,943,520",20
2013,46,20,14,The Counsellor,Fox,"$352,433",-56.8%,481,-541,$732,"$16,584,684",4
2013,46,21,20,Blue Is the Warmest Color,IFC Films,"$264,481",+5.9%,108,+37,"$2,448","$1,141,466",4
2013,46,22,22,Prisoners,Warner Bros.,"$241,659",+34.9%,355,+130,$680,"$60,583,728",9
2013,46,23,19,We're the Millers,Warner Bros.,"$219,343",-19.5%,303,-55,$723,"$150,024,262",15
2013,46,24,21,Planes,Walt Disney Studios Motion Pictures,"$184,509",-15.9%,246,-15,$750,"$89,883,328",15
2013,46,25,23,Percy Jackson: Sea of Monsters,Fox,"$153,469",-8.2%,215,-1,$713,"$67,924,683",15
2013,46,26,-,Nebraska,Paramount Pictures,"$140,401",-,4,-,"$35,100","$140,401",1
2013,46,27,17,Krrish 3,Eros International,"$139,696",-73.5%,208,-,$671,"$2,123,333",3
2013,46,28,37,Kill Your Darlings,Sony Pictures Classics,"$119,121",+43.3%,71,+39,"$1,677","$489,214",5
2013,46,29,40,I'm in Love with a Church Girl,High Top Releasing,"$118,370",+111.7%,55,-19,"$2,152","$2,304,222",5
2013,46,30,24,Elysium,Concorde Film,"$117,457",-29.2%,181,-11,$648,"$92,947,675",15
2013,46,31,27,Lee Daniels' The Butler,The Weinstein Company,"$99,534",-29.1%,176,-38,$565,"$115,472,482",14
2013,46,32,29,Rush,Universal Pictures,"$94,975",-22.8%,131,-33,$725,"$26,903,709",9
2013,46,33,26,Insidious: Chapter 2,FilmDistrict,"$94,686",-33%,167,-62,$566,"$83,184,982",10
2013,46,34,33,The Saratov Approach,Purdie Distribution,"$90,589",-3.5%,41,-,"$2,209","$1,247,078",6
2013,46,35,28,Monsters University,Walt Disney Studios Motion Pictures,"$90,011",-30.3%,145,-13,$620,"$268,317,681",22
2013,46,36,35,Great Expectations,Main Street Films,"$76,537",-13.5%,85,-1,$900,"$203,905",2
2013,46,37,-,The Christmas Candle,EchoLight Studios,"$68,655",-,5,-,"$13,731","$68,655",1
2013,46,38,38,Blue Jasmine,Sony Pictures Classics,"$63,433",-22.9%,52,-8,"$1,219","$32,616,613",17
2013,46,39,31,Don Jon,Relativity Media,"$61,019",-40.8%,48,-44,"$1,271","$24,194,541",8
2013,46,40,32,Baggage Claim,Fox Searchlight Pictures,"$58,139",-41.1%,108,-27,$538,"$21,468,966",8
2013,46,41,34,Diana,Entertainment One,"$54,991",-39.2%,82,-18,$670,"$298,132",3
2013,46,42,36,Grown Ups 2,Sony Pictures Releasing,"$54,665",-36.3%,91,-20,$600,"$133,668,525",19
2013,46,43,41,The Smurfs 2,Sony Pictures Releasing,"$47,853",-10.5%,88,-6,$543,"$71,017,784",16
2013,46,44,48,Muscle Shoals,Magnolia Pictures,"$44,324",+29.4%,44,+9,"$1,007","$568,612",8
2013,46,45,44,Hubble 3D,Warner Bros.,"$43,684",-4.9%,12,-2,"$3,640","$40,937,196",192
2013,46,46,49,The Armstrong Lie,Sony Pictures Classics,"$41,156",+42%,18,+13,"$2,286","$81,286",2
2013,46,47,42,Turbo,Fox,"$38,508",-27.4%,53,-9,$726,"$82,930,077",18
2013,46,48,45,The Wolverine,Fox,"$37,357",-17.9%,65,-12,$574,"$132,481,843",17
2013,46,49,39,Wadjda,Sony Pictures Classics,"$32,888",-42.8%,40,-19,$822,"$1,211,543",10
2013,46,50,47,Instructions Not Included,Lionsgate,"$31,102",-15.1%,47,-5,$661,"$44,239,362",12
2013,46,51,43,Pulling Strings,Lionsgate,"$30,550",-38.6%,76,-,$401,"$5,831,928",7
2013,46,52,-,The Great Beauty,Janus Films,"$23,442",-,1,-,"$23,442","$23,442",1
2013,46,53,46,Runner Runner,Fox,"$23,278",-41.7%,76,-43,$306,"$19,285,221",7
2013,46,54,61,The Fifth Estate,Walt Disney Studios Motion Pictures,"$16,265",+37.5%,80,+57,$203,"$3,240,547",5
2013,46,55,56,Generation Iron,The Vladar Company,"$14,600",-16.6%,3,-5,"$4,866","$800,200",9
2013,46,56,52,Austenland,Sony Pictures Classics,"$14,365",-43.2%,26,-37,$552,"$2,109,781",14
2013,46,57,54,The Family,Relativity Media,"$13,456",-40%,30,-27,$448,"$36,648,645",10
2013,46,58,67,American Promise,-,"$13,000",+58.2%,6,+3,"$2,166","$94,000",5
2013,46,59,75,The Broken Circle Breakdown,Tribeca Film,"$12,800",+127.4%,6,+4,"$2,133","$30,700",3
2013,46,60,59,In a World...,Roadside Attractions,"$12,733",+1.1%,9,-9,"$1,414","$2,944,461",15
2013,46,61,51,Space Station 3D,IMAX,"$12,109",-53.6%,4,-1,"$3,027","$89,160,882",605
2013,46,62,58,Spinning Plates,The Film Arcade,"$11,606",-9.5%,6,-,"$1,934","$76,426",4
2013,46,63,53,Inequality for All,RADiUS-TWC,"$11,438",-52.4%,20,-17,$571,"$1,147,117",8
2013,46,64,55,Grace Unplugged,Roadside Attractions,"$11,364",-41.3%,29,-8,$391,"$2,498,165",7
2013,46,65,63,To the Arctic 3D,Warner Bros.,"$10,765",+3.2%,10,-3,"$1,076","$13,642,298",83
2013,46,66,72,Romeo & Juliet,Relativity Media,"$10,322",+61.4%,29,+8,$355,"$1,142,610",6
2013,46,67,-,Faust,Leisure Time Features,"$10,030",-,2,-,"$5,015","$13,139",1
2013,46,68,62,The Heat,Fox,"$9,204",-13.8%,27,-1,$340,"$159,545,157",21
2013,46,69,57,Reaching for the Moon,Wolfe Releasing,"$9,161",-37.1%,2,-,"$4,580","$31,664",2
2013,46,70,92,Short Term 12,Cinedigm Entertainment Group,"$8,930",+185.3%,15,+10,$595,"$981,964",13
2013,46,71,68,The Pervert's Guide to Ideology,Zeitgeist Films,"$8,775",+21.1%,4,+2,"$2,193","$31,927",3
2013,46,72,-,Charlie Countryman,Millennium Entertainment,"$7,973",-,15,-,$531,"$7,973",1
2013,46,73,64,Deep Sea,Warner Bros.,"$7,921",-17.4%,2,-1,"$3,960","$45,991,680",403
2013,46,74,50,How I Live Now,Magnolia Pictures,"$7,371",-74.2%,21,-47,$351,"$52,471",2
2013,46,75,73,Go for Sisters,Variance Films,"$7,355",+22.6%,2,-,"$3,677","$16,030",2
2013,46,76,78,20 Feet from Stardom,RADiUS-TWC,"$6,574",+26.7%,7,+3,$939,"$4,763,867",23
2013,46,77,-,Casting By,Submarine Deluxe,"$6,414",-,2,-,"$3,207","$18,164",3
