year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2016,21,1,-,The Angry Birds Movie,Sony Pictures Releasing,"$38,155,177",-,3932,-,"$9,703","$38,155,177",1
2016,21,2,1,Captain America: Civil War,Walt Disney Studios Motion Pictures,"$32,939,739",-54.7%,4226,-,"$7,794","$347,215,892",3
2016,21,3,-,Neighbors 2: Sorority Rising,Universal Pictures,"$21,760,405",-,3384,-,"$6,430","$21,760,405",1
2016,21,4,-,The Nice Guys,Warner Bros.,"$11,203,270",-,2865,-,"$3,910","$11,203,270",1
2016,21,5,2,The Jungle Book,Walt Disney Studios Motion Pictures,"$10,944,350",-36.1%,3460,-510,"$3,163","$327,424,915",6
2016,21,6,3,Money Monster,Concorde Film,"$7,016,884",-52.6%,3104,-,"$2,260","$27,040,531",2
2016,21,7,4,The Darkness,BH Tilt,"$2,272,618",-54.1%,1769,+14,"$1,284","$8,370,100",2
2016,21,8,6,Zootopia,Walt Disney Studios Motion Pictures,"$1,683,982",-40.4%,1377,-558,"$1,222","$334,384,510",12
2016,21,9,7,The Huntsman: Winter's War,Universal Pictures,"$1,209,045",-54%,1246,-1272,$970,"$46,687,735",5
2016,21,10,5,Mother's Day,Open Road Films (II),"$1,139,283",-65.3%,1719,-1572,$662,"$31,313,005",4
2016,21,11,9,Barbershop: The Next Cut,Warner Bros.,"$843,007",-49.5%,744,-589,"$1,133","$52,712,437",6
2016,21,12,17,The Meddler2016 Re-release,Sony Pictures Classics,"$782,883",+109.9%,464,+337,"$1,687","$2,048,804",5
2016,21,13,10,The Boss,Universal Pictures,"$653,535",-45.4%,672,-678,$972,"$62,257,005",7
2016,21,14,31,Love & Friendship,Roadside Attractions,"$559,824",+319.3%,47,+43,"$11,911","$758,157",2
2016,21,15,8,Keanu,Warner Bros.,"$522,305",-72.9%,707,-1413,$738,"$20,005,655",4
2016,21,16,14,The Man Who Knew Infinity,IFC Films,"$495,694",-2.7%,271,+77,"$1,829","$1,627,021",4
