year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2011,47,1,-,The Twilight Saga: Breaking Dawn - Part 1,Summit Entertainment,"$61,853,847",-,4066,-,"$15,212","$220,832,009",1
2011,47,2,-,The Muppets,Walt Disney Studios Motion Pictures,"$41,516,691",-,3440,-,"$12,068","$41,516,691",1
2011,47,3,-,Happy Feet Two,Warner Bros.,"$18,351,970",-,3611,-,"$5,082","$43,755,357",1
2011,47,4,-,Arthur Christmas,Sony Pictures Releasing,"$16,301,131",-,3376,-,"$4,828","$16,301,131",1
2011,47,5,-,Hugo,Paramount Pictures,"$15,402,042",-,1277,-,"$12,061","$15,402,042",1
2011,47,6,-,Jack and Jill,Sony Pictures Releasing,"$13,812,944",-,3029,-,"$4,560","$57,120,112",-
2011,47,7,-,Immortals,Relativity Media,"$12,604,881",-,2677,-,"$4,708","$68,706,981",-
2011,47,8,-,Puss in Boots,DreamWorks,"$10,446,739",-,3005,-,"$3,476","$135,430,092",-
2011,47,9,-,Tower Heist,Universal Pictures,"$10,012,075",-,2474,-,"$4,046","$65,198,780",-
2011,47,10,-,The Descendants,Fox Searchlight Pictures,"$7,345,952",-,390,-,-,"$10,886,952",-
2011,47,11,-,J. Edgar,Warner Bros.,"$6,780,616",-,1947,-,"$3,482","$28,837,843",-
2011,47,12,-,A Very Harold & Kumar 3D Christmas,Warner Bros.,"$2,339,557",-,960,-,"$2,437","$31,559,389",-
2011,47,13,-,My Week with Marilyn,The Weinstein Company,"$2,062,150",-,244,-,"$8,451","$2,062,150",1
2011,47,14,-,In Time,Fox,"$774,934",-,749,-,-,"$35,050,934",-
2011,47,15,-,Like Crazy,Paramount Vantage,"$586,195",-,150,-,"$3,907","$2,478,434",-
2011,47,16,-,We Bought a Zoo,Fox,"$458,486",-,-,-,-,"$458,486",-
2011,47,17,-,Footloose2011 Re-release,Paramount Pictures,"$414,876",-,384,-,"$1,080","$50,833,867",-
2011,47,18,-,Moneyball,Sony Pictures Releasing,"$389,655",-,187,-,"$2,083","$73,155,248",-
2011,47,19,-,Paranormal Activity 3,Paramount Pictures,"$381,167",-,355,-,"$1,073","$103,245,770",-
2011,47,20,-,Margin Call,Roadside Attractions,"$369,361",-,182,-,"$2,029","$4,367,821",-
2011,47,21,-,The Ides of March,Sony Pictures Releasing,"$340,766",-,151,-,"$2,256","$39,543,246",-
2011,47,22,-,The Three Musketeers,Summit Entertainment,"$310,171",-,224,-,"$1,384","$19,908,928",-
2011,47,23,-,Courageous,Concorde Film,"$295,216",-,211,-,"$1,399","$32,759,758",-
2011,47,24,-,50/50,Summit Entertainment,"$262,706",-,210,-,"$1,250","$34,554,781",-
2011,47,25,-,Dolphin Tale,Warner Bros.,"$252,174",-,216,-,"$1,167","$70,363,255",-
2011,47,26,-,The Smurfs,Sony Pictures Releasing,"$239,511",-,248,-,$965,"$142,324,120",-
2011,47,27,-,Contagion,Warner Bros.,"$217,306",-,218,-,$996,"$75,450,549",-
2011,47,28,-,The Artist,The Weinstein Company,"$204,878",-,4,-,"$51,219","$204,878",1
2011,47,29,-,Abduction,Lionsgate,"$178,002",-,163,-,"$1,092","$27,840,894",-
2011,47,30,-,Drive,FilmDistrict,"$121,607",-,93,-,"$1,307","$34,500,254",-
2011,47,31,-,Born to Be Wild,Warner Bros.,"$118,437",-,49,-,"$2,417","$14,451,653",-
2011,47,32,-,Anonymous,Sony Pictures Releasing,"$92,897",-,72,-,"$1,290","$4,301,018",-
2011,47,33,-,The Rum Diary,FilmDistrict,"$74,476",-,152,-,$489,"$12,957,015",-
2011,47,34,-,The Way2010 Re-release,-,"$62,680",-,101,-,$620,"$3,169,055",-
2011,47,35,-,The Polar Express2011 IMAX Release,Warner Bros.,"$55,299",-,19,-,"$2,910","$74,470",1
2011,47,36,-,Spy Kids 4-D: All the Time in the World,-,"$35,836",-,70,-,$511,"$38,516,832",-
2011,47,37,-,The Mighty Macs,Quaker Media,"$18,737",-,28,-,$669,"$1,889,522",-
2011,47,38,-,Johnny English Reborn,Universal Pictures,"$17,425",-,108,-,$161,"$8,305,970",-
2011,47,39,-,Sarah's Key,The Weinstein Company,"$14,823",-,27,-,$549,"$7,685,374",-
2011,47,40,-,"Crazy, Stupid, Love.",Warner Bros.,"$14,291",-,91,-,$157,"$84,351,197",-
2011,47,41,-,Machine Gun Preacher,Relativity Media,"$5,308",-,9,-,$589,"$537,580",-
2011,47,42,-,Kevin Hart: Laugh at My Pain,Codeblack Entertainment,"$3,710",-,11,-,$337,"$7,701,965",-
2011,47,43,-,Harry Potter and the Deathly Hallows: Part 2,Warner Bros.,"$3,697",-,78,-,$47,"$381,011,219",-
2011,47,44,-,The Man Who Fell to Earth,Rialto Pictures,"$1,578",-,2,-,$789,"$99,121",-
2011,47,45,-,Shark Night 3D,Relativity Media,"$1,229",-,27,-,$45,"$18,877,153",-
2011,47,46,-,Our Idiot Brother,The Weinstein Company,$489,-,6,-,$81,"$24,816,118",-
2011,47,47,-,I Don't Know How She Does It,The Weinstein Company,$436,-,38,-,$11,"$9,662,284",-
2011,47,48,-,Circumstance,Roadside Attractions,$216,-,2,-,$108,"$441,829",-
2011,47,49,-,Apollo 18,-,$171,-,5,-,$34,"$17,687,709",-
2011,47,50,-,The Future,Roadside Attractions,$15,-,1,-,$15,"$568,290",-
