year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2013,4,1,-,Hansel & Gretel: Witch Hunters,Paramount Pictures,"$19,690,956",-,3372,-,"$5,839","$19,690,956",1
2013,4,2,1,Mama,Universal Pictures,"$13,088,145",-53.9%,2682,+35,"$4,879","$48,875,585",2
2013,4,3,2,Zero Dark Thirty,Sony Pictures Releasing,"$9,700,132",-38.6%,2929,-17,"$3,311","$69,803,979",6
2013,4,4,3,Silver Linings Playbook,The Weinstein Company,"$9,444,039",-12.2%,2641,+118,"$3,575","$68,908,666",11
2013,4,5,-,Parker,FilmDistrict,"$7,008,222",-,2224,-,"$3,151","$7,008,222",1
2013,4,6,7,Django Unchained,The Weinstein Company,"$4,946,932",-36.2%,2007,-509,"$2,464","$146,236,758",5
2013,4,7,-,Movie 43,Relativity Media,"$4,805,878",-,2023,-,"$2,375","$4,805,878",1
2013,4,8,4,Gangster Squad,Warner Bros.,"$4,278,235",-50.5%,2590,-513,"$1,651","$39,725,102",3
2013,4,9,8,Les Misérables,Universal Pictures,"$4,221,055",-43.7%,2201,-378,"$1,917","$137,546,205",5
2013,4,10,5,Broken City,Fox,"$4,019,558",-51.4%,2622,+2,"$1,533","$15,289,547",2
2013,4,11,11,Lincoln,Walt Disney Studios Motion Pictures,"$3,863,689",-29.4%,1909,-265,"$2,023","$167,051,523",12
2013,4,12,10,The Hobbit: An Unexpected Journey,Warner Bros.,"$3,385,361",-45.2%,1675,-648,"$2,021","$293,323,831",7
2013,4,13,6,A Haunted House,Open Road Films (II),"$3,244,017",-60.3%,2002,-158,"$1,620","$35,439,998",3
2013,4,14,13,Life of Pi,Fox,"$2,587,148",-22.8%,941,-315,"$2,749","$103,427,508",10
2013,4,15,12,Parental Guidance,Fox,"$2,502,684",-41.1%,1736,-601,"$1,441","$70,845,497",5
2013,4,16,9,The Last Stand,Lionsgate,"$2,150,562",-65.8%,2913,-,$738,"$10,684,507",2
2013,4,17,14,The Impossible,Lionsgate,"$1,935,638",-21.8%,782,-104,"$2,475","$13,297,393",6
2013,4,18,15,Argo,Warner Bros.,"$1,812,358",-19.9%,635,-121,"$2,854","$117,568,785",16
2013,4,19,28,Quartet,The Weinstein Company,"$1,159,032",+280.9%,163,+131,"$7,110","$1,699,861",3
2013,4,20,-,Race 2,UTV Motion Pictures,"$884,757",-,153,-,"$5,782","$884,757",1
2013,4,21,16,Jack Reacher,Paramount Pictures,"$820,389",-63.3%,888,-819,$923,"$78,173,482",6
2013,4,22,20,Skyfall,Sony Pictures Releasing,"$791,239",-18.4%,456,-51,"$1,735","$302,044,126",12
2013,4,23,18,Wreck-It Ralph,Walt Disney Studios Motion Pictures,"$731,879",-43.8%,588,-724,"$1,244","$182,484,640",13
2013,4,24,17,This Is 40,Universal Pictures,"$719,935",-64.6%,507,-725,"$1,419","$66,323,725",6
2013,4,25,25,Amour,Sony Pictures Classics,"$467,153",+25%,64,+28,"$7,299","$1,801,061",6
2013,4,26,21,"Monsters, Inc.2012 3D Release",Walt Disney Studios Motion Pictures,"$385,041",-48.8%,322,-243,"$1,195","$32,488,070",6
2013,4,27,23,Rise of the Guardians,DreamWorks,"$371,328",-33.8%,305,-169,"$1,217","$100,212,857",10
2013,4,28,26,Hotel Transylvania,Sony Pictures Releasing,"$350,870",-3.7%,228,-9,"$1,538","$147,615,104",18
2013,4,29,22,The Guilt Trip,Paramount Pictures,"$268,464",-55.6%,352,-290,$762,"$36,239,918",6
2013,4,30,24,Hyde Park on Hudson,Focus Features,"$257,600",-38.6%,144,-50,"$1,788","$5,311,969",8
2013,4,31,27,The Twilight Saga: Breaking Dawn - Part 2,Lionsgate,"$220,734",-33.9%,216,-90,"$1,021","$291,075,689",11
2013,4,32,29,Flight,Paramount Pictures,"$213,387",-25.5%,263,-37,$811,"$93,451,128",13
2013,4,33,33,Here Comes the Boom,Sony Pictures Releasing,"$166,870",-15.8%,191,-18,$873,"$44,912,744",16
2013,4,34,35,Beasts of the Southern Wild,Fox Searchlight Pictures,"$158,323",+5.6%,62,-9,"$2,553","$11,697,928",31
2013,4,35,31,Red Dawn,FilmDistrict,"$150,184",-30.2%,205,-44,$732,"$44,537,470",10
2013,4,36,19,Texas Chainsaw 3D,Lionsgate,"$136,257",-89.3%,285,-1189,$478,"$33,993,964",4
2013,4,37,30,Rust and Bone,Sony Pictures Classics,"$121,542",-45.7%,116,-52,"$1,047","$1,702,520",10
2013,4,38,34,Anna Karenina,Focus Features,"$110,256",-32.9%,98,-19,"$1,125","$12,433,445",11
2013,4,39,32,Cirque du Soleil: Worlds Away,Paramount Pictures,"$93,328",-56.6%,96,-169,$972,"$12,376,244",6
2013,4,40,45,A Royal Affair,Magnolia Pictures,"$73,035",+48%,40,+2,"$1,825","$853,841",12
2013,4,41,57,The Master,The Weinstein Company,"$70,422",+304.1%,37,+23,"$1,903","$16,128,167",20
2013,4,42,37,Taken 2,Fox,"$65,953",-37.4%,124,-32,$531,"$139,761,284",17
2013,4,43,39,To the Arctic 3D,Warner Bros.,"$63,715",-13.5%,52,-,"$1,225","$10,979,721",41
2013,4,44,44,Hubble 3D,Warner Bros.,"$51,314",-0.2%,18,+1,"$2,850","$35,759,003",150
2013,4,45,40,Frankenweenie,Walt Disney Studios Motion Pictures,"$49,613",-30.9%,84,-16,$590,"$35,233,315",17
2013,4,46,42,Hitchcock,Fox Searchlight Pictures,"$43,657",-36.5%,90,-32,$485,"$5,857,517",10
2013,4,47,47,The Sessions,Fox Searchlight Pictures,"$43,045",-0.7%,62,-,$694,"$5,861,589",15
2013,4,48,41,Pitch Perfect,Universal Pictures,"$42,765",-38.3%,91,-34,$469,"$64,966,858",18
2013,4,49,46,Barbara,Adopt Films,"$38,182",-19.9%,23,-,"$1,660","$527,904",6
2013,4,50,49,56 Up,First Run,"$37,352",+16.6%,11,+7,"$3,395","$146,629",4
2013,4,51,51,Chasing Ice,Submarine Deluxe,"$36,159",+21.7%,27,-12,"$1,339","$1,065,130",12
2013,4,52,52,Searching for Sugar Man,Sony Pictures Classics,"$31,808",+8.4%,26,-1,"$1,223","$3,182,619",27
2013,4,53,43,The Perks of Being a Wallflower,Lionsgate,"$29,782",-42.1%,56,-17,$531,"$17,713,838",19
2013,4,54,48,Born to Be Wild,Warner Bros.,"$29,536",-8.8%,30,-,$984,"$21,827,491",95
2013,4,55,-,Beware of Mr. Baker,-,"$25,798",-,15,-,"$1,719","$79,706",9
2013,4,56,65,West of Memphis,Sony Pictures Classics,"$22,176",+178.5%,14,+5,"$1,584","$82,078",5
2013,4,57,38,LUV,-,"$19,836",-76.2%,21,-24,$944,"$138,978",2
2013,4,58,53,Ice Age: Continental Drift,Fox,"$19,015",-16.4%,33,-7,$576,"$161,299,492",29
2013,4,59,60,Holy Motors,-,"$18,600",+63.2%,12,+6,"$1,550","$641,100",15
2013,4,60,55,Space Station 3D,IMAX,"$15,329",-15.1%,3,-1,"$5,109","$87,004,465",563
2013,4,61,54,A Late Quartet,Entertainment One,"$14,425",-23.5%,10,-4,"$1,442","$1,471,808",13
2013,4,62,58,Deep Sea,Warner Bros.,"$12,989",-11.4%,4,-,"$3,247","$45,316,807",361
2013,4,63,-,John Dies at the End,Magnolia Pictures,"$12,467",-,1,-,"$12,467","$12,467",1
2013,4,64,-,Yossi,Strand Releasing,"$12,287",-,2,-,"$6,143","$12,287",1
2013,4,65,-,Happy People: A Year in the Taiga,Music Box Films,"$10,481",-,1,-,"$10,481","$10,481",1
2013,4,66,70,Under the Sea 3D,Warner Bros.,"$9,706",+71.8%,8,+3,"$1,213","$31,091,005",207
2013,4,67,56,Playing for Keeps,FilmDistrict,"$8,502",-52.2%,35,-23,$242,"$12,952,584",8
2013,4,68,72,Any Day Now,Music Box Films,"$8,045",+54.6%,13,+6,$618,"$170,091",7
2013,4,69,63,Diana Vreeland: The Eye Has to Travel,The Samuel Goldwyn Company,"$6,776",-18.3%,8,+1,$847,"$996,242",19
2013,4,70,73,Brooklyn Castle,-,"$5,558",+43.4%,1,-2,"$5,558","$211,328",15
2013,4,71,62,Sister,Adopt Films,"$5,130",-42.5%,11,-,$466,"$142,287",17
2013,4,72,-,The Other Son,Cohen Media Group,"$4,010",-,6,-,$668,"$1,243,242",14
2013,4,73,77,The Waiting Room,International Film Circuit,"$3,450",+66.1%,5,+2,$690,"$185,352",18
2013,4,74,-,In Another Country,Kino Lorber,"$3,120",-,2,-,"$1,560","$20,099",12
2013,4,75,79,Gregory Crewdson: Brief Encounters,Zeitgeist Films,"$2,838",+87.7%,2,+1,"$1,419","$47,526",13
2013,4,76,78,Five Broken Cameras,Kino Lorber,"$2,560",+44.1%,2,+1,"$1,280","$81,499",35
2013,4,77,67,Puella Magi Madoka Magica the Movie Part 1: Beginnings,Eleven Arts,"$2,340",-64.5%,1,-1,"$2,340","$170,186",15
2013,4,78,68,Killing Them Softly,The Weinstein Company,"$2,261",-63.9%,3,-9,$753,"$14,960,115",9
2013,4,79,59,The House I Live In,Abramorama,"$2,027",-83.8%,1,-4,"$2,027","$207,428",17
2013,4,80,71,Greenwich Village: Music That Defined a Generation,Kino Lorber,"$1,821",-67.1%,1,-,"$1,821","$10,940",2
2013,4,81,-,Starlet,Music Box Films,"$1,738",-,5,-,$347,"$86,164",12
2013,4,82,-,The Revisionaries,Kino Lorber,"$1,142",-,1,-,"$1,142","$21,731",17
2013,4,83,69,Somewhere Between,Long Shot Factory,"$1,073",-82.4%,1,-2,"$1,073","$210,975",23
2013,4,84,-,The Man in the White Suit,Rialto Pictures,$861,-,1,-,$861,"$8,265",11
2013,4,85,-,My Worst Nightmare,Strand Releasing,$790,-,2,-,$395,"$19,446",15
2013,4,86,-,Port of Shadows,Rialto Pictures,$781,-,1,-,$781,"$17,818",20
2013,4,87,81,Django,Rialto Pictures,$535,-54.7%,2,-,$267,"$22,245",6
2013,4,88,87,A Dark Truth,Magnolia Pictures,$363,-14.4%,1,-,$363,"$5,750",4
2013,4,89,-,The Invisible War,Cinedigm Entertainment Group,$313,-,4,-,$78,"$64,655",32
2013,4,90,-,Escape Fire: The Fight to Rescue American Healthcare,Roadside Attractions,$200,-,1,-,$200,"$92,720",17
2013,4,91,88,Galapagos,IMAX,$65,-81.1%,1,-,$65,"$18,100,200",692
