year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2015,35,1,1,Straight Outta Compton,Universal Pictures,"$13,133,560",-50.2%,3142,+117,"$4,180","$134,019,735",3
2015,35,2,-,War Room,Concorde Film,"$11,351,389",-,1135,-,"$10,001","$11,351,389",1
2015,35,3,2,Mission: Impossible - Rogue Nation,Paramount Pictures,"$8,155,581",-28.8%,3095,-347,"$2,635","$170,242,111",5
2015,35,4,-,No Escape,The Weinstein Company,"$8,111,264",-,3355,-,"$2,417","$10,172,124",1
2015,35,5,3,Sinister 2,Focus Features,"$4,665,341",-55.7%,2799,+33,"$1,666","$18,526,943",2
2015,35,6,5,The Man from U.N.C.L.E.,Warner Bros.,"$4,431,136",-39.4%,2706,-967,"$1,637","$34,142,762",3
2015,35,7,4,Hitman: Agent 47,Fox,"$4,224,446",-49.3%,3273,+12,"$1,290","$15,645,177",2
2015,35,8,8,Ant-Man,Walt Disney Studios Motion Pictures,"$3,073,116",-24.2%,1690,-326,"$1,818","$169,205,642",7
2015,35,9,18,Jurassic World,Universal Pictures,"$3,010,770",+217.7%,1239,+665,"$2,430","$642,978,555",12
2015,35,10,7,The Gift,STX Entertainment,"$3,004,313",-29.8%,1934,-369,"$1,553","$35,830,756",4
2015,35,11,9,Minions,Universal Pictures,"$2,875,080",-24.9%,1976,-250,"$1,455","$324,755,670",8
2015,35,12,6,American Ultra,Lionsgate,"$2,851,916",-47.7%,2778,-,"$1,026","$10,540,025",2
2015,35,13,10,Fantastic Four,Fox,"$1,782,398",-52.3%,1675,-906,"$1,064","$52,745,496",4
2015,35,14,-,We Are Your Friends,Warner Bros.,"$1,767,308",-,2333,-,$757,"$1,767,308",1
2015,35,15,12,Ricki and the Flash,Concorde Film,"$1,702,684",-42.9%,1716,-297,$992,"$23,484,234",4
2015,35,16,13,Trainwreck,Universal Pictures,"$1,670,350",-32.1%,957,-376,"$1,745","$105,081,865",7
2015,35,17,11,Vacation,Warner Bros.,"$1,628,162",-46.1%,1555,-747,"$1,047","$54,943,586",5
2015,35,18,14,Pixels,Sony Pictures Releasing,"$1,536,865",-28.3%,1005,-344,"$1,529","$70,971,829",6
2015,35,19,15,Inside Out,Walt Disney Studios Motion Pictures,"$1,349,972",-15.3%,763,-58,"$1,769","$344,519,079",11
2015,35,20,16,Shaun the Sheep Movie,Lionsgate,"$1,092,821",-27.8%,1358,-320,$804,"$16,339,388",4
2015,35,21,17,Southpaw,The Weinstein Company,"$877,875",-25.3%,606,-452,"$1,448","$49,477,754",6
2015,35,22,19,Mr. Holmes,Roadside Attractions,"$459,681",-21.7%,369,-64,"$1,245","$16,112,632",7
2015,35,23,25,Mistress America,Fox Searchlight Pictures,"$423,273",+80.7%,150,+118,"$2,821","$903,006",3
2015,35,24,31,The Diary of a Teenage Girl,Sony Pictures Classics,"$393,153",+130.2%,795,+726,$494,"$893,234",4
2015,35,25,22,Phoenix,IFC Films,"$355,194",+9.3%,139,+31,"$2,555","$1,423,647",6
2015,35,26,20,The End of the Tour,A24,"$313,819",-43.8%,256,-99,"$1,225","$2,296,332",5
2015,35,27,33,Grandma,Sony Pictures Classics,"$291,271",+152.1%,19,+15,"$15,330","$469,153",2
2015,35,28,29,Meru,Music Box Films,"$269,248",+54.9%,78,+46,"$3,451","$685,247",3
2015,35,29,-,Phantom,UTV Motion Pictures,"$266,756",-,93,-,"$2,868","$266,756",1
2015,35,30,23,San Andreas,Warner Bros.,"$246,805",-9.5%,218,-15,"$1,132","$154,241,930",14
2015,35,31,24,Max,Warner Bros.,"$217,263",-15.8%,282,-21,$770,"$41,872,130",10
2015,35,32,38,Avengers: Age of Ultron,Walt Disney Studios Motion Pictures,"$214,741",+165.5%,237,+146,$906,"$457,744,064",18
2015,35,33,26,Terminator Genisys,Paramount Pictures,"$189,102",-15.6%,209,-27,$904,"$89,383,147",9
2015,35,34,21,Paper Towns,Fox,"$187,935",-44.9%,254,-119,$739,"$31,421,550",6
2015,35,35,27,Assassination,Well Go USA Entertainment,"$146,526",-32%,22,-5,"$6,660","$1,528,213",4
2015,35,36,30,Spy,Fox,"$135,685",-21%,169,-40,$802,"$110,349,112",13
2015,35,37,41,Learning to Drive,Broad Green Pictures,"$123,693",+87.4%,15,+11,"$8,246","$215,623",2
2015,35,38,32,Amy,A24,"$101,871",-29.9%,79,-21,"$1,289","$7,847,596",9
2015,35,39,28,Irrational Man,Sony Pictures Classics,"$100,601",-53.1%,91,-94,"$1,105","$3,716,077",7
2015,35,40,35,Best of Enemies: Buckley vs. Vidal,Magnolia Pictures,"$86,855",-21.8%,69,+2,"$1,258","$667,349",5
2015,35,41,39,Mad Max: Fury Road,Warner Bros.,"$86,633",+9.1%,111,-17,$780,"$153,011,860",16
2015,35,42,37,Tomorrowland,Walt Disney Studios Motion Pictures,"$77,621",-11.4%,120,-13,$646,"$93,217,933",15
