year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2008,43,1,-,High School Musical 3: Senior Year,Walt Disney Studios Motion Pictures,"$42,030,184",-,3623,-,"$11,600","$42,030,184",1
2008,43,2,-,Saw V,Lionsgate,"$30,053,954",-,3060,-,"$9,821","$30,053,954",1
2008,43,3,1,Max Payne,Fox,"$7,791,649",-55.8%,3381,+5,"$2,304","$29,855,620",2
2008,43,4,2,Beverly Hills Chihuahua,Walt Disney Studios Motion Pictures,"$6,884,387",-39.7%,3190,-49,"$2,158","$78,110,782",4
2008,43,5,-,Pride and Glory,Warner Bros.,"$6,262,396",-,2585,-,"$2,422","$6,262,396",1
2008,43,6,3,The Secret Life of Bees,Fox Searchlight Pictures,"$6,051,630",-42.5%,1630,+39,"$3,712","$19,324,821",2
2008,43,7,4,W.,Lionsgate,"$5,088,249",-51.6%,2050,+20,"$2,482","$18,506,750",2
2008,43,8,5,Eagle Eye,DreamWorks,"$5,051,952",-28.1%,2558,-768,"$1,974","$87,903,354",5
2008,43,9,6,Body of Lies,Warner Bros.,"$4,064,488",-40.4%,2150,-564,"$1,890","$30,889,452",3
2008,43,10,7,Quarantine,Screen Gems,"$2,581,262",-57.6%,2228,-235,"$1,158","$28,801,265",3
2008,43,11,11,Fireproof,The Samuel Goldwyn Company,"$2,154,559",-16.4%,898,-7,"$2,399","$23,627,556",5
2008,43,12,8,Nick and Norah's Infinite Playlist,Sony Pictures Releasing,"$2,022,406",-45.2%,1571,-670,"$1,287","$29,544,861",4
2008,43,13,9,Sex Drive,Summit Entertainment,"$1,819,785",-49.6%,2358,-63,$771,"$6,850,274",2
2008,43,14,10,Nights in Rodanthe,Warner Bros.,"$1,342,402",-49.5%,1240,-875,"$1,082","$39,242,656",5
2008,43,15,13,The Duchess,Paramount Vantage,"$1,244,319",-41.3%,873,-334,"$1,425","$11,210,179",6
2008,43,16,14,Appaloosa,Warner Bros.,"$1,188,417",-41.4%,920,-345,"$1,291","$16,358,655",6
2008,43,17,16,Religulous,Lionsgate,"$945,030",-34.7%,452,-88,"$2,090","$10,563,579",4
2008,43,18,19,Rachel Getting Married,Sony Pictures Classics,"$821,863",+25%,112,+43,"$7,338","$2,731,710",4
2008,43,19,18,Burn After Reading,Focus Features,"$744,475",-32.2%,422,-286,"$1,764","$58,273,819",7
2008,43,20,-,Changeling,Universal Pictures,"$489,015",-,15,-,"$32,601","$489,015",1
2008,43,21,15,City of Ember,Fox,"$476,742",-72.5%,536,-1487,$889,"$6,872,812",3
2008,43,22,12,The Express,Universal Pictures,"$453,750",-79.3%,605,-2205,$750,"$9,314,770",3
2008,43,23,17,Lakeview Terrace,Screen Gems,"$434,844",-62.3%,454,-703,$957,"$38,968,832",6
2008,43,24,-,The Nightmare Before Christmas2009 3D Release,Walt Disney Studios Motion Pictures,"$398,411",-,284,-,"$1,402","$398,411",1
2008,43,25,-,Heroes,Eros International,"$326,425",-,60,-,"$5,440","$326,425",1
2008,43,26,20,The Dark Knight,Warner Bros.,"$295,949",-28.2%,166,-124,"$1,782","$527,822,235",15
2008,43,27,23,WALL·E,Walt Disney Studios Motion Pictures,"$252,354",-26.4%,289,-32,$873,"$222,449,229",18
2008,43,28,24,Journey to the Center of the Earth,Warner Bros.,"$210,383",-19.1%,236,-40,$891,"$101,109,908",16
2008,43,29,-,Passengers,Sony Pictures Releasing,"$172,544",-,125,-,"$1,380","$172,544",1
2008,43,30,-,"Synecdoche, New York",Sony Pictures Classics,"$172,194",-,9,-,"$19,132","$172,194",1
2008,43,31,39,Tropic Thunder,DreamWorks,"$172,005",+92.7%,228,+49,$754,"$110,080,249",11
2008,43,32,35,Happy-Go-Lucky,Miramax,"$169,452",+57%,19,+10,"$8,918","$429,199",3
2008,43,33,29,Vicky Cristina Barcelona,-,"$151,391",-17%,98,-11,"$1,544","$21,981,455",11
2008,43,34,-,Noah's Arc: Jumping the Broom,-,"$151,337",-,5,-,"$30,267","$151,337",1
2008,43,35,25,Igor,Metro-Goldwyn-Mayer (MGM),"$144,499",-40.3%,348,-195,$415,"$18,749,396",6
2008,43,36,28,What Just Happened,Magnolia Pictures,"$130,040",-32.4%,35,-1,"$3,715","$395,061",2
2008,43,37,30,Mamma Mia!,Universal Pictures,"$123,310",-26.9%,180,-39,$685,"$143,536,325",15
2008,43,38,33,RocknRolla,Warner Bros.,"$102,673",-23.5%,19,-3,"$5,403","$571,962",3
2008,43,39,26,Ghost Town,DreamWorks,"$81,111",-60.9%,125,-127,$648,"$13,032,087",6
2008,43,40,43,Sea Monsters: A Prehistoric Adventure,National Geographic Entertainment,"$80,089",+47.8%,25,-,"$3,203","$19,452,434",56
2008,43,41,27,Righteous Kill,Overture Films,"$78,034",-59.7%,167,-214,$467,"$39,392,184",7
2008,43,42,-,I've Loved You So Long,Sony Pictures Classics,"$72,205",-,9,-,"$8,022","$316,166",1
2008,43,43,73,The Sisterhood of the Traveling Pants 2,Warner Bros.,"$70,090",+509.6%,203,+181,$345,"$44,029,972",12
2008,43,44,-,An American Carol,Vivendi Entertainment,"$60,000",-,109,-490,-,"$6,960,000",4
2008,43,45,77,The Longshots,-,"$52,293",+549.2%,98,+79,$533,"$11,389,715",10
2008,43,46,42,Tell No One,Music Box Films,"$49,561",-10.6%,44,-15,"$1,126","$5,924,633",17
2008,43,47,-,Let the Right One In,Magnolia Pictures,"$49,295",-,4,-,"$12,323","$49,295",1
2008,43,48,36,Star Wars: The Clone Wars,Warner Bros.,"$48,079",-52.4%,140,-94,$343,"$35,089,551",11
2008,43,49,-,Roadside Romeo,-,"$41,770",-,29,-,"$1,440","$41,770",1
2008,43,50,50,Deep Sea,Warner Bros.,"$41,494",-3.8%,10,-,"$4,149","$36,696,035",139
2008,43,51,45,Dolphins and Whales 3D: Tribes of the Ocean,3D Entertainment,"$40,582",-15.7%,11,-,"$3,689","$4,941,525",37
2008,43,52,54,Man on Wire,Magnolia Pictures,"$38,556",+5.8%,33,-5,"$1,168","$2,730,908",14
2008,43,53,48,Mirrors,Fox,"$38,276",-15.5%,60,-8,$637,"$30,626,375",11
2008,43,54,63,A Secret,Strand Releasing,"$35,545",+92.1%,8,+2,"$4,443","$367,923",8
2008,43,55,34,Morning Light,Walt Disney Studios Motion Pictures,"$33,478",-74.1%,42,-13,$797,"$197,280",2
2008,43,56,38,The Women,Picturehouse,"$33,371",-62.9%,49,-106,$681,"$26,739,763",7
2008,43,57,55,Magnificent Desolation: Walking on the Moon 3D,IMAX,"$33,213",-7.8%,6,-1,"$5,535","$26,334,820",162
2008,43,58,37,Miracle at St. Anna,Walt Disney Studios Motion Pictures,"$32,580",-66.5%,50,-97,$651,"$7,829,067",5
2008,43,59,57,Frozen River,Sony Pictures Classics,"$30,369",-12%,42,-8,$723,"$2,158,393",13
2008,43,60,62,Transsiberian,First Look International,"$28,881",+39.3%,31,+9,$931,"$2,158,670",15
2008,43,61,51,Fly Me to the Moon 3D,Summit Entertainment,"$26,673",-37.9%,34,-19,$784,"$12,127,887",11
2008,43,62,49,Forever Strong,Crane Movie Company,"$26,202",-39.4%,21,-1,"$1,247","$634,228",6
2008,43,63,47,Get Smart,Warner Bros.,"$25,758",-45%,44,-27,$585,"$130,286,630",19
2008,43,64,60,Space Station 3D,IMAX,"$22,691",-16.3%,6,+1,"$3,781","$76,814,910",341
2008,43,65,41,Choke,Fox Searchlight Pictures,"$20,047",-63.9%,32,-32,$626,"$2,883,580",5
2008,43,66,65,Ashes of Time,Sony Pictures Classics,"$19,484",+7.2%,9,-,"$2,164","$79,445",3
2008,43,67,-,My Father My Lord,Kino International,"$18,730",-,8,-,"$2,341","$174,618",24
2008,43,68,59,Traitor,Overture Films,"$17,311",-46.2%,61,-21,$283,"$23,313,770",9
2008,43,69,58,Elegy,The Samuel Goldwyn Company,"$16,506",-50.3%,26,-11,$634,"$3,543,789",12
2008,43,70,70,I Served the King of England,Sony Pictures Classics,"$15,524",+23%,17,-11,$913,"$521,573",9
2008,43,71,69,Hounddog,Empire Pictures Inc.,"$14,325",+11.7%,5,-,"$2,865","$94,951",6
2008,43,72,71,A Girl Cut in Two,IFC Films,"$14,101",+14.6%,20,+6,$705,"$342,262",11
2008,43,73,80,Roving Mars,Walt Disney Studios Motion Pictures,"$14,024",+84.6%,5,-,"$2,804","$9,679,925",144
2008,43,74,61,Space Chimps,Fox,"$12,969",-51.6%,36,-36,$360,"$30,072,636",15
2008,43,75,46,Babylon A.D.,Fox,"$11,473",-75.6%,33,-53,$347,"$22,510,705",9
2008,43,76,66,Trouble the Water,Zeitgeist Films,"$11,437",-33%,13,-2,$879,"$403,001",10
2008,43,77,81,Frontrunners,Oscilloscope,"$9,897",+43.7%,6,+5,"$1,649","$23,055",2
2008,43,78,-,"Live Fast, Die Young",-,"$9,841",-,1,-,"$9,841","$9,841",1
2008,43,79,75,U2 3D,National Geographic Entertainment,"$8,872",-5.4%,8,-4,"$1,109","$9,593,061",40
2008,43,80,92,Breakfast with Scot,Regent Releasing,"$8,019",+127.4%,4,+1,"$2,004","$26,517",3
2008,43,81,121,I.O.U.S.A.,Roadside Attractions,"$7,977",+876.4%,5,+2,"$1,595","$750,098",10
2008,43,82,56,How to Lose Friends & Alienate People,Metro-Goldwyn-Mayer (MGM),"$7,400",-79.4%,18,-104,$411,"$2,749,503",4
2008,43,83,-,My Name Is Bruce,Image Entertainment,"$7,335",-,1,-,"$7,335","$7,335",-
2008,43,84,76,Lola Montès,Rialto Pictures,"$7,318",-21.1%,1,-2,"$7,318","$44,195",3
2008,43,85,88,Filth and Wisdom,IFC Films,"$6,710",+46%,10,+9,$671,"$13,420",2
2008,43,86,78,Saving Marriage,Regent Releasing,"$6,291",-21.8%,2,-,"$3,145","$17,548",2
2008,43,87,-,Fear(s) of the Dark,IFC Films,"$6,103",-,1,-,"$6,103","$7,921",1
2008,43,88,64,Haunted Castle,-,"$5,601",-69.2%,2,-,"$2,800","$13,613,048",401
2008,43,89,74,Battle in Seattle,Redwood Palms Pictures,"$4,987",-56%,10,+1,$498,"$209,916",6
2008,43,90,72,Talento de barrio,Maya Entertainment,"$4,789",-60.3%,7,-8,$684,"$64,829",3
2008,43,91,83,The Grocer's Son,Film Movement,"$4,633",-14.9%,3,+1,"$1,544","$261,115",21
2008,43,92,89,Boogie Man: The Lee Atwater Story,InterPositive Media,"$4,543",+0.5%,4,-2,"$1,135","$51,621",5
2008,43,93,87,Flow: For Love of Water,Oscilloscope,"$4,500",-11.7%,6,-,$750,"$116,879",32
2008,43,94,101,A Man Named Pearl,Tentmakers Entertainment,"$4,218",+67%,6,+2,$703,"$193,922",61
2008,43,95,123,Momma's Man,Kino International,"$4,066",+480%,6,+5,$677,"$87,888",10
2008,43,96,90,Encounters at the End of the World,THINKFilm,"$3,724",-1.4%,5,+1,$744,"$939,490",20
2008,43,97,67,The Elephant King,Unison Films,"$3,341",-79.1%,2,+1,"$1,670","$21,298",2
2008,43,98,97,In Search of a Midnight Kiss,IFC Films,"$3,333",+24.5%,10,+4,$333,"$165,468",13
2008,43,99,-,Stranded: I've Come from a Plane That Crashed on the Mountains,Zeitgeist Films,"$3,077",-,1,-,"$3,077","$4,490",1
2008,43,100,86,The Legend of God's Gun,Indican Pictures,"$2,897",-43.4%,2,-,"$1,448","$195,350",15
2008,43,101,82,Beer for My Horses,Roadside Attractions,"$2,804",-56.9%,6,-2,$467,"$664,632",12
2008,43,102,94,Humboldt County,Magnolia Pictures,"$2,380",-23.5%,5,+1,$476,"$78,049",5
2008,43,103,96,August Evening,Maya Entertainment,"$2,127",-25.4%,2,-2,"$1,063","$49,846",8
2008,43,104,98,Brick Lane,Sony Pictures Classics,"$1,896",-28.7%,2,-,$948,"$1,085,236",19
2008,43,105,100,Tuya's Marriage,Music Box Films,"$1,863",-26.5%,3,+1,$621,"$85,653",30
2008,43,106,117,Sky Kids,Dark Coast Pictures,"$1,668",+80.3%,1,-,"$1,668","$129,504",11
2008,43,107,85,The Pool,Vitagraph Films,"$1,645",-69.4%,3,-2,$548,"$73,482",8
2008,43,108,-,Fraulein,Film Movement,"$1,589",-,1,-,"$1,589","$5,001",6
2008,43,109,106,Save Me,First Run,"$1,575",-13.5%,2,-1,$787,"$64,976",8
2008,43,110,-,God and Gays: Bridging the Gap,Indican Pictures,"$1,460",-,2,-,$730,"$1,460",1
2008,43,111,99,A Thousand Years of Good Prayers,Magnolia Pictures,"$1,455",-44.7%,2,-,$727,"$76,106",6
2008,43,112,116,Box Elder,,"$1,248",+31.4%,1,-,"$1,248","$40,386",34
2008,43,113,110,Tru Loved,Regent Releasing,"$1,236",-26.3%,3,+1,$412,"$3,784",2
