year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2008,21,1,-,Indiana Jones and the Kingdom of the Crystal Skull,Paramount Pictures,"$126,917,373",-,4260,-,"$29,792","$151,958,445",1
2008,21,2,-,The Chronicles of Narnia: Prince Caspian,Walt Disney Studios Motion Pictures,"$29,810,163",-,3929,-,"$7,587","$97,855,173",1
2008,21,3,-,Iron Man,Paramount Pictures,"$26,111,130",-,3915,-,"$6,669","$258,278,546",-
2008,21,4,-,What Happens in Vegas,Fox,"$11,363,713",-,3188,-,"$3,564","$56,609,605",-
2008,21,5,-,Speed Racer,Warner Bros.,"$5,272,202",-,3112,-,"$1,694","$37,481,539",-
2008,21,6,-,Made of Honor,Sony Pictures Releasing,"$4,240,435",-,2393,-,"$1,772","$39,901,734",-
2008,21,7,-,Baby Mama,Universal Pictures,"$4,208,105",-,2158,-,"$1,950","$53,016,250",-
2008,21,8,-,Forgetting Sarah Marshall,Universal Pictures,"$2,269,775",-,1073,-,"$2,115","$58,798,745",-
2008,21,9,-,Harold & Kumar Escape from Guantanamo Bay,Warner Bros.,"$1,163,460",-,750,-,"$1,551","$36,152,416",-
2008,21,10,-,The Visitor,Overture Films,"$940,037",-,270,-,"$3,481","$4,591,262",-
2008,21,11,-,Horton Hears a Who!,Fox,"$625,105",-,488,-,"$1,280","$152,076,723",-
2008,21,12,-,The Forbidden Kingdom,Lionsgate,"$556,015",-,487,-,"$1,141","$51,358,618",-
2008,21,13,-,Then She Found Me,THINKFilm,"$503,004",-,150,-,"$3,353","$2,181,214",-
2008,21,14,-,Young@Heart,Fox Searchlight Pictures,"$425,820",-,212,-,"$2,008","$2,510,297",-
2008,21,15,-,Nim's Island,Fox,"$397,290",-,426,-,$932,"$45,794,492",-
2008,21,16,-,College Road Trip,Walt Disney Studios Motion Pictures,"$360,438",-,283,-,"$1,273","$44,275,094",-
2008,21,17,-,Drillbit Taylor,Paramount Pictures,"$346,197",-,218,-,"$1,588","$32,537,768",-
2008,21,18,-,Son of Rambow,Paramount Vantage,"$323,617",-,152,-,"$2,129","$939,530",-
2008,21,19,-,Prom Night,Screen Gems,"$253,294",-,287,-,$882,"$43,818,159",-
2008,21,20,-,Roman de gare,The Samuel Goldwyn Company,"$201,142",-,35,-,"$5,746","$706,277",-
2008,21,21,-,Sea Monsters: A Prehistoric Adventure,National Geographic Entertainment,"$181,517",-,48,-,"$3,781","$13,090,865",-
2008,21,22,-,Dolphins and Whales 3D: Tribes of the Ocean,3D Entertainment,"$139,964",-,14,-,"$9,997","$1,856,577",-
2008,21,23,-,Before the Rains,Roadside Attractions,"$139,382",-,41,-,"$3,399","$352,614",-
2008,21,24,-,"10,000 BC",Warner Bros.,"$132,053",-,187,-,$706,"$94,549,440",-
2008,21,25,-,The Counterfeiters,Sony Pictures Classics,"$129,548",-,107,-,"$1,210","$5,039,883",-
2008,21,26,-,Street Kings,Fox Searchlight Pictures,"$122,740",-,119,-,"$1,031","$26,141,878",-
2008,21,27,-,National Treasure: Book of Secrets,Walt Disney Studios Motion Pictures,"$111,242",-,87,-,"$1,278","$219,884,740",-
2008,21,28,-,Leatherheads,Universal Pictures,"$110,115",-,182,-,$605,"$31,115,515",-
2008,21,29,-,Superhero Movie,-,"$108,747",-,153,-,$710,"$25,529,584",-
2008,21,30,-,Reprise,Miramax,"$107,885",-,14,-,"$7,706","$181,566",1
2008,21,31,-,The Ruins,DreamWorks,"$97,135",-,123,-,$789,"$17,262,818",-
2008,21,32,-,Priceless,The Samuel Goldwyn Company,"$92,093",-,38,-,"$2,423","$1,574,507",-
