year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2010,41,1,-,The Social Network,Sony Pictures Releasing,"$17,640,079",-,2771,-,"$6,365","$48,209,249",1
2010,41,2,-,Life as We Know It,Warner Bros.,"$16,211,823",-,3150,-,"$5,146","$16,211,823",1
2010,41,3,-,Secretariat,Walt Disney Studios Motion Pictures,"$14,576,278",-,3072,-,"$4,744","$14,576,278",1
2010,41,4,-,Legend of the Guardians: The Owls of Ga'Hoole,Warner Bros.,"$8,158,927",-,3225,-,"$2,529","$40,544,892",-
2010,41,5,-,My Soul to Take,Universal Pictures,"$7,497,630",-,2572,-,"$2,915","$7,497,630",1
2010,41,6,-,The Town,Warner Bros.,"$7,361,369",-,2720,-,"$2,706","$74,797,888",-
2010,41,7,-,Wall Street: Money Never Sleeps,Fox,"$5,208,414",-,2829,-,"$1,841","$44,249,992",-
2010,41,8,-,Easy A,Screen Gems,"$4,852,158",-,2847,-,"$1,704","$48,790,941",-
2010,41,9,-,Case 39,Paramount Vantage,"$3,030,534",-,2212,-,"$1,370","$10,000,234",1
2010,41,10,-,You Again,Walt Disney Studios Motion Pictures,"$2,876,675",-,2332,-,"$1,233","$21,133,888",-
2010,41,11,-,Let Me In,Overture Films,"$2,802,586",-,2042,-,"$1,372","$9,526,387",1
2010,41,12,-,It's Kind of a Funny Story,Focus Features,"$2,277,620",-,742,-,"$3,069","$2,277,620",1
2010,41,13,-,Devil,Universal Pictures,"$2,018,785",-,1442,-,"$1,399","$30,255,620",-
2010,41,14,-,Alpha and Omega,Lionsgate,"$1,910,953",-,1616,-,"$1,182","$21,428,627",-
2010,41,15,-,Resident Evil: Afterlife,Screen Gems,"$1,428,715",-,1012,-,"$1,411","$59,040,441",-
2010,41,16,-,Waiting for 'Superman',Paramount Vantage,"$762,567",-,103,-,"$7,403","$1,537,518",-
2010,41,17,-,Inception,Warner Bros.,"$568,790",-,403,-,"$1,411","$289,260,086",-
2010,41,18,-,Catfish,Rogue Pictures,"$457,438",-,143,-,"$3,198","$2,300,189",-
2010,41,19,-,Takers,Screen Gems,"$438,550",-,412,-,"$1,064","$56,823,331",-
2010,41,20,-,Despicable Me,Universal Pictures,"$414,775",-,353,-,"$1,175","$246,624,525",-
2010,41,21,-,Never Let Me Go,Fox Searchlight Pictures,"$402,803",-,167,-,"$2,411","$1,206,766",-
2010,41,22,-,Buried,Lionsgate,"$264,197",-,92,-,"$2,871","$553,541",-
2010,41,23,-,Salt,Sony Pictures Releasing,"$236,285",-,266,-,$888,"$117,923,111",-
2010,41,24,-,Hubble 3D,Warner Bros.,"$212,276",-,60,-,"$3,537","$16,494,206",-
2010,41,25,-,The Other Guys,Sony Pictures Releasing,"$194,727",-,289,-,$673,"$118,020,516",-
2010,41,26,-,Nanny McPhee Returns,Universal Pictures,"$179,625",-,318,-,$564,"$28,755,660",-
2010,41,27,-,Lottery Ticket,Warner Bros.,"$161,485",-,194,-,$832,"$24,469,373",-
2010,41,28,-,The Expendables,Lionsgate,"$141,918",-,225,-,$630,"$102,752,519",-
2010,41,29,-,Eat Pray Love,Sony Pictures Releasing,"$140,050",-,215,-,$651,"$80,006,996",-
2010,41,30,-,Vampires Suck,Fox,"$114,077",-,190,-,$600,"$36,525,627",-
2010,41,31,-,Dinner for Schmucks,DreamWorks,"$113,629",-,159,-,$714,"$72,993,255",-
2010,41,32,-,Machete,Fox,"$113,230",-,167,-,$678,"$26,402,220",-
2010,41,33,-,Grown Ups,Sony Pictures Releasing,"$106,910",-,159,-,$672,"$161,801,268",-
2010,41,34,-,The American,Focus Features,"$98,499",-,174,-,$566,"$35,388,595",-
2010,41,35,-,Stone,Overture Films,"$86,584",-,6,-,"$14,430","$86,584",1
2010,41,36,-,Going the Distance,Warner Bros.,"$75,228",-,196,-,$383,"$17,757,777",-
2010,41,37,-,Jack Goes Boating,Overture Films,"$64,564",-,90,-,$717,"$380,654",-
2010,41,38,-,Cats & Dogs: The Revenge of Kitty Galore,Warner Bros.,"$64,421",-,119,-,$541,"$43,526,053",-
2010,41,39,-,Under the Sea 3D,Warner Bros.,"$63,779",-,18,-,"$3,543","$24,423,218",-
2010,41,40,-,Ramona and Beezus,Fox,"$59,554",-,106,-,$561,"$26,049,930",-
2010,41,41,-,Nowhere Boy,The Weinstein Company,"$59,167",-,4,-,"$14,791","$59,167",1
2010,41,42,-,The Twilight Saga: Eclipse,Summit Entertainment,"$43,645",-,83,-,$525,"$300,482,411",-
2010,41,43,-,I Spit on Your Grave,Anchor Bay Films,"$37,635",-,12,-,"$3,136","$37,635",1
2010,41,44,-,Piranha 3D,-,"$33,219",-,54,-,$615,"$24,954,225",-
2010,41,45,-,Winter's Bone,Roadside Attractions,"$25,151",-,57,-,$441,"$6,170,045",-
2010,41,46,-,The Kids Are All Right,Focus Features,"$22,295",-,31,-,$719,"$20,777,816",-
2010,41,47,-,The Tillman Story,The Weinstein Company,"$20,898",-,24,-,$870,"$670,212",-
2010,41,48,-,Avatar2010 Special Edition,Fox,"$19,942",-,14,-,"$1,424","$10,544,093",-
2010,41,49,-,The Concert,The Weinstein Company,"$9,069",-,10,-,$906,"$632,717",-
2010,41,50,-,Flipped,Warner Bros.,"$7,592",-,18,-,$421,"$1,752,866",-
2010,41,51,-,Undertow,The Film Collaborative,"$1,847",-,1,-,"$1,847","$19,953",-
2010,41,52,-,The Disappearance of Alice Creed,Anchor Bay Films,"$1,722",-,2,-,$861,"$164,495",-
