year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2009,38,1,-,Cloudy with a Chance of Meatballs,Sony Pictures Releasing,"$30,304,648",-,3119,-,"$9,716","$30,304,648",1
2009,38,2,-,The Informant!,Warner Bros.,"$10,464,314",-,2505,-,"$4,177","$10,464,314",1
2009,38,3,1,I Can Do Bad All by Myself,Lionsgate,"$9,877,436",-57.9%,2255,-,"$4,380","$37,749,545",2
2009,38,4,-,Love Happens,Universal Pictures,"$8,057,010",-,1898,-,"$4,245","$8,057,010",1
2009,38,5,-,Jennifer's Body,Fox,"$6,868,397",-,2702,-,"$2,541","$6,868,397",1
2009,38,6,2,9,Focus Features,"$5,563,134",-48.2%,2060,+399,"$2,700","$22,918,077",2
2009,38,7,3,Inglourious Basterds,The Weinstein Company,"$3,818,142",-37.8%,2519,-696,"$1,515","$110,116,807",5
2009,38,8,4,All About Steve,Fox,"$3,373,212",-40.2%,2159,-106,"$1,562","$26,651,633",3
2009,38,9,6,Sorority Row,Summit Entertainment,"$2,499,758",-50.6%,2591,-74,$964,"$8,880,742",2
2009,38,10,5,The Final Destination,Warner Bros.,"$2,388,473",-56.7%,1805,-927,"$1,323","$62,405,206",4
2009,38,11,7,Whiteout,Warner Bros.,"$2,131,043",-56.6%,2745,-,$776,"$8,553,633",2
2009,38,12,10,Julie & Julia,Sony Pictures Releasing,"$1,914,186",-39.4%,2003,-339,$955,"$88,460,267",7
2009,38,13,8,District 9,Concorde Film,"$1,913,150",-45.9%,1558,-1002,"$1,227","$111,685,356",6
2009,38,14,9,Gamer,Lionsgate,"$1,413,921",-57.1%,1605,-897,$880,"$18,997,783",3
2009,38,15,11,G.I. Joe: The Rise of Cobra,Paramount Pictures,"$1,377,943",-43.9%,1361,-759,"$1,012","$146,189,915",7
2009,38,16,12,The Time Traveler's Wife,Warner Bros.,"$1,029,388",-55.4%,1372,-856,$750,"$60,825,021",6
2009,38,17,14,Halloween II,-,"$751,894",-64.4%,1038,-1312,$724,"$31,477,782",4
2009,38,18,13,Extract,Miramax,"$667,284",-69.2%,937,-677,$712,"$10,137,866",3
2009,38,19,16,500 Days of Summer,Fox Searchlight Pictures,"$644,418",-45.1%,608,-182,"$1,059","$31,041,803",10
2009,38,20,23,The Proposal,Walt Disney Studios Motion Pictures,"$480,548",+27.2%,468,+76,"$1,026","$162,250,180",14
2009,38,21,19,The Hangover,Warner Bros.,"$467,373",-34.1%,401,-163,"$1,165","$273,863,601",16
2009,38,22,18,Harry Potter and the Half-Blood Prince,Warner Bros.,"$426,987",-53%,415,-329,"$1,028","$299,576,295",10
2009,38,23,20,The September Issue,Roadside Attractions,"$404,475",-41.7%,115,+4,"$3,517","$1,934,144",4
2009,38,24,-,Dil Bole Hadippa!,-,"$351,457",-,54,-,"$6,508","$351,457",1
2009,38,25,22,Up,Walt Disney Studios Motion Pictures,"$314,758",-25.7%,336,-30,$936,"$291,819,165",17
2009,38,26,17,G-Force,Walt Disney Studios Motion Pictures,"$311,976",-69.3%,526,-439,$593,"$117,204,428",9
2009,38,27,28,My One and Only,Freestyle Releasing,"$281,964",-19.4%,202,+86,"$1,395","$1,540,957",5
2009,38,28,24,Ice Age: Dawn of the Dinosaurs,Fox,"$279,016",-25.6%,293,-60,$952,"$195,028,506",12
2009,38,29,15,Shorts,Warner Bros.,"$269,071",-77.8%,810,-891,$332,"$20,152,636",5
2009,38,30,-,The Secrets of Jonathan Sperry,Five & Two Pictures,"$258,400",-,117,-,"$2,208","$258,400",1
2009,38,31,26,Transformers: Revenge of the Fallen,DreamWorks,"$254,295",-31.3%,325,-81,$782,"$401,485,117",13
2009,38,32,29,Aliens in the Attic,Fox,"$221,817",-35.5%,313,-79,$708,"$24,442,224",8
2009,38,33,-,Wanted,Eros International,"$217,432",-,71,-,"$3,062","$217,432",1
2009,38,34,-,Bright Star,Apparition,"$189,703",-,19,-,"$9,984","$206,649",1
2009,38,35,21,Ponyo,Walt Disney Studios Motion Pictures,"$188,536",-70%,329,-260,$573,"$14,656,787",6
2009,38,36,40,Orphan,Warner Bros.,"$152,384",+89.8%,231,+125,$659,"$41,320,078",9
2009,38,37,25,The Ugly Truth,Sony Pictures Releasing,"$150,193",-59.8%,168,-217,$894,"$88,440,877",9
2009,38,38,34,Under the Sea 3D,Warner Bros.,"$104,539",-18.7%,39,-12,"$2,680","$17,473,671",32
2009,38,39,35,It Might Get Loud,Sony Pictures Classics,"$102,377",-19.6%,62,+1,"$1,651","$945,200",6
2009,38,40,30,Star Trek,Paramount Pictures,"$100,316",-47.3%,129,-105,$777,"$257,604,001",20
2009,38,41,27,Taking Woodstock,Focus Features,"$85,622",-76.3%,157,-268,$545,"$7,366,736",4
2009,38,42,36,Night at the Museum: Battle of the Smithsonian,Fox,"$81,333",-24.4%,119,-43,$683,"$177,030,388",18
2009,38,43,32,The Hurt Locker,Summit Entertainment,"$72,193",-48.8%,109,-78,$662,"$12,402,612",13
2009,38,44,33,My Sister's Keeper,Warner Bros.,"$67,395",-49.9%,131,-108,$514,"$49,069,310",13
2009,38,45,53,Amreeka,National Geographic Entertainment,"$61,176",+86%,21,+17,"$2,913","$189,225",3
2009,38,46,-,The Burning Plain,Magnolia Pictures,"$58,749",-,21,-,"$2,797","$58,749",1
2009,38,47,31,Adam,Fox Searchlight Pictures,"$58,542",-58.7%,85,-36,$688,"$2,121,118",8
2009,38,48,37,In the Loop,IFC Films,"$54,561",-46.9%,67,-17,$814,"$2,251,324",9
2009,38,49,42,The Baader Meinhof Complex,Vitagraph Films,"$50,504",-26.8%,30,-2,"$1,683","$299,475",5
2009,38,50,-,Paris,IFC Films,"$46,518",-,6,-,"$7,753","$46,518",1
2009,38,51,46,Bandslam,Summit Entertainment,"$37,995",-21.9%,58,-95,$655,"$5,205,343",6
2009,38,52,45,Cold Souls,The Samuel Goldwyn Company,"$37,617",-24.7%,39,-4,$964,"$758,301",7
2009,38,53,47,Post Grad,Fox,"$32,021",-33.6%,74,-30,$432,"$6,334,699",5
2009,38,54,58,Sea Monsters: A Prehistoric Adventure,National Geographic Entertainment,"$30,859",+21.1%,9,+1,"$3,428","$22,280,818",103
2009,38,55,48,Paper Heart,Overture Films,"$25,565",-43%,61,-14,$419,"$1,196,623",7
2009,38,56,50,Moon,Sony Pictures Classics,"$25,352",-29.1%,34,-5,$745,"$4,830,598",15
2009,38,57,41,"The Goods: Live Hard, Sell Hard",Paramount Vantage,"$24,817",-67.1%,80,-70,$310,"$15,050,529",6
2009,38,58,52,"Food, Inc.",Magnolia Pictures,"$22,134",-33.5%,43,-12,$514,"$4,288,938",15
2009,38,59,62,Lorna's Silence,Sony Pictures Classics,"$20,181",+15.4%,23,+10,$877,"$288,057",8
2009,38,60,67,Departures,Regent Releasing,"$19,551",+43.8%,20,+6,$977,"$1,369,856",17
2009,38,61,49,Big Fan,First Independent Pictures,"$19,220",-46.4%,14,+1,"$1,372","$140,419",4
2009,38,62,44,The Other Man,Image Entertainment,"$18,550",-64.3%,11,+3,"$1,686","$89,482",2
2009,38,63,59,The Cove,Roadside Attractions,"$17,930",-25.3%,32,+3,$560,"$757,611",8
2009,38,64,60,Séraphine,Music Box Films,"$17,605",-13.2%,18,+2,$978,"$740,074",16
2009,38,65,43,The Collector,Freestyle Releasing,"$16,571",-68.6%,30,-41,$552,"$7,706,394",8
2009,38,66,68,Magnificent Desolation: Walking on the Moon 3D,IMAX,"$15,831",+24.3%,5,+1,"$3,166","$29,880,934",209
2009,38,67,56,Still Walking,IFC Films,"$15,294",-41.7%,13,+2,"$1,176","$151,013",4
2009,38,68,57,Dolphins and Whales 3D: Tribes of the Ocean,3D Entertainment,"$15,250",-40.6%,5,-2,"$3,050","$7,054,101",84
2009,38,69,64,Crude,First Run,"$15,097",-9%,3,+2,"$5,032","$43,669",2
2009,38,70,69,Space Station 3D,IMAX,"$14,455",+16.9%,5,+2,"$2,891","$79,781,492",388
2009,38,71,66,No Impact Man: The Documentary,Oscilloscope,"$13,773",-9.5%,7,+5,"$1,967","$33,053",2
2009,38,72,-,Disgrace2009 Re-release,Paladin,"$12,615",-,3,-,"$4,205","$12,615",1
2009,38,73,-,Fuel,,"$12,386",-,4,-,"$3,096","$12,386",1
2009,38,74,61,"I Love You, Beth Cooper",Fox,"$10,739",-45.5%,19,-9,$565,"$14,787,109",11
2009,38,75,-,35 Shots of Rum,The Cinema Guild,"$9,576",-,1,-,"$9,576","$12,786",1
2009,38,76,88,Soul Power,Sony Pictures Classics,"$9,063",+155.4%,20,+4,$453,"$189,011",11
2009,38,77,81,Flame & Citron,IFC Films,"$9,018",+16.9%,8,+1,"$1,127","$133,843",8
