year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2015,3,1,-,American Sniper,Warner Bros.,"$107,211,457",-,3555,-,"$30,157","$110,636,235",-
2015,3,2,-,Paddington,-,"$25,494,139",-,3303,-,"$7,718","$25,494,139",1
2015,3,3,-,The Wedding Ringer,Screen Gems,"$24,042,152",-,3003,-,"$8,006","$24,042,152",1
2015,3,4,-,Taken 3,Fox,"$17,052,567",-,3594,-,"$4,744","$65,839,484",1
2015,3,5,-,Selma,Paramount Pictures,"$13,850,087",-,2235,-,"$6,196","$31,514,117",-
2015,3,6,-,Into the Woods,Walt Disney Studios Motion Pictures,"$8,705,610",-,2758,-,"$3,156","$116,459,279",-
2015,3,7,-,The Imitation Game,The Weinstein Company,"$8,016,134",-,1611,-,"$4,975","$51,622,442",-
2015,3,8,-,The Hobbit: The Battle of the Five Armies,Warner Bros.,"$5,979,302",-,2220,-,"$2,693","$245,656,417",-
2015,3,9,-,Night at the Museum: Secret of the Tomb,Fox,"$5,286,986",-,2437,-,"$2,169","$106,235,092",-
2015,3,10,-,Unbroken,Universal Pictures,"$5,022,265",-,2602,-,"$1,930","$109,364,895",-
2015,3,11,-,Blackhat,Universal Pictures,"$4,491,010",-,2567,-,"$1,749","$4,491,010",1
2015,3,12,-,Annie,Sony Pictures Releasing,"$2,991,855",-,1585,-,"$1,887","$83,171,867",-
2015,3,13,-,The Hunger Games: Mockingjay - Part 1,Lionsgate,"$2,287,297",-,1221,-,"$1,873","$332,930,936",-
2015,3,14,-,The Woman in Black 2: Angel of Death,Relativity Media,"$1,944,380",-,1392,-,"$1,396","$25,131,953",-
2015,3,15,-,Birdman or (The Unexpected Virtue of Ignorance),Fox Searchlight Pictures,"$1,870,471",-,471,-,"$3,971","$28,596,464",-
2015,3,16,-,Wild,Fox Searchlight Pictures,"$1,735,872",-,764,-,"$2,272","$33,291,325",-
2015,3,17,-,Spare Parts,Lionsgate,"$1,610,714",-,440,-,"$3,660","$1,610,714",1
2015,3,18,-,Big Hero 6,Walt Disney Studios Motion Pictures,"$1,596,968",-,739,-,"$2,160","$216,615,498",-
2015,3,19,-,Inherent Vice,Warner Bros.,"$1,364,597",-,653,-,"$2,089","$6,680,541",-
2015,3,20,-,The Theory of Everything,Focus Features,"$1,178,897",-,509,-,"$2,316","$27,496,843",-
2015,3,21,-,Foxcatcher,Sony Pictures Classics,"$1,160,000",-,759,-,"$1,528","$10,085,000",-
2015,3,22,-,I,Aascar Film,"$831,966",-,222,-,"$3,747","$1,449,232",1
2015,3,23,-,Patterns of Evidence: Exodus,Thinking Man Films,"$764,309",-,652,-,"$1,172","$764,309",1
