year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2011,36,1,-,Contagion,Warner Bros.,"$22,403,596",-,3222,-,"$6,953","$22,403,596",1
2011,36,2,1,The Help,Walt Disney Studios Motion Pictures,"$8,926,142",-38.8%,2935,+92,"$3,041","$137,327,800",5
2011,36,3,-,Warrior,Lionsgate,"$5,242,107",-,1869,-,"$2,804","$5,242,107",1
2011,36,4,2,The Debt,Focus Features,"$4,770,720",-51.9%,1874,+48,"$2,545","$21,867,676",2
2011,36,5,6,Colombiana,Concorde Film,"$3,947,582",-47.1%,2354,-260,"$1,676","$29,726,288",3
2011,36,6,5,Rise of the Planet of the Apes,Fox,"$3,886,285",-50.9%,2887,-306,"$1,346","$167,847,116",6
2011,36,7,4,Shark Night 3D,Relativity Media,"$3,408,413",-59.4%,2848,+42,"$1,196","$14,672,592",2
2011,36,8,3,Apollo 18,-,"$2,851,349",-67.2%,3330,+2,$856,"$14,939,303",2
2011,36,9,7,Our Idiot Brother,The Weinstein Company,"$2,650,538",-51.4%,2396,-159,"$1,106","$21,309,547",3
2011,36,10,9,Spy Kids 4-D: All the Time in the World,-,"$2,501,432",-48.1%,2544,-463,$983,"$34,223,018",4
2011,36,11,11,"Crazy, Stupid, Love.",Warner Bros.,"$2,168,387",-34.4%,1310,-140,"$1,655","$78,417,448",7
2011,36,12,8,Don't Be Afraid of the Dark,FilmDistrict,"$2,166,846",-58.3%,2251,-529,$962,"$21,000,604",3
2011,36,13,-,Kevin Hart: Laugh at My Pain,Codeblack Entertainment,"$1,908,420",-,98,-,"$19,473","$1,908,420",1
2011,36,14,10,The Smurfs,Sony Pictures Releasing,"$1,800,432",-56.1%,1977,-729,$910,"$136,009,277",7
2011,36,15,-,Bucky Larson: Born to Be a Star,Sony Pictures Releasing,"$1,415,023",-,1500,-,$943,"$1,415,023",1
2011,36,16,12,Harry Potter and the Deathly Hallows: Part 2,Warner Bros.,"$1,001,583",-59.5%,810,-282,"$1,236","$377,104,684",9
2011,36,17,13,Captain America: The First Avenger,Paramount Pictures,"$845,653",-56.1%,804,-246,"$1,051","$173,459,663",8
2011,36,18,14,Cowboys & Aliens,Universal Pictures,"$827,955",-55.9%,920,-265,$899,"$98,041,821",7
2011,36,19,19,Seven Days in Utopia,Visio Entertainment,"$649,512",-50.7%,555,-6,"$1,170","$2,749,856",2
2011,36,20,25,Horrible Bosses,Warner Bros.,"$585,868",-16.1%,503,+81,"$1,164","$115,795,823",10
2011,36,21,17,Final Destination 5,Warner Bros.,"$555,303",-62.9%,655,-571,$847,"$41,756,473",5
2011,36,22,15,30 Minutes or Less,Sony Pictures Releasing,"$533,456",-70.7%,646,-709,$825,"$36,472,354",5
2011,36,23,24,Zookeeper,Sony Pictures Releasing,"$436,615",-40.8%,343,-58,"$1,272","$78,767,401",10
2011,36,24,26,Midnight in Paris,Sony Pictures Classics,"$415,831",-37.9%,350,-52,"$1,188","$53,531,714",17
2011,36,25,30,The Guard,Sony Pictures Classics,"$408,561",-29.6%,203,+25,"$2,012","$3,254,011",7
2011,36,26,-,Mere Brother Ki Dulhan,-,"$403,017",-,74,-,"$5,446","$403,017",1
2011,36,27,28,Sarah's Key,The Weinstein Company,"$389,088",-37.7%,306,-13,"$1,271","$5,852,425",8
2011,36,28,18,One Day,Focus Features,"$384,769",-71%,492,-695,$782,"$13,436,991",4
2011,36,29,-,Creature,-,"$327,000",-,1507,-,$216,"$327,000",1
2011,36,30,23,The Change-Up,Universal Pictures,"$321,640",-58.6%,374,-165,$860,"$36,485,325",6
2011,36,31,16,Conan the Barbarian,Lionsgate,"$303,866",-80.7%,551,-1171,$551,"$20,920,882",4
2011,36,32,27,Saving Private Perez,Lionsgate,"$248,107",-62.7%,165,+4,"$1,503","$1,175,374",2
2011,36,33,20,Fright Night,Walt Disney Studios Motion Pictures,"$229,716",-82.4%,435,-1033,$528,"$17,864,171",4
2011,36,34,22,Bodyguard,Reliance Big Pictures,"$198,673",-77%,88,-,"$2,257","$1,678,860",2
2011,36,35,21,Cars 2,Walt Disney Studios Motion Pictures,"$181,185",-85%,353,-1690,$513,"$189,630,393",12
2011,36,36,29,Transformers: Dark of the Moon,DreamWorks,"$174,938",-70.3%,177,-247,$988,"$350,800,077",11
2011,36,37,33,Mr. Popper's Penguins,Fox,"$162,541",-46.7%,226,-26,$719,"$67,701,506",13
2011,36,38,34,Bridesmaids,Universal Pictures,"$158,585",-42.8%,197,-23,$805,"$168,748,585",18
2011,36,39,35,Super 8,Paramount Pictures,"$141,685",-48.6%,203,-37,$697,"$126,728,709",14
2011,36,40,32,Kung Fu Panda 2,DreamWorks,"$122,857",-63.2%,164,-141,$749,"$165,001,609",16
2011,36,41,45,Higher Ground2011 Re-release,Sony Pictures Classics,"$121,333",+31.4%,56,+39,"$2,166","$311,214",3
2011,36,42,40,Green Lantern,Warner Bros.,"$115,101",-39.1%,155,-30,$742,"$116,464,125",13
2011,36,43,36,Winnie the Pooh,Walt Disney Studios Motion Pictures,"$104,664",-58.6%,247,-105,$423,"$26,644,662",9
2011,36,44,69,Monte Carlo,Fox,"$100,137",+403.6%,69,+28,"$1,451","$23,047,802",11
2011,36,45,38,Pirates of the Caribbean: On Stranger Tides,Walt Disney Studios Motion Pictures,"$92,245",-53.3%,150,-36,$614,"$240,918,960",17
2011,36,46,37,Born to Be Wild,Warner Bros.,"$91,290",-55.8%,49,-,"$1,863","$12,682,099",23
2011,36,47,41,Senna,-,"$88,432",-48.2%,40,-7,"$2,210","$1,003,869",5
2011,36,48,39,Friends with Benefits,Screen Gems,"$78,445",-59.3%,114,-47,$688,"$55,705,000",8
2011,36,49,31,Bad Teacher,Sony Pictures Releasing,"$59,365",-87.6%,96,-890,$618,"$99,039,414",12
2011,36,50,44,The Whistleblower,The Samuel Goldwyn Company,"$57,691",-40.2%,59,-11,$977,"$888,718",6
2011,36,51,58,Circumstance,Roadside Attractions,"$55,536",+51.1%,23,+12,"$2,414","$182,114",3
2011,36,52,50,The Hedgehog2009 Re-release,NeoClassics Films,"$53,010",-20.3%,18,+2,"$2,945","$281,747",4
2011,36,53,46,Attack the Block,Screen Gems,"$51,634",-42.4%,51,-15,"$1,012","$949,217",7
2011,36,54,48,The Tree of Life,Fox Searchlight Pictures,"$47,109",-40.8%,62,-24,$759,"$13,090,521",16
2011,36,55,47,Hubble 3D,Warner Bros.,"$43,558",-50.5%,31,+2,"$1,405","$28,423,402",78
2011,36,56,60,Love Crime,IFC Films,"$42,666",+20.6%,10,+5,"$4,266","$99,710",2
2011,36,57,43,X-Men: First Class,Fox,"$40,255",-62.5%,67,-34,$600,"$146,358,175",15
2011,36,58,56,Buck,IFC Films,"$39,355",-17.2%,78,+5,$504,"$3,955,363",13
2011,36,59,52,Point Blank,Magnolia Pictures,"$33,096",-46.6%,28,-5,"$1,182","$533,167",7
2011,36,60,49,The Hangover Part II,Warner Bros.,"$28,380",-60.5%,60,-30,$473,"$254,455,986",16
2011,36,61,51,Bol,Eros International,"$26,138",-58.2%,38,-,$687,"$153,369",2
2011,36,62,76,Mozart's Sister,Music Box Films,"$24,575",+98.8%,12,+5,"$2,047","$130,739",4
2011,36,63,55,Detective Dee: Mystery of the Phantom Flame,-,"$24,111",-54.2%,3,-,"$8,037","$102,585",2
2011,36,64,66,Gainsbourg: A Heroic Life,Music Box Films,"$23,555",-6.5%,6,+3,"$3,925","$72,116",2
2011,36,65,61,Sea Rex 3D: Journey to a Prehistoric World,3D Entertainment,"$23,212",-30.5%,12,+2,"$1,934","$4,171,126",68
2011,36,66,53,Another Earth,Fox Searchlight Pictures,"$22,154",-64%,41,-30,$540,"$1,273,938",8
2011,36,67,57,The Devil's Double,Lionsgate,"$21,929",-48.5%,33,-16,$664,"$1,321,122",7
2011,36,68,63,Sholem Aleichem: Laughing in the Darkness,International Film Circuit,"$20,931",-24.7%,17,+2,"$1,231","$522,739",10
2011,36,69,-,Shaolin,Variance Films,"$19,132",-,9,-,"$2,125","$19,132",1
2011,36,70,68,The Future,Roadside Attractions,"$18,230",-23.9%,26,+9,$701,"$475,951",7
2011,36,71,64,Brighton Rock,IFC Films,"$17,317",-34.4%,13,-,"$1,332","$118,969",3
2011,36,72,-,The Black Power Mixtape 1967-1975,IFC Films,"$17,316",-,2,-,"$8,658","$17,316",1
2011,36,73,-,My Kingdom,China Lion Film Distribution,"$16,816",-,20,-,$840,"$16,816",1
2011,36,74,65,The Names of Love,Music Box Films,"$15,115",-41.9%,18,+2,$839,"$445,743",12
2011,36,75,-,Love in Space,China Lion Film Distribution,"$13,795",-,16,-,$862,"$13,795",1
2011,36,76,67,The Trip,IFC Films,"$13,379",-44.4%,29,-7,$461,"$1,980,296",14
2011,36,77,80,Terri,ATO Pictures,"$13,256",+31%,17,-,$779,"$638,310",11
2011,36,78,75,Magic Trip: Ken Kesey's Search for a Kool Place,Magnolia Pictures,"$13,048",+2.8%,18,+7,$724,"$118,396",6
2011,36,79,74,The Interrupters,The Cinema Guild,"$11,868",-11.9%,10,-,"$1,186","$138,778",7
2011,36,80,62,Under the Sea 3D,Warner Bros.,"$10,295",-66.6%,10,-,"$1,029","$28,383,353",135
2011,36,81,96,Jig,Screen Media Films,"$9,704",+142.4%,5,+4,"$1,940","$178,682",13
2011,36,82,90,Bill Cunningham: New York,Zeitgeist Films,"$9,206",+63.5%,3,+2,"$3,068","$1,496,071",26
2011,36,83,54,Glee: The 3D Concert Movie,Fox,"$8,315",-84.4%,19,-45,$437,"$11,847,551",5
2011,36,84,87,Bellflower,Oscilloscope,"$8,064",+25.9%,9,+4,$896,"$122,379",6
2011,36,85,70,Amigo,Variance Films,"$7,426",-57.4%,7,-3,"$1,060","$112,938",4
2011,36,86,85,"Beats, Rhymes & Life: The Travels of A Tribe Called Quest",Sony Pictures Classics,"$7,329",-4.8%,16,+7,$458,"$1,154,503",10
2011,36,87,99,Resurrect Dead: The Mystery of the Toynbee Tiles,Argot Pictures,"$7,244",+137.2%,1,-,"$7,244","$14,862",2
2011,36,88,-,Magnificent Desolation: Walking on the Moon 3D,IMAX,"$6,455",-,1,-,"$6,455","$34,097,461",312
2011,36,89,-,After,,"$6,333",-,1,-,"$6,333","$6,333",1
2011,36,90,72,Tabloid,IFC Films,"$6,079",-60.6%,13,-12,$467,"$658,106",9
2011,36,91,79,Project Nim,Roadside Attractions,"$5,909",-42.7%,11,-4,$537,"$373,944",10
2011,36,92,81,Incendies,Sony Pictures Classics,"$5,652",-43.4%,6,-2,$942,"$2,064,985",21
2011,36,93,77,Zindagi Na Milegi Dobara,Eros International,"$5,137",-58.2%,100,-,$51,"$3,103,656",9
2011,36,94,84,Life in a Day,National Geographic Entertainment,"$5,052",-35.8%,8,-1,$631,"$230,913",7
2011,36,95,111,Turtle: The Incredible Journey,Hannover House,"$4,965",+169.7%,2,-1,"$2,482","$372,213",12
2011,36,96,73,3-D Sex and Zen: Extreme Ecstasy,China Lion Film Distribution,"$4,922",-66%,6,-3,$820,"$143,942",5
2011,36,97,-,The Whale,Paladin,"$4,835",-,2,-,"$2,417","$4,835",1
2011,36,98,-,The Autobiography of Nicolae Ceausescu,The Film Desk,"$4,644",-,1,-,"$4,644","$4,644",1
2011,36,99,82,Space Station 3D,IMAX,"$3,800",-59.9%,1,-,"$3,800","$84,246,317",491
2011,36,100,114,The Man Who Fell to Earth,Rialto Pictures,"$3,701",+235.5%,3,-,"$1,233","$78,344",12
2011,36,101,103,Rebirth,Oscilloscope,"$3,387",+23.6%,3,+2,"$1,129","$12,253",2
2011,36,102,-,Viva Riva!,Music Box Films,"$3,340",-,2,-,"$1,670","$61,759",14
2011,36,103,94,Page One: Inside the New York Times,Magnolia Pictures,"$3,059",-30.8%,8,+1,$382,"$1,048,963",13
2011,36,104,89,Snow Flower and the Secret Fan,Fox Searchlight Pictures,"$2,912",-48.9%,8,-4,$364,"$1,337,919",9
2011,36,105,-,Tanner Hall,Anchor Bay Films,"$2,803",-,5,-,$560,"$2,803",1
2011,36,106,105,"Life, Above All",Sony Pictures Classics,"$2,779",+6.8%,10,+4,$277,"$97,551",9
2011,36,107,88,Bride Flight2011 Re-release,Music Box Films,"$2,192",-63.8%,4,-6,$548,"$484,527",14
2011,36,108,121,Special Treatment,First Run,"$2,137",+264.7%,1,-,"$2,137","$4,992",3
2011,36,109,108,The Last Circus,Magnolia Pictures,"$2,001",-5.5%,4,+2,$500,"$18,542",4
2011,36,110,-,Sea Monsters: A Prehistoric Adventure,National Geographic Entertainment,"$2,000",-,2,-,"$1,000","$23,746,066",206
2011,36,111,93,Littlerock,Variance Films,"$1,986",-57.1%,2,-1,$993,"$12,162",5
2011,36,112,95,The Tree,Zeitgeist Films,"$1,689",-60.4%,3,-1,$563,"$42,730",9
2011,36,113,-,Main Street,Magnolia Pictures,"$1,553",-,1,-,"$1,553","$1,553",1
2011,36,114,98,I'm Glad My Mother Is Alive,Strand Releasing,"$1,413",-54.7%,1,-,"$1,413","$6,988",2
2011,36,115,117,Summer2011 Re-release,The Film Desk,"$1,257",+38%,2,+1,$628,"$32,839",14
2011,36,116,-,Nostalgia for the Light,Icarus Films,"$1,196",-,1,-,"$1,196","$147,941",35
2011,36,117,112,Trollhunter,Magnolia Pictures,"$1,009",-41.4%,2,-2,$504,"$249,354",14
2011,36,118,-,Burke and Hare,IFC Films,$947,-,1,-,$947,$947,1
2011,36,119,100,CornerStore,Shotown Pictures,$883,-70.3%,1,-1,$883,"$39,289",5
2011,36,120,91,El Bulli: Cooking in Progress,-,$857,-81.8%,4,-1,$214,"$107,297",7
2011,36,121,106,Rapt2011 Re-release,Lorber Films,$854,-65.6%,1,-1,$854,"$38,484",10
2011,36,122,86,Aarakshan,Reliance Big Pictures,$796,-88.6%,2,-10,$398,"$649,791",5
2011,36,123,-,Four Adventures of Reinette and Mirabelle,The Film Desk,$753,-,1,-,$753,"$10,720",8
2011,36,124,-,Nine Nation Animation,The World According to Shorts,$663,-,2,-,$331,"$38,191",50
2011,36,125,92,Passione,Abramorama,$622,-86.6%,1,-2,$622,"$195,220",12
2011,36,126,-,Farmageddon,-,$601,-,2,-,$300,"$27,217",13
2011,36,127,119,Everything Must Go,Roadside Attractions,$573,-13.1%,4,-,$143,"$2,711,210",18
2011,36,128,-,My Perestroika,International Film Circuit,$564,-,1,-,$564,"$241,875",25
2011,36,129,101,Over Your Cities Grass Will Grow,-,$479,-83.4%,1,-,$479,"$40,004",5
2011,36,130,113,!Women Art Revolution,Zeitgeist Films,$338,-70.1%,1,-,$338,"$46,813",15
2011,36,131,97,5 Days of War,Anchor Bay Films,$305,-91%,1,-2,$305,"$17,243",4
2011,36,132,-,The Robber,Kino International,$296,-,2,-,$148,"$82,468",32
2011,36,133,-,How to Live Forever,Variance Films,$284,-,1,-,$284,"$58,764",18
2011,36,134,120,The Music Never Stopped,Roadside Attractions,$208,-67.1%,1,-,$208,"$258,077",26
2011,36,135,122,Little Girl,First Run,$207,-60.6%,1,-,$207,"$1,255",2
2011,36,136,126,Singham,Reliance Big Pictures,$165,-51.5%,1,-,$165,"$350,631",8
2011,36,137,-,Pianomania,First Run,$130,-,1,-,$130,"$26,651",16
2011,36,138,124,Galapagos,IMAX,$118,-69.9%,2,-,$59,"$17,975,661",620
2011,36,139,130,The Conspirator,Roadside Attractions,$32,+33.3%,1,-,$32,"$11,538,204",22
