year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2012,25,1,-,Brave,Walt Disney Studios Motion Pictures,"$66,323,594",-,4164,-,"$15,927","$66,323,594",1
2012,25,2,1,Madagascar 3: Europe's Most Wanted,DreamWorks,"$19,712,315",-42.1%,3920,-343,"$5,028","$157,086,037",3
2012,25,3,-,Abraham Lincoln: Vampire Hunter,Fox,"$16,306,974",-,3108,-,"$5,246","$16,306,974",1
2012,25,4,2,Prometheus,Fox,"$9,905,670",-52.2%,2862,-580,"$3,461","$108,452,350",3
2012,25,5,5,Snow White and the Huntsman,Universal Pictures,"$8,085,630",-39%,2919,-782,"$2,770","$137,128,350",4
2012,25,6,3,Rock of Ages,Warner Bros.,"$7,655,377",-47%,3470,-,"$2,206","$28,418,621",2
2012,25,7,4,That's My Boy,Sony Pictures Releasing,"$7,630,411",-43.3%,3030,-,"$2,518","$27,910,794",2
2012,25,8,7,The Avengers,Walt Disney Studios Motion Pictures,"$7,177,661",-19.4%,2230,-352,"$3,218","$598,425,442",8
2012,25,9,6,Men in Black 3,Sony Pictures Releasing,"$5,726,756",-43%,2462,-673,"$2,326","$163,465,707",5
2012,25,10,-,Seeking a Friend for the End of the World,Focus Features,"$3,822,803",-,1625,-,"$2,352","$3,822,803",1
2012,25,11,9,Moonrise Kingdom,Focus Features,"$3,394,430",+51.7%,395,+217,"$8,593","$11,613,828",5
2012,25,12,8,The Best Exotic Marigold Hotel,Fox Searchlight Pictures,"$1,628,624",-28.7%,741,-443,"$2,197","$38,383,963",8
2012,25,13,13,The Hunger Games,Lionsgate,"$624,818",-26.7%,414,-179,"$1,509","$402,964,540",14
2012,25,14,10,Battleship,Universal Pictures,"$519,305",-58.4%,483,-459,"$1,075","$63,190,105",6
2012,25,15,15,Bernie,Millennium Entertainment,"$487,405",-21.2%,220,-80,"$2,215","$6,700,329",9
2012,25,16,18,Safety Not Guaranteed,FilmDistrict,"$473,110",+59.6%,129,+83,"$3,667","$1,074,533",3
2012,25,17,-,Teri Meri Kahaani,Eros International,"$405,926",-,94,-,"$4,318","$405,926",1
2012,25,18,12,The Dictator,Paramount Pictures,"$380,964",-65.7%,316,-803,"$1,205","$58,705,052",6
2012,25,19,11,What to Expect When You're Expecting,Lionsgate,"$364,296",-69.7%,411,-805,$886,"$39,797,947",6
2012,25,20,-,To Rome with Love,Sony Pictures Classics,"$361,359",-,5,-,"$72,271","$361,359",1
2012,25,21,17,The Intouchables,The Weinstein Company,"$346,708",-2.9%,74,-3,"$4,685","$2,093,516",5
2012,25,22,14,Dark Shadows,Warner Bros.,"$260,447",-58.2%,302,-378,$862,"$75,753,107",7
2012,25,23,25,Think Like a Man,Screen Gems,"$257,677",+27.7%,238,+30,"$1,082","$91,041,629",10
2012,25,24,16,For Greater Glory: The True Story of Cristiada,Arc Entertainment,"$245,907",-54.9%,160,-220,"$1,536","$5,081,672",4
2012,25,25,20,The Lorax,Universal Pictures,"$205,925",-20.9%,234,-43,$880,"$212,901,275",17
2012,25,26,26,To the Arctic 3D,Warner Bros.,"$202,320",+4.3%,52,+1,"$3,890","$4,063,641",10
2012,25,27,32,Your Sister's Sister,IFC Films,"$201,094",+84.1%,47,+34,"$4,278","$363,429",2
2012,25,28,22,Mirror Mirror,Relativity Media,"$155,635",-33.9%,222,-56,$701,"$64,248,385",13
2012,25,29,19,Hysteria,Sony Pictures Classics,"$150,363",-47.1%,136,-82,"$1,105","$1,387,438",6
2012,25,30,27,21 Jump Street,Sony Pictures Releasing,"$148,461",-22.6%,160,-60,$927,"$138,264,315",15
2012,25,31,29,The Cabin in the Woods2012 Re-release,Lionsgate,"$138,642",-19.9%,196,-28,$707,"$41,777,292",11
2012,25,32,28,Chernobyl Diaries,Warner Bros.,"$137,670",-22.4%,240,-15,$573,"$17,885,432",5
2012,25,33,23,The Lucky One,Warner Bros.,"$121,548",-43%,202,-148,$601,"$60,154,238",10
2012,25,34,24,The Three Stooges,Fox,"$114,004",-44.2%,154,-47,$740,"$43,656,890",11
2012,25,35,31,"Peace, Love & Misunderstanding",IFC Films,"$75,453",-43.6%,64,-12,"$1,178","$436,726",3
2012,25,36,21,Ferrari Ki Sawaari,Eros International,"$69,018",-71.3%,99,-,$697,"$377,448",2
2012,25,37,64,The Raven,Relativity Media,"$67,353",+458.9%,133,+104,$506,"$15,915,943",9
2012,25,38,34,The Pirates! Band of Misfits,Sony Pictures Releasing,"$64,445",-29.9%,115,-34,$560,"$29,262,697",9
2012,25,39,36,Journey 2: The Mysterious Island,Warner Bros.,"$60,266",-19.9%,85,-23,$709,"$103,812,241",20
2012,25,40,39,Born to Be Wild,Warner Bros.,"$53,131",-5.5%,33,-,"$1,610","$19,596,593",64
2012,25,41,43,Chimpanzee,Walt Disney Studios Motion Pictures,"$50,236",+14.6%,82,-14,$612,"$28,523,018",10
2012,25,42,41,Hubble 3D,Warner Bros.,"$49,683",+1.2%,18,+1,"$2,760","$32,902,648",119
2012,25,43,37,Lola Versus,Fox Searchlight Pictures,"$46,302",-25.1%,50,-2,$926,"$203,094",3
2012,25,44,35,Wrath of the Titans,Warner Bros.,"$45,546",-41.2%,70,-35,$650,"$83,640,426",13
2012,25,45,42,Headhunters,Magnolia Pictures,"$38,224",-16%,31,-9,"$1,233","$1,003,429",9
2012,25,46,30,Something from Nothing: The Art of Rap,-,"$36,979",-75.4%,16,-141,"$2,311","$266,147",2
2012,25,47,46,Monsieur Lazhar,Music Box Films,"$33,522",-0.2%,25,-10,"$1,340","$1,803,553",11
2012,25,48,52,Deadly Renovations,Nocturnal Features,"$32,760",+46.3%,10,-3,"$3,276","$146,146",3
2012,25,49,40,John Carter,Walt Disney Studios Motion Pictures,"$29,654",-47.1%,43,-36,$689,"$73,058,679",16
2012,25,50,47,The Woman in the Fifth,ATO Pictures,"$27,088",-17.9%,11,+2,"$2,462","$78,348",2
2012,25,51,51,Space Station 3D,IMAX,"$23,884",+6.5%,3,-1,"$7,961","$85,778,641",532
2012,25,52,49,First Position,IFC Films,"$20,705",-22.4%,21,-20,$985,"$894,471",8
2012,25,53,50,Sea Rex 3D: Journey to a Prehistoric World,3D Entertainment,"$19,200",-15.4%,10,-,"$1,920","$5,701,854",109
2012,25,54,55,Where Do We Go Now?,Sony Pictures Classics,"$16,986",-12.6%,18,+4,$943,"$400,763",7
2012,25,55,-,The Invisible War,Cinedigm Entertainment Group,"$16,500",-,4,-,"$4,125","$16,500",1
2012,25,56,57,Jiro Dreams of Sushi,Magnolia Pictures,"$15,946",-15.1%,15,-4,"$1,063","$2,456,148",16
2012,25,57,58,Under the Sea 3D,Warner Bros.,"$15,603",-10.4%,11,-1,"$1,418","$30,280,063",176
2012,25,58,67,Elena,Zeitgeist Films,"$14,316",+44.8%,7,-,"$2,045","$110,549",6
2012,25,59,61,Footnote,Sony Pictures Classics,"$14,246",-7.3%,22,+1,$647,"$1,993,443",16
2012,25,60,60,Damsels in Distress,Sony Pictures Classics,"$13,768",-13.2%,19,-3,$724,"$910,736",12
2012,25,61,66,Dark Horse,-,"$12,792",+25.3%,7,+5,"$1,827","$50,423",3
2012,25,62,54,Darling Companion,Sony Pictures Classics,"$12,748",-36.5%,14,-6,$910,"$754,070",10
2012,25,63,44,Rowdy Rathore,UTV Motion Pictures,"$11,936",-67.7%,9,-23,"$1,326","$770,446",4
2012,25,64,59,Bel Ami,Magnolia Pictures,"$11,388",-31.5%,13,+1,$876,"$94,066",3
2012,25,65,63,A Cat in Paris,GKIDS,"$10,483",-20%,10,+2,"$1,048","$107,208",4
2012,25,66,81,Paul Williams Still Alive,Abramorama,"$10,052",+252.1%,2,-,"$5,026","$22,274",3
2012,25,67,-,Kumaré,Kino Lorber,"$9,601",-,1,-,"$9,601","$19,972",1
2012,25,68,38,Crooked Arrows,-,"$9,116",-83.9%,25,-73,$364,"$1,787,809",6
2012,25,69,88,Five Broken Cameras,Kino Lorber,"$8,731",+273.8%,6,+5,"$1,455","$41,361",4
2012,25,70,53,Marley,Magnolia Pictures,"$8,244",-63.1%,9,-10,$916,"$1,350,839",10
2012,25,71,74,I Wish,Magnolia Pictures,"$7,705",+36.8%,12,+3,$642,"$85,959",7
2012,25,72,65,Marina Abramovic: The Artist Is Present,Music Box Films,"$7,407",-32.9%,1,-1,"$7,407","$35,291",2
2012,25,73,73,Deep Sea,Warner Bros.,"$6,962",+12.5%,1,-,"$6,962","$44,661,099",330
