year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2011,51,1,-,Mission: Impossible - Ghost Protocol,Paramount Pictures,"$44,118,783",-,3448,-,"$12,795","$76,555,244",1
2011,51,2,-,Sherlock Holmes: A Game of Shadows,Warner Bros.,"$31,100,513",-,3703,-,"$8,398","$89,854,135",1
2011,51,3,-,Alvin and the Chipmunks: Chipwrecked,Fox,"$19,528,294",-,3683,-,"$5,302","$56,468,481",1
2011,51,4,-,The Girl with the Dragon Tattoo,Sony Pictures Releasing,"$19,492,812",-,2914,-,"$6,689","$27,869,285",1
2011,51,5,-,The Adventures of Tintin,Paramount Pictures,"$15,136,129",-,3087,-,"$4,903","$23,144,152",1
2011,51,6,-,We Bought a Zoo,Fox,"$14,604,645",-,3117,-,"$4,685","$15,063,131",1
2011,51,7,-,War Horse,Walt Disney Studios Motion Pictures,"$14,527,972",-,2376,-,"$6,114","$14,527,972",1
2011,51,8,-,New Year's Eve,Warner Bros.,"$5,191,532",-,2225,-,"$2,333","$34,528,727",-
2011,51,9,-,The Darkest Hour,Summit Entertainment,"$5,062,479",-,2324,-,"$2,178","$5,062,479",1
2011,51,10,-,The Descendants,Fox Searchlight Pictures,"$3,271,980",-,753,-,"$4,345","$33,563,532",-
2011,51,11,-,The Muppets,Walt Disney Studios Motion Pictures,"$3,269,337",-,1536,-,"$2,128","$76,825,862",-
2011,51,12,-,Hugo,Paramount Pictures,"$3,121,614",-,951,-,"$3,282","$44,748,883",-
2011,51,13,-,Young Adult,Paramount Pictures,"$2,666,740",-,987,-,"$2,701","$8,076,188",-
2011,51,14,-,Arthur Christmas,Sony Pictures Releasing,"$2,509,147",-,1524,-,"$1,646","$43,977,149",-
2011,51,15,-,The Sitter,Fox,"$2,497,342",-,1486,-,"$1,680","$22,985,544",-
2011,51,16,-,The Twilight Saga: Breaking Dawn - Part 1,Summit Entertainment,"$2,380,941",-,1603,-,"$1,485","$271,182,842",-
2011,51,17,-,Don 2,Reliance Big Pictures,"$2,023,288",-,158,-,"$12,805","$2,081,422",1
2011,51,18,-,The Artist,The Weinstein Company,"$1,315,261",-,167,-,"$7,875","$2,813,691",-
2011,51,19,-,Tinker Tailor Soldier Spy,Focus Features,"$1,056,072",-,55,-,"$19,201","$2,157,654",-
2011,51,20,-,My Week with Marilyn,The Weinstein Company,"$875,560",-,602,-,"$1,454","$7,294,756",-
2011,51,21,-,Puss in Boots,DreamWorks,"$667,967",-,389,-,"$1,717","$143,919,164",-
2011,51,22,-,Happy Feet Two,Warner Bros.,"$341,199",-,525,-,$649,"$59,973,841",-
2011,51,23,-,A Dangerous Method,Sony Pictures Classics,"$288,904",-,58,-,"$4,981","$1,085,131",-
2011,51,24,-,Jack and Jill,Sony Pictures Releasing,"$258,925",-,242,-,"$1,069","$71,318,633",-
2011,51,25,-,J. Edgar,Warner Bros.,"$223,808",-,455,-,$491,"$36,136,078",-
2011,51,26,-,Real Steel,Walt Disney Studios Motion Pictures,"$215,652",-,227,-,$950,"$84,041,467",-
2011,51,27,-,Tower Heist,Universal Pictures,"$205,175",-,283,-,$725,"$76,318,090",-
2011,51,28,-,Shame,Fox Searchlight Pictures,"$189,340",-,53,-,"$3,572","$1,596,757",-
2011,51,29,-,Moneyball,Sony Pictures Releasing,"$188,037",-,242,-,$777,"$74,579,474",-
2011,51,30,-,Immortals,Relativity Media,"$171,725",-,228,-,$753,"$82,415,347",-
2011,51,31,-,A Very Harold & Kumar 3D Christmas,Warner Bros.,"$157,350",-,245,-,$642,"$34,691,536",-
2011,51,32,-,Courageous,Concorde Film,"$153,581",-,192,-,$799,"$33,747,349",-
2011,51,33,-,Dolphin Tale,Warner Bros.,"$126,047",-,188,-,$670,"$71,637,203",-
2011,51,34,-,Extremely Loud & Incredibly Close,Warner Bros.,"$114,718",-,6,-,"$19,119","$114,718",1
2011,51,35,-,Pina,IFC Films,"$91,823",-,3,-,"$30,607","$91,823",1
2011,51,36,-,Carnage,Sony Pictures Classics,"$81,383",-,7,-,"$11,626","$199,038",1
2011,51,37,-,The Polar Express2011 IMAX Release,Warner Bros.,"$75,077",-,20,-,"$3,753","$640,419",-
2011,51,38,-,Footloose2011 Re-release,Paramount Pictures,"$72,330",-,182,-,$397,"$51,466,952",-
2011,51,39,-,The Ides of March,Sony Pictures Releasing,"$72,234",-,145,-,$498,"$40,675,367",-
