year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2009,39,1,1,Cloudy with a Chance of Meatballs,Sony Pictures Releasing,"$25,038,803",-17.4%,3119,-,"$8,027","$60,474,555",2
2009,39,2,-,Surrogates,Walt Disney Studios Motion Pictures,"$14,902,692",-,2951,-,"$5,050","$14,902,692",1
2009,39,3,-,Fame,Metro-Goldwyn-Mayer (MGM),"$10,011,682",-,3096,-,"$3,233","$10,011,682",1
2009,39,4,2,The Informant!,Warner Bros.,"$6,624,085",-36.7%,2505,-,"$2,644","$20,700,946",2
2009,39,5,3,I Can Do Bad All by Myself,Lionsgate,"$4,759,833",-51.8%,2120,-135,"$2,245","$44,552,477",3
2009,39,6,-,Pandorum,Overture Films,"$4,424,126",-,2506,-,"$1,765","$4,424,126",1
2009,39,7,4,Love Happens,Universal Pictures,"$4,307,980",-46.5%,1898,-,"$2,269","$14,708,710",2
2009,39,8,5,Jennifer's Body,Fox,"$3,664,559",-46.6%,2738,+36,"$1,338","$12,470,373",2
2009,39,9,6,9,Focus Features,"$2,959,231",-46.8%,2025,-35,"$1,461","$27,227,811",3
2009,39,10,7,Inglourious Basterds,The Weinstein Company,"$2,683,198",-29.7%,1960,-559,"$1,368","$114,420,733",6
2009,39,11,8,All About Steve,Fox,"$2,285,666",-32.2%,1965,-194,"$1,163","$29,939,811",4
2009,39,12,10,The Final Destination,Warner Bros.,"$1,376,614",-42.4%,1175,-630,"$1,171","$64,603,402",5
2009,39,13,12,Julie & Julia,Sony Pictures Releasing,"$1,263,283",-34%,1328,-675,$951,"$90,600,766",8
2009,39,14,9,Sorority Row,Summit Entertainment,"$1,083,874",-56.6%,1523,-1068,$711,"$10,719,202",3
2009,39,15,13,District 9,Concorde Film,"$1,082,176",-43.4%,925,-633,"$1,169","$113,522,260",7
2009,39,16,15,G.I. Joe: The Rise of Cobra,Paramount Pictures,"$845,390",-38.6%,895,-466,$944,"$147,415,055",8
2009,39,17,34,Bright Star,Apparition,"$671,895",+254.2%,130,+111,"$5,168","$962,153",2
2009,39,18,16,The Time Traveler's Wife,Warner Bros.,"$566,137",-45%,810,-562,$698,"$61,748,749",7
2009,39,19,14,Gamer,Lionsgate,"$550,353",-61.1%,780,-825,$705,"$20,145,136",4
2009,39,20,21,The Hangover,Warner Bros.,"$423,193",-9.5%,355,-46,"$1,192","$274,452,813",17
2009,39,21,11,Whiteout,Warner Bros.,"$421,450",-80.2%,1055,-1690,$399,"$9,825,004",3
2009,39,22,-,Coco Before Chanel,Sony Pictures Classics,"$406,768",-,43,-,"$9,459","$406,768",1
2009,39,23,20,The Proposal,Walt Disney Studios Motion Pictures,"$402,718",-16.2%,401,-67,"$1,004","$162,848,225",15
2009,39,24,19,500 Days of Summer,Fox Searchlight Pictures,"$389,223",-39.6%,414,-194,$940,"$31,663,608",11
2009,39,25,23,The September Issue,Roadside Attractions,"$380,446",-5.9%,143,+28,"$2,660","$2,512,304",5
2009,39,26,-,I Hope They Serve Beer in Hell,Freestyle Releasing,"$366,909",-,120,-,"$3,057","$366,909",1
2009,39,27,17,Halloween II,-,"$347,033",-53.8%,479,-559,$724,"$32,056,389",5
2009,39,28,28,Ice Age: Dawn of the Dinosaurs,Fox,"$286,119",+2.5%,285,-8,"$1,003","$195,391,552",13
2009,39,29,27,My One and Only,Freestyle Releasing,"$283,767",+0.6%,256,+54,"$1,108","$1,959,110",6
2009,39,30,22,Harry Potter and the Half-Blood Prince,Warner Bros.,"$271,830",-36.3%,301,-114,$903,"$299,967,829",11
2009,39,31,25,Up,Walt Disney Studios Motion Pictures,"$255,540",-18.8%,289,-47,$884,"$292,155,222",18
2009,39,32,-,Capitalism: A Love Story,Overture Films,"$231,964",-,4,-,"$57,991","$298,550",1
2009,39,33,37,The Ugly Truth,Sony Pictures Releasing,"$201,140",+33.9%,268,+100,$750,"$88,702,164",10
2009,39,34,18,Extract,Miramax,"$195,561",-70.7%,262,-675,$746,"$10,642,511",4
2009,39,35,31,Transformers: Revenge of the Fallen,DreamWorks,"$195,247",-23.2%,275,-50,$709,"$401,750,700",14
2009,39,36,26,G-Force,Walt Disney Studios Motion Pictures,"$173,374",-44.4%,276,-250,$628,"$117,471,213",10
2009,39,37,32,Aliens in the Attic,Fox,"$171,137",-22.8%,252,-61,$679,"$24,649,698",9
2009,39,38,-,What's Your Raashee?,UTV Motion Pictures,"$169,005",-,78,-,"$2,166","$169,005",1
2009,39,39,30,The Secrets of Jonathan Sperry,Five & Two Pictures,"$166,239",-35.7%,135,+18,"$1,231","$487,199",2
2009,39,40,50,Paris,IFC Films,"$144,014",+209.6%,31,+25,"$4,645","$213,304",2
2009,39,41,39,It Might Get Loud,Sony Pictures Classics,"$114,814",+12.1%,70,+8,"$1,640","$1,107,092",7
2009,39,42,35,Ponyo,Walt Disney Studios Motion Pictures,"$108,574",-42.4%,163,-166,$666,"$14,816,643",7
2009,39,43,38,Under the Sea 3D,Warner Bros.,"$106,335",+1.7%,39,-,"$2,726","$17,636,906",33
2009,39,44,36,Orphan,Warner Bros.,"$100,105",-34.3%,169,-62,$592,"$41,472,886",10
2009,39,45,45,Amreeka,National Geographic Entertainment,"$95,676",+56.4%,30,+9,"$3,189","$313,159",4
