year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2019,33,1,-,Good Boys,Universal Pictures,"$21,402,605",-,3204,-,"$6,679","$21,402,605",1
2019,33,2,1,Fast & Furious Presents: Hobbs & Shaw,Universal Pictures,"$14,179,135",-43.9%,3757,-587,"$3,774","$133,780,735",3
2019,33,3,3,The Lion King,Walt Disney Studios Motion Pictures,"$12,332,687",-39%,3560,-660,"$3,464","$496,540,672",5
2019,33,4,-,The Angry Birds Movie 2,Sony Pictures Releasing,"$10,354,073",-,3869,-,"$2,676","$16,091,219",1
2019,33,5,2,Scary Stories to Tell in the Dark,Lionsgate,"$10,008,009",-52.1%,3135,-,"$3,192","$40,174,793",2
2019,33,6,4,Dora and the Lost City of Gold,Paramount Pictures,"$8,567,251",-50.9%,3735,-,"$2,293","$33,976,975",2
2019,33,7,-,47 Meters Down: Uncaged,Entertainment Studios Motion Pictures,"$8,427,265",-,2853,-,"$2,953","$8,427,265",1
2019,33,8,5,Once Upon a Time in Hollywood,Sony Pictures Releasing,"$7,681,355",-34.1%,2504,-1003,"$3,067","$114,429,567",4
2019,33,9,6,The Art of Racing in the Rain,Fox,"$4,571,949",-43.8%,2765,-,"$1,653","$17,050,136",2
2019,33,10,-,Blinded by the Light,Warner Bros.,"$4,333,305",-,2307,-,"$1,878","$4,333,305",1
2019,33,11,-,"Where'd You Go, Bernadette",United Artists Releasing,"$3,462,308",-,2404,-,"$1,440","$3,462,308",1
2019,33,12,8,Spider-Man: Far from Home,Sony Pictures Releasing,"$2,801,816",-46.9%,1515,-1163,"$1,849","$376,676,361",7
2019,33,13,7,The Kitchen,Warner Bros.,"$2,208,290",-60%,2745,-,$804,"$10,375,575",2
2019,33,14,9,Toy Story 4,Walt Disney Studios Motion Pictures,"$2,151,203",-52.5%,1245,-1050,"$1,727","$424,413,510",9
2019,33,15,12,The Farewell,A24,"$1,485,124",-29.2%,861,+157,"$1,724","$12,817,019",6
2019,33,16,-,Mission Mangal,-,"$1,365,006",-,263,-,"$5,190","$1,522,399",1
2019,33,17,11,Brian Banks,Bleecker Street Media,"$708,502",-67.1%,980,-260,$722,"$3,749,367",2
2019,33,18,13,Yesterday,Universal Pictures,"$569,615",-49.5%,502,-364,"$1,134","$71,663,010",8
2019,33,19,14,Aladdin,Walt Disney Studios Motion Pictures,"$315,900",-60.6%,225,-390,"$1,404","$353,530,157",13
2019,33,20,22,The Peanut Butter Falcon,Roadside Attractions,"$287,712",+40.5%,49,+32,"$5,871","$583,902",2
2019,33,21,16,The Secret Life of Pets 2,Universal Pictures,"$264,995",-35.1%,242,-160,"$1,095","$157,091,985",11
2019,33,22,18,Maiden,Sony Pictures Classics,"$258,285",-,154,-19,"$1,677","$2,248,830",8
2019,33,23,-,Batla House,-,"$212,645",-,81,-,"$2,625","$259,167",1
2019,33,24,-,Bring The Soul: The Movie,Trafalgar Releasing,"$200,008",-,354,-519,$564,"$4,809,800",2
2019,33,25,15,Crawl,Paramount Pictures,"$188,005",-74.7%,174,-583,"$1,080","$38,627,299",6
2019,33,26,20,Menteur,Entertainment One,"$171,622",-20.5%,70,-1,"$2,451","$3,999,729",6
