year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2017,49,1,1,Coco,Walt Disney Studios Motion Pictures,"$18,452,315",-33%,3748,-239,"$4,923","$135,658,005",3
2017,49,2,2,Justice League,Warner Bros.,"$9,664,297",-42%,3508,-312,"$2,754","$212,129,668",4
2017,49,3,3,Wonder,Lionsgate,"$8,447,762",-30.5%,3519,+70,"$2,400","$100,300,868",4
2017,49,4,12,The Disaster Artist,A24,"$6,366,242",+425.6%,840,+821,"$7,578","$7,963,017",2
2017,49,5,4,Thor: Ragnarok,Walt Disney Studios Motion Pictures,"$6,271,374",-36.6%,3047,-101,"$2,058","$301,136,438",6
2017,49,6,5,Daddy's Home 2,Paramount Pictures,"$5,919,337",-21.8%,3263,-140,"$1,814","$91,078,796",5
2017,49,7,6,Murder on the Orient Express,Fox,"$5,162,331",-23.7%,3089,-112,"$1,671","$92,769,846",5
2017,49,8,9,The Star,Sony Pictures Releasing,"$3,707,087",-9.1%,2976,+154,"$1,245","$32,311,133",4
2017,49,9,8,Lady Bird,A24,"$3,451,822",-19.6%,1557,+363,"$2,216","$22,235,491",6
2017,49,10,-,Just Getting Started,Broad Green Pictures,"$3,201,459",-,2161,-,"$1,481","$3,201,459",1
2017,49,11,7,"Three Billboards Outside Ebbing, Missouri",Fox Searchlight Pictures,"$2,862,109",-34.9%,1620,+190,"$1,766","$18,312,393",5
2017,49,12,10,A Bad Moms Christmas,STX Entertainment,"$2,581,446",-23.7%,2124,-127,"$1,215","$68,702,052",6
2017,49,13,-,Jumanji: Welcome to the Jungle,Sony Pictures Releasing,"$1,861,358",-,1200,-,"$1,551","$1,861,358",-
2017,49,14,20,The Shape of Water,Fox Searchlight Pictures,"$1,141,546",+585.3%,41,+39,"$27,842","$1,372,554",2
2017,49,15,11,"Roman J. Israel, Esq.",Sony Pictures Releasing,"$871,624",-55.5%,1453,-216,$599,"$11,209,149",4
2017,49,16,27,Darkest Hour,Focus Features,"$741,417",+584.1%,53,+49,"$13,989","$1,196,325",3
2017,49,17,13,The Man Who Invented Christmas,Bleecker Street Media,"$716,242",-19.1%,720,+46,$994,"$4,356,093",3
2017,49,18,16,Call Me by Your Name,Sony Pictures Classics,"$285,850",-3.3%,9,+5,"$31,761","$1,367,155",3
2017,49,19,21,The Polar Express2017 IMAX Release,Warner Bros.,"$270,885",+94.3%,-,-,-,"$550,683",4
