year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2010,10,1,-,Alice in Wonderland,Walt Disney Studios Motion Pictures,"$116,101,023",-,3728,-,"$31,142","$116,101,023",1
2010,10,2,-,Brooklyn's Finest,Overture Films,"$13,350,299",-,1936,-,"$6,895","$13,350,299",1
2010,10,3,1,Shutter Island,Paramount Pictures,"$13,225,411",-41.6%,3178,+175,"$4,161","$95,750,005",3
2010,10,4,2,Cop Out,Warner Bros.,"$9,289,311",-49%,3150,-,"$2,948","$32,504,610",2
2010,10,5,4,Avatar,Fox,"$8,118,102",-40.5%,2163,-293,"$3,753","$720,607,444",12
2010,10,6,3,The Crazies,Overture Films,"$7,078,851",-55.9%,2479,+3,"$2,855","$27,472,164",2
2010,10,7,5,Percy Jackson & the Olympians: The Lightning Thief,Fox,"$5,124,623",-46.5%,2994,-308,"$1,711","$78,057,749",4
2010,10,8,6,Valentine's Day,Warner Bros.,"$4,154,110",-54.2%,3040,-538,"$1,366","$106,303,870",4
2010,10,9,10,Crazy Heart,Fox Searchlight Pictures,"$3,312,591",+34.5%,1274,+126,"$2,600","$29,532,002",12
2010,10,10,7,Dear John,Screen Gems,"$2,782,079",-42.1%,2496,-510,"$1,114","$76,626,086",5
2010,10,11,9,Tooth Fairy,Fox,"$1,684,408",-50.8%,1734,-515,$971,"$56,240,055",7
2010,10,12,8,The Wolfman,Universal Pictures,"$1,636,835",-61.6%,1829,-1214,$894,"$60,446,320",4
2010,10,13,18,The Ghost Writer,Summit Entertainment,"$1,287,646",+63.2%,147,+104,"$8,759","$2,600,505",3
2010,10,14,11,The Blind Side,Warner Bros.,"$1,257,186",+1.5%,822,-123,"$1,529","$250,467,047",16
2010,10,15,16,The Last Station,Sony Pictures Classics,"$717,675",-26%,354,+2,"$2,027","$4,527,796",8
2010,10,16,17,Up in the Air,Paramount Pictures,"$607,465",-24.3%,403,-183,"$1,507","$83,011,223",14
2010,10,17,15,When in Rome,Walt Disney Studios Motion Pictures,"$575,254",-42.7%,504,-426,"$1,141","$31,720,305",6
2010,10,18,19,Alvin and the Chipmunks: The Squeakquel,Fox,"$544,451",-29.4%,562,-145,$968,"$217,367,092",11
2010,10,19,12,The Book of Eli,Warner Bros.,"$533,156",-52.1%,555,-420,$960,"$93,412,890",8
2010,10,20,-,The Hurt Locker,Summit Entertainment,"$439,000",-,274,-,-,"$14,700,000",37
2010,10,21,20,Sherlock Holmes,Warner Bros.,"$406,338",-33.2%,345,-117,"$1,177","$207,022,408",11
2010,10,22,24,A Single Man,The Weinstein Company,"$376,387",+26.2%,354,+112,"$1,063","$8,514,558",13
2010,10,23,23,An Education,Sony Pictures Classics,"$365,603",+14.1%,223,+14,"$1,639","$12,042,219",22
2010,10,24,21,It's Complicated,Universal Pictures,"$317,670",-38.1%,321,-141,$989,"$112,047,585",11
2010,10,25,22,The Princess and the Frog,Walt Disney Studios Motion Pictures,"$307,107",-30.3%,360,-25,$853,"$103,702,725",15
2010,10,26,14,Edge of Darkness,Warner Bros.,"$289,242",-71.6%,483,-772,$598,"$42,841,499",6
2010,10,27,13,From Paris with Love,Lionsgate,"$267,682",-74.6%,401,-877,$667,"$23,979,741",5
2010,10,28,34,A Prophet,Sony Pictures Classics,"$222,524",+35.9%,30,+21,"$7,417","$475,151",2
2010,10,29,27,Old Dogs,Walt Disney Studios Motion Pictures,"$216,334",-8.2%,172,-14,"$1,257","$49,020,928",15
2010,10,30,25,The Twilight Saga: New Moon,Summit Entertainment,"$188,045",-34.9%,261,-37,$720,"$296,301,843",16
2010,10,31,30,Precious,Lionsgate,"$181,674",-11.3%,217,-51,$837,"$47,395,661",18
2010,10,32,29,Legion,Screen Gems,"$176,689",-16.9%,245,-109,$721,"$39,912,010",7
2010,10,33,37,The Lovely Bones,DreamWorks,"$170,986",+13.7%,263,+2,$650,"$43,818,839",13
2010,10,34,36,The White Ribbon,Sony Pictures Classics,"$140,774",-10.6%,106,+24,"$1,328","$1,710,787",10
2010,10,35,28,The Young Victoria,Apparition,"$134,896",-36.9%,134,-53,"$1,006","$10,422,449",12
2010,10,36,26,My Name Is Khan,Fox Searchlight Pictures,"$129,122",-49.2%,90,-29,"$1,434","$3,834,048",4
2010,10,37,31,The Oscar Nominated Short Films 2010: Live Action,Shorts International,"$128,648",-36.4%,74,-14,"$1,738","$839,185",3
2010,10,38,35,Invictus,Warner Bros.,"$121,276",-23.8%,188,-57,$645,"$37,311,423",13
