year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2015,28,1,-,Minions,Universal Pictures,"$115,718,405",-,4301,-,"$26,905","$115,718,405",1
2015,28,2,2,Jurassic World,Universal Pictures,"$18,151,275",-37.9%,3441,-296,"$5,275","$590,689,565",5
2015,28,3,1,Inside Out,Walt Disney Studios Motion Pictures,"$17,665,796",-40.7%,3644,-514,"$4,847","$284,196,100",4
2015,28,4,3,Terminator Genisys,Paramount Pictures,"$13,830,369",-48.8%,3783,+25,"$3,655","$68,848,110",2
2015,28,5,-,The Gallows,Warner Bros.,"$9,808,463",-,2720,-,"$3,606","$9,808,463",1
2015,28,6,4,Magic Mike XXL,Warner Bros.,"$9,582,350",-25.5%,3376,+21,"$2,838","$48,301,179",2
2015,28,7,5,Ted 2,Universal Pictures,"$5,666,310",-49.3%,2171,-1277,"$2,610","$71,684,895",3
2015,28,8,-,Self/less,Focus Features,"$5,403,460",-,2353,-,"$2,296","$5,403,460",1
2015,28,9,-,Baahubali: The Beginning,Blue Sky Cinema,"$3,575,000",-,236,-,-,"$3,575,000",1
2015,28,10,6,Max,Warner Bros.,"$3,542,406",-46.5%,2088,-782,"$1,696","$33,826,601",3
2015,28,11,7,Spy,Fox,"$3,052,681",-40.6%,1457,-930,"$2,095","$103,516,023",6
2015,28,12,22,Amy,A24,"$1,799,780",+708.9%,341,+335,"$5,277","$2,140,576",2
2015,28,13,8,San Andreas,Warner Bros.,"$1,231,228",-56.4%,756,-916,"$1,628","$150,022,103",7
2015,28,14,9,Me and Earl and the Dying Girl,Fox Searchlight Pictures,"$661,177",-47%,570,-300,"$1,159","$5,541,967",5
2015,28,15,10,Dope,Open Road Films (II),"$624,894",-44.1%,380,-483,"$1,644","$15,480,118",4
2015,28,16,11,Mad Max: Fury Road,Warner Bros.,"$617,148",-39.3%,338,-223,"$1,825","$150,253,185",9
2015,28,17,12,Avengers: Age of Ultron,Walt Disney Studios Motion Pictures,"$455,764",-48.6%,338,-251,"$1,348","$455,238,846",11
2015,28,18,13,Love & Mercy,Roadside Attractions,"$430,977",-41.9%,294,-146,"$1,465","$11,330,414",6
2015,28,19,16,I'll See You in My Dreams,Bleecker Street Media,"$353,054",-24.6%,212,-28,"$1,665","$6,451,360",9
2015,28,20,14,Pitch Perfect 2,Universal Pictures,"$274,060",-51.7%,284,-202,$965,"$183,058,230",9
2015,28,21,20,Home,Fox,"$219,697",-24.4%,233,-24,$942,"$175,871,007",16
2015,28,22,18,Tomorrowland,Walt Disney Studios Motion Pictures,"$186,929",-51.2%,192,-105,$973,"$91,491,719",8
2015,28,23,25,Testament of Youth,Sony Pictures Classics,"$176,950",+8.2%,91,+23,"$1,944","$1,117,898",6
2015,28,24,24,Infinitely Polar Bear,Sony Pictures Classics,"$166,565",-11%,76,+13,"$2,191","$602,590",4
2015,28,25,23,Paul Blart: Mall Cop 2,Sony Pictures Releasing,"$147,537",-33.2%,166,-82,$888,"$70,607,328",13
2015,28,26,15,Insidious: Chapter 3,Focus Features,"$133,628",-76.1%,158,-493,$845,"$51,767,053",6
2015,28,27,19,The Overnight,The Orchard,"$117,848",-63.8%,147,-160,$801,"$930,438",4
2015,28,28,50,Cartel Land,The Orchard,"$99,494",+538.6%,20,+18,"$4,974","$129,049",2
2015,28,29,27,The Wolfpack,Magnolia Pictures,"$96,886",-28.9%,80,-14,"$1,211","$986,597",5
2015,28,30,28,Far from the Madding Crowd,Fox Searchlight Pictures,"$86,882",-27.4%,98,-7,$886,"$12,003,097",11
2015,28,31,-,Faith of Our Fathers,Pure Flix Entertainment,"$82,188",-,154,-190,$533,"$882,093",2
2015,28,32,26,Aloha,Sony Pictures Releasing,"$78,223",-42.8%,135,-64,$579,"$20,898,564",7
2015,28,33,-,Forever Young,China Lion Film Distribution,"$70,047",-,14,-,"$5,003","$70,047",1
2015,28,34,21,Entourage,Warner Bros.,"$69,869",-69.6%,88,-134,$793,"$32,122,002",6
2015,28,35,31,Woman in Gold,The Weinstein Company,"$65,849",-35.9%,101,-30,$651,"$33,139,574",15
2015,28,36,36,Poltergeist,Fox,"$62,355",-5.2%,98,-23,$636,"$47,256,874",8
2015,28,37,-,Tangerine,Magnolia Pictures,"$60,683",-,4,-,"$15,170","$60,683",1
2015,28,38,30,Cinderella,Walt Disney Studios Motion Pictures,"$59,506",-48.3%,127,-48,$468,"$200,743,973",18
2015,28,39,29,A Little Chaos,Focus World,"$55,471",-52.4%,56,-31,$990,"$505,988",3
2015,28,40,32,Hot Pursuit,Warner Bros.,"$53,208",-26%,92,-45,$578,"$34,429,912",10
2015,28,41,37,The Cokeville Miracle,Excel Entertainment,"$49,223",-23.9%,31,-5,"$1,587","$890,207",6
2015,28,42,33,Ex Machina,A24,"$43,758",-36.4%,39,-22,"$1,122","$25,310,171",14
2015,28,43,47,Jimmy's Hall,Sony Pictures Classics,"$39,140",+96.9%,11,+8,"$3,558","$69,423",2
2015,28,44,34,The Third Man2015 Re-release,Rialto Pictures,"$37,896",-44.6%,11,+2,"$3,445","$204,176",3
2015,28,45,44,Dancing Arabs,Strand Releasing,"$24,381",+4.7%,10,+5,"$2,438","$76,723",3
2015,28,46,-,Manglehorn,IFC Films,"$23,251",-,26,-,$894,"$113,783",4
2015,28,47,-,Nowitzki: The Perfect Shot,Magnolia Pictures,"$20,049",-,4,-,"$5,012","$20,049",1
2015,28,48,67,Batkid Begins,Warner Bros.,"$19,302",+398.5%,11,+7,"$1,754","$51,441",3
2015,28,49,38,Dil Dhadakne Do,Eros International,"$18,578",-63.5%,238,-,$78,"$3,066,100",6
2015,28,50,42,Island of Lemurs: Madagascar,Warner Bros.,"$17,821",-27.1%,35,-,$509,"$10,008,184",67
2015,28,51,-,Strangerland,Alchemy,"$17,472",-,15,-,"$1,164","$17,472",1
2015,28,52,49,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,Music Box Films,"$16,764",-3.5%,16,-7,"$1,047","$815,769",11
2015,28,53,61,A Poem Is a Naked Person,Janus Films,"$15,070",+172.7%,4,+3,"$3,767","$31,616",2
2015,28,54,-,The Tribe,Drafthouse Films,"$14,739",-,6,-,"$2,456","$72,257",4
2015,28,55,48,About Elly2015 Re-release,The Cinema Guild,"$13,955",-25.3%,8,-2,"$1,744","$421,856",14
2015,28,56,53,Monkey Kingdom,Walt Disney Studios Motion Pictures,"$11,955",+5.5%,27,-14,$442,"$16,413,054",13
2015,28,57,-,Do I Sound Gay?,IFC Films,"$10,461",-,1,-,"$10,461","$10,461",1
2015,28,58,52,Iris,Magnolia Pictures,"$9,701",-24.3%,14,-2,$692,"$1,252,086",11
2015,28,59,55,Gemma Bovery,Music Box Films,"$9,457",-5.2%,14,-3,$675,"$154,177",7
2015,28,60,-,10.000 Km,Broad Green Pictures,"$8,941",-,11,-,$812,"$8,941",1
2015,28,61,-,Tap World,Vitagraph Films,"$8,714",-,3,-,"$2,904","$8,714",1
2015,28,62,41,When Marnie Was There,GKIDS,"$8,454",-65.6%,18,-15,$469,"$521,659",8
2015,28,63,54,A Pigeon Sat on a Branch Reflecting on Existence,Magnolia Pictures,"$8,119",-19.8%,11,-,$738,"$143,515",6
2015,28,64,40,Any Body Can Dance 2,UTV Motion Pictures,"$7,348",-73.5%,8,-14,$918,"$889,696",4
2015,28,65,56,Wild Tales,Sony Pictures Classics,"$7,036",-25.5%,7,-2,"$1,005","$3,106,530",21
2015,28,66,-,Boulevard,Starz Digital Media,"$7,000",-,1,-,"$7,000","$7,000",1
2015,28,67,-,B-Side,Indican Pictures,"$6,544",-,3,-,"$2,181","$6,544",1
2015,28,68,57,The Apu TrilogyTriple Bill,Janus Films,"$6,283",-12.2%,4,+1,"$1,570","$360,757",10
2015,28,69,51,The Farewell Party,The Samuel Goldwyn Company,"$6,089",-54.9%,7,-4,$869,"$167,324",8
2015,28,70,-,The Suicide Theory,Freestyle Releasing,"$5,229",-,10,-,$522,"$5,229",1
2015,28,71,-,Meet Me in Montenegro,The Orchard,"$5,010",-,10,-,$501,"$5,010",1
2015,28,72,62,The Salt of the Earth,Sony Pictures Classics,"$4,467",-3.2%,8,+3,$558,"$1,332,425",16
2015,28,73,-,Clouds of Sils Maria,IFC Films,"$4,351",-,8,-,$543,"$1,838,575",14
