year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2012,24,1,1,Madagascar 3: Europe's Most Wanted,DreamWorks,"$34,055,474",-43.5%,4263,+5,"$7,988","$119,006,006",2
2012,24,2,2,Prometheus,Fox,"$20,712,174",-59.4%,3442,+46,"$6,017","$89,370,301",2
2012,24,3,-,Rock of Ages,Warner Bros.,"$14,437,269",-,3470,-,"$4,160","$14,437,269",1
2012,24,4,-,That's My Boy,Sony Pictures Releasing,"$13,453,714",-,3030,-,"$4,440","$13,453,714",1
2012,24,5,3,Snow White and the Huntsman,Universal Pictures,"$13,265,635",-42.5%,3701,-76,"$3,584","$122,062,670",3
2012,24,6,4,Men in Black 3,Sony Pictures Releasing,"$10,047,575",-27.7%,3135,-657,"$3,204","$152,726,558",4
2012,24,7,5,The Avengers,Walt Disney Studios Motion Pictures,"$8,905,467",-20.8%,2582,-547,"$3,449","$586,794,371",7
2012,24,8,6,The Best Exotic Marigold Hotel,Fox Searchlight Pictures,"$2,283,218",-30.1%,1184,-114,"$1,928","$35,216,713",7
2012,24,9,10,Moonrise Kingdom,Focus Features,"$2,237,726",+43.5%,178,+82,"$12,571","$6,839,462",4
2012,24,10,8,Battleship,Universal Pictures,"$1,248,150",-45.2%,942,-1012,"$1,325","$62,151,820",5
2012,24,11,7,What to Expect When You're Expecting,Lionsgate,"$1,203,381",-56.8%,1216,-871,$989,"$38,639,382",5
2012,24,12,9,The Dictator,Paramount Pictures,"$1,109,454",-50.5%,1119,-532,$991,"$57,677,717",5
2012,24,13,12,The Hunger Games,Lionsgate,"$852,832",-20.5%,593,-158,"$1,438","$401,766,452",13
2012,24,14,11,Dark Shadows,Warner Bros.,"$623,388",-55.8%,680,-870,$916,"$75,156,016",6
2012,24,15,15,Bernie,Millennium Entertainment,"$618,745",-24.6%,300,-32,"$2,062","$5,870,617",8
2012,24,16,13,For Greater Glory: The True Story of Cristiada,Arc Entertainment,"$545,121",-41.3%,380,-262,"$1,434","$4,542,558",3
2012,24,17,16,The Intouchables,The Weinstein Company,"$357,028",-7.3%,77,-,"$4,636","$1,552,645",4
2012,24,18,31,Safety Not Guaranteed,FilmDistrict,"$296,494",+203.3%,46,+37,"$6,445","$439,999",2
2012,24,19,25,Hysteria,Sony Pictures Classics,"$284,377",+91.6%,218,+134,"$1,304","$1,059,488",5
2012,24,20,19,The Lorax,Universal Pictures,"$260,380",-22.9%,277,-13,$940,"$212,490,250",16
2012,24,21,-,Ferrari Ki Sawaari,Eros International,"$240,792",-,99,-,"$2,432","$240,792",1
2012,24,22,18,Mirror Mirror,Relativity Media,"$235,632",-31.3%,278,-25,$847,"$63,915,264",12
2012,24,23,17,The Lucky One,Warner Bros.,"$213,346",-40.1%,350,-52,$609,"$59,890,574",9
2012,24,24,21,The Three Stooges,Fox,"$204,303",-20.1%,201,-44,"$1,016","$43,442,677",10
2012,24,25,20,Think Like a Man,Screen Gems,"$201,818",-39.6%,208,-79,$970,"$90,677,964",9
2012,24,26,24,To the Arctic 3D,Warner Bros.,"$194,068",+13.4%,51,-,"$3,805","$3,611,277",9
2012,24,27,22,21 Jump Street,Sony Pictures Releasing,"$191,780",-23.9%,220,-38,$871,"$137,982,550",14
2012,24,28,14,Chernobyl Diaries,Warner Bros.,"$177,498",-78.7%,255,-925,$696,"$17,637,706",4
2012,24,29,36,The Cabin in the Woods2012 Re-release,Lionsgate,"$173,134",+176.5%,224,+111,$772,"$41,507,327",10
2012,24,30,-,Something from Nothing: The Art of Rap,-,"$150,337",-,157,-,$957,"$150,337",1
2012,24,31,29,"Peace, Love & Misunderstanding",IFC Films,"$133,816",+26.3%,76,+45,"$1,760","$284,283",2
2012,24,32,-,Your Sister's Sister,IFC Films,"$109,221",-,13,-,"$8,401","$109,221",1
2012,24,33,28,The Five-Year Engagement,Universal Pictures,"$92,440",-24%,168,-7,$550,"$28,644,770",8
2012,24,34,27,The Pirates! Band of Misfits,Sony Pictures Releasing,"$91,998",-33.7%,149,-168,$617,"$29,140,953",8
2012,24,35,30,Wrath of the Titans,Warner Bros.,"$77,466",-26%,105,-45,$737,"$83,550,284",12
2012,24,36,32,Journey 2: The Mysterious Island,Warner Bros.,"$75,213",-20%,108,-18,$696,"$103,692,735",19
2012,24,37,47,Lola Versus,Fox Searchlight Pictures,"$61,779",+94.2%,52,+48,"$1,188","$107,991",2
2012,24,38,23,Crooked Arrows,-,"$56,754",-74%,98,-180,$579,"$1,731,014",5
2012,24,39,39,Born to Be Wild,Warner Bros.,"$56,212",+14.3%,33,-,"$1,703","$19,480,183",63
2012,24,40,33,John Carter,Walt Disney Studios Motion Pictures,"$56,079",-37.6%,79,-23,$709,"$72,996,043",15
2012,24,41,46,Hubble 3D,Warner Bros.,"$49,095",+36.1%,17,+2,"$2,887","$32,789,507",118
2012,24,42,34,Headhunters,Magnolia Pictures,"$45,524",-33.8%,40,-20,"$1,138","$937,123",8
2012,24,43,35,Chimpanzee,Walt Disney Studios Motion Pictures,"$43,819",-33.1%,96,-59,$456,"$28,431,595",9
2012,24,44,26,Rowdy Rathore,UTV Motion Pictures,"$36,980",-74.1%,32,-68,"$1,155","$744,164",3
2012,24,45,37,Safe,Lionsgate,"$35,501",-34.6%,76,-35,$467,"$17,120,019",8
2012,24,46,38,Monsieur Lazhar,Music Box Films,"$33,604",-34.5%,35,-13,$960,"$1,747,064",10
2012,24,47,-,The Woman in the Fifth,ATO Pictures,"$33,011",-,9,-,"$3,667","$33,011",1
2012,24,48,45,Piranha 3DD,-,"$31,116",-15.7%,11,-67,"$2,828","$370,904",3
2012,24,49,40,First Position,IFC Films,"$26,667",-44.8%,41,-11,$650,"$848,371",7
2012,24,50,53,Sea Rex 3D: Journey to a Prehistoric World,3D Entertainment,"$22,699",+18.8%,10,-,"$2,269","$5,667,355",108
2012,24,51,59,Space Station 3D,IMAX,"$22,416",+58.4%,4,-1,"$5,604","$85,717,501",531
2012,24,52,42,Deadly Renovations,Nocturnal Features,"$22,386",-47.4%,13,-,"$1,722","$92,638",2
2012,24,53,50,Marley,Magnolia Pictures,"$22,366",-13.6%,19,-8,"$1,177","$1,333,628",9
2012,24,54,41,Darling Companion,Sony Pictures Classics,"$20,090",-55.3%,20,-31,"$1,004","$733,864",9
2012,24,55,43,Where Do We Go Now?,Sony Pictures Classics,"$19,432",-50.8%,14,-17,"$1,388","$369,894",6
2012,24,56,48,Girl in Progress,Lionsgate,"$19,374",-36.4%,41,-16,$472,"$2,594,878",6
2012,24,57,49,Jiro Dreams of Sushi,Magnolia Pictures,"$18,788",-27.7%,19,-6,$988,"$2,426,084",15
2012,24,58,63,Under the Sea 3D,Warner Bros.,"$17,410",+32.2%,12,-4,"$1,450","$30,239,329",175
2012,24,59,44,Bel Ami,Magnolia Pictures,"$16,619",-56.3%,12,-3,"$1,384","$72,853",2
2012,24,60,62,Damsels in Distress,Sony Pictures Classics,"$15,859",+17.3%,22,+4,$720,"$890,149",11
2012,24,61,52,Footnote,Sony Pictures Classics,"$15,366",-30.9%,21,-4,$731,"$1,971,111",15
2012,24,62,122,Gerhard Richter Painting,Kino Lorber,"$13,689","+2,969.3%",6,+5,"$2,281","$203,523",14
2012,24,63,56,A Cat in Paris,GKIDS,"$13,097",-20.6%,8,+1,"$1,637","$89,821",3
2012,24,64,58,The Raven,Relativity Media,"$12,050",-15%,29,-5,$415,"$15,839,992",8
2012,24,65,-,Marina Abramovic: The Artist Is Present,Music Box Films,"$11,041",-,2,-,"$5,520","$16,287",1
2012,24,66,61,Dark Horse,-,"$10,209",-24.7%,2,+1,"$5,104","$30,513",2
2012,24,67,57,Elena,Zeitgeist Films,"$9,884",-31.2%,7,-6,"$1,412","$87,593",5
2012,24,68,72,Grand Illusion,Rialto Pictures,"$9,391",+36.1%,4,+2,"$2,347","$113,018",6
2012,24,69,64,Polisse,IFC Films,"$8,253",-32.5%,9,+1,$917,"$171,320",5
2012,24,70,60,The Artist,The Weinstein Company,"$6,969",-50.6%,21,-15,$331,"$44,667,095",30
2012,24,71,67,Sound of My Voice,Fox Searchlight Pictures,"$6,819",-20.4%,13,-11,$524,"$398,729",8
2012,24,72,54,Double Trouble,China Lion Film Distribution,"$6,794",-62.2%,11,-1,$617,"$37,144",2
2012,24,73,77,Deep Sea,Warner Bros.,"$6,187",+17.1%,1,-,"$6,187","$44,647,797",329
2012,24,74,66,I Wish,Magnolia Pictures,"$5,633",-43.6%,9,-1,$625,"$73,998",6
2012,24,75,73,The Deep Blue Sea,Music Box Films,"$5,222",-21%,8,+1,$652,"$1,087,177",13
2012,24,76,68,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",-,"$4,991",-36.2%,6,+1,$831,"$28,750",4
2012,24,77,101,"Turn Me On, Dammit!",New Yorker Films,"$3,766",+143.6%,5,+4,$753,"$87,976",12
2012,24,78,85,The Raid: Redemption,Sony Pictures Classics,"$3,725",+3.3%,8,-,$465,"$4,101,361",13
2012,24,79,90,The Perfect Family,Variance Films,"$2,951",+5.1%,3,-1,$983,"$107,721",7
2012,24,80,-,Bonsái,Strand Releasing,"$2,869",-,2,-,"$1,434","$13,397",6
2012,24,81,74,Paul Williams Still Alive,Abramorama,"$2,855",-53.3%,2,+1,"$1,427","$10,449",2
2012,24,82,55,Bully2012 Re-release,The Weinstein Company,"$2,824",-82.9%,14,-17,$201,"$3,204,593",10
2012,24,83,-,The Highest Pass,Cinema Libre Studio,"$2,733",-,1,-,"$2,733","$20,386",8
2012,24,84,99,The Graduate45th Anniversary Reunion,Rialto Pictures,"$2,577",+55.4%,1,-,"$2,577","$29,798",10
2012,24,85,118,Wish Me Away,First Run,"$2,484",+278.7%,3,-,$828,"$10,646",3
2012,24,86,78,6 Month Rule,-,"$2,435",-52.3%,1,-2,"$2,435","$11,158",3
2012,24,87,128,Payback,Zeitgeist Films,"$2,345","+1,038.3%",1,-,"$2,345","$15,654",8
2012,24,88,69,Five Broken Cameras,Kino Lorber,"$2,336",-69.8%,1,-,"$2,336","$30,348",3
2012,24,89,80,God Bless America,Magnolia Pictures,"$2,255",-53.7%,7,-2,$322,"$107,661",6
2012,24,90,75,"Oslo, August 31st",Strand Releasing,"$2,188",-60.8%,2,-3,"$1,094","$49,259",4
2012,24,91,87,A Separation,Sony Pictures Classics,"$1,968",-38.6%,3,-1,$656,"$7,098,492",25
2012,24,92,112,Hide Away,-,"$1,920",+95.7%,2,-,$960,"$22,579",4
2012,24,93,-,Whores' Glory,Kino Lorber,"$1,882",-,1,-,"$1,882","$22,208",8
2012,24,94,86,Beyond the Black Rainbow,Magnolia Pictures,"$1,383",-61.1%,2,-3,$691,"$28,127",5
2012,24,95,82,Follow Me: The Yoni Netanyahu Story,International Film Circuit,"$1,264",-69.3%,3,-3,$421,"$86,979",7
2012,24,96,104,T-Rex: Back to the Cretaceous,IMAX,"$1,117",-15.5%,1,-,"$1,117","$53,299,602",713
2012,24,97,94,The Fairy,Kino Lorber,"$1,085",-44.8%,1,-1,"$1,085","$34,149",17
2012,24,98,84,Elles,Kino Lorber,"$1,054",-71.5%,2,-4,$527,"$138,390",8
2012,24,99,116,The Turin Horse,The Cinema Guild,$961,+18.3%,1,-1,$961,"$50,223",19
2012,24,100,100,Steve Jobs: The Lost Interview,Magnolia Pictures,$924,-43.5%,6,-2,$154,"$102,628",31
2012,24,101,95,Hämnden2012 Re-release,Music Box Films,$774,-59.5%,1,-1,$774,"$10,359",4
2012,24,102,106,The Women on the 6th Floor,Strand Releasing,$666,-44.5%,1,-1,$666,"$718,909",37
2012,24,103,81,Nobody Else But You,First Run,$620,-86%,2,+1,$310,"$14,939",6
2012,24,104,130,Keyhole,Monterey Media,$556,"+1,223.8%",2,+1,$278,"$22,393",11
2012,24,105,117,The Salt of Life,Zeitgeist Films,$532,-29.7%,1,-,$532,"$309,816",16
2012,24,106,119,How to Grow a Band,International Film Circuit,$346,-42.2%,2,-,$173,"$11,486",10
2012,24,107,113,Patagonia Rising,First Run,$282,-71.3%,1,-,$282,"$1,674",2
2012,24,108,126,"Small, Beautifully Moving Parts",Long Shot Factory,$170,-21.3%,1,-,$170,"$7,966",6
2012,24,109,-,The Beat Hotel,First Run,$141,-,1,-,$141,"$5,571",12
2012,24,110,-,Lost Bohemia,Long Shot Factory,$131,-,1,-,$131,"$15,148",57
2012,24,111,131,Galapagos,IMAX,$42,+50%,2,-1,$21,"$18,092,373",660
