year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2013,17,1,-,Pain & Gain,Paramount Pictures,"$20,244,505",-,3277,-,"$6,177","$20,244,505",1
2013,17,2,1,Oblivion,Universal Pictures,"$17,803,425",-52%,3792,+9,"$4,694","$65,090,925",2
2013,17,3,2,42,Warner Bros.,"$10,657,443",-39.9%,3405,+155,"$3,129","$69,011,815",3
2013,17,4,-,The Big Wedding,Lionsgate,"$7,591,663",-,2633,-,"$2,883","$7,591,663",1
2013,17,5,3,The Croods,Fox,"$6,726,918",-27.2%,3283,-152,"$2,049","$163,151,701",6
2013,17,6,5,G.I. Joe: Retaliation,Paramount Pictures,"$3,701,825",-35.8%,2707,-468,"$1,367","$116,477,968",5
2013,17,7,4,Scary Movie 5,-,"$3,434,451",-44.2%,2733,-669,"$1,256","$27,471,387",3
2013,17,8,7,Olympus Has Fallen,FilmDistrict,"$2,863,345",-36%,2334,-304,"$1,226","$93,171,817",6
2013,17,9,6,The Place Beyond the Pines,Focus Features,"$2,727,243",-44.5%,1584,+42,"$1,721","$16,252,114",5
2013,17,10,9,Jurassic Park2013 Re-release,Universal Pictures,"$2,374,685",-41.4%,1848,-482,"$1,285","$42,065,060",4
2013,17,11,-,Mud,Roadside Attractions,"$2,215,891",-,363,-,"$6,104","$2,215,891",1
2013,17,12,8,Evil Dead,Concorde Film,"$1,986,168",-51.7%,2186,-637,$908,"$51,853,926",4
2013,17,13,10,Oz the Great and Powerful,Walt Disney Studios Motion Pictures,"$1,810,606",-39.7%,1610,-435,"$1,124","$226,258,745",8
2013,17,14,20,The Company You Keep,Sony Pictures Classics,"$1,152,905",+190.9%,807,+723,"$1,428","$2,251,050",4
2013,17,15,11,Temptation: Confessions of a Marriage Counselor,Lionsgate,"$1,096,599",-50.6%,942,-463,"$1,164","$50,630,922",5
2013,17,16,13,Filly Brown,Lionsgate,"$557,850",-62.3%,259,+71,"$2,153","$2,302,941",2
2013,17,17,-,Home Run,The Samuel Goldwyn Company,"$460,871",-,371,-10,"$1,242","$2,290,171",2
2013,17,18,25,Jack the Giant Slayer,Warner Bros.,"$420,831",+100.4%,365,+110,"$1,152","$63,733,938",9
2013,17,19,14,The Host,Open Road Films (II),"$379,907",-62%,611,-745,$621,"$25,866,993",5
2013,17,20,18,Identity Thief,Universal Pictures,"$350,610",-27.7%,425,-55,$824,"$133,160,990",12
2013,17,21,15,The Call,Concorde Film,"$324,055",-63.1%,513,-464,$631,"$50,727,688",7
2013,17,22,24,Disconnect,LD Entertainment,"$262,000",+3.6%,111,+44,"$2,360","$770,000",3
