year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2012,1,1,-,The Devil Inside,Paramount Pictures,"$33,732,515",-,2285,-,"$14,762","$33,732,515",1
2012,1,2,1,Mission: Impossible - Ghost Protocol,Paramount Pictures,"$19,868,059",-32.5%,3555,+100,"$5,588","$169,568,971",4
2012,1,3,2,Sherlock Holmes: A Game of Shadows,Warner Bros.,"$13,689,321",-34.4%,3603,-100,"$3,799","$157,049,382",4
2012,1,4,4,The Girl with the Dragon Tattoo,Sony Pictures Releasing,"$11,364,714",-23.3%,2950,+36,"$3,852","$76,900,628",3
2012,1,5,3,Alvin and the Chipmunks: Chipwrecked,Fox,"$9,496,913",-42%,3425,-299,"$2,772","$111,585,367",4
2012,1,6,5,War Horse,Walt Disney Studios Motion Pictures,"$8,679,470",-39.8%,2783,+236,"$3,118","$56,904,682",3
2012,1,7,6,We Bought a Zoo,Fox,"$8,305,797",-37.3%,3170,+7,"$2,620","$56,399,906",3
2012,1,8,7,The Adventures of Tintin,Paramount Pictures,"$6,727,740",-41.2%,3006,-81,"$2,238","$62,008,015",3
2012,1,9,17,Tinker Tailor Soldier Spy,Focus Features,"$5,478,521",+404.7%,809,+752,"$6,771","$10,129,670",5
2012,1,10,9,The Darkest Hour,Summit Entertainment,"$3,124,316",-25%,2163,-164,"$1,444","$18,690,605",3
2012,1,11,8,New Year's Eve,Warner Bros.,"$3,107,343",-50.9%,1864,-361,"$1,667","$51,868,140",5
2012,1,12,10,The Descendants,Fox Searchlight Pictures,"$2,584,137",-23.9%,737,-21,"$3,506","$43,960,700",8
2012,1,13,12,Hugo,Paramount Pictures,"$1,600,851",-35%,843,-108,"$1,898","$52,630,908",7
2012,1,14,14,The Twilight Saga: Breaking Dawn - Part 1,Summit Entertainment,"$1,472,095",-28.6%,1058,-353,"$1,391","$278,415,733",8
2012,1,15,11,The Muppets,Walt Disney Studios Motion Pictures,"$1,358,289",-49%,1236,-305,"$1,098","$85,561,195",7
2012,1,16,13,Young Adult,Paramount Pictures,"$1,281,347",-38.8%,830,-157,"$1,543","$14,747,851",5
2012,1,17,15,The Sitter,Fox,"$1,154,859",-31%,758,-590,"$1,523","$28,722,994",5
2012,1,18,16,The Artist,The Weinstein Company,"$1,120,111",-14.5%,172,+5,"$6,512","$7,097,612",7
2012,1,19,18,My Week with Marilyn,The Weinstein Company,"$827,327",-10.6%,584,-46,"$1,416","$10,458,340",7
2012,1,20,19,Puss in Boots,DreamWorks,"$587,390",-21.9%,351,-38,"$1,673","$146,597,215",11
2012,1,21,24,Tower Heist,Universal Pictures,"$303,850",+20.1%,295,+42,"$1,030","$77,198,420",10
2012,1,22,23,A Dangerous Method,Sony Pictures Classics,"$279,280",-6.8%,64,+3,"$4,363","$2,076,178",7
2012,1,23,22,Happy Feet Two,Warner Bros.,"$226,987",-42.8%,285,-240,$796,"$61,356,596",8
2012,1,24,29,Shame,Fox Searchlight Pictures,"$210,059",+4.9%,45,-10,"$4,667","$2,366,669",6
2012,1,25,26,Real Steel,Walt Disney Studios Motion Pictures,"$204,587",-14.9%,213,-14,$960,"$84,857,545",14
2012,1,26,27,The Iron Lady,The Weinstein Company,"$176,374",-20%,5,+1,"$35,274","$520,669",2
2012,1,27,28,Moneyball,Sony Pictures Releasing,"$167,252",-18.5%,231,-19,$724,"$75,267,105",16
2012,1,28,30,Jack and Jill,Sony Pictures Releasing,"$161,407",-14.6%,171,-51,$943,"$71,974,493",9
2012,1,29,21,Don 2,Reliance Big Pictures,"$159,372",-70%,111,-56,"$1,435","$3,574,909",3
