year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2016,25,1,-,Finding Dory,Walt Disney Studios Motion Pictures,"$135,060,273",-,4305,-,"$31,372","$135,060,273",1
2016,25,2,-,Central Intelligence,Warner Bros.,"$35,535,250",-,3508,-,"$10,129","$35,535,250",1
2016,25,3,1,The Conjuring 2,Warner Bros.,"$14,880,050",-63.2%,3356,+13,"$4,433","$71,055,136",2
2016,25,4,3,Now You See Me 2,Lionsgate,"$9,373,379",-58.1%,3232,-,"$2,900","$41,085,908",2
2016,25,5,2,Warcraft: The Beginning,Universal Pictures,"$7,241,430",-70%,3406,+6,"$2,126","$38,432,955",2
2016,25,6,5,X-Men: Apocalypse,Fox,"$5,309,290",-46.5%,2632,-953,"$2,017","$146,157,126",4
2016,25,7,4,Teenage Mutant Ninja Turtles: Out of the Shadows,Paramount Pictures,"$5,251,531",-63.5%,3086,-985,"$1,701","$71,981,105",3
2016,25,8,8,Alice Through the Looking Glass,Walt Disney Studios Motion Pictures,"$4,290,760",-24%,1880,-1018,"$2,282","$69,993,684",4
2016,25,9,6,Me Before You,Warner Bros.,"$3,911,175",-56.7%,2645,-117,"$1,478","$46,112,029",3
2016,25,10,9,Captain America: Civil War,Walt Disney Studios Motion Pictures,"$2,331,622",-46%,1434,-667,"$1,625","$401,312,591",7
2016,25,11,7,The Angry Birds Movie,Sony Pictures Releasing,"$1,693,096",-74.2%,2021,-1062,$837,"$103,183,943",5
2016,25,12,10,The Jungle Book,Walt Disney Studios Motion Pictures,"$1,488,657",-46.1%,953,-543,"$1,562","$355,909,308",10
2016,25,13,18,Zootopia,Walt Disney Studios Motion Pictures,"$947,753",+70.2%,305,-14,"$3,107","$339,507,242",16
2016,25,14,12,The Nice Guys,Warner Bros.,"$822,340",-58%,522,-625,"$1,575","$34,186,436",5
2016,25,15,14,Love & Friendship,Roadside Attractions,"$736,388",-47.7%,497,-329,"$1,481","$10,932,212",6
2016,25,16,15,The Lobster2016 Re-release,A24,"$602,175",-39%,319,-241,"$1,887","$6,265,851",6
2016,25,17,-,Gentleman,-,"$537,490",-,126,-,"$4,265","$537,490",1
2016,25,18,17,Maggie's Plan,Sony Pictures Classics,"$430,521",-30.9%,335,+24,"$1,285","$1,764,740",5
2016,25,19,11,Neighbors 2: Sorority Rising,Universal Pictures,"$352,005",-83.4%,464,-1117,$758,"$54,542,870",5
2016,25,20,30,Genius,Roadside Attractions,"$298,280",+203.5%,134,+118,"$2,225","$434,830",2
2016,25,21,25,WARx2,Strasson Group,"$270,337",+81.8%,16,+2,"$16,896","$1,843,244",40
2016,25,22,16,Money Monster,Concorde Film,"$228,819",-67.3%,286,-445,$800,"$40,316,380",6
2016,25,23,13,Popstar: Never Stop Never Stopping,Universal Pictures,"$169,140",-89.9%,211,-2102,$801,"$9,393,835",3
2016,25,24,24,Weiner,IFC Films,"$128,048",-20%,80,+9,"$1,600","$1,039,294",5
2016,25,25,23,The Man Who Knew Infinity,IFC Films,"$127,982",-23.4%,88,-27,"$1,454","$3,397,702",8
2016,25,26,27,A Beautiful Planet,IMAX,"$123,068",-8.5%,39,+1,"$3,155","$2,431,251",8
2016,25,27,38,Dark Horse2016 Re-release,Sony Pictures Classics,"$73,782",+70.6%,43,+15,"$1,715","$364,118",7
2016,25,28,26,Barbershop: The Next Cut,Warner Bros.,"$67,634",-49.9%,121,-61,$558,"$53,790,084",10
2016,25,29,28,The Meddler2016 Re-release,Sony Pictures Classics,"$66,418",-48.8%,94,-42,$706,"$4,030,782",9
2016,25,30,21,Housefull 3,Eros International,"$57,895",-74.5%,145,-,$399,"$1,303,243",3
2016,25,31,29,The Wailing,Well Go USA Entertainment,"$56,823",-54.1%,23,-12,"$2,470","$657,946",5
2016,25,32,48,Keanu,Warner Bros.,"$55,496",+252.8%,123,+92,$451,"$20,484,391",8
2016,25,33,34,Miracles from Heaven,Concorde Film,"$45,800",-40.5%,93,-66,$492,"$61,487,233",14
2016,25,34,31,The Darkness,BH Tilt,"$42,108",-56.3%,106,+9,$397,"$10,658,462",6
2016,25,35,37,Eye in the Sky,Bleecker Street Media,"$41,915",-23.6%,66,-18,$635,"$18,581,987",15
2016,25,36,42,De Palma,A24,"$35,794",+17.9%,19,+16,"$1,883","$79,555",2
2016,25,37,36,A Bigger Splash,Fox Searchlight Pictures,"$34,806",-39.7%,37,-20,$940,"$1,936,524",7
2016,25,38,45,The Music of Strangers,The Orchard,"$30,795",+25.1%,11,+8,"$2,799","$68,160",2
2016,25,39,-,Clown,-,"$26,920",-,100,-,$269,"$26,920",1
2016,25,40,35,Sing Street,The Weinstein Company,"$26,808",-59.4%,55,-56,$487,"$3,039,179",10
2016,25,41,-,Raiders!: The Story of the Greatest Fan Film Ever Made,Drafthouse Films,"$26,059",-,24,-,"$1,085","$26,059",1
2016,25,42,40,Kung Fu Panda 3,Fox,"$23,442",-32.6%,53,-35,$442,"$143,403,643",21
2016,25,43,-,Tickled,Magnolia Pictures,"$21,898",-,2,-,"$10,949","$21,898",1
2016,25,44,41,"Hello, My Name Is Doris",Roadside Attractions,"$20,716",-35.1%,47,-2,$440,"$14,375,263",15
2016,25,45,61,God's Not Dead 2,Pure Flix Entertainment,"$20,688",+216.2%,12,-5,"$1,724","$20,737,401",12
2016,25,46,-,AmeriGeddon,Forewarned,"$20,262",-,11,-,"$1,842","$281,723",6
2016,25,47,-,The Homeless Billionaire,Hannover House,"$19,771",-,1,-,"$19,771","$19,771",1
2016,25,48,44,Dheepan,IFC Films,"$19,502",-26.3%,24,+2,$812,"$188,753",7
2016,25,49,53,The Witness,FilmRise,"$18,299",+41.6%,9,+7,"$2,033","$58,404",3
2016,25,50,56,Diary of a Chambermaid,Cohen Media Group,"$16,872",-,9,+7,-,"$32,192",2
2016,25,51,60,Miles Ahead,Sony Pictures Classics,"$14,862",+118.1%,19,+8,$782,"$2,585,938",12
2016,25,52,55,A Hologram for the King,Roadside Attractions,"$12,079",+17.5%,16,-1,$754,"$4,183,424",9
2016,25,53,50,The Fits,Oscilloscope,"$11,672",-19.4%,7,+3,"$1,667","$49,119",3
2016,25,54,78,Sunset Song,Magnolia Pictures,"$11,505",+374.2%,14,+8,$821,"$111,448",6
2016,25,55,49,Dough,Menemsha Films,"$10,780",-25.8%,10,-6,"$1,078","$1,016,836",19
2016,25,56,65,Wedding Doll,Strand Releasing,"$9,459",+71.7%,7,-,"$1,351","$43,245",10
2016,25,57,-,Seoul Searching,Wonder Vision,"$8,966",-,1,-,"$8,966","$8,966",1
2016,25,58,57,High-Rise,Magnolia Pictures,"$8,559",-4.2%,8,+1,"$1,069","$300,150",6
2016,25,59,-,"My Love, Don't Cross That River2016 Re-release",Film Movement,"$6,340",-,2,-,"$3,170","$6,340",1
2016,25,60,59,Born to Be Wild,Warner Bros.,"$5,134",-24.7%,8,+1,$641,"$24,758,974",272
2016,25,61,52,Jimmy Vestvood: Amerikan Hero,Sky Island Films,"$4,997",-62.9%,5,-1,$999,"$194,579",6
2016,25,62,66,From Afar,Strand Releasing,"$4,818",-6.2%,2,+1,"$2,409","$14,736",2
2016,25,63,-,The Last King,Magnolia Pictures,"$4,599",-,3,-,"$1,533","$4,599",1
2016,25,64,62,Saturday's Warrior,Purdie Distribution,"$4,262",-27%,8,-,$532,"$635,034",12
2016,25,65,-,Cosmos,Kino Lorber,"$3,807",-,1,-,"$3,807","$3,807",1
2016,25,66,67,Germans & Jews,First Run,"$3,312",-34.1%,1,-,"$3,312","$13,116",2
2016,25,67,84,Viva,Magnolia Pictures,"$3,150",+109.4%,7,+4,$450,"$173,822",8
2016,25,68,64,Green Room,A24,"$2,902",-47.7%,8,-2,$362,"$3,211,352",10
2016,25,69,-,SK12016 Re-release,Kino Lorber,"$2,659",-,1,-,"$2,659","$9,729",6
2016,25,70,95,Our Last Tango,Strand Releasing,"$2,591",+310%,3,+2,$863,"$79,236",10
2016,25,71,80,L'attesa,Oscilloscope,"$2,496",+28.1%,6,+4,$416,"$48,407",8
2016,25,72,69,Sweet Bean,Kino Lorber,"$2,373",-44.5%,5,+4,$474,"$74,913",14
2016,25,73,-,Argentina,First Run,"$2,274",-,1,-,"$2,274","$2,274",1
2016,25,74,70,Presenting Princess Shaw,Magnolia Pictures,"$2,205",-46.4%,4,-,$551,"$29,017",4
2016,25,75,73,Tikkun,Kino Lorber,"$2,038",-43.3%,1,-1,"$2,038","$8,677",2
2016,25,76,58,The Fallen Idol2016 Re-release,Rialto Pictures,"$1,835",-73.5%,2,-2,$917,"$45,279",4
2016,25,77,63,The Lobster,Mongrel Media,"$1,735",-69%,3,-3,$578,"$376,871",13
2016,25,78,90,Paths of the Soul,Icarus Films,"$1,626",+40.5%,1,-,"$1,626","$14,204",6
2016,25,79,74,Chevalier,Strand Releasing,"$1,614",-53.4%,7,-,$230,"$23,123",4
2016,25,80,79,Hockney2016 Re-release,Film Movement,"$1,300",-46%,2,-2,$650,"$113,248",9
2016,25,81,85,Under the Sea 3D,Warner Bros.,"$1,288",-6.3%,4,-1,$322,"$35,048,624",384
2016,25,82,93,Ma ma,Oscilloscope,"$1,068",+21.1%,3,-,$356,"$46,476",5
2016,25,83,-,Range 15,Tugg,"$1,044",-,1,-,"$1,044","$463,397",1
2016,25,84,102,Journey to the South Pacific,IMAX,"$1,024",+232.5%,3,-,$341,"$7,134,270",134
2016,25,85,-,Neon Bull,Kino Lorber,"$1,014",-,3,-,$338,"$23,044",11
2016,25,86,72,Meet the Blacks,Freestyle Releasing,$851,-77.8%,10,-,$85,"$9,096,782",12
2016,25,87,-,Band of Outsiders2016 Re-release,Rialto Pictures,$816,-,1,-,$816,"$27,671",7
2016,25,88,94,Island of Lemurs: Madagascar,Warner Bros.,$688,-13.1%,6,+4,$114,"$10,651,782",116
2016,25,89,-,The Dying of the Light,First Run,$665,-,1,-,$665,"$4,744",11
2016,25,90,-,Ingrid Bergman: In Her Own Words,Rialto Pictures,$630,-,1,-,$630,"$137,531",32
2016,25,91,-,Golden Kingdom,Kino Lorber,$554,-,1,-,$554,$554,1
2016,25,92,96,Last Cab to Darwin,First Run,$406,-34.5%,1,-,$406,"$1,402",2
2016,25,93,100,Unlocking the Cage,First Run,$384,-9%,1,-,$384,"$16,746",4
2016,25,94,87,The Measure of a Man,Kino Lorber,$374,-70.1%,3,+1,$124,"$105,413",10
2016,25,95,101,The Invitation,Drafthouse Films,$166,-47%,2,+1,$83,"$231,492",11
2016,25,96,86,Hubble 3D,Warner Bros.,$104,-92.3%,1,-3,$104,"$51,689,311",327
2016,25,97,99,Men & Chicken,Drafthouse Films,$88,-79.1%,2,-2,$44,"$30,040",9
2016,25,98,-,Burning Bodhi,Monterey Media,$76,-,1,-,$76,"$3,289",14
2016,25,99,-,Space Station 3D,IMAX,$10,-,3,-,$3,"$93,211,702",740
