year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2016,16,1,-,The Jungle Book,Walt Disney Studios Motion Pictures,"$103,261,464",-,4028,-,"$25,635","$103,261,464",1
2016,16,2,-,Barbershop: The Next Cut,Warner Bros.,"$20,242,415",-,2661,-,"$7,607","$20,242,415",1
2016,16,3,1,The Boss,Universal Pictures,"$9,958,855",-57.8%,3495,+15,"$2,849","$40,140,765",2
2016,16,4,2,Batman v Superman: Dawn of Justice,Warner Bros.,"$9,028,356",-61.4%,3505,-597,"$2,575","$311,330,086",4
2016,16,5,3,Zootopia,Walt Disney Studios Motion Pictures,"$8,142,641",-43.2%,3209,-235,"$2,537","$307,386,397",7
2016,16,6,-,Criminal,Lionsgate,"$5,767,278",-,2683,-,"$2,149","$5,767,278",1
2016,16,7,4,My Big Fat Greek Wedding 2,Universal Pictures,"$3,258,720",-49.7%,2297,-730,"$1,418","$52,094,210",4
2016,16,8,6,Miracles from Heaven,Concorde Film,"$1,938,578",-58.8%,2082,-701,$931,"$56,969,578",5
2016,16,9,7,God's Not Dead 2,Pure Flix Entertainment,"$1,877,835",-55.7%,1611,-769,"$1,165","$17,173,672",3
2016,16,10,10,Eye in the Sky,Bleecker Street Media,"$1,553,083",-46.4%,891,-198,"$1,743","$13,113,068",6
2016,16,11,5,Hardcore Henry,STX Entertainment,"$1,445,326",-71.7%,3015,-,$479,"$8,117,998",2
2016,16,12,-,Fan,-,"$1,382,871",-,307,-,"$4,504","$1,382,871",1
2016,16,13,8,Allegiant,Lionsgate,"$1,370,630",-61%,1484,-1019,$923,"$64,011,791",5
2016,16,14,9,10 Cloverfield Lane,Paramount Pictures,"$1,058,603",-63.6%,1085,-801,$975,"$69,793,284",6
2016,16,15,11,Deadpool,Fox,"$974,651",-53.3%,791,-644,"$1,232","$360,087,900",10
2016,16,16,13,"Hello, My Name Is Doris",Roadside Attractions,"$781,502",-51.5%,650,-329,"$1,202","$10,908,609",6
2016,16,17,12,Meet the Blacks,Freestyle Releasing,"$489,765",-76.4%,584,-423,$838,"$8,367,099",3
2016,16,18,14,Midnight Special,Warner Bros.,"$431,251",-61.8%,521,+28,$827,"$3,116,328",5
2016,16,19,17,Everybody Wants Some!!,Paramount Pictures,"$428,527",-12.2%,134,+71,"$3,197","$1,529,630",3
2016,16,20,16,London Has Fallen,Focus Features,"$302,004",-68.7%,436,-478,$692,"$61,401,210",7
2016,16,21,15,Demolition,Fox Searchlight Pictures,"$293,296",-73.3%,862,+8,$340,"$1,822,315",2
2016,16,22,18,Kung Fu Panda 3,Fox,"$273,771",-38.3%,293,-48,$934,"$141,314,608",12
2016,16,23,24,Miles Ahead,Sony Pictures Classics,"$195,153",-7.2%,47,+22,"$4,152","$618,280",3
2016,16,24,19,Star Wars: Episode VII - The Force Awakens,Walt Disney Studios Motion Pictures,"$190,152",-49.8%,260,-86,$731,"$935,832,841",18
2016,16,25,21,The Revenant,Fox,"$155,013",-36.7%,222,-64,$698,"$183,231,223",17
2016,16,26,27,WARx2,Strasson Group,"$131,813",-2.9%,10,+1,"$13,181","$267,574",31
2016,16,27,22,Whiskey Tango Foxtrot,Paramount Pictures,"$121,411",-48.7%,223,-54,$544,"$22,920,992",7
2016,16,28,-,The First Monday in May,Magnolia Pictures,"$99,242",-,20,-,"$4,962","$99,242",1
2016,16,29,26,Gods of Egypt,Lionsgate,"$94,727",-44.2%,163,-31,$581,"$30,883,112",8
2016,16,30,31,Born to Be Blue2016 Re-release,IFC Films,"$90,434",-12.9%,79,+32,"$1,144","$420,595",4
2016,16,31,-,Green Room,A24,"$87,984",-,3,-,"$29,328","$87,984",1
2016,16,32,23,Huo guo ying xiong,China Lion Film Distribution,"$86,775",-61%,39,-6,"$2,225","$667,373",3
2016,16,33,-,Sing Street,The Weinstein Company,"$63,573",-,5,-,"$12,714","$63,573",1
2016,16,34,33,The 5th Wave,Sony Pictures Releasing,"$61,226",-36.7%,99,-17,$618,"$34,650,223",13
2016,16,35,20,I Saw the Light,Sony Pictures Classics,"$59,352",-79.6%,103,-445,$576,"$1,536,726",4
2016,16,36,41,Remember2016 Re-release,A24,"$50,068",-18.5%,44,-7,"$1,137","$488,592",6
2016,16,37,32,The Lady in the Van,Sony Pictures Classics,"$46,856",-54.7%,71,-33,$659,"$9,738,796",20
2016,16,38,34,Saturday's Warrior,Purdie Distribution,"$45,947",-47.7%,28,-,"$1,640","$384,506",3
2016,16,39,38,Marguerite,Cohen Media Group,"$45,289",-,39,-3,-,"$400,770",6
2016,16,40,37,Spotlight,Open Road Films (II),"$45,247",-43.1%,103,-9,$439,"$44,808,479",24
2016,16,41,40,The Invitation,Drafthouse Films,"$44,160",-34.9%,19,+9,"$2,324","$144,140",2
2016,16,42,-,New York New York,China Lion Film Distribution,"$42,239",-,16,-,"$2,639","$42,239",1
2016,16,43,35,Eddie the Eagle,Fox,"$41,293",-52.8%,94,-34,$439,"$15,634,318",8
2016,16,44,44,Race,Focus Features,"$39,144",-13.3%,90,+17,$434,"$19,097,994",9
2016,16,45,57,The Hateful Eight,The Weinstein Company,"$38,029",+60.8%,23,-43,"$1,653","$54,096,599",17
2016,16,46,29,The Witch,A24,"$37,876",-70.9%,55,-101,$688,"$25,044,102",9
2016,16,47,42,City of Gold,IFC Films,"$36,870",-39.1%,50,-,$737,"$539,724",6
2016,16,48,45,April and the Extraordinary World,GKIDS,"$36,710",-14.8%,27,+14,"$1,359","$139,419",4
2016,16,49,43,Embrace of the Serpent,Oscilloscope,"$30,406",-40.2%,36,-,$844,"$1,220,819",9
2016,16,50,58,Francofonia,Music Box Films,"$28,833",+37.7%,8,+5,"$3,604","$91,990",3
2016,16,51,69,Vaxxed: From Cover-Up to Catastrophe,Cinema Libre Studio,"$27,885",+312%,5,+4,"$5,577","$81,588",3
2016,16,52,-,Los Sures,Oscilloscope,"$26,088",-,1,-,"$26,088","$26,088",1
2016,16,53,47,My Golden Days,Magnolia Pictures,"$23,781",-41%,32,+3,$743,"$218,255",5
2016,16,54,48,Alvin and the Chipmunks: The Road Chip,Fox,"$19,886",-47.7%,59,-21,$337,"$85,825,210",18
2016,16,55,56,Louder Than Bombs,The Orchard,"$19,514",-19.6%,15,+11,"$1,300","$54,402",2
2016,16,56,73,Hubble 3D,Warner Bros.,"$18,531",+205.1%,11,+7,"$1,684","$51,582,071",318
2016,16,57,72,The Dark Horse,Broad Green Pictures,"$17,414",+172.1%,10,+7,"$1,741","$37,906",3
2016,16,58,39,Risen,Sony Pictures Releasing,"$17,216",-75.1%,57,-104,$302,"$36,732,506",9
2016,16,59,50,The Little Prince,Entertainment One,"$15,751",-51.8%,53,+6,$297,"$1,248,226",10
2016,16,60,-,Revelation: Dawn of Global Government,Rocky Mountain Pictures,"$14,975",-,2,-,"$7,487","$14,975",1
2016,16,61,30,The Perfect Match,Lionsgate,"$14,276",-88.5%,60,-93,$237,"$9,628,171",6
2016,16,62,67,Dough,Menemsha Films,"$13,390",+83.5%,7,+2,"$1,912","$361,546",10
2016,16,63,65,The Young Messiah,Focus Features,"$12,341",+49.8%,55,+14,$224,"$6,462,576",6
2016,16,64,51,Brooklyn,Fox Searchlight Pictures,"$11,967",-61.9%,29,-21,$412,"$38,231,771",24
2016,16,65,49,Where to Invade Next,Drafthouse Films,"$11,813",-66.4%,23,-28,$513,"$3,801,054",10
2016,16,66,62,Vita Activa: The Spirit of Hannah Arendt,Zeitgeist Films,"$10,814",-18.3%,1,-,"$10,814","$36,192",2
2016,16,67,-,The Measure of a Man,Kino Lorber,"$10,011",-,2,-,"$5,005","$10,011",1
2016,16,68,81,Sold,Matson Films,"$8,959",+183.3%,4,+1,"$2,239","$21,559",3
2016,16,69,66,Krisha,A24,"$6,720",-10.7%,20,+9,$336,"$131,439",5
2016,16,70,-,Our Last Tango,Strand Releasing,"$6,550",-,1,-,"$6,550","$6,550",1
2016,16,71,70,Fireworks Wednesday2016 Re-release,Grasshopper Film,"$6,111",-6.1%,4,+1,"$1,527","$37,354",5
2016,16,72,-,Time Renegades,CJ Entertainment,"$6,068",-,1,-,"$6,068","$6,068",1
2016,16,73,-,The Adderall Diaries,A24,"$5,517",-,30,-,$183,"$5,517",1
2016,16,74,74,Standing Tall,Cohen Media Group,"$4,131",-,5,+3,-,"$24,013",3
2016,16,75,64,Knight of Cups,Broad Green Pictures,"$3,970",-55%,8,-6,$496,"$548,665",7
2016,16,76,100,The Wave,Magnolia Pictures,"$3,622",+302%,6,+3,$603,"$170,465",7
2016,16,77,86,Room,A24,"$3,596",+68.2%,6,+2,$599,"$14,674,733",27
2016,16,78,61,Sweet Bean,Kino Lorber,"$3,535",-73.6%,4,-1,$883,"$38,489",5
2016,16,79,68,Born to Be Blue,Entertainment One,"$3,312",-52.1%,11,+3,$301,"$151,512",7
2016,16,80,71,Neon Bull,Kino Lorber,"$3,110",-51.5%,4,+3,$777,"$12,490",2
2016,16,81,85,Son of Saul,Sony Pictures Classics,"$3,038",+15.5%,11,-2,$276,"$1,767,793",18
2016,16,82,-,Wedding Doll,Strand Releasing,"$2,771",-,3,-,$923,"$2,771",1
2016,16,83,76,Under the Sea 3D,Warner Bros.,"$2,368",-52.9%,6,+1,$394,"$34,963,803",375
2016,16,84,60,Be Here Now,Tugg,"$2,299",-83.1%,1,-10,"$2,299","$16,977",2
2016,16,85,92,To the Arctic 3D,Warner Bros.,"$1,821",+37.1%,3,+2,$607,"$14,437,727",209
2016,16,86,93,Take Me to the River,Film Movement,"$1,787",+35.8%,4,+1,$446,"$23,472",5
2016,16,87,94,Songs My Brothers Taught Me,Kino Lorber,"$1,728",+39.8%,3,-,$576,"$30,217",7
2016,16,88,84,Island of Lemurs: Madagascar,Warner Bros.,"$1,727",-36.3%,6,+3,$287,"$10,600,267",107
