year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2008,7,1,-,Jumper,Fox,"$32,092,991",-,3428,-,"$9,362","$38,718,006",1
2008,7,2,-,The Spiderwick Chronicles,Paramount Pictures,"$24,740,537",-,3847,-,"$6,431","$27,116,417",1
2008,7,3,-,Step Up 2: The Streets,Walt Disney Studios Motion Pictures,"$22,125,429",-,2470,-,"$8,957","$28,725,889",1
2008,7,4,-,Fool's Gold,Warner Bros.,"$14,855,386",-,3125,-,"$4,753","$43,810,073",1
2008,7,5,-,"Definitely, Maybe",Universal Pictures,"$11,472,255",-,2204,-,"$5,205","$14,591,460",1
2008,7,6,-,"Welcome Home, Roscoe Jenkins",Universal Pictures,"$9,942,740",-,2387,-,"$4,165","$30,183,630",1
2008,7,7,-,Juno,Fox Searchlight Pictures,"$5,582,865",-,1865,-,"$2,993","$125,047,654",-
2008,7,8,-,The Bucket List,Warner Bros.,"$4,674,489",-,2307,-,"$2,026","$81,654,211",-
2008,7,9,-,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,Walt Disney Studios Motion Pictures,"$4,386,852",-,685,-,"$6,404","$59,514,414",-
2008,7,10,-,27 Dresses,Fox,"$3,887,914",-,1936,-,"$2,008","$70,649,785",-
2008,7,11,-,The Eye,Lionsgate,"$3,723,037",-,2129,-,"$1,748","$26,868,733",-
2008,7,12,-,There Will Be Blood,Paramount Vantage,"$3,674,271",-,1410,-,"$2,605","$31,619,154",-
2008,7,13,-,Rambo,Lionsgate,"$2,387,342",-,1702,-,"$1,402","$40,587,110",-
2008,7,14,-,No Country for Old Men,Miramax,"$2,294,041",-,925,-,"$2,480","$61,336,965",-
2008,7,15,-,Untraceable,Screen Gems,"$2,016,548",-,1368,-,"$1,474","$27,405,004",-
2008,7,16,-,Meet the Spartans,Fox,"$1,888,847",-,1532,-,"$1,232","$36,665,058",-
2008,7,17,-,Atonement,Focus Features,"$1,758,291",-,784,-,"$2,242","$47,757,414",-
2008,7,18,-,National Treasure: Book of Secrets,Walt Disney Studios Motion Pictures,"$1,656,731",-,850,-,"$1,949","$215,022,515",-
2008,7,19,-,Jodhaa Akbar,UTV Motion Pictures,"$1,602,356",-,100,-,"$16,023","$1,602,356",1
