year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2009,50,1,16,The Princess and the Frog,Walt Disney Studios Motion Pictures,"$24,208,916","+3,137.7%",3434,"+3,432","$7,049","$27,088,786",3
2009,50,2,1,The Blind Side,Warner Bros.,"$15,055,258",-24.9%,3388,+62,"$4,443","$149,816,797",4
2009,50,3,-,Invictus,Warner Bros.,"$8,611,147",-,2125,-,"$4,052","$8,611,147",1
2009,50,4,2,The Twilight Saga: New Moon,Summit Entertainment,"$7,960,394",-48.4%,3635,-489,"$2,189","$267,320,977",4
2009,50,5,4,A Christmas Carol,Walt Disney Studios Motion Pictures,"$6,833,190",-12%,2402,-144,"$2,844","$124,426,097",6
2009,50,6,3,Brothers,Lionsgate,"$5,014,426",-47.4%,2088,-,"$2,401","$17,416,217",2
2009,50,7,5,Old Dogs,Walt Disney Studios Motion Pictures,"$4,409,772",-36%,3090,-335,"$1,427","$39,996,273",3
2009,50,8,6,2012,Sony Pictures Releasing,"$4,351,565",-35.7%,2838,-382,"$1,533","$155,288,405",5
2009,50,9,7,Armored,Screen Gems,"$3,504,374",-46.2%,1919,+4,"$1,826","$11,750,895",2
2009,50,10,8,Ninja Assassin,Warner Bros.,"$2,707,470",-46.5%,2100,-403,"$1,289","$34,304,761",3
2009,50,11,13,Up in the Air,Paramount Pictures,"$2,394,344",+102.7%,72,+57,"$33,254","$3,982,627",2
2009,50,12,9,Planet 51,Sony Pictures Releasing,"$2,267,038",-48.3%,2570,-334,$882,"$37,142,406",4
2009,50,13,10,Everybody's Fine,Miramax,"$2,194,210",-43%,2141,+8,"$1,024","$7,327,877",2
2009,50,14,11,Fantastic Mr. Fox,Fox,"$1,396,148",-52.2%,1268,-766,"$1,101","$16,258,464",5
2009,50,15,12,Precious,Lionsgate,"$1,280,550",-43.9%,664,-,"$1,928","$38,282,489",6
2009,50,16,14,The Boondock Saints II: All Saints Day,Apparition,"$793,393",-14%,524,+92,"$1,514","$8,475,017",7
2009,50,17,15,The Road,-,"$505,878",-32.5%,135,+7,"$3,747","$4,012,327",3
2009,50,18,17,An Education,Sony Pictures Classics,"$314,439",-34.5%,224,-12,"$1,403","$6,752,785",10
2009,50,19,20,Couples Retreat,Universal Pictures,"$257,820",-17.6%,371,-61,$694,"$107,592,235",10
2009,50,20,-,Larger Than Life in 3D,Cinedigm Entertainment Group,"$246,042",-,509,-,$483,"$246,042",1
2009,50,21,-,A Single Man,The Weinstein Company,"$217,332",-,9,-,"$24,148","$217,332",1
2009,50,22,18,The Men Who Stare at Goats,Overture Films,"$202,035",-49.5%,324,-185,$623,"$31,655,240",6
2009,50,23,19,Pirate Radio,Focus Features,"$174,293",-47.7%,242,-43,$720,"$7,683,890",5
2009,50,24,22,Law Abiding Citizen,Overture Films,"$165,937",-34.5%,225,-91,$737,"$72,266,340",9
2009,50,25,42,Me and Orson Welles,Freestyle Releasing,"$154,754",+290.9%,64,+59,"$2,418","$321,429",3
2009,50,26,23,A Serious Man,Focus Features,"$146,347",-33.9%,152,-8,$962,"$8,717,496",11
2009,50,27,27,Bad Lieutenant: Port of Call New Orleans,First Look International,"$146,292",-2.6%,96,+25,"$1,523","$1,159,281",4
2009,50,28,25,The Fourth Kind,Universal Pictures,"$142,115",-24%,217,-26,$654,"$25,145,900",6
2009,50,29,26,Zombieland,Sony Pictures Releasing,"$119,670",-21.3%,236,-21,$507,"$75,590,286",11
2009,50,30,-,The Lovely Bones,DreamWorks,"$116,616",-,3,-,"$38,872","$116,616",1
2009,50,31,31,Broken Embraces,Sony Pictures Classics,"$109,530",+23.7%,6,+4,"$18,255","$596,723",4
2009,50,32,51,The Box,Warner Bros.,"$81,601",+268.3%,203,+128,$401,"$14,882,598",6
2009,50,33,38,The Polar Express2009 IMAX Release,Warner Bros.,"$76,700",+55.1%,16,-,"$4,793","$240,439",6
2009,50,34,28,Where the Wild Things Are,Warner Bros.,"$75,065",-40%,145,-90,$517,"$75,698,188",9
2009,50,35,30,Red Cliff,Magnolia Pictures,"$66,202",-26.5%,42,+1,"$1,576","$374,183",4
2009,50,36,29,Paranormal Activity,Paramount Pictures,"$61,704",-49.4%,182,-126,$339,"$107,484,801",12
2009,50,37,34,The Messenger,Oscilloscope,"$45,204",-36.8%,50,-,$904,"$541,782",5
2009,50,38,37,Astro Boy,Summit Entertainment,"$44,232",-23.7%,122,-36,$362,"$19,073,382",8
2009,50,39,39,Amelia,Fox Searchlight Pictures,"$43,830",-3.1%,118,-9,$371,"$14,133,329",8
2009,50,40,41,Under the Sea 3D,Warner Bros.,"$39,939",-7.8%,27,-3,"$1,479","$19,057,544",44
2009,50,41,33,Coco Before Chanel,Sony Pictures Classics,"$38,522",-52.6%,68,-35,$566,"$5,884,975",12
2009,50,42,45,The Private Lives of Pippa Lee,Screen Media Films,"$34,629",+8%,26,+13,"$1,331","$194,600",3
2009,50,43,44,La Danse: The Paris Opera Ballet,Zipporah Films,"$32,720",-5%,20,+4,"$1,636","$283,995",6
2009,50,44,-,The Slammin' Salmon,Anchor Bay Films,"$26,167",-,11,-,"$2,378","$26,167",1
2009,50,45,36,Inglourious Basterds,The Weinstein Company,"$23,791",-62.2%,61,-133,$390,"$120,523,073",17
2009,50,46,48,Space Station 3D,IMAX,"$23,048",-12.5%,5,-,"$4,609","$80,416,007",400
2009,50,47,43,The Invention of Lying,Warner Bros.,"$21,557",-42.4%,68,-35,$317,"$18,439,082",11
