year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2016,31,1,-,Jason Bourne,Universal Pictures,"$59,215,365",-,4026,-,"$14,708","$59,215,365",1
2016,31,2,1,Star Trek Beyond,Paramount Pictures,"$24,754,339",-58.2%,3928,-,"$6,302","$106,474,717",2
2016,31,3,-,Bad Moms,STX Entertainment,"$23,817,340",-,3215,-,"$7,408","$23,817,340",1
2016,31,4,2,The Secret Life of Pets,Universal Pictures,"$18,915,140",-36.1%,3677,-371,"$5,144","$296,882,885",4
2016,31,5,4,Ice Age: Collision Course,Fox,"$10,988,839",-48.6%,3997,+5,"$2,749","$42,598,462",2
2016,31,6,3,Lights Out,Warner Bros.,"$10,803,331",-50.2%,2835,+17,"$3,810","$42,870,363",2
2016,31,7,5,Ghostbusters,Sony Pictures Releasing,"$10,125,735",-51.8%,3052,-911,"$3,317","$106,497,206",3
2016,31,8,-,Nerve,Lionsgate,"$9,445,456",-,2538,-,"$3,721","$15,496,743",1
2016,31,9,6,Finding Dory,Walt Disney Studios Motion Pictures,"$4,322,747",-40.3%,1733,-843,"$2,494","$469,115,677",7
2016,31,10,7,The Legend of Tarzan,Warner Bros.,"$2,467,018",-62.5%,1503,-1341,"$1,641","$121,918,228",5
2016,31,11,9,Hillary's America: The Secret History of the Democratic Party,-,"$2,456,526",-38%,1066,-151,"$2,304","$8,746,910",3
2016,31,12,17,Café Society,Lionsgate,"$2,333,300",+174.5%,565,+515,"$4,129","$3,990,260",3
2016,31,13,8,Mike and Dave Need Wedding Dates,Fox,"$1,452,957",-66.9%,1070,-1067,"$1,357","$43,990,069",4
2016,31,14,19,Captain Fantastic,Bleecker Street Media,"$1,061,090",+77.5%,550,+446,"$1,929","$2,462,869",4
2016,31,15,11,Central Intelligence,Warner Bros.,"$907,215",-67.8%,652,-950,"$1,391","$125,300,228",7
2016,31,16,10,The Infiltrator,Broad Green Pictures,"$856,589",-74.3%,650,-887,"$1,317","$14,387,490",3
2016,31,17,14,Absolutely Fabulous: The Movie,Fox Searchlight Pictures,"$830,254",-55.4%,355,+42,"$2,338","$3,396,822",2
2016,31,18,12,The Purge: Election Year,Universal Pictures,"$739,375",-68.9%,510,-1191,"$1,449","$78,392,445",5
2016,31,19,15,The BFG,Walt Disney Studios Motion Pictures,"$458,064",-54.8%,273,-413,"$1,677","$52,146,349",5
2016,31,20,-,Dishoom,Eros International,"$442,299",-,113,-,"$3,914","$442,299",1
2016,31,21,20,Hunt for the Wilderpeople,The Orchard,"$365,728",-36.9%,174,-26,"$2,101","$2,939,788",6
2016,31,22,21,The Jungle Book,Walt Disney Studios Motion Pictures,"$308,383",-24.1%,225,-8,"$1,370","$362,219,292",16
2016,31,23,16,Independence Day: Resurgence,Fox,"$293,779",-67.5%,227,-503,"$1,294","$101,964,419",6
2016,31,24,23,Train to Busan,Well Go USA Entertainment,"$228,384",-19.8%,29,+2,"$7,875","$716,352",2
2016,31,25,32,Teenage Mutant Ninja Turtles: Out of the Shadows,Paramount Pictures,"$219,734",+98.6%,170,+56,"$1,292","$81,375,756",9
2016,31,26,18,The Shallows,Sony Pictures Releasing,"$191,423",-70%,139,-374,"$1,377","$54,137,077",6
2016,31,27,24,The Conjuring 2,Warner Bros.,"$171,588",-37%,244,+9,$703,"$102,119,412",8
2016,31,28,28,A Beautiful Planet,IMAX,"$159,065",-6.6%,36,+1,"$4,418","$4,455,125",14
2016,31,29,37,Don't Think Twice,The Film Arcade,"$155,108",+67.1%,5,+4,"$31,021","$266,210",2
2016,31,30,25,The Angry Birds Movie,Sony Pictures Releasing,"$147,382",-35.7%,178,-24,$827,"$107,011,419",11
2016,31,31,42,Alice Through the Looking Glass,Walt Disney Studios Motion Pictures,"$144,765",+187.6%,146,+68,$991,"$76,645,512",10
2016,31,32,22,Now You See Me 2,Lionsgate,"$112,791",-60.9%,135,-122,$835,"$64,554,806",8
2016,31,33,26,Me Before You,Warner Bros.,"$108,007",-49.5%,188,-66,$574,"$56,009,152",9
2016,31,34,-,Indignation,Roadside Attractions,"$93,125",-,4,-,"$23,281","$93,125",1
2016,31,35,-,Gleason,Open Road Films (II),"$91,583",-,9,-,"$10,175","$91,583",1
2016,31,36,-,League of Gods,Sony Pictures Releasing,"$84,779",-,54,-,"$1,569","$84,779",1
2016,31,37,-,Equity,Sony Pictures Classics,"$82,434",-,4,-,"$20,608","$82,434",1
2016,31,38,29,The Innocents,Music Box Films,"$74,634",-40.5%,51,-10,"$1,463","$746,259",5
2016,31,39,33,Captain America: Civil War,Walt Disney Studios Motion Pictures,"$73,609",-29%,85,-31,$865,"$406,938,832",13
2016,31,40,31,Love & Friendship,Roadside Attractions,"$62,433",-45.7%,52,-36,"$1,200","$13,807,266",12
2016,31,41,35,The Lobster2016 Re-release,A24,"$50,261",-47.5%,31,-36,"$1,621","$8,568,445",12
2016,31,42,38,The Music of Strangers,The Orchard,"$37,252",-55.3%,50,-31,$745,"$1,001,042",8
2016,31,43,34,Swiss Army Man,A24,"$26,796",-72.2%,33,-48,$812,"$4,093,541",6
2016,31,44,44,Cold War II,Well Go USA Entertainment,"$25,098",-37.2%,5,-2,"$5,019","$499,781",4
2016,31,45,43,Our Little Sister2016 Re-release,Sony Pictures Classics,"$24,868",-43.7%,20,-,"$1,243","$184,760",4
2016,31,46,46,Tickled,Magnolia Pictures,"$24,259",-29.2%,18,-23,"$1,347","$513,103",7
2016,31,47,41,The Nice Guys,Warner Bros.,"$22,221",-58.6%,44,-32,$505,"$36,247,227",11
2016,31,48,36,Our Kind of Traitor,Roadside Attractions,"$21,610",-77.3%,33,-55,$654,"$3,085,796",5
2016,31,49,47,"Life, Animated",The Orchard,"$18,324",-25.5%,23,-2,$796,"$165,643",5
