year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2013,23,1,-,The Purge,Universal Pictures,"$34,058,360",-,2536,-,"$13,429","$34,058,360",1
2013,23,2,1,Fast & Furious 6,Universal Pictures,"$19,626,885",-44.2%,3771,+85,"$5,204","$202,812,580",3
2013,23,3,2,Now You See Me,Lionsgate,"$19,040,890",-35.1%,3020,+95,"$6,304","$60,914,914",2
2013,23,4,-,The Internship,Fox,"$17,325,307",-,3366,-,"$5,147","$17,325,307",1
2013,23,5,5,Epic,Fox,"$11,876,003",-28.5%,3594,-300,"$3,304","$83,930,559",3
2013,23,6,4,Star Trek Into Darkness,Paramount Pictures,"$11,425,755",-31.9%,3152,-433,"$3,624","$199,866,194",4
2013,23,7,3,After Earth,Sony Pictures Releasing,"$10,712,240",-61.1%,3401,-,"$3,149","$46,103,809",2
2013,23,8,6,The Hangover Part III,Warner Bros.,"$7,343,414",-55.2%,3242,-323,"$2,265","$102,337,370",3
2013,23,9,7,Iron Man 3,Walt Disney Studios Motion Pictures,"$5,753,661",-31.8%,2351,-544,"$2,447","$394,283,326",6
2013,23,10,8,The Great Gatsby,Warner Bros.,"$4,222,409",-35.2%,2160,-475,"$1,954","$136,167,527",5
2013,23,11,10,Mud,Roadside Attractions,"$1,162,258",-5.1%,580,-1,"$2,003","$18,589,753",7
2013,23,12,9,Yeh Jawaani Hai Deewani,Eros International,"$803,206",-48.8%,161,-,"$4,988","$2,855,631",2
2013,23,13,11,The Croods,Fox,"$724,969",+8.9%,414,-92,"$1,751","$181,649,007",12
2013,23,14,12,Frances Ha,IFC Films,"$545,715",+2.9%,233,+101,"$2,342","$2,333,281",4
2013,23,15,15,Before Midnight,Sony Pictures Classics,"$526,419",+30.2%,52,+21,"$10,123","$1,460,103",3
2013,23,16,14,Oz the Great and Powerful,Walt Disney Studios Motion Pictures,"$374,964",-10.5%,322,-8,"$1,164","$233,671,832",14
2013,23,17,13,42,Warner Bros.,"$364,175",-28.9%,370,-131,$984,"$92,924,954",9
2013,23,18,16,Oblivion,Universal Pictures,"$247,475",-37.3%,298,-59,$830,"$88,473,925",8
2013,23,19,30,The East,Fox Searchlight Pictures,"$228,561",+196.7%,41,+37,"$5,574","$336,002",2
2013,23,20,35,The Kings of Summer,CBS Films,"$212,873",+261%,44,+40,"$4,838","$294,481",2
2013,23,21,20,Love Is All You Need,Sony Pictures Classics,"$208,634",+24.3%,101,+30,"$2,065","$984,837",6
2013,23,22,28,Olympus Has Fallen,FilmDistrict,"$196,851",+117.6%,236,+87,$834,"$98,110,712",12
2013,23,23,17,G.I. Joe: Retaliation,Paramount Pictures,"$181,092",-34.6%,236,-50,$767,"$121,900,119",11
2013,23,24,-,Much Ado About Nothing,Roadside Attractions,"$171,942",-,5,-,"$34,388","$171,942",1
2013,23,25,19,What Maisie Knew,Millennium Entertainment,"$152,217",-20.4%,122,+21,"$1,247","$774,303",6
2013,23,26,25,Stories We Tell,Roadside Attractions,"$142,257",+24.3%,70,+31,"$2,032","$1,091,659",5
2013,23,27,22,Kon-Tiki,The Weinstein Company,"$113,057",-19.5%,75,+1,"$1,507","$1,076,540",7
2013,23,28,18,Escape from Planet Earth,The Weinstein Company,"$107,144",-45.1%,182,-86,$588,"$56,548,355",17
2013,23,29,21,Pain & Gain,Paramount Pictures,"$100,101",-37.8%,175,-32,$572,"$49,215,839",7
2013,23,30,53,Evil Dead,Concorde Film,"$94,703",+663.1%,171,+131,$553,"$54,239,856",10
2013,23,31,37,Fill the Void,Sony Pictures Classics,"$78,303",+58.5%,13,+7,"$6,023","$260,014",3
2013,23,32,29,The Place Beyond the Pines,Focus Features,"$72,647",-14.2%,134,+31,$542,"$21,255,481",11
2013,23,33,26,The Call,Concorde Film,"$68,402",-39.6%,91,-47,$751,"$51,872,378",13
2013,23,34,24,The Iceman,Millennium Entertainment,"$67,013",-46%,67,-56,"$1,000","$1,852,074",6
2013,23,35,27,Renoir,The Samuel Goldwyn Company,"$64,061",-33.7%,57,-8,"$1,123","$2,003,711",11
2013,23,36,-,Dirty Wars,IFC Films,"$63,504",-,4,-,"$15,876","$63,504",1
2013,23,37,33,Peeples,Lionsgate,"$60,026",-11.5%,130,+9,$461,"$9,123,834",5
2013,23,38,38,Hubble 3D,Warner Bros.,"$55,379",+12.3%,21,+5,"$2,637","$38,309,104",169
2013,23,39,31,The Big Wedding,Lionsgate,"$50,538",-32.4%,92,-34,$549,"$21,373,953",7
2013,23,40,-,Lost and Found in Armenia,High Top Releasing,"$49,829",-,9,-,"$5,536","$49,829",1
2013,23,41,34,The Company You Keep,Sony Pictures Classics,"$43,743",-32.7%,51,-22,$857,"$4,953,249",10
2013,23,42,36,The Sapphires,The Weinstein Company,"$40,027",-28.8%,55,-3,$727,"$2,276,237",12
2013,23,43,42,Hannah Arendt,Zeitgeist Films,"$36,456",+16.6%,5,+4,"$7,291","$104,082",2
2013,23,44,43,We Steal Secrets: The Story of WikiLeaks,Focus World,"$36,241",+17.8%,25,+14,"$1,449","$128,691",3
2013,23,45,41,To the Arctic 3D,Warner Bros.,"$35,505",+4.9%,52,-,$682,"$12,754,473",60
2013,23,46,61,Quartet,The Weinstein Company,"$34,373",+241%,114,+97,$301,"$18,302,129",22
2013,23,47,32,Jack the Giant Slayer,Warner Bros.,"$27,016",-62.4%,58,-85,$465,"$65,171,860",15
2013,23,48,-,Wish You Were Here2013 Re-release,Entertainment One,"$25,937",-,11,-,"$2,357","$25,937",1
2013,23,49,39,Scatter My Ashes at Bergdorf's,Entertainment One,"$25,148",-42.6%,29,-9,$867,"$421,925",6
2013,23,50,40,Not Today,Freestyle Releasing,"$22,707",-47.8%,19,+1,"$1,195","$278,504",9
2013,23,51,52,Under the Sea 3D,Warner Bros.,"$16,665",+25.2%,11,+1,"$1,515","$31,640,942",226
2013,23,52,49,Space Station 3D,IMAX,"$14,447",-12.4%,4,-1,"$3,611","$87,985,701",582
2013,23,53,48,Scary Movie 5,-,"$14,245",-19%,51,-,$279,"$31,433,851",9
2013,23,54,50,Born to Be Wild,Warner Bros.,"$12,958",-9.9%,30,-,$431,"$22,760,241",114
2013,23,55,57,Shadow Dancer,Magnolia Pictures,"$12,467",+16.8%,6,+4,"$2,077","$27,273",2
2013,23,56,47,Life of Pi,Fox,"$11,252",-48.9%,25,+8,$450,"$124,929,346",29
2013,23,57,46,The Reluctant Fundamentalist,IFC Films,"$11,230",-50.1%,21,-7,$534,"$519,535",7
2013,23,58,-,Tiger Eyes,Freestyle Releasing,"$10,874",-,17,-,$639,"$10,874",1
2013,23,59,-,Violet & Daisy,Cinedigm Entertainment Group,"$9,982",-,17,-,$587,"$9,982",1
2013,23,60,75,Deep Sea,Warner Bros.,"$8,031",+55.3%,6,+4,"$1,338","$45,615,933",380
2013,23,61,45,At Any Price,Sony Pictures Classics,"$7,614",-66.8%,18,-27,$423,"$345,317",7
2013,23,62,51,Lore,Music Box Films,"$7,303",-45.6%,3,-1,"$2,434","$952,656",18
2013,23,63,82,Free the Mind,International Film Circuit,"$7,217",+111.6%,4,-1,"$1,804","$64,106",6
2013,23,64,62,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Kino Lorber,"$6,252",-32.8%,7,+2,$893,"$106,769",8
2013,23,65,69,The English Teacher,Cinedigm Entertainment Group,"$6,079",+7.2%,3,-2,"$2,026","$41,835",4
2013,23,66,-,Hello Herman,Freestyle Releasing,"$5,985",-,15,-,$399,"$5,985",1
2013,23,67,-,The Prey2012 Re-release,Cohen Media Group,"$5,889",-,5,-,"$1,177","$5,889",1
2013,23,68,-,You Ain't Seen Nothin' Yet,Kino Lorber,"$5,343",-,2,-,"$2,671","$5,343",1
2013,23,69,54,No,Sony Pictures Classics,"$5,098",-56.1%,14,-3,$364,"$2,338,430",17
2013,23,70,58,From Up on Poppy Hill,GKIDS,"$4,931",-52.5%,10,-2,$493,"$993,513",13
2013,23,71,59,No Place on Earth,Magnolia Pictures,"$4,876",-52%,4,-1,"$1,219","$172,628",10
2013,23,72,71,Ain't in It for My Health: A Film About Levon Helm,Kino Lorber,"$4,793",-14%,4,-3,"$1,198","$58,870",8
2013,23,73,98,Post Tenebras Lux,Strand Releasing,"$4,643",+817.6%,6,+4,$773,"$27,382",6
2013,23,74,67,To the Wonder,Magnolia Pictures,"$4,622",-20.5%,12,-1,$385,"$566,047",9
2013,23,75,65,Hava Nagila: The Movie,International Film Circuit,"$4,270",-36.6%,6,+3,$711,"$337,296",15
