year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2014,2,1,38,Lone Survivor,Universal Pictures,"$37,849,910","+44,504.3%",2875,"+2,873","$13,165","$38,231,471",3
2014,2,2,1,Frozen,Walt Disney Studios Motion Pictures,"$14,728,118",-24.8%,3239,-79,"$4,547","$317,319,106",8
2014,2,3,-,The Legend of Hercules,Lionsgate,"$8,868,318",-,2104,-,"$4,214","$8,868,318",1
2014,2,4,4,The Wolf of Wall Street,Paramount Pictures,"$8,839,220",-33.2%,2521,-36,"$3,506","$78,425,771",3
2014,2,5,5,American Hustle,Sony Pictures Releasing,"$8,302,205",-33.1%,2629,+111,"$3,157","$101,265,133",5
2014,2,6,3,The Hobbit: The Desolation of Smaug,Warner Bros.,"$8,022,353",-48.8%,3075,-655,"$2,608","$242,226,788",5
2014,2,7,31,August: Osage County,The Weinstein Company,"$7,158,265","+5,016.2%",905,+900,"$7,909","$7,703,650",3
2014,2,8,7,Saving Mr. Banks,Walt Disney Studios Motion Pictures,"$6,556,216",-24.6%,2671,+561,"$2,454","$68,927,442",5
2014,2,9,2,Paranormal Activity: The Marked Ones,Paramount Pictures,"$6,284,630",-65.7%,2883,+16,"$2,179","$28,456,019",2
2014,2,10,6,Anchorman 2: The Legend Continues,Paramount Pictures,"$5,838,849",-45.1%,3012,-395,"$1,938","$118,256,793",4
2014,2,11,17,Her,Warner Bros.,"$5,383,775",+596.7%,1729,"+1,682","$3,113","$8,783,075",4
2014,2,12,9,The Hunger Games: Catching Fire,Lionsgate,"$4,383,208",-37.8%,1762,-381,"$2,487","$413,775,859",8
2014,2,13,8,The Secret Life of Walter Mitty,Fox,"$4,302,846",-46.2%,2584,-338,"$1,665","$52,593,608",3
2014,2,14,10,Grudge Match,Warner Bros.,"$1,907,216",-64.2%,2005,-851,$951,"$28,410,646",3
2014,2,15,15,Inside Llewyn Davis,CBS Films,"$1,882,548",+74.6%,729,+573,"$2,582","$9,315,674",6
2014,2,16,11,47 Ronin,Universal Pictures,"$1,644,310",-67.5%,1359,-1331,"$1,209","$36,444,195",3
2014,2,17,12,Walking with Dinosaurs 3D,Fox,"$1,405,976",-62.4%,1339,-1221,"$1,050","$33,715,003",4
2014,2,18,14,Philomena,The Weinstein Company,"$1,385,067",-4%,607,-,"$2,281","$21,941,095",8
2014,2,19,13,A Madea Christmas,Lionsgate,"$1,090,856",-62.5%,1040,-434,"$1,048","$51,854,753",5
2014,2,20,18,Nebraska,Paramount Pictures,"$885,463",+43.2%,521,+281,"$1,699","$8,215,117",9
2014,2,21,21,Gravity,Warner Bros.,"$419,092",-12.2%,155,-10,"$2,703","$256,224,796",15
2014,2,22,20,The Book Thief,Fox,"$393,076",-25.7%,303,-26,"$1,297","$19,742,810",10
2014,2,23,23,Cloudy with a Chance of Meatballs 2,Sony Pictures Releasing,"$330,155",-25.1%,264,-14,"$1,250","$118,068,912",16
2014,2,24,22,Thor: The Dark World,Walt Disney Studios Motion Pictures,"$314,894",-33.9%,257,-34,"$1,225","$203,934,480",10
2014,2,25,16,Mandela: Long Walk to Freedom,The Weinstein Company,"$275,067",-73.9%,363,-647,$757,"$7,760,270",7
2014,2,26,24,12 Years a Slave,Fox Searchlight Pictures,"$270,760",-17.6%,114,-37,"$2,375","$38,904,535",13
2014,2,27,26,Dallas Buyers Club,Focus Features,"$239,889",-21%,125,-3,"$1,919","$16,681,972",11
2014,2,28,29,Last Vegas,CBS Films,"$177,580",-10.7%,240,-17,$739,"$63,392,489",11
2014,2,29,28,Free Birds,Relativity Media,"$157,622",-25%,232,-21,$679,"$55,122,448",11
2014,2,30,30,Bad Grandpa,Paramount Pictures,"$135,415",-22.5%,192,-28,$705,"$101,830,232",12
2014,2,31,-,Evangelion: 3.0 You Can (Not) Redo,Eleven Arts,"$110,825",-,82,-,"$1,351","$110,825",1
2014,2,32,25,Dhoom 3,-,"$99,244",-68.1%,43,-95,"$2,308","$8,031,955",4
2014,2,33,32,Captain Phillips,Sony Pictures Releasing,"$95,475",-21.1%,114,+9,$837,"$104,987,526",14
2014,2,34,34,Lee Daniels' The Butler,The Weinstein Company,"$90,452",-10.8%,136,+3,$665,"$116,427,149",22
2014,2,35,-,The Suspect,Well Go USA Entertainment,"$86,137",-,20,-,"$4,306","$86,137",1
2014,2,36,35,Delivery Man,Walt Disney Studios Motion Pictures,"$79,589",-18.5%,133,-12,$598,"$29,984,269",8
2014,2,37,43,The Past,Sony Pictures Classics,"$78,305",+124.6%,17,+12,"$4,606","$248,757",4
2014,2,38,37,The Great Beauty,Janus Films,"$71,793",-19.8%,38,-5,"$1,889","$1,080,999",9
2014,2,39,36,Despicable Me 2,Universal Pictures,"$66,445",-31.2%,137,-14,$485,"$368,049,635",28
2014,2,40,46,The Invisible Woman,Sony Pictures Classics,"$44,112",+62.6%,9,+5,"$4,901","$170,236",3
2014,2,41,40,Escape Plan,Lionsgate,"$38,807",-22.5%,77,-7,$503,"$25,121,291",13
2014,2,42,39,Hubble 3D,Warner Bros.,"$36,860",-38.1%,11,-,"$3,350","$41,775,322",200
2014,2,43,41,All Is Lost,Roadside Attractions,"$36,516",-21.7%,69,-2,$529,"$6,108,041",13
2014,2,44,50,The Saratov Approach,Purdie Distribution,"$32,437",+58.7%,25,+9,"$1,297","$1,613,599",14
2014,2,45,19,Justin Bieber's Believe,Open Road Films (II),"$29,441",-94.9%,75,-962,$392,"$6,187,055",3
