year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2018,9,1,1,Black Panther,Walt Disney Studios Motion Pictures,"$66,306,935",-40.6%,4084,+64,"$16,235","$501,706,972",3
2018,9,2,-,Red Sparrow,Fox,"$16,853,422",-,3056,-,"$5,514","$16,853,422",1
2018,9,3,-,Death Wish,Metro-Goldwyn-Mayer (MGM),"$13,010,267",-,2847,-,"$4,569","$13,010,267",1
2018,9,4,2,Game Night,Warner Bros.,"$10,412,496",-38.8%,3502,+14,"$2,973","$33,240,262",2
2018,9,5,3,Peter Rabbit,Sony Pictures Releasing,"$10,005,177",-21.6%,3607,-100,"$2,773","$84,065,553",4
2018,9,6,4,Annihilation,Paramount Pictures,"$5,607,902",-49.3%,2112,+100,"$2,655","$20,594,644",2
2018,9,7,6,Jumanji: Welcome to the Jungle,Sony Pictures Releasing,"$4,438,090",-21.5%,2313,-206,"$1,918","$393,139,443",11
2018,9,8,5,Fifty Shades Freed,Universal Pictures,"$3,400,505",-52.4%,2614,-651,"$1,300","$95,689,965",4
2018,9,9,8,The Greatest Showman,Fox,"$2,703,357",-20.8%,1407,-194,"$1,921","$164,644,800",11
2018,9,10,9,Every Day,Orion Pictures,"$1,542,354",-48.9%,1669,+2,$924,"$5,243,158",2
2018,9,11,13,The Shape of Water,Fox Searchlight Pictures,"$1,479,352",+12.8%,832,+111,"$1,778","$57,609,421",14
2018,9,12,7,The 15:17 to Paris,Warner Bros.,"$1,413,755",-60.4%,1803,-949,$784,"$34,961,971",4
2018,9,13,11,"Three Billboards Outside Ebbing, Missouri",Fox Searchlight Pictures,"$1,292,173",-5.7%,770,+79,"$1,678","$52,180,601",17
2018,9,14,14,The Post,Fox,"$1,069,501",-13.9%,671,-124,"$1,593","$80,527,737",11
2018,9,15,23,Call Me by Your Name,Sony Pictures Classics,"$783,227",+49.7%,914,+239,$856,"$16,909,289",15
2018,9,16,15,Phantom Thread,Focus Features,"$752,545",-24.2%,715,+64,"$1,052","$20,286,709",10
2018,9,17,19,Darkest Hour,Focus Features,"$696,160",-6.6%,913,+118,$762,"$55,550,377",15
2018,9,18,20,Lady Bird,A24,"$568,742",-15.1%,710,+109,$801,"$48,321,868",18
2018,9,19,21,"I, Tonya",Neon,"$552,389",-5.2%,511,+88,"$1,080","$28,941,481",13
2018,9,20,18,Winchester,Lionsgate,"$516,392",-44.4%,576,-276,$896,"$24,545,230",5
2018,9,21,10,Early Man,Lionsgate,"$486,262",-72.6%,897,-1597,$542,"$7,738,711",3
2018,9,22,17,Maze Runner: The Death Cure,Fox,"$470,922",-51.1%,543,-409,$867,"$57,095,133",6
2018,9,23,24,The Oscar Nominated Short Films 2018: Live Action,Shorts International,"$422,990",-13.4%,271,+39,"$1,560","$3,309,589",4
2018,9,24,26,Operation Red Sea,Well Go USA Entertainment,"$333,408",-23.5%,55,+10,"$6,061","$977,616",2
2018,9,25,25,Coco,Walt Disney Studios Motion Pictures,"$321,188",-31.6%,235,-31,"$1,366","$208,473,907",15
2018,9,26,16,Samson,Pure Flix Entertainment,"$308,487",-68.2%,434,-706,$710,"$4,440,576",3
2018,9,27,30,Star Wars: Episode VIII - The Last Jedi,Walt Disney Studios Motion Pictures,"$252,689",-28.4%,221,-71,"$1,143","$619,116,325",12
2018,9,28,27,Den of Thieves,STX Entertainment,"$223,863",-43.5%,269,-88,$832,"$44,694,190",7
2018,9,29,34,Paddington 2,Warner Bros.,"$212,361",-0.4%,293,+12,$724,"$40,058,423",8
2018,9,30,32,Ferdinand,Fox,"$211,603",-12%,204,-10,"$1,037","$83,075,940",12
2018,9,31,-,The Bolshoi Ballet: Live From Moscow - The Flames of Paris,Fathom Events,"$175,922",-,360,-,$488,"$175,922",1
2018,9,32,28,12 Strong,Warner Bros.,"$163,030",-57.7%,257,-191,$634,"$45,183,792",7
2018,9,33,31,Hostiles,Entertainment Studios Motion Pictures,"$159,044",-54.6%,251,-165,$633,"$29,465,383",11
2018,9,34,22,The Dark Crystal2018 Re-release,Fathom Events,"$147,616",-73.1%,552,-57,$267,"$908,069",2
2018,9,35,29,Detective Chinatown 2,Warner Bros.,"$146,069",-61.8%,65,-46,"$2,247","$1,803,125",3
2018,9,36,44,The Party,Roadside Attractions,"$127,464",+26.9%,92,+62,"$1,385","$317,028",3
2018,9,37,39,A Fantastic Woman,Sony Pictures Classics,"$125,005",-21%,89,+11,"$1,404","$781,558",5
2018,9,38,40,Thor: Ragnarok,Walt Disney Studios Motion Pictures,"$118,574",-13.7%,110,-21,"$1,077","$314,965,819",18
2018,9,39,33,La Boda de Valentina,-,"$102,890",-55%,95,-46,"$1,083","$2,683,498",4
2018,9,40,37,Wonder,Lionsgate,"$92,987",-44.8%,150,-8,$619,"$132,093,157",16
2018,9,41,38,Forever My Girl,Roadside Attractions,"$92,406",-43.2%,145,-73,$637,"$16,176,303",7
2018,9,42,42,The Commuter,Lionsgate,"$75,715",-33.1%,112,-26,$676,"$36,242,015",8
2018,9,43,-,Monster Family,-,"$75,602",-,15,-,"$5,040","$76,269",4
2018,9,44,41,Molly's Game,STX Entertainment,"$75,449",-39.9%,91,-13,$829,"$28,740,252",10
2018,9,45,46,Pitch Perfect 3,Universal Pictures,"$68,100",-24.5%,113,-22,$602,"$104,878,410",11
2018,9,46,52,Loveless,Sony Pictures Classics,"$61,460",+2%,25,+13,"$2,458","$221,568",3
2018,9,47,48,The Insult,Cohen Media Group,"$52,674",-30.9%,51,-,"$1,032","$856,382",8
2018,9,48,47,Justice League,Warner Bros.,"$51,159",-40%,101,-36,$506,"$228,962,883",16
2018,9,49,61,Nostalgia,Bleecker Street Media,"$42,063",+151.9%,140,+124,$300,"$86,301",3
2018,9,50,45,Monster Hunt 2,Lionsgate,"$39,939",-60%,20,-35,"$1,996","$689,087",3
2018,9,51,51,Agent Mr Chan,China Lion Film Distribution,"$39,464",-36.6%,9,-1,"$4,384","$138,031",2
2018,9,52,65,Bombshell: The Hedy Lamarr Story,Zeitgeist Films,"$34,231",+225.6%,19,+11,"$1,801","$341,008",15
2018,9,53,-,Foxtrot,Sony Pictures Classics,"$31,629",-,4,-,"$7,907","$69,883",1
2018,9,54,49,Film Stars Don't Die in Liverpool,Sony Pictures Classics,"$29,946",-60.1%,53,-49,$565,"$772,478",10
2018,9,55,43,Padman,Sony Pictures Releasing,"$27,525",-73.3%,27,-68,"$1,019","$1,662,927",4
2018,9,56,53,Proud Mary,Screen Gems,"$24,678",-38.6%,47,-27,$525,"$20,868,638",8
2018,9,57,63,Faces Places,Cohen Media Group,"$19,718",+29.4%,23,+7,$857,"$899,508",22
2018,9,58,54,A Beautiful Planet,IMAX,"$17,755",-42.2%,13,-,"$1,365","$13,382,824",97
2018,9,59,57,1945,Menemsha Films,"$17,155",-27.6%,8,-,"$2,144","$387,941",18
2018,9,60,-,Golden Slumber,CJ Entertainment,"$15,961",-,9,-,"$1,773","$84,556",3
2018,9,61,55,The Young Karl Marx,The Orchard,"$15,935",-38.9%,12,+9,"$1,327","$56,679",2
2018,9,62,-,Oh Lucy!,Film Movement,"$14,569",-,3,-,"$4,856","$14,569",1
2018,9,63,56,All the Money in the World,Concorde Film,"$14,467",-43.8%,18,-12,$803,"$25,037,552",10
2018,9,64,35,Mary and the Witch's Flower,GKIDS,"$14,032",-93.1%,11,+8,"$1,275","$2,355,979",7
2018,9,65,60,Detective K: Secret of the Living Dead,Well Go USA Entertainment,"$11,026",-37.5%,6,-2,"$1,837","$97,468",3
2018,9,66,64,The Florida Project,A24,"$10,230",-21%,10,-11,"$1,023","$5,873,664",22
2018,9,67,-,Death House,Hannover House,"$10,140",-,1,-,"$10,140","$10,140",1
2018,9,68,-,Let Yourself Go,Menemsha Films,"$8,128",-,8,-,"$1,016","$8,128",1
