year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2010,25,1,-,Toy Story 3,Walt Disney Studios Motion Pictures,"$110,307,189",-,4028,-,"$27,385","$110,307,189",1
2010,25,2,1,The Karate Kid,Sony Pictures Releasing,"$29,876,295",-46.3%,3663,-,"$8,156","$107,130,239",2
2010,25,3,2,The A-Team,Fox,"$14,405,318",-43.9%,3544,+9,"$4,064","$50,427,588",2
2010,25,4,4,Get Him to the Greek,Universal Pictures,"$6,104,810",-38.6%,2592,-110,"$2,355","$47,844,275",3
2010,25,5,3,Shrek Forever After,DreamWorks,"$5,620,398",-64.4%,3207,-661,"$1,752","$223,076,925",5
2010,25,6,6,Prince of Persia: The Sands of Time,Walt Disney Studios Motion Pictures,"$5,566,464",-14.2%,2605,-503,"$2,136","$80,800,574",4
2010,25,7,-,Jonah Hex,Warner Bros.,"$5,379,365",-,2825,-,"$1,904","$5,379,365",1
2010,25,8,5,Killers,Lionsgate,"$5,035,755",-37.1%,2619,-240,"$1,922","$39,302,411",3
2010,25,9,9,Iron Man 2,Paramount Pictures,"$2,872,252",-36.5%,1612,-693,"$1,781","$304,210,329",7
2010,25,10,7,Marmaduke,Fox,"$2,474,195",-58.8%,2495,-718,$991,"$27,711,000",3
2010,25,11,8,Sex and the City 2,Warner Bros.,"$2,411,025",-55.7%,1680,-1070,"$1,435","$90,170,101",4
2010,25,12,11,Robin Hood,Universal Pictures,"$1,422,715",-45.6%,1046,-849,"$1,360","$102,079,505",6
2010,25,13,10,Splice2010 Re-release,Warner Bros.,"$932,470",-68.3%,944,-1506,$987,"$15,569,488",3
2010,25,14,12,Letters to Juliet,Summit Entertainment,"$790,430",-53.3%,806,-525,$980,"$48,591,409",6
2010,25,15,-,Raavan,Reliance Big Pictures,"$482,760",-,120,-,"$4,023","$482,760",1
2010,25,16,21,Please Give,Sony Pictures Classics,"$475,334",+66.6%,272,+169,"$1,747","$2,657,874",8
2010,25,17,14,Solitary Man,Anchor Bay Films,"$428,692",+16%,107,+54,"$4,006","$1,426,758",5
2010,25,18,13,Date Night,Fox,"$360,904",-40%,345,-85,"$1,046","$96,883,257",11
2010,25,19,35,Winter's Bone,Roadside Attractions,"$351,317",+314.3%,39,+35,"$9,008","$474,329",2
2010,25,20,16,The Secret in Their Eyes,Sony Pictures Classics,"$282,288",-18.9%,166,+4,"$1,700","$4,942,582",10
2010,25,21,24,Hubble 3D,Warner Bros.,"$265,392",+11.5%,50,+2,"$5,307","$8,633,205",14
2010,25,22,19,The Girl with the Dragon Tattoo,Music Box Films,"$258,499",-20.2%,146,-28,"$1,770","$8,296,832",14
2010,25,23,18,Clash of the Titans,Warner Bros.,"$248,414",-24.5%,267,-66,$930,"$162,384,678",12
2010,25,24,27,Joan Rivers: A Piece of Work,IFC Films,"$226,202",+37.6%,28,+21,"$8,078","$472,774",2
2010,25,25,15,The Bounty Hunter,Sony Pictures Releasing,"$212,574",-39.6%,174,-62,"$1,221","$66,754,017",14
2010,25,26,23,City Island,Anchor Bay Films,"$181,855",-30.8%,133,-26,"$1,367","$5,937,645",14
2010,25,27,-,Cyrus,Fox Searchlight Pictures,"$181,716",-,4,-,"$45,429","$181,716",1
