year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2017,40,1,-,Blade Runner 2049,Warner Bros.,"$32,753,122",-,4058,-,"$8,071","$32,753,122",1
2017,40,2,-,The Mountain Between Us,Fox,"$10,551,336",-,3088,-,"$3,416","$10,551,336",1
2017,40,3,2,It,Warner Bros.,"$9,972,002",-41%,3605,-312,"$2,766","$305,250,480",5
2017,40,4,-,My Little Pony: The Movie,Lionsgate,"$8,885,899",-,2528,-,"$3,514","$8,885,899",1
2017,40,5,1,Kingsman: The Golden Circle,Fox,"$8,675,412",-48.8%,3488,-550,"$2,487","$80,539,837",3
2017,40,6,3,American Made,Universal Pictures,"$8,446,715",-49.7%,3031,+7,"$2,786","$30,818,675",2
2017,40,7,4,The Lego Ninjago Movie,Warner Bros.,"$7,002,474",-39.9%,3611,-436,"$1,939","$44,076,137",3
2017,40,8,11,Victoria & Abdul,Focus Features,"$4,171,870",+282%,732,+655,"$5,699","$5,987,264",3
2017,40,9,5,Flatliners,Sony Pictures Releasing,"$3,975,021",-39.5%,2552,-,"$1,557","$12,504,623",2
2017,40,10,6,Battle of the Sexes,Fox Searchlight Pictures,"$2,567,218",-24.7%,1822,+609,"$1,409","$7,845,009",3
2017,40,11,7,American Assassin,Lionsgate,"$1,388,305",-58.1%,1656,-1364,$838,"$34,449,582",4
2017,40,12,9,Til Death Do Us Part,-,"$751,647",-50.8%,550,-12,"$1,366","$2,671,694",2
2017,40,13,-,The Stray,Purdie Distribution,"$596,547",-,640,-,$932,"$596,547",1
2017,40,14,8,Home Again,Open Road Films (II),"$568,000",-67.1%,1003,-1367,$566,"$26,353,346",5
2017,40,15,12,A Question of Faith,Pure Flix Entertainment,"$453,717",-55.8%,608,-53,$746,"$1,788,973",2
2017,40,16,10,Mother!,Paramount Pictures,"$387,753",-73.2%,481,-1359,$806,"$17,297,289",4
2017,40,17,16,Judwaa 2,-,"$312,250",-51.1%,192,-,"$1,626","$1,184,239",2
2017,40,18,21,Despicable Me 3,Universal Pictures,"$289,605",-20.8%,304,-115,$952,"$262,637,975",15
2017,40,19,13,Stronger,Roadside Attractions,"$278,121",-69.9%,335,-310,$830,"$3,770,494",3
2017,40,20,18,Spider-Man: Homecoming,Sony Pictures Releasing,"$272,576",-53.7%,326,-353,$836,"$333,125,680",14
2017,40,21,24,The Emoji Movie,Sony Pictures Releasing,"$226,939",-12.8%,254,-116,$893,"$85,194,738",11
2017,40,22,22,Dunkirk,Warner Bros.,"$224,438",-32%,313,-88,$717,"$187,261,727",12
2017,40,23,19,Leap!2017 Re-release,The Weinstein Company,"$212,219",-56.1%,401,-329,$529,"$21,217,248",7
2017,40,24,17,Wind River,The Weinstein Company,"$206,273",-65.5%,356,-536,$579,"$33,233,057",10
2017,40,25,15,The Hitman's Bodyguard,Lionsgate,"$168,367",-75.2%,314,-805,$536,"$75,020,039",8
2017,40,26,35,Loving Vincent,Good Deed Entertainment,"$167,647",+202.2%,28,+24,"$5,987","$287,969",3
2017,40,27,-,The Florida Project,A24,"$157,553",-,4,-,"$39,388","$156,833",1
2017,40,28,23,Annabelle: Creation,Warner Bros.,"$147,702",-52.6%,188,-197,$785,"$101,788,793",9
2017,40,29,-,City of Rock,Well Go USA Entertainment,"$115,524",-,43,-,"$2,686","$115,524",1
2017,40,30,20,Brad's Status,Annapurna Pictures,"$112,185",-72%,247,-206,$454,"$2,029,594",4
2017,40,31,36,Cars 3,Walt Disney Studios Motion Pictures,"$111,504",+104.9%,131,+43,$851,"$152,603,003",17
2017,40,32,41,Lucky,Magnolia Pictures,"$95,434",+120.4%,34,+29,"$2,806","$176,013",2
