year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2017,17,1,1,The Fate of the Furious,Universal Pictures,"$19,936,540",-48.1%,4077,-252,"$4,890","$193,268,115",3
2017,17,2,-,How to Be a Latin Lover,-,"$12,252,439",-,1118,-,"$10,959","$12,252,439",1
2017,17,3,-,Baahubali 2: The Conclusion,Great India Films,"$10,430,497",-,425,-,"$24,542","$10,430,497",1
2017,17,4,2,The Boss Baby,Fox,"$9,372,386",-26.3%,3739,+42,"$2,506","$148,787,970",5
2017,17,5,-,The Circle,STX Entertainment,"$9,034,148",-,3163,-,"$2,856","$9,034,148",1
2017,17,6,3,Beauty and the Beast,Walt Disney Studios Motion Pictures,"$6,825,595",-29.4%,3155,-160,"$2,163","$480,525,828",7
2017,17,7,4,Going in Style,Warner Bros.,"$3,607,144",-26.5%,2761,-277,"$1,306","$37,346,914",4
2017,17,8,5,Smurfs: The Lost Village,Sony Pictures Releasing,"$3,558,031",-27.1%,2554,-183,"$1,393","$37,977,532",4
2017,17,9,8,Gifted,Fox Searchlight Pictures,"$3,364,270",-26.2%,2215,+229,"$1,518","$15,894,295",4
2017,17,10,7,Unforgettable,Warner Bros.,"$2,412,141",-49.6%,2417,-,$997,"$8,950,960",2
2017,17,11,6,Born in China,Walt Disney Studios Motion Pictures,"$2,385,812",-50.2%,1508,-,"$1,582","$8,819,843",2
2017,17,12,10,The Lost City of Z,Bleecker Street Media,"$1,806,634",-14.8%,866,+252,"$2,086","$4,913,120",3
2017,17,13,12,Get Out,Universal Pictures,"$1,710,240",+2.5%,1563,+598,"$1,094","$172,534,250",10
2017,17,14,-,Sleight,BH Tilt,"$1,701,785",-,565,-,"$3,012","$1,701,785",1
2017,17,15,9,The Promise,Open Road Films (II),"$1,443,046",-64.8%,2251,-,$641,"$7,067,064",2
2017,17,16,14,Kong: Skull Island,Warner Bros.,"$1,121,735",-24.8%,933,-270,"$1,202","$165,487,121",8
2017,17,17,15,The Zookeeper's Wife,Focus Features,"$991,805",-29.1%,997,-32,$994,"$14,808,000",5
2017,17,18,13,The Case for Christ,Pure Flix Entertainment,"$989,072",-37.6%,1050,-197,$941,"$13,054,237",4
2017,17,19,16,Power Rangers,Lionsgate,"$855,661",-37.3%,889,-403,$962,"$84,234,169",6
2017,17,20,18,Logan,Fox,"$771,459",-20.6%,614,-140,"$1,256","$224,508,170",9
2017,17,21,11,Phoenix Forgotten,Cinelou Films,"$741,631",-59.2%,1458,-168,$508,"$3,103,117",2
2017,17,22,20,Colossal,Neon,"$521,983",-9.9%,326,+102,"$1,601","$2,091,568",4
2017,17,23,21,Their Finest,STX Entertainment,"$511,566",-4%,330,+154,"$1,550","$1,826,612",4
2017,17,24,19,Ghost in the Shell,Paramount Pictures,"$436,427",-50.6%,456,-457,$957,"$39,948,095",5
2017,17,25,22,Life,Sony Pictures Releasing,"$305,153",-31.9%,503,-227,$606,"$29,825,481",6
2017,17,26,24,The Lego Batman Movie,Warner Bros.,"$301,201",-13.1%,273,-18,"$1,103","$174,691,628",12
2017,17,27,17,Free Fire,A24,"$248,991",-75%,817,-253,$304,"$1,662,013",2
2017,17,28,30,Norman,Sony Pictures Classics,"$228,092",+83.8%,47,+29,"$4,853","$533,050",3
2017,17,29,-,Battle of Memories,China Lion Film Distribution,"$224,942",-,42,-,"$5,355","$224,942",1
2017,17,30,23,Your Name.,FUNimation Entertainment,"$206,689",-46.9%,123,-45,"$1,680","$4,479,066",4
2017,17,31,25,The Shack,Lionsgate,"$179,352",-35.1%,285,-89,$629,"$57,011,066",9
2017,17,32,27,CHIPS,Warner Bros.,"$121,967",-25%,204,-41,$597,"$18,360,013",6
2017,17,33,28,Split,Universal Pictures,"$103,920",-24.7%,103,-16,"$1,008","$138,120,085",15
2017,17,34,36,A Quiet Passion,Music Box Films,"$101,197",+43.6%,44,+31,"$2,299","$281,655",3
2017,17,35,26,Hidden Figures,Fox,"$85,792",-53.3%,124,-36,$691,"$168,991,405",19
2017,17,36,34,A Dog's Purpose,Universal Pictures,"$74,130",-2%,123,+1,$602,"$64,230,845",14
2017,17,37,37,A Beautiful Planet,IMAX,"$48,482",-7%,22,-,"$2,203","$10,207,696",53
2017,17,38,39,Lion,The Weinstein Company,"$48,356",+0.2%,65,-17,$743,"$51,694,854",23
2017,17,39,-,The Mayor2017 Re-release,Well Go USA Entertainment,"$47,128",-,29,-,"$1,625","$47,128",1
2017,17,40,43,The Belko Experiment,BH Tilt,"$44,145",+39.1%,83,+36,$531,"$9,697,090",7
2017,17,41,32,Tommy's Honour,Roadside Attractions,"$40,678",-48.8%,60,-29,$677,"$491,934",3
2017,17,42,33,T2 Trainspotting,Concorde Film,"$36,429",-53.8%,67,-93,$543,"$2,289,243",7
2017,17,43,51,Jeremiah Tower: The Last Magnificent,The Orchard,"$35,847",+76.9%,16,+14,"$2,240","$64,502",2
2017,17,44,35,Frantz,Music Box Films,"$35,810",-50.3%,45,-27,$795,"$799,695",7
2017,17,45,38,Kedi,Oscilloscope,"$35,420",-29.5%,42,-7,$843,"$2,526,118",12
2017,17,46,50,Graduation,IFC Films,"$34,225",+68.8%,36,+21,$950,"$110,113",4
2017,17,47,48,Chasing Trane: The John Coltrane Documentary,Abramorama,"$33,324",+45.1%,16,+13,"$2,082","$96,581",3
2017,17,48,45,Sing,Universal Pictures,"$32,220",+5.6%,188,+99,$171,"$270,322,940",19
2017,17,49,41,Rogue One: A Star Wars Story,Walt Disney Studios Motion Pictures,"$28,792",-28.2%,43,-28,$669,"$532,171,696",20
2017,17,50,44,Citizen Jane: Battle for the City,IFC Films,"$28,345",-9.9%,6,+4,"$4,724","$77,294",2
2017,17,51,42,Truman,FilmRise,"$22,701",-33.4%,22,+4,"$1,031","$139,094",4
2017,17,52,46,I Am Not Your Negro,Magnolia Pictures,"$20,730",-27.3%,18,-4,"$1,151","$7,054,533",13
2017,17,53,40,Cezanne et Moi,Magnolia Pictures,"$19,395",-52.2%,21,-8,$923,"$192,097",5
2017,17,54,49,Personal Shopper,IFC Films,"$18,225",-13.8%,20,-17,$911,"$1,261,741",8
2017,17,55,-,Obit.,Kino Lorber,"$16,185",-,2,-,"$8,092","$35,208",17
2017,17,56,60,David Lynch: The Art Life,Janus Films,"$14,517",+31.8%,5,-2,"$2,903","$93,013",5
2017,17,57,62,The Last Word,Bleecker Street Media,"$13,541",+46.9%,53,+38,$255,"$1,761,677",9
2017,17,58,57,Raw,Focus World,"$11,934",-8.8%,12,-5,$994,"$508,425",8
2017,17,59,53,A United Kingdom,Fox Searchlight Pictures,"$10,309",-38.1%,20,-5,$515,"$3,879,951",12
2017,17,60,63,My Entire High School Sinking Into the Sea,GKIDS,"$8,696",-4.7%,25,+14,$347,"$43,568",3
2017,17,61,-,The King's Case Note,CJ Entertainment,"$8,462",-,2,-,"$4,231","$8,462",1
2017,17,62,-,Natasha,Menemsha Films,"$8,325",-,1,-,"$8,325","$8,325",1
2017,17,63,83,7 Witches,Indican Pictures,"$8,052",+329.4%,4,+3,"$2,013","$10,903",2
2017,17,64,-,Buster's Mal Heart,Well Go USA Entertainment,"$7,137",-,1,-,"$7,137","$7,137",1
2017,17,65,76,Born to Be Wild,Warner Bros.,"$6,960",+126.3%,13,+2,$535,"$25,318,363",317
2017,17,66,-,One Week and a Day,Oscilloscope,"$6,833",-,3,-,"$2,277","$6,833",1
2017,17,67,73,Finding Oscar,FilmRise,"$6,177",+57.3%,16,+12,$386,"$15,312",3
2017,17,68,68,Slack Bay,Kino Lorber,"$5,629",-15.9%,4,+2,"$1,407","$20,720",8
2017,17,69,70,Land of Mine,Sony Pictures Classics,"$5,030",-13.3%,15,+1,$335,"$423,840",20
2017,17,70,54,The Void,Screen Media Films,"$4,879",-69.6%,12,-11,$406,"$144,777",4
2017,17,71,71,Under the Sea 3D,Warner Bros.,"$3,993",-20%,5,-3,$798,"$35,368,544",429
2017,17,72,-,Bang! The Bert Berns Story,Abramorama,"$3,923",-,1,-,"$3,923","$8,571",1
2017,17,73,80,To the Arctic 3D,Warner Bros.,"$3,820",+59%,2,-1,"$1,910","$14,512,808",263
2017,17,74,72,Toni Erdmann,Sony Pictures Classics,"$3,688",-6.9%,8,-2,$461,"$1,472,975",19
2017,17,75,-,Harold and Lillian: A Hollywood Love Story,Zeitgeist Films,"$3,510",-,2,-,"$1,755","$3,510",1
2017,17,76,66,The Red Turtle,Sony Pictures Classics,"$3,237",-59.4%,7,-7,$462,"$912,825",15
2017,17,77,56,Tomorrow,Under The Milky Way,"$3,117",-78.2%,10,-8,$311,"$34,429",8
2017,17,78,67,Moonlight,A24,"$2,569",-67.4%,4,-8,$642,"$27,850,912",28
2017,17,79,78,Neruda,The Orchard,"$2,328",-19%,6,-2,$388,"$935,800",20
2017,17,80,74,Julieta,Sony Pictures Classics,"$2,278",-40.4%,2,-5,"$1,139","$1,489,848",19
2017,17,81,61,After the Storm,Film Movement,"$2,273",-78%,8,-13,$284,"$235,281",7
