year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2013,31,1,-,2 Guns,Universal Pictures,"$27,059,130",-,3025,-,"$8,945","$27,059,130",1
2013,31,2,1,The Wolverine,Fox,"$21,324,890",-59.9%,3924,-,"$5,434","$94,638,740",2
2013,31,3,-,The Smurfs 2,Sony Pictures Releasing,"$17,548,389",-,3866,-,"$4,539","$27,109,260",1
2013,31,4,2,The Conjuring,Warner Bros.,"$13,027,154",-41.3%,3115,+93,"$4,182","$107,956,907",3
2013,31,5,3,Despicable Me 2,Universal Pictures,"$10,134,120",-38.3%,3207,-269,"$3,160","$326,411,585",5
2013,31,6,5,Grown Ups 2,Sony Pictures Releasing,"$7,945,069",-31.5%,3075,-183,"$2,583","$116,195,275",4
2013,31,7,4,Turbo,Fox,"$6,228,816",-54.7%,2985,-824,"$2,086","$69,307,459",3
2013,31,8,6,RED 2,Lionsgate,"$5,556,294",-40.5%,2755,-261,"$2,016","$45,059,433",3
2013,31,9,8,The Heat,Fox,"$4,623,895",-33.1%,2074,-310,"$2,229","$149,464,957",6
2013,31,10,7,Pacific Rim,Warner Bros.,"$4,490,326",-41.7%,1803,-799,"$2,490","$92,881,044",4
2013,31,11,11,The Way Way Back,Fox Searchlight Pictures,"$2,730,326",-20.8%,1001,+115,"$2,727","$13,552,653",5
2013,31,12,10,Fruitvale Station,The Weinstein Company,"$2,600,552",-43.3%,1086,+22,"$2,394","$10,852,456",4
2013,31,13,9,R.I.P.D.,Universal Pictures,"$2,409,855",-60.3%,1703,-1147,"$1,415","$30,482,095",3
2013,31,14,19,Blue Jasmine,Sony Pictures Classics,"$1,858,696",+203.7%,50,+44,"$37,173","$2,845,115",2
2013,31,15,13,World War Z,Paramount Pictures,"$1,808,231",-35.4%,912,-528,"$1,982","$195,882,193",7
2013,31,16,12,Monsters University,Walt Disney Studios Motion Pictures,"$1,403,547",-50.8%,879,-591,"$1,596","$258,565,238",7
2013,31,17,14,The Lone Ranger,Walt Disney Studios Motion Pictures,"$660,645",-60.8%,553,-714,"$1,194","$86,765,352",5
2013,31,18,15,The To Do List,CBS Films,"$632,101",-60%,585,-6,"$1,080","$3,094,965",2
2013,31,19,16,White House Down,Sony Pictures Releasing,"$511,217",-44.1%,353,-323,"$1,448","$71,589,170",6
2013,31,20,26,Star Trek Into Darkness,Paramount Pictures,"$478,353",+91.3%,300,+120,"$1,594","$226,222,380",12
2013,31,21,17,Man of Steel,Warner Bros.,"$466,574",-37.7%,304,-197,"$1,534","$287,681,397",8
2013,31,22,20,This Is the End,Sony Pictures Releasing,"$319,393",-36.6%,168,-102,"$1,901","$96,219,815",8
2013,31,23,24,Now You See Me,Lionsgate,"$307,869",+7.2%,206,-9,"$1,494","$115,476,005",10
2013,31,24,21,20 Feet from Stardom,RADiUS-TWC,"$297,406",-19.7%,135,-12,"$2,203","$3,493,735",8
2013,31,25,30,Blackfish,Magnolia Pictures,"$268,095",+55%,55,+34,"$4,874","$666,052",3
2013,31,26,18,Kevin Hart: Let Me Explain,Lionsgate,"$248,103",-65.9%,214,-284,"$1,159","$32,009,546",5
2013,31,27,36,Iron Man 3,Walt Disney Studios Motion Pictures,"$239,573",+105.1%,376,+252,$637,"$407,676,359",14
2013,31,28,23,Fast & Furious 6,Universal Pictures,"$228,860",-26.4%,230,-37,$995,"$238,019,990",11
2013,31,29,22,Epic,Fox,"$226,256",-27.8%,255,-34,$887,"$106,648,833",11
2013,31,30,-,The Spectacular Now,A24,"$197,415",-,4,-,"$49,353","$197,415",1
2013,31,31,25,The Great Gatsby,Warner Bros.,"$178,714",-33.1%,228,-43,$783,"$144,512,215",13
2013,31,32,27,The Internship,Fox,"$174,154",-13.6%,172,-25,"$1,012","$44,221,666",9
2013,31,33,38,Before Midnight,Sony Pictures Classics,"$160,242",+42.3%,226,+148,$709,"$7,814,792",11
2013,31,34,29,The Croods,Fox,"$140,922",-21.3%,162,-32,$869,"$186,651,133",20
2013,31,35,31,After Earth,Sony Pictures Releasing,"$124,930",-25.2%,146,-21,$855,"$60,273,470",10
2013,31,36,33,I'm So Excited!,Sony Pictures Classics,"$124,487",-13.5%,99,+23,"$1,257","$1,101,745",6
2013,31,37,41,Still Mine,The Samuel Goldwyn Company,"$95,367",+1.1%,41,+7,"$2,326","$808,911",14
2013,31,38,39,The Attack,Cohen Media Group,"$93,577",-12.1%,44,-,"$2,126","$1,204,510",7
2013,31,39,34,The Purge,Universal Pictures,"$89,745",-23.8%,132,-25,$679,"$64,423,650",9
2013,31,40,37,Unfinished Song,The Weinstein Company,"$85,395",-24.9%,68,-14,"$1,255","$1,406,702",7
2013,31,41,42,Hubble 3D,Warner Bros.,"$84,422",+3.3%,12,-4,"$7,035","$39,618,277",177
2013,31,42,45,The Hangover Part III,Warner Bros.,"$81,476",+21.7%,103,-44,$791,"$112,142,860",11
2013,31,43,32,Bhaag Milkha Bhaag,Reliance Big Pictures,"$79,952",-46.5%,42,-18,"$1,903","$1,572,690",4
2013,31,44,40,The Hunt,Magnolia Pictures,"$75,444",-28.8%,47,+7,"$1,605","$383,811",4
2013,31,45,43,Mud,Roadside Attractions,"$60,814",-22.1%,62,-11,$980,"$21,472,047",15
2013,31,46,44,Much Ado About Nothing,Roadside Attractions,"$54,224",-27.3%,58,-19,$934,"$4,099,064",9
2013,31,47,47,The Act of Killing,Drafthouse Films,"$50,240",+20.6%,17,+14,"$2,955","$159,621",3
2013,31,48,35,Only God Forgives,RADiUS-TWC,"$48,891",-58.4%,45,-36,"$1,086","$697,242",3
2013,31,49,28,Girl Most Likely,Roadside Attractions,"$38,442",-79.9%,36,-191,"$1,067","$1,346,603",3
2013,31,50,54,Hannah Arendt,Zeitgeist Films,"$36,487",+47.2%,15,-,"$2,432","$487,871",10
2013,31,51,50,Space Station 3D,IMAX,"$32,986",-5%,2,-,"$16,493","$88,484,161",590
2013,31,52,48,Fill the Void,Sony Pictures Classics,"$27,472",-32.7%,33,-9,$832,"$1,696,245",11
2013,31,53,56,To the Arctic 3D,Warner Bros.,"$26,257",+18.4%,11,-3,"$2,387","$13,337,292",68
2013,31,54,51,Frances Ha,IFC Films,"$23,358",-27.3%,22,-1,"$1,061","$3,974,392",12
2013,31,55,46,The Bling Ring,A24,"$22,993",-53.9%,39,+5,$589,"$5,773,293",8
2013,31,56,-,Europa Report,Magnolia Pictures,"$22,243",-,3,-,"$7,414","$22,243",1
2013,31,57,52,Crystal Fairy & the Magical Cactus,IFC Films,"$19,394",-29.1%,20,+1,$969,"$147,370",4
2013,31,58,55,Under the Sea 3D,Warner Bros.,"$17,398",-22.9%,6,-3,"$2,899","$31,992,738",234
2013,31,59,-,When Comedy Went to School,International Film Circuit,"$17,001",-,5,-,"$3,400","$26,499",1
2013,31,60,-,The Artist and the Model,Cohen Media Group,"$16,900",-,2,-,"$8,450","$16,900",1
2013,31,61,60,Born to Be Wild,Warner Bros.,"$15,146",-14%,13,-5,"$1,165","$23,079,973",122
2013,31,62,57,The East,Fox Searchlight Pictures,"$13,395",-34.6%,13,-7,"$1,030","$2,268,296",10
2013,31,63,-,The Canyons,IFC Films,"$13,351",-,1,-,"$13,351","$13,351",1
2013,31,64,73,Stories We Tell,Roadside Attractions,"$13,029",+176.4%,17,+3,$766,"$1,555,449",13
2013,31,65,53,Deep Sea,Warner Bros.,"$12,877",-48.2%,10,+1,"$1,287","$45,798,034",388
2013,31,66,68,Love Is All You Need,Sony Pictures Classics,"$12,242",+60.5%,13,+4,$941,"$1,572,802",14
2013,31,67,58,Computer Chess,Kino Lorber,"$11,901",-35.6%,6,-2,"$1,983","$66,402",3
2013,31,68,71,Drug War,Variance Films,"$10,019",+69.1%,4,+3,"$2,504","$19,647",2
2013,31,69,88,Terms and Conditions May Apply,Variance Films,"$9,457",+474.9%,6,+4,"$1,576","$26,395",4
2013,31,70,62,Kon-Tiki,The Weinstein Company,"$8,783",-36%,9,-5,$975,"$1,511,798",15
2013,31,71,61,Pain & Gain,Paramount Pictures,"$8,756",-41.1%,20,-15,$437,"$49,786,462",15
2013,31,72,-,Rising from Ashes,First Run,"$7,298",-,3,-,"$2,432","$7,298",1
2013,31,73,-,Jamel Shabazz Street Photographer,-,"$7,105",-,1,-,"$7,105","$7,105",1
2013,31,74,59,A Hijacking,Magnolia Pictures,"$6,488",-63.6%,7,-12,$926,"$368,501",7
2013,31,75,-,Our Children,Distrib Films,"$5,500",-,1,-,"$5,500","$5,500",1
2013,31,76,-,Smash & Grab: The Story of the Pink Panthers,Doppelganger Releasing,"$4,794",-,1,-,"$4,794","$7,500",1
2013,31,77,79,Copperhead,Film Collective,"$3,972",+42.8%,2,-,"$1,986","$167,296",6
2013,31,78,49,Bajatey Raho,Eros International,"$3,868",-89.8%,44,-,$87,"$54,207",2
2013,31,79,64,The Rooftop,Well Go USA Entertainment,"$3,723",-70.2%,5,-1,$744,"$85,755",3
2013,31,80,65,Tiny Times,China Lion Film Distribution,"$3,575",-70.9%,3,-,"$1,191","$21,440",2
2013,31,81,75,Galapagos,IMAX,"$3,185",-9.3%,2,-,"$1,592","$18,188,836",719
2013,31,82,69,Dirty Wars,IFC Films,"$3,156",-53.9%,8,-5,$394,"$365,604",9
2013,31,83,70,Big Star: Nothing Can Hurt Me,Magnolia Pictures,"$2,874",-58%,6,-2,$479,"$90,516",5
2013,31,84,84,Pandora's Promise,Abramorama,"$2,687",+31.7%,1,-1,"$2,687","$66,643",8
2013,31,85,80,More Than Honey,Kino Lorber,"$2,395",-13.6%,2,-,"$1,197","$59,071",8
2013,31,86,77,Free the Mind,International Film Circuit,"$2,375",-22.5%,2,-1,"$1,187","$93,270",14
2013,31,87,72,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Kino Lorber,"$2,188",-58.9%,1,-3,"$2,188","$146,550",16
2013,31,88,-,Evil Intent,Driving With Our Eyes Shut,"$1,476",-,1,-,"$1,476","$2,541",6
2013,31,89,96,The Wall,Music Box Films,"$1,419",+77.8%,2,+1,$709,"$24,019",10
2013,31,90,-,Downloaded,Abramorama,"$1,316",-,1,-,"$1,316","$6,722",7
2013,31,91,94,Augustine,Music Box Films,"$1,288",+19.3%,1,-1,"$1,288","$100,144",12
2013,31,92,76,Byzantium,IFC Films,"$1,138",-65.3%,6,+1,$189,"$84,293",6
2013,31,93,-,Ain't in It for My Health: A Film About Levon Helm,Kino Lorber,$797,-,2,-,$398,"$104,804",16
2013,31,94,66,Storm Surfers 3D,XLrator Media,$728,-91.5%,1,-3,$728,"$111,283",15
2013,31,95,82,A Band Called Death,Drafthouse Films,$710,-68.5%,3,-3,$236,"$113,763",6
2013,31,96,83,No Place on Earth,Magnolia Pictures,$577,-72.4%,2,-1,$288,"$199,659",18
2013,31,97,89,Stuck in Love.,Millennium Entertainment,$387,-75.1%,1,-,$387,"$73,201",5
2013,31,98,102,Évocateur: The Morton Downey Jr. Movie,Magnolia Pictures,$280,-35.5%,1,-,$280,"$15,565",9
2013,31,99,-,Searching for Sugar Man,Sony Pictures Classics,$256,-,1,-,$256,"$3,692,866",54
2013,31,100,-,Far Out Isn't Far Enough: The Tomi Ungerer Story,First Run,$145,-,2,-,$72,"$27,016",8
