year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2014,40,1,-,Gone Girl,Fox,"$37,513,109",-,3014,-,"$12,446","$37,513,109",1
2014,40,2,-,Annabelle,Warner Bros.,"$37,134,255",-,3185,-,"$11,659","$37,134,255",1
2014,40,3,1,The Equalizer,Sony Pictures Releasing,"$18,750,375",-45.1%,3236,-,"$5,794","$64,236,992",2
2014,40,4,3,The Boxtrolls,Focus Features,"$11,979,588",-30.7%,3464,-,"$3,458","$32,093,796",2
2014,40,5,2,The Maze Runner,Fox,"$11,634,764",-33.3%,3605,-33,"$3,227","$73,556,159",3
2014,40,6,-,Left Behind,Freestyle Releasing,"$6,300,147",-,1825,-,"$3,452","$6,300,147",1
2014,40,7,4,This Is Where I Leave You,Warner Bros.,"$4,009,345",-41.8%,2735,-133,"$1,465","$29,012,573",3
2014,40,8,5,Dolphin Tale 2,Warner Bros.,"$3,422,377",-28.5%,2790,-586,"$1,226","$37,866,130",4
2014,40,9,8,Guardians of the Galaxy,Walt Disney Studios Motion Pictures,"$3,005,083",-20.2%,1894,-557,"$1,586","$323,331,487",10
2014,40,10,6,No Good Deed,Screen Gems,"$2,500,118",-44.6%,1580,-550,"$1,582","$50,157,393",4
2014,40,11,7,A Walk Among the Tombstones,Universal Pictures,"$2,013,170",-52%,2226,-488,$904,"$24,510,525",3
2014,40,12,-,Bang Bang,-,"$1,278,690",-,271,-,"$4,718","$1,449,215",1
2014,40,13,-,The Good Lie,Warner Bros.,"$841,422",-,461,-,"$1,825","$841,422",1
2014,40,14,10,Teenage Mutant Ninja Turtles,Paramount Pictures,"$769,590",-46.9%,834,-751,$922,"$188,322,741",9
2014,40,15,9,Let's Be Cops,Fox,"$738,775",-51.3%,781,-753,$945,"$80,883,189",8
2014,40,16,11,The Skeleton Twins,Roadside Attractions,"$714,492",-42.1%,461,+76,"$1,549","$3,513,600",4
2014,40,17,-,Haider,UTV Motion Pictures,"$508,084",-,119,-,"$4,269","$549,372",1
2014,40,18,15,My Old Lady,Cohen Media Group,"$479,803",-15.7%,263,+8,"$1,824","$2,232,298",4
2014,40,19,13,If I Stay,Warner Bros.,"$394,370",-57.7%,555,-717,$710,"$49,774,414",7
2014,40,20,24,Mommy,Roadside Attractions,"$385,693",+70.5%,83,+13,"$4,646","$1,683,392",3
2014,40,21,14,The Hundred-Foot Journey,Walt Disney Studios Motion Pictures,"$318,162",-47.6%,360,-359,$883,"$53,201,473",9
2014,40,22,12,The Drop,Fox Searchlight Pictures,"$269,973",-74.2%,429,-702,$629,"$10,394,214",4
2014,40,23,19,The Giver,The Weinstein Company,"$242,242",-42.7%,371,-331,$652,"$44,233,405",8
2014,40,24,-,Breakup Buddies,China Lion Film Distribution,"$230,204",-,20,-,"$11,510","$230,204",1
2014,40,25,28,Hector and the Search for Happiness,Relativity Media,"$227,924",+11.7%,183,+89,"$1,245","$589,490",3
2014,40,26,33,Into the Storm,Warner Bros.,"$226,817",+59.1%,260,+3,$872,"$46,925,483",9
2014,40,27,18,When the Game Stands Tall,Concorde Film,"$220,835",-57.8%,348,-446,$634,"$29,606,659",7
2014,40,28,20,Lucy,Universal Pictures,"$188,585",-49.1%,252,-236,$748,"$125,830,080",11
2014,40,29,16,The Song,The Samuel Goldwyn Company,"$186,696",-67.2%,303,-37,$616,"$908,570",2
2014,40,30,23,Dawn of the Planet of the Apes,Fox,"$182,782",-22.8%,200,-32,$913,"$207,872,668",13
2014,40,31,27,How to Train Your Dragon 2,Fox,"$173,206",-15.3%,227,-50,$763,"$176,092,826",17
2014,40,32,26,Maleficent,Walt Disney Studios Motion Pictures,"$169,365",-22.9%,212,-48,$798,"$240,603,119",19
2014,40,33,25,Boyhood,IFC Films,"$143,691",-35.8%,138,-84,"$1,041","$23,400,453",13
2014,40,34,49,Planes: Fire & Rescue,Walt Disney Studios Motion Pictures,"$139,005",+146.9%,223,+81,$623,"$58,805,095",12
2014,40,35,43,The Expendables 3,Lionsgate,"$138,670",+95.3%,197,-35,$703,"$39,153,545",8
2014,40,36,17,Darker Than Night,Lionsgate,"$129,163",-76.1%,178,-,$725,"$778,721",2
2014,40,37,37,Pride,CBS Films,"$127,940",+27.9%,35,+25,"$3,655","$273,146",2
2014,40,38,31,Love Is Strange2014 Re-release,Sony Pictures Classics,"$114,200",-36.8%,134,-4,$852,"$2,027,693",7
2014,40,39,30,Hercules,Paramount Pictures,"$103,226",-45.6%,166,-63,$621,"$72,551,036",11
2014,40,40,35,The Remaining,Triumph Releasing Corporation,"$97,637",-15.5%,25,-3,"$3,905","$1,011,997",5
2014,40,41,38,Jimi: All Is by My Side,XLrator Media,"$97,307",+0.3%,75,+41,"$1,297","$238,837",2
2014,40,42,44,Tracks,The Weinstein Company,"$92,899",+30.9%,67,+39,"$1,386","$229,068",3
2014,40,43,29,The Trip to Italy,IFC Films,"$91,110",-52.1%,130,-65,$700,"$2,653,378",8
2014,40,44,21,Tusk,A24,"$77,423",-73.5%,86,-363,$900,"$1,640,038",3
2014,40,45,-,The Liberator,Cohen Media Group,"$69,992",-,76,-,$920,"$69,992",1
2014,40,46,39,Earth to Echo,Relativity Media,"$49,888",-47.6%,90,-54,$554,"$38,822,950",14
2014,40,47,50,Last Days in Vietnam,American Experience Films,"$49,450",-6.9%,19,+7,"$2,602","$245,497",5
2014,40,48,46,Island of Lemurs: Madagascar,Warner Bros.,"$49,400",-25.9%,40,-,"$1,235","$7,536,601",27
2014,40,49,-,"Men, Women & Children",Paramount Pictures,"$48,024",-,17,-,"$2,824","$61,314",1
2014,40,50,48,Tazza: The Hidden Card,CJ Entertainment,"$47,573",-23.5%,11,-,"$4,324","$177,917",3
2014,40,51,47,Tammy,Warner Bros.,"$45,713",-27.4%,110,-10,$415,"$84,481,181",14
2014,40,52,32,Khoobsurat,UTV Motion Pictures,"$44,896",-74.4%,35,-26,"$1,282","$710,508",3
2014,40,53,53,The Two Faces of January,Magnolia Pictures,"$43,810",+1.6%,18,+12,"$2,433","$104,780",2
2014,40,54,45,Magic in the Moonlight,Sony Pictures Classics,"$37,671",-45.8%,56,-55,$672,"$10,399,042",11
2014,40,55,41,Transformers: Age of Extinction,Paramount Pictures,"$36,188",-56%,78,-54,$463,"$245,428,211",15
2014,40,56,42,A Most Wanted Man,Roadside Attractions,"$35,780",-50.4%,54,-62,$662,"$17,132,584",11
2014,40,57,36,Cantinflas,Lionsgate,"$34,549",-66%,49,-80,$705,"$6,328,642",6
