year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2011,10,1,-,Battle Los Angeles,Sony Pictures Releasing,"$35,573,187",-,3417,-,"$10,410","$35,573,187",1
2011,10,2,1,Rango,Paramount Pictures,"$22,602,847",-40.6%,3923,+6,"$5,761","$68,206,101",2
2011,10,3,-,Red Riding Hood,Warner Bros.,"$14,005,335",-,3030,-,"$4,622","$14,005,335",1
2011,10,4,2,The Adjustment Bureau,Universal Pictures,"$11,597,335",-45.2%,2847,+7,"$4,073","$38,589,595",2
2011,10,5,-,Mars Needs Moms,Walt Disney Studios Motion Pictures,"$6,914,488",-,3117,-,"$2,218","$6,914,488",1
2011,10,6,3,Beastly,CBS Films,"$5,021,232",-49%,1959,+7,"$2,563","$16,911,633",2
2011,10,7,4,Hall Pass,Warner Bros.,"$5,011,020",-43.4%,2555,-395,"$1,961","$34,842,289",3
2011,10,8,7,Just Go with It,Sony Pictures Releasing,"$4,019,266",-37.5%,2398,-522,"$1,676","$94,000,847",5
2011,10,9,5,Gnomeo & Juliet,Walt Disney Studios Motion Pictures,"$3,617,255",-50%,2585,-399,"$1,399","$89,102,365",5
2011,10,10,8,The King's Speech,The Weinstein Company,"$3,573,112",-42.6%,1768,-472,"$2,020","$129,010,235",16
2011,10,11,6,Unknown,Warner Bros.,"$3,366,339",-48.4%,2303,-610,"$1,461","$58,410,845",4
2011,10,12,9,I Am Number Four,Walt Disney Studios Motion Pictures,"$2,260,314",-60.7%,2005,-898,"$1,127","$50,455,723",4
2011,10,13,10,Justin Bieber: Never Say Never,Paramount Pictures,"$1,378,830",-67.8%,1247,-1007,"$1,105","$70,955,641",5
2011,10,14,12,"Big Mommas: Like Father, Like Son",Fox,"$1,306,504",-60.2%,931,-711,"$1,403","$35,162,958",4
2011,10,15,11,Take Me Home Tonight,Relativity Media,"$1,272,239",-63.3%,2003,-,$635,"$5,891,092",2
2011,10,16,17,Cedar Rapids,Fox Searchlight Pictures,"$921,038",+12.2%,394,+159,"$2,337","$4,597,332",5
2011,10,17,18,Tangled,Walt Disney Studios Motion Pictures,"$640,753",-18.9%,363,-58,"$1,765","$196,675,983",16
2011,10,18,14,The Fighter,Paramount Pictures,"$576,083",-48.5%,463,-112,"$1,244","$92,931,288",14
2011,10,19,27,Yogi Bear,Warner Bros.,"$476,341",+108.6%,404,+138,"$1,179","$98,677,804",13
2011,10,20,15,Black Swan,Fox Searchlight Pictures,"$440,504",-56.5%,337,-344,"$1,307","$105,928,217",15
2011,10,21,16,True Grit,Paramount Pictures,"$424,943",-56.4%,401,-324,"$1,059","$169,381,405",12
2011,10,22,28,The Green Hornet,Sony Pictures Releasing,"$381,762",+75.5%,309,+40,"$1,235","$97,485,229",9
2011,10,23,13,Drive Angry,Summit Entertainment,"$304,262",-86.3%,551,-1739,$552,"$10,308,051",3
2011,10,24,23,Of Gods and Men,Sony Pictures Classics,"$283,872",+1.7%,54,+12,"$5,256","$1,209,207",3
2011,10,25,22,Barney's Version,Sony Pictures Classics,"$256,709",-19.6%,167,-18,"$1,537","$3,568,837",9
2011,10,26,21,No Strings Attached,Paramount Pictures,"$186,636",-49.6%,254,-171,$734,"$70,002,410",8
2011,10,27,24,Biutiful,Roadside Attractions,"$184,758",-33.6%,114,-32,"$1,620","$4,528,281",7
2011,10,28,-,Jane Eyre,Focus Features,"$182,885",-,4,-,"$45,721","$182,885",1
2011,10,29,19,The Roommate,Screen Gems,"$154,992",-73.5%,213,-393,$727,"$37,153,153",6
2011,10,30,20,The Grace Card,The Samuel Goldwyn Company,"$147,426",-68.3%,114,-238,"$1,293","$1,989,625",3
2011,10,31,-,Kill the Irishman,Anchor Bay Films,"$145,430",-,5,-,"$29,086","$145,430",1
2011,10,32,26,TRON: Legacy,Walt Disney Studios Motion Pictures,"$140,564",-42.3%,169,-70,$831,"$171,590,201",13
2011,10,33,34,Hubble 3D,Warner Bros.,"$127,031",-3.8%,49,-,"$2,592","$22,518,074",52
2011,10,34,30,Little Fockers,Universal Pictures,"$113,345",-36.3%,177,-44,$640,"$148,383,780",12
2011,10,35,46,The Last Lions,National Geographic Entertainment,"$112,029",+88%,39,+25,"$2,872","$322,244",4
2011,10,36,29,Red State,SModcast Pictures,"$102,566",-49.8%,2,+1,"$51,283","$428,261",2
2011,10,37,31,Harry Potter and the Deathly Hallows: Part 1,Warner Bros.,"$98,855",-37.6%,122,-86,$810,"$294,713,608",17
2011,10,38,-,Sea Rex 3D: Journey to a Prehistoric World,3D Entertainment,"$97,541",-,13,-,"$7,503","$1,576,313",42
2011,10,39,33,The Chronicles of Narnia: The Voyage of the Dawn Treader,Fox,"$78,729",-47.9%,123,-62,$640,"$104,121,139",14
2011,10,40,-,Certified Copy,IFC Films,"$77,937",-,5,-,"$15,587","$77,937",1
2011,10,41,41,The Illusionist,Sony Pictures Classics,"$72,094",-10.1%,76,-,$948,"$1,974,831",12
2011,10,42,40,Another Year,Sony Pictures Classics,"$67,599",-20.8%,55,-11,"$1,229","$3,007,895",11
2011,10,43,48,Even the Rain,Vitagraph Films,"$67,284",+20.2%,27,+10,"$2,492","$320,991",4
2011,10,44,44,Under the Sea 3D,Warner Bros.,"$61,629",-,18,+1,"$3,423","$26,127,507",109
2011,10,45,37,Blue Valentine,The Weinstein Company,"$60,909",-36.4%,60,-36,"$1,015","$9,514,428",11
2011,10,46,-,I Will Follow,-,"$56,176",-,5,-,"$11,235","$56,176",1
2011,10,47,38,The Company Men,The Weinstein Company,"$52,829",-44.2%,63,-49,$838,"$4,155,489",8
2011,10,48,49,Happythankyoumoreplease,Anchor Bay Films,"$51,400",+46.6%,19,+17,"$2,705","$94,608",2
2011,10,49,35,127 Hours,Fox Searchlight Pictures,"$50,387",-59%,79,-56,$637,"$18,236,586",19
2011,10,50,32,The Rite,Warner Bros.,"$50,223",-68.2%,85,-116,$590,"$32,722,529",7
2011,10,51,25,The Eagle,Focus Features,"$48,331",-81.8%,99,-228,$488,"$19,292,982",5
2011,10,52,42,Inside Job,Sony Pictures Classics,"$47,880",-30%,41,-1,"$1,167","$4,193,818",23
2011,10,53,36,Gulliver's Travels,Fox,"$46,493",-53.2%,99,-57,$469,"$42,645,676",12
2011,10,54,50,I Am,Paladin,"$39,690",+24.4%,7,+2,"$5,670","$120,454",4
2011,10,55,45,The Oscar Nominated Short Films 2011: Live Action,Shorts International,"$29,008",-52.5%,24,-20,"$1,208","$1,295,798",5
2011,10,56,51,Poetry,Kino International,"$27,871",-8%,11,-,"$2,533","$154,182",5
2011,10,57,47,Season of the Witch,Relativity Media,"$25,799",-54.7%,54,-55,$477,"$24,794,248",10
