year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2014,32,1,-,Teenage Mutant Ninja Turtles,Paramount Pictures,"$65,575,105",-,3845,-,"$17,054","$65,575,105",1
2014,32,2,1,Guardians of the Galaxy,Walt Disney Studios Motion Pictures,"$42,124,922",-55.3%,4088,+8,"$10,304","$176,515,761",2
2014,32,3,-,Into the Storm,Warner Bros.,"$17,346,427",-,3434,-,"$5,051","$17,346,427",1
2014,32,4,-,The Hundred-Foot Journey,Walt Disney Studios Motion Pictures,"$10,979,290",-,2023,-,"$5,427","$10,979,290",1
2014,32,5,2,Lucy,Universal Pictures,"$9,488,805",-48%,3147,-55,"$3,015","$97,511,610",3
2014,32,6,-,Step Up All In,Lionsgate,"$6,469,857",-,2072,-,"$3,122","$6,469,857",1
2014,32,7,4,Hercules,Paramount Pictures,"$5,746,891",-47.8%,2896,-699,"$1,984","$63,508,138",3
2014,32,8,3,Get on Up,Universal Pictures,"$5,195,150",-61.8%,2469,+1,"$2,104","$23,109,760",2
2014,32,9,5,Dawn of the Planet of the Apes,Fox,"$4,334,532",-50.1%,2306,-977,"$1,879","$197,768,156",5
2014,32,10,6,Planes: Fire & Rescue,Walt Disney Studios Motion Pictures,"$2,451,526",-59.4%,2280,-961,"$1,075","$52,982,854",4
2014,32,11,7,The Purge: Anarchy,Universal Pictures,"$2,285,060",-61%,1602,-1054,"$1,426","$68,533,360",4
2014,32,12,10,A Most Wanted Man,Roadside Attractions,"$2,198,557",-32.2%,801,+75,"$2,744","$10,410,790",3
2014,32,13,11,Boyhood,IFC Films,"$1,973,735",-17.7%,506,+196,"$3,900","$10,537,122",5
2014,32,14,9,And So It Goes,Clarius Entertainment,"$1,204,696",-63.1%,1111,-705,"$1,084","$13,243,215",3
2014,32,15,8,Sex Tape,Sony Pictures Releasing,"$1,124,492",-68.1%,944,-1556,"$1,191","$36,907,190",4
2014,32,16,17,Magic in the Moonlight,Sony Pictures Classics,"$763,015",+3%,170,+105,"$4,488","$2,397,233",3
2014,32,17,15,How to Train Your Dragon 2,Fox,"$690,037",-43.3%,526,-335,"$1,311","$170,121,152",9
2014,32,18,12,Transformers: Age of Extinction,Paramount Pictures,"$576,456",-74.3%,580,-1152,$993,"$242,880,031",7
2014,32,19,14,Maleficent,Walt Disney Studios Motion Pictures,"$538,694",-57.7%,370,-311,"$1,455","$236,053,668",11
2014,32,20,13,Tammy,Warner Bros.,"$502,001",-68%,550,-865,$912,"$82,737,168",6
