year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2008,1,1,1,National Treasure: Book of Secrets,Walt Disney Studios Motion Pictures,"$20,062,684",-43.8%,3762,-70,"$5,332","$170,870,795",3
2008,1,2,5,Juno,Fox Searchlight Pictures,"$15,860,744",+49.1%,1925,+906,"$8,239","$51,667,586",5
2008,1,3,3,I Am Legend,Warner Bros.,"$15,717,458",-42.7%,3648,+12,"$4,308","$228,055,662",4
2008,1,4,2,Alvin and the Chipmunks,Fox,"$15,546,125",-46.4%,3462,-22,"$4,490","$176,283,861",4
2008,1,5,-,One Missed Call,Warner Bros.,"$12,511,473",-,2240,-,"$5,585","$12,511,473",1
2008,1,6,4,Charlie Wilson's War,Universal Pictures,"$8,106,250",-32.5%,2594,+19,"$3,125","$52,552,540",3
2008,1,7,7,P.S. I Love You,Warner Bros.,"$7,834,467",-15.7%,2471,+7,"$3,170","$39,202,724",3
2008,1,8,8,The Water Horse,Revolution Studios,"$6,230,489",-32.2%,2777,+5,"$2,243","$30,823,470",2
2008,1,9,9,Sweeney Todd: The Demon Barber of Fleet Street,DreamWorks,"$5,536,538",-32.4%,1249,-,"$4,432","$38,608,100",3
2008,1,10,14,Atonement,Focus Features,"$5,064,577",+62.2%,583,+273,"$8,687","$19,155,607",5
2008,1,11,6,Aliens vs. Predator: Requiem,Fox,"$4,484,155",-55.4%,2617,+6,"$1,713","$37,054,994",2
2008,1,12,11,The Great Debaters,-,"$4,250,948",-29.2%,1290,+119,"$3,295","$22,013,765",2
2008,1,13,10,Enchanted,Walt Disney Studios Motion Pictures,"$3,807,523",-40.8%,1932,-330,"$1,970","$119,820,940",7
2008,1,14,-,The Golden Compass,New Line Cinema,"$2,730,000",-,1611,-324,-,"$65,521,000",5
2008,1,15,-,No Country for Old Men,Miramax,"$1,843,000",-,819,-141,-,"$44,785,000",9
2008,1,16,13,Walk Hard: The Dewey Cox Story,Sony Pictures Releasing,"$1,800,986",-53.3%,2041,-609,$882,"$17,284,363",3
2008,1,17,16,The Kite Runner,Paramount Vantage,"$1,647,029",-10.7%,380,+3,"$4,334","$8,669,803",4
2008,1,18,32,There Will Be Blood,Paramount Vantage,"$1,321,144",+592.6%,51,+49,"$25,904","$1,829,285",2
2008,1,19,27,The Orphanage,Picturehouse,"$500,671",+114.6%,69,+50,"$7,256","$917,756",2
2008,1,20,18,The Savages,Fox Searchlight Pictures,"$457,343",-12.5%,110,-1,"$4,157","$2,545,266",6
2008,1,21,17,Bee Movie,DreamWorks,"$443,220",-30.5%,407,-68,"$1,088","$125,196,072",10
2008,1,22,25,The Diving Bell and the Butterfly,Miramax,"$345,685",+26.5%,57,+13,"$6,064","$1,458,913",6
2008,1,23,21,The Bucket List,Warner Bros.,"$326,786",-2.7%,16,-,"$20,424","$1,308,990",2
2008,1,24,23,American Gangster,Universal Pictures,"$260,120",-11.7%,327,+20,$795,"$129,499,865",10
2008,1,25,24,The Game Plan,Walt Disney Studios Motion Pictures,"$226,935",-17.6%,244,-18,$930,"$89,483,471",15
2008,1,26,22,Beowulf,Paramount Pictures,"$206,417",-31.6%,215,-75,$960,"$81,512,692",8
2008,1,27,31,Fred Claus,Warner Bros.,"$200,384",+0.8%,404,-99,$496,"$71,651,318",9
2008,1,28,33,Sea Monsters: A Prehistoric Adventure,National Geographic Entertainment,"$190,866",+36.2%,61,-,"$3,128","$6,258,285",14
2008,1,29,29,Mr. Magorium's Wonder Emporium,Fox,"$190,333",-11.3%,306,-9,$622,"$31,366,474",8
2008,1,30,26,August Rush,Warner Bros.,"$186,866",-22.2%,194,-68,$963,"$30,439,970",7
2008,1,31,45,Dan in Real Life,Walt Disney Studios Motion Pictures,"$170,648",+214.5%,244,+147,$699,"$47,130,416",11
2008,1,32,36,Into the Wild,Paramount Vantage,"$147,185",+15.6%,81,-,"$1,817","$17,252,013",16
2008,1,33,35,Before the Devil Knows You're Dead,THINKFilm,"$135,188",+1%,92,-9,"$1,469","$6,652,931",11
2008,1,34,19,This Christmas,Screen Gems,"$118,085",-70%,190,-151,$621,"$49,121,934",7
2008,1,35,20,The Perfect Holiday,Yari Film Group Releasing,"$114,587",-66.6%,263,-68,$435,"$5,706,751",4
2008,1,36,-,Days of Darkness,Alliance Atlantis Vivafilm,"$108,809",-,49,-,"$2,220","$1,205,437",5
2008,1,37,37,I'm Not There,The Weinstein Company,"$108,525",-7.4%,79,-14,"$1,373","$3,292,335",7
2008,1,38,30,Like Stars on Earth,UTV Motion Pictures,"$102,347",-51.3%,64,-5,"$1,599","$1,104,337",3
2008,1,39,38,Hitman,Fox,"$99,606",-10.9%,153,-28,$651,"$39,381,931",7
2008,1,40,39,Persepolis,Sony Pictures Classics,"$76,867",-13.5%,7,-,"$10,981","$313,640",2
2008,1,41,40,Margot at the Wedding,Paramount Vantage,"$70,624",-16.7%,85,-14,$830,"$1,865,667",8
2008,1,42,44,Michael Clayton,Warner Bros.,"$69,830",+17.4%,42,-2,"$1,662","$39,254,140",14
2008,1,43,28,The Polar Express2007 IMAX Release,Warner Bros.,"$68,956",-68.5%,30,-2,"$2,298","$2,432,361",14
2008,1,44,42,Deep Sea,Warner Bros.,"$39,900",-41.4%,15,-,"$2,660","$33,826,326",97
2008,1,45,43,Awake,-,"$38,916",-41.1%,68,-20,$572,"$14,139,086",6
2008,1,46,46,Space Station 3D,IMAX,"$38,025",-17.9%,8,+5,"$4,753","$73,002,362",299
2008,1,47,51,Starting Out in the Evening,Roadside Attractions,"$37,417",+26.2%,23,+5,"$1,626","$528,023",7
2008,1,48,52,Blade RunnerThe Final Cut,Warner Bros.,"$37,178",+36.9%,9,+1,"$4,130","$1,229,672",14
2008,1,49,47,Lars and the Real Girl,Metro-Goldwyn-Mayer (MGM),"$36,886",-14.6%,38,-2,$970,"$5,760,558",13
2008,1,50,34,Magnificent Desolation: Walking on the Moon 3D,IMAX,"$36,264",-73.9%,8,+3,"$4,533","$22,378,846",120
2008,1,51,48,The Darjeeling Limited,Fox Searchlight Pictures,"$31,512",-16.2%,37,-1,$851,"$11,743,402",15
2008,1,52,53,The Mist,-,"$24,776",-1.6%,61,-10,$406,"$25,335,717",7
2008,1,53,54,Bella,Roadside Attractions,"$22,406",-6.8%,47,+8,$476,"$7,637,172",11
2008,1,54,55,Roving Mars,Walt Disney Studios Motion Pictures,"$21,990",-5.1%,5,-3,"$4,398","$8,114,452",102
2008,1,55,57,"Lust, Caution",Focus Features,"$19,873",-3.7%,12,-7,"$1,656","$4,563,185",15
2008,1,56,41,Santa vs. the Snowman 3D2007 Re-release,IMAX,"$17,893",-76.7%,21,-2,$852,"$766,198",9
2008,1,57,56,Romance & Cigarettes,-,"$16,961",-20.8%,7,-,"$2,423","$513,680",18
2008,1,58,-,Undoing,Indican Pictures,"$16,065",-,3,-,"$5,355","$16,065",1
2008,1,59,50,Youth Without Youth,Sony Pictures Classics,"$10,817",-63.8%,9,-9,"$1,201","$166,602",4
2008,1,60,61,Honeydripper,Emerging Pictures,"$7,376",-25.2%,4,-,"$1,844","$23,153",2
2008,1,61,63,Control,The Weinstein Company,"$6,657",+14.4%,6,-6,"$1,109","$846,276",13
2008,1,62,58,Steep,Sony Pictures Classics,"$5,785",-64.1%,6,-8,$964,"$78,878",3
2008,1,63,-,The Violin,Film Movement,"$5,046",-,1,-,"$5,046","$16,607",5
2008,1,64,82,Sleuth,Sony Pictures Classics,"$4,341",+497.1%,5,-,$868,"$338,264",13
2008,1,65,64,The Assassination of Jesse James by the Coward Robert Ford,Warner Bros.,"$3,653",-14.3%,7,-3,$521,"$3,884,370",16
2008,1,66,68,Diva,Rialto Pictures,"$3,618",+51.3%,2,+1,"$1,809","$57,894",10
2008,1,67,-,The Killing of John Lennon,IFC Films,"$3,077",-,1,-,"$3,077","$4,309",1
2008,1,68,67,Lions for Lambs,United Artists,"$2,173",-23.7%,7,-5,$310,"$14,938,321",9
2008,1,69,59,Wild Safari - A South African Adventure,-,"$2,167",-80.4%,5,-1,$433,"$16,485,590",144
2008,1,70,-,Yiddish Theater: A Love Story,New Love Films,"$2,033",-,3,-,$677,"$18,908",7
2008,1,71,65,Lagerfeld Confidential,Koch Lorber Films,"$2,025",-40.8%,2,-,"$1,012","$64,065",11
2008,1,72,-,How to Cook Your Life,Roadside Attractions,"$2,018",-,2,-,"$1,009","$64,650",11
2008,1,73,-,Outsourced,Truly Indie,"$2,017",-,1,-,"$2,017","$160,987",15
2008,1,74,78,My Kid Could Paint That,Sony Pictures Classics,"$1,918",+84.4%,9,+2,$213,"$216,484",14
2008,1,75,84,Kurt Cobain About a Son,Balcony Releasing,"$1,784",+186.4%,2,-,$892,"$76,777",14
2008,1,76,66,Joe Strummer: The Future Is Unwritten,IFC Films,"$1,333",-58.7%,2,-6,$666,"$240,482",10
2008,1,77,-,Le Doulos,Rialto Pictures,"$1,200",-,1,-,"$1,200","$82,772",28
2008,1,78,69,I Want Someone to Eat Cheese With,IFC Films,$947,-56.8%,1,-3,$947,"$194,568",18
2008,1,79,76,The Singing Revolution,Abramorama,$914,-26.4%,1,-,$914,"$18,787",5
2008,1,80,-,White Rainbow,Indican Pictures,$862,-,1,-,$862,"$9,988",92
2008,1,81,70,Arranged,Film Movement,$845,-61.3%,1,-1,$845,"$20,174",4
2008,1,82,79,Shotgun Stories,International Film Circuit,$600,-40%,1,-,$600,"$9,352",4
2008,1,83,-,El inmigrante,Indican Pictures,$483,-,1,-,$483,"$10,347",26
2008,1,84,-,Nina's Heavenly Delights2007 Re-release,Regent Releasing,$396,-,1,-,$396,"$8,256",7
2008,1,85,62,Haunted Castle,-,$365,-95.5%,1,-2,$365,"$13,511,936",359
2008,1,86,-,A Bloody Aria2008 Re-release,ImaginAsian Pictures,$249,-,1,-,$249,$249,1
2008,1,87,72,Imaginary Witness: Hollywood and the Holocaust,Shadow Distribution,$247,-87.6%,1,-,$247,"$5,179",5
2008,1,88,91,In the Valley of Elah,Warner Independent Pictures (WIP),$158,+58%,2,-1,$79,"$6,765,181",17
2008,1,89,83,King Corn,Balcony Releasing,$75,-89.3%,1,-1,$75,"$97,062",13
