year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2013,28,1,1,Despicable Me 2,Universal Pictures,"$43,892,895",-47.4%,4003,+6,"$10,965","$228,376,775",2
2013,28,2,-,Grown Ups 2,Sony Pictures Releasing,"$41,508,572",-,3491,-,"$11,890","$41,508,572",1
2013,28,3,-,Pacific Rim,Warner Bros.,"$37,285,325",-,3275,-,"$11,384","$37,285,325",1
2013,28,4,3,The Heat,Fox,"$14,002,080",-43.5%,3128,-56,"$4,476","$112,365,557",3
2013,28,5,2,The Lone Ranger,Walt Disney Studios Motion Pictures,"$11,506,100",-60.6%,3904,-,"$2,947","$71,467,292",2
2013,28,6,4,Monsters University,Walt Disney Studios Motion Pictures,"$10,631,576",-46.1%,3142,-597,"$3,383","$237,771,003",4
2013,28,7,5,World War Z,Paramount Pictures,"$9,314,862",-49.4%,3003,-313,"$3,101","$176,971,782",4
2013,28,8,6,White House Down,Sony Pictures Releasing,"$6,162,633",-54.3%,2566,-656,"$2,401","$62,975,566",3
2013,28,9,8,Kevin Hart: Let Me Explain,Lionsgate,"$4,754,152",-52.6%,892,+16,"$5,329","$26,132,461",2
2013,28,10,7,Man of Steel,Warner Bros.,"$4,719,084",-58.7%,2150,-755,"$2,194","$280,888,962",5
2013,28,11,9,This Is the End,Sony Pictures Releasing,"$2,850,571",-51.4%,1394,-710,"$2,044","$91,639,011",5
2013,28,12,10,Now You See Me,Lionsgate,"$1,334,164",-53.2%,850,-756,"$1,569","$113,311,866",7
2013,28,13,13,The Way Way Back,Fox Searchlight Pictures,"$1,121,851",+102.9%,79,+60,"$14,200","$1,866,336",2
2013,28,14,11,Star Trek Into Darkness,Paramount Pictures,"$686,181",-47.6%,403,-162,"$1,702","$224,360,905",9
2013,28,15,-,Bhaag Milkha Bhaag,Reliance Big Pictures,"$647,112",-,140,-,"$4,622","$647,112",1
2013,28,16,12,Fast & Furious 6,Universal Pictures,"$547,815",-49%,392,-225,"$1,397","$236,533,170",8
2013,28,17,15,20 Feet from Stardom,RADiUS-TWC,"$497,266",+2.7%,131,+42,"$3,795","$1,770,405",5
2013,28,18,14,Epic,Fox,"$480,879",-6%,352,-76,"$1,366","$104,872,293",8
2013,28,19,-,Fruitvale Station,The Weinstein Company,"$386,291",-,7,-,"$55,184","$386,291",1
2013,28,20,17,Before Midnight,Sony Pictures Classics,"$293,836",-38.6%,154,-60,"$1,908","$7,070,505",8
2013,28,21,20,After Earth,Sony Pictures Releasing,"$273,432",-28.5%,238,-32,"$1,148","$59,383,574",7
2013,28,22,19,Much Ado About Nothing,Roadside Attractions,"$260,575",-41.6%,138,-32,"$1,888","$3,526,825",6
2013,28,23,22,The Croods,Fox,"$255,632",-25.3%,243,-26,"$1,051","$185,630,101",17
2013,28,24,16,Iron Man 3,Walt Disney Studios Motion Pictures,"$241,289",-49.9%,199,-95,"$1,212","$406,850,977",11
2013,28,25,27,Unfinished Song,The Weinstein Company,"$239,700",-1.7%,91,+21,"$2,634","$785,186",4
2013,28,26,18,The Internship,Fox,"$217,751",-52.6%,233,-146,$934,"$43,220,705",6
2013,28,27,21,The Hangover Part III,Warner Bros.,"$199,820",-43%,265,-73,$754,"$111,651,607",8
2013,28,28,26,The Great Gatsby,Warner Bros.,"$168,297",-40.8%,125,-60,"$1,346","$143,218,776",10
2013,28,29,28,The Attack,Cohen Media Group,"$167,703",-14.2%,55,+2,"$3,049","$714,912",4
2013,28,30,23,The Purge,Universal Pictures,"$161,995",-49.8%,179,-77,$905,"$63,833,975",6
2013,28,31,24,The Bling Ring,A24,"$157,907",-51%,97,-62,"$1,627","$5,458,092",5
2013,28,32,30,Mud,Roadside Attractions,"$135,921",-16.4%,113,+2,"$1,202","$21,070,581",12
2013,28,33,31,Fill the Void,Sony Pictures Classics,"$132,216",-18.2%,64,+5,"$2,065","$1,401,561",8
2013,28,34,32,I'm So Excited!,Sony Pictures Classics,"$105,420",-25.6%,22,+6,"$4,791","$469,570",3
2013,28,35,29,The East,Fox Searchlight Pictures,"$93,838",-42.9%,71,-31,"$1,321","$2,126,090",7
2013,28,36,54,Scary Movie 5,-,"$79,846",+350.3%,33,-10,"$2,419","$31,957,944",14
2013,28,37,25,Lootera,Eros International,"$78,765",-75%,100,-,$787,"$550,651",2
2013,28,38,34,Pain & Gain,Paramount Pictures,"$75,007",-35.9%,150,-20,$500,"$49,663,157",12
2013,28,39,36,The Kings of Summer,CBS Films,"$72,006",-25.2%,56,+5,"$1,285","$1,206,801",7
2013,28,40,35,Frances Ha,IFC Films,"$67,381",-39.7%,57,-13,"$1,182","$3,766,614",9
2013,28,41,37,Hubble 3D,Warner Bros.,"$67,283",-24.8%,11,-1,"$6,116","$39,090,160",174
2013,28,42,64,Escape from Planet Earth,The Weinstein Company,"$62,002",+572.4%,55,-7,"$1,127","$56,958,051",22
2013,28,43,33,42,Warner Bros.,"$60,809",-49.1%,105,-77,$579,"$94,927,850",14
2013,28,44,38,A Hijacking,Magnolia Pictures,"$52,033",-15.4%,32,+12,"$1,626","$276,631",4
