year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2018,36,1,-,The Nun,Warner Bros.,"$53,807,379",-,3876,-,"$13,882","$53,807,379",1
2018,36,2,-,Peppermint,STX Entertainment,"$13,423,255",-,2980,-,"$4,504","$13,423,255",1
2018,36,3,1,Crazy Rich Asians,Warner Bros.,"$13,148,404",-40.1%,3865,-,"$3,401","$135,770,569",4
2018,36,4,2,The Meg,Warner Bros.,"$6,094,327",-42.2%,3511,-250,"$1,735","$131,637,101",5
2018,36,5,4,Searching,Screen Gems,"$4,570,235",-24.7%,2009,+802,"$2,274","$14,366,365",3
2018,36,6,3,Mission: Impossible - Fallout,Paramount Pictures,"$3,885,798",-44.7%,2334,-305,"$1,664","$212,202,565",7
2018,36,7,6,Christopher Robin,Walt Disney Studios Motion Pictures,"$3,404,931",-35.5%,2518,-407,"$1,352","$91,934,021",6
2018,36,8,5,Operation Finale,Metro-Goldwyn-Mayer (MGM),"$2,871,184",-52.3%,1818,-,"$1,579","$13,935,630",2
2018,36,9,9,BlacKkKlansman,Focus Features,"$2,609,915",-37.9%,1547,-219,"$1,687","$43,498,445",5
2018,36,10,7,Alpha,Studio 8,"$2,517,768",-44.6%,2521,-360,$998,"$32,460,286",4
2018,36,11,-,God Bless the Broken Road,Freestyle Releasing,"$1,386,254",-,1272,-,"$1,089","$1,386,254",1
2018,36,12,11,Incredibles 2,Walt Disney Studios Motion Pictures,"$1,352,194",-59.9%,1446,-1444,$935,"$604,465,699",13
2018,36,13,10,Mile 22,STX Entertainment,"$1,206,503",-68%,1802,-1148,$669,"$35,111,649",4
2018,36,14,13,Hotel Transylvania 3: Summer Vacation,Sony Pictures Releasing,"$1,121,921",-47.1%,1012,-409,"$1,108","$164,233,534",9
2018,36,15,8,The Happytime Murders,STX Entertainment,"$1,082,377",-75.3%,1839,-1417,$588,"$20,027,804",3
2018,36,16,14,Slender Man,Screen Gems,"$838,526",-53.8%,983,-551,$853,"$29,692,608",5
2018,36,17,12,Kin,Lionsgate,"$804,401",-73.5%,2141,-,$375,"$5,318,012",2
2018,36,18,15,Ya Veremos,-,"$767,346",-57.5%,369,-,"$2,079","$3,312,383",2
2018,36,19,21,"Juliet, Naked",Roadside Attractions,"$641,640",-21.8%,467,+149,"$1,373","$2,429,103",4
2018,36,20,22,The Wife,Sony Pictures Classics,"$639,857",+22.6%,153,+75,"$4,182","$1,964,144",4
2018,36,21,18,Ant-Man and the Wasp,Walt Disney Studios Motion Pictures,"$619,010",-55.8%,548,-282,"$1,129","$214,822,211",10
2018,36,22,20,Mamma Mia! Here We Go Again,Universal Pictures,"$594,885",-52.5%,614,-396,$968,"$119,064,225",8
2018,36,23,17,The Equalizer 2,Sony Pictures Releasing,"$500,678",-65.7%,646,-830,$775,"$101,587,436",8
2018,36,24,16,Jurassic World: Fallen Kingdom,Universal Pictures,"$433,180",-71.7%,579,-977,$748,"$415,873,035",12
2018,36,25,-,The Sound of Music2018 Re-release,Fathom Events,"$413,497",-,640,-,$646,"$413,497",1
2018,36,26,19,A-X-L,-,"$296,926",-78.1%,555,-1155,$535,"$6,235,694",3
2018,36,27,26,Teen Titans Go! To the Movies,Warner Bros.,"$222,802",-33.9%,298,-24,$747,"$29,111,852",7
2018,36,28,29,Eighth Grade,A24,"$165,705",-38.1%,176,-51,$941,"$13,265,353",9
2018,36,29,31,Three Identical Strangers,Neon,"$147,957",-40.7%,132,-38,"$1,120","$11,905,903",11
2018,36,30,34,Skyscraper,Universal Pictures,"$118,570",-29.3%,153,-35,$774,"$67,571,940",9
2018,36,31,25,The Spy Who Dumped Me,Lionsgate,"$105,550",-71.5%,207,-253,$509,"$33,325,340",6
2018,36,32,32,Puzzle,Sony Pictures Classics,"$93,835",-50%,131,-82,$716,"$1,794,430",7
2018,36,33,28,Sorry to Bother You,Annapurna Pictures,"$86,201",-68.5%,72,-433,"$1,197","$17,250,185",10
2018,36,34,24,Papillon,Bleecker Street Media,"$68,605",-81.6%,117,-422,$586,"$2,294,630",3
2018,36,35,36,Ocean's Eight,Warner Bros.,"$62,780",-41.2%,128,-26,$490,"$139,303,241",14
2018,36,36,45,Blaze,IFC Films,"$62,420",+4.5%,36,+16,"$1,733","$255,042",4
2018,36,37,23,The Little Stranger,Focus Features,"$62,335",-84.5%,477,+3,$130,"$675,393",2
2018,36,38,52,We the Animals,The Orchard,"$51,110",+23.4%,42,+23,"$1,216","$281,452",4
2018,36,39,63,Pick of the Litter,IFC Films,"$48,877",+195.9%,10,+8,"$4,887","$71,972",2
2018,36,40,30,Little Italy,Entertainment One,"$47,618",-81.8%,71,-60,$670,"$925,758",3
2018,36,41,49,Leave No Trace,Bleecker Street Media,"$47,188",-14.6%,94,-4,$502,"$5,923,915",11
2018,36,42,40,Won't You Be My Neighbor?,Focus Features,"$41,480",-45.5%,92,-21,$450,"$22,582,312",14
2018,36,43,48,The Darkest Minds,Fox,"$39,165",-29.4%,79,-38,$495,"$12,623,974",6
2018,36,44,41,Uncle Drew,Lionsgate,"$38,396",-39.4%,79,-13,$486,"$42,458,985",11
2018,36,45,42,Blindspotting,Lionsgate,"$37,678",-39.6%,44,-35,$856,"$4,314,103",8
2018,36,46,44,The Miseducation of Cameron Post,FilmRise,"$35,620",-40.5%,32,-13,"$1,113","$838,653",6
2018,36,47,-,Kusama: Infinity,Magnolia Pictures,"$30,998",-,2,-,"$15,499","$30,998",1
2018,36,48,50,Dog Days,LD Entertainment,"$30,241",-45.1%,83,-40,$364,"$6,762,129",5
2018,36,49,39,1991,Entertainment One,"$29,995",-63.2%,47,-6,$638,"$2,258,538",7
2018,36,50,43,Solo: A Star Wars Story,Walt Disney Studios Motion Pictures,"$24,154",-59.9%,62,-28,$389,"$213,741,023",16
2018,36,51,51,Sicario: Day of the Soldado,Sony Pictures Releasing,"$20,804",-56.2%,40,-24,$520,"$50,043,467",11
2018,36,52,47,Avengers: Infinity War,Walt Disney Studios Motion Pictures,"$20,297",-65.6%,60,-32,$338,"$678,809,000",20
2018,36,53,33,Beautifully Broken,-,"$20,119",-88.4%,55,-301,$365,"$1,170,093",3
2018,36,54,58,McQueen,Bleecker Street Media,"$20,002",-24.4%,15,-2,"$1,333","$1,208,017",8
2018,36,55,-,Perfect Blue2017 Re-release,GKIDS,"$19,020",-,491,-,$38,"$241,159",1
2018,36,56,-,The Spy Gone North,CJ Entertainment,"$18,069",-,8,-,"$2,258","$481,038",5
2018,36,57,69,Let the Corpses Tan,Kino Lorber,"$16,830",+41.2%,13,+10,"$1,294","$52,102",2
2018,36,58,37,Death of a Nation,-,"$16,126",-83.7%,58,-195,$278,"$5,859,544",6
2018,36,59,56,Madeline's Madeline,Oscilloscope,"$15,850",-,31,-,-,"$147,776",5
2018,36,60,46,Tag,Warner Bros.,"$13,810",-76.7%,42,-31,$328,"$54,542,061",13
2018,36,61,61,RBG,Magnolia Pictures,"$13,665",-38%,18,-7,$759,"$13,986,247",19
2018,36,62,59,John McEnroe: In the Realm of Perfection,Oscilloscope,"$11,250",-,12,-9,-,"$73,650",3
2018,36,63,55,Cynthia,Indican Pictures,"$11,022",-64.1%,11,-10,"$1,002","$52,728",2
2018,36,64,-,The Apparition,Music Box Films,"$9,830",-,7,-,"$1,404","$9,830",1
2018,36,65,64,Andrei Rublev2018 Re-release,Janus Films,"$9,204",-43.4%,4,+1,"$2,301","$53,004",3
2018,36,66,65,The Cakemaker,Strand Releasing,"$9,112",-41.3%,14,-3,$650,"$804,724",11
2018,36,67,57,Along with the Gods: The Last 49 Days,Well Go USA Entertainment,"$8,730",-67.8%,4,-4,"$2,182","$1,188,153",6
2018,36,68,66,A Beautiful Planet,IMAX,"$8,690",-39.8%,5,-,"$1,738","$15,089,354",124
2018,36,69,-,I Am Not A Witch,Film Movement,"$8,252",-,2,-,"$4,126","$12,191",1
2018,36,70,53,Big Brother,Well Go USA Entertainment,"$8,017",-80.6%,5,-20,"$1,603","$77,422",2
2018,36,71,54,Deadpool 2,Fox,"$7,316",-78.4%,37,-31,$197,"$318,465,878",17
2018,36,72,71,1945,Menemsha Films,"$7,105",-39.2%,10,+1,$710,"$890,436",45
2018,36,73,-,Bisbee '17,4th Row Films,"$6,650",-,1,-,-,"$9,062",1
2018,36,74,68,Skate Kitchen,Magnolia Pictures,"$6,423",-54.6%,16,-17,$401,"$219,457",5
2018,36,75,62,Support the Girls,Magnolia Pictures,"$6,346",-65.5%,15,-11,$423,"$116,987",3
2018,36,76,67,The Fall of the American Empire,Entertainment One,"$6,184",-57.1%,12,-8,$515,"$2,039,567",11
2018,36,77,76,Far from the Tree,IFC Films,"$6,106",-0.8%,7,-3,$872,"$153,609",8
2018,36,78,74,"Night Is Short, Walk On Girl",GKIDS,"$5,844",-29.8%,4,-2,"$1,461","$391,267",3
2018,36,79,70,Memoir of War,Music Box Films,"$5,253",-55%,5,-5,"$1,050","$73,247",4
2018,36,80,-,Hal,Oscilloscope,"$5,150",-,1,-,-,"$5,150",1
2018,36,81,-,Yellow Submarine,Abramorama,"$4,216",-,4,-,"$1,054","$963,964",10
2018,36,82,73,The Island,Well Go USA Entertainment,"$4,025",-56.9%,2,-2,"$2,012","$668,854",5
2018,36,83,77,The Captain,Music Box Films,"$3,803",-29.5%,5,-3,$760,"$100,358",7
2018,36,84,79,"Don't Worry, He Won't Get Far on Foot",Amazon Studios,"$3,460",+6%,9,-1,$384,"$1,439,174",9
2018,36,85,105,The Rider,Sony Pictures Classics,"$3,330","+1,156.6%",5,+3,$666,"$2,385,711",22
2018,36,86,75,"Nico, 1988",Magnolia Pictures,"$3,011",-53.5%,6,-6,$501,"$68,107",6
2018,36,87,88,Five Seasons: The Gardens of Piet Oudolf,Argot Pictures,"$2,816",+88%,4,-1,$704,"$114,011",13
2018,36,88,78,A Paris Education,Kino Lorber,"$2,267",-34.6%,1,-,"$2,267","$10,635",2
2018,36,89,72,Active Measures,-,"$2,253",-,1,-1,-,"$19,862",2
2018,36,90,102,The Atomic Cafe,Kino Lorber,"$2,003",+496.1%,2,+1,"$1,001","$18,929",6
2018,36,91,89,Whitney,Roadside Attractions,"$1,777",+19.6%,5,-4,$355,"$3,022,875",10
2018,36,92,-,Nelly,Cinema Libre Studio,"$1,304",-,1,-,"$1,304","$1,304",1
2018,36,93,92,Le Corbeau,Rialto Pictures,"$1,180",+50.3%,1,-,"$1,180","$36,089",21
2018,36,94,-,"Love, Cecil",Zeitgeist Films,$759,-,2,-,$379,"$103,259",11
2018,36,95,-,Araby,Grasshopper Film,$660,-,2,-,$330,"$37,562",12
2018,36,96,94,Show Dogs,-,$607,-13.5%,5,-3,$121,"$17,842,304",17
2018,36,97,108,Custody,Kino Lorber,$566,"+1,351.3%",1,-,$566,"$81,365",11
2018,36,98,83,Hold Your Breath,Entertainment One,$498,-74.8%,3,-3,$166,"$72,154",5
2018,36,99,80,"Distant Voices, Still Lives2018 Re-release",Arrow Films,$458,-80.9%,1,-,$458,"$5,234",2
2018,36,100,-,93Queen,Abramorama,$432,-,1,-,$432,"$66,163",7
2018,36,101,95,Running for Grace,Blue Fox Entertainment,$412,-38%,1,-2,$412,"$89,118",8
2018,36,102,-,The Doctor from India,Zeitgeist Films,$360,-,1,-,$360,"$64,392",21
2018,36,103,84,Wanda2018 Re-release,Janus Films,$323,-83.1%,1,-1,$323,"$51,560",8
2018,36,104,107,Generation Wealth,Magnolia Pictures,$246,+223.7%,3,+1,$82,"$235,179",8
2018,36,105,-,Ryuichi Sakamoto: Coda,MUBI,$213,-,1,-,$213,"$114,378",10
2018,36,106,-,Ava,Grasshopper Film,$162,-,1,-,$162,"$19,480",20
2018,36,107,-,Born to Be Wild,Warner Bros.,$160,-,3,-,$53,"$25,744,387",388
2018,36,108,106,Poor Boy,Indican Pictures,$142,-,1,-,$142,"$28,819",9
2018,36,109,99,Journey to the South Pacific,IMAX,$132,-67.5%,1,-,$132,"$7,639,134",250
2018,36,110,-,Realms,The Film Arcade,$108,-,3,-,$36,$108,1
2018,36,111,90,The Third Murder,Film Movement,$88,-91%,2,-2,$44,"$81,675",8
2018,36,112,103,Hubble 3D,Warner Bros.,$76,-74.8%,1,-2,$76,"$52,329,924",443
