year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2015,50,1,1,The Hunger Games: Mockingjay - Part 2,Lionsgate,"$11,413,316",-39.5%,3651,-435,"$3,126","$244,604,272",4
2015,50,2,-,In the Heart of the Sea,Warner Bros.,"$11,053,366",-,3103,-,"$3,562","$11,053,366",1
2015,50,3,3,The Good Dinosaur,Walt Disney Studios Motion Pictures,"$10,314,223",-32.7%,3606,-143,"$2,860","$89,478,014",3
2015,50,4,4,Creed,Warner Bros.,"$10,121,137",-32.5%,3502,+78,"$2,890","$79,322,155",3
2015,50,5,2,Krampus,Universal Pictures,"$8,422,755",-48.3%,2919,+17,"$2,885","$28,564,085",2
2015,50,6,6,The Night Before,Sony Pictures Releasing,"$4,133,702",-17.8%,2674,-120,"$1,545","$38,439,358",4
2015,50,7,5,Spectre,Sony Pictures Releasing,"$4,045,109",-26.8%,2640,-200,"$1,532","$190,812,769",6
2015,50,8,7,The Peanuts Movie,Fox,"$2,687,489",-24.8%,2653,-264,"$1,013","$124,993,074",6
2015,50,9,8,Spotlight,Open Road Films (II),"$2,508,853",-10.4%,1089,+109,"$2,303","$20,302,802",6
2015,50,10,9,Brooklyn,Fox Searchlight Pictures,"$1,995,502",-18.2%,947,+41,"$2,107","$14,350,925",6
2015,50,11,11,The Martian,Fox,"$1,457,360",-9.3%,1041,-99,"$1,399","$222,857,395",11
2015,50,12,12,Love the Coopers,Lionsgate,"$1,375,771",-9.2%,1610,-29,$854,"$24,662,013",5
2015,50,13,10,Secret in Their Eyes,STX Entertainment,"$1,231,877",-36.3%,1661,-486,$741,"$19,268,902",4
2015,50,14,14,Trumbo,Bleecker Street Media,"$835,539",-12.1%,554,-106,"$1,508","$5,473,406",6
2015,50,15,-,The Big Short,Paramount Pictures,"$705,527",-,8,-,"$88,190","$705,527",1
2015,50,16,17,Bridge of Spies,Walt Disney Studios Motion Pictures,"$603,920",-11.8%,540,+4,"$1,118","$69,464,434",9
2015,50,17,13,Chi-Raq,Roadside Attractions,"$575,690",-52%,285,-20,"$2,019","$2,110,079",2
2015,50,18,25,Carol,The Weinstein Company,"$337,673",+132.7%,16,+12,"$21,104","$1,221,486",4
2015,50,19,16,The Letters,Freestyle Releasing,"$328,020",-53.2%,779,-107,$421,"$1,389,764",2
2015,50,20,19,Legend,Universal Pictures,"$325,685",+16.4%,107,+46,"$3,043","$1,404,339",4
2015,50,21,21,Room,A24,"$264,569",+15.7%,198,+23,"$1,336","$4,202,950",9
2015,50,22,31,The Danish Girl,Focus Features,"$263,145",+152.2%,24,+20,"$10,964","$657,411",3
2015,50,23,36,Macbeth,The Weinstein Company,"$257,034",+268.1%,108,+103,"$2,379","$354,973",2
2015,50,24,20,Goosebumps,Sony Pictures Releasing,"$221,059",-17.7%,361,-72,$612,"$78,342,382",9
2015,50,25,27,The Intern,Warner Bros.,"$201,546",+51.5%,301,+99,$669,"$75,041,778",12
2015,50,26,15,Victor Frankenstein,Fox,"$200,407",-73.2%,578,-2219,$346,"$5,657,976",3
2015,50,27,33,Sicario,Lionsgate,"$169,479",+72%,178,+84,$952,"$46,435,863",13
2015,50,28,23,Hotel Transylvania 2,Sony Pictures Releasing,"$140,256",-19.4%,213,-35,$658,"$167,570,986",12
2015,50,29,22,The 33,Warner Bros.,"$120,121",-34.7%,233,-70,$515,"$11,866,969",5
2015,50,30,26,Pan,Warner Bros.,"$107,336",-24.9%,202,-38,$531,"$34,879,080",10
2015,50,31,35,Youth,Fox Searchlight Pictures,"$106,750",+36.7%,17,+13,"$6,279","$217,983",2
2015,50,32,24,Suffragette,Focus Features,"$97,827",-34.2%,166,-27,$589,"$4,515,435",8
2015,50,33,30,The Last Witch Hunter,Lionsgate,"$88,867",-19.2%,144,-27,$617,"$27,241,706",8
2015,50,34,29,Maze Runner: The Scorch Trials,Fox,"$86,179",-25.7%,163,-27,$528,"$81,463,407",13
2015,50,35,34,Minions,Universal Pictures,"$61,405",-24.8%,141,-49,$435,"$336,029,560",23
2015,50,36,44,Woodlawn,Pure Flix Entertainment,"$52,929",+56.2%,157,+84,$337,"$14,318,016",9
2015,50,37,46,Hitchcock/Truffaut,Cohen Media Group,"$48,833",+73.3%,18,+15,"$2,712","$101,389",2
2015,50,38,32,A Royal Night Out,Atlas Distribution Company,"$40,020",-60.3%,101,-57,$396,"$197,973",2
2015,50,39,38,Ant-Man,Walt Disney Studios Motion Pictures,"$33,757",-33.3%,71,-35,$475,"$180,191,634",22
2015,50,40,42,The Priests,CJ Entertainment,"$33,704",-17%,13,-,"$2,592","$158,334",3
2015,50,41,28,Fall in Love Like a Star2015 Re-release,China Lion Film Distribution,"$33,497",-72.1%,35,-1,$957,"$190,507",2
2015,50,42,37,Janis: Little Girl Blue,FilmRise,"$31,806",-49.2%,26,-,"$1,223","$158,228",3
2015,50,43,47,Heart of a Dog,Abramorama,"$30,292",+24.3%,19,-3,"$1,594","$266,594",8
2015,50,44,-,Yellow Day2015 Re-release,Providence Film Partners,"$26,260",-,2,-,"$13,130","$26,260",1
2015,50,45,41,War Room,Concorde Film,"$22,082",-47.4%,62,-46,$356,"$67,790,117",16
2015,50,46,-,Peggy Guggenheim: Art Addict,Submarine Deluxe,"$17,737",-,19,-6,-,"$309,979",6
2015,50,47,40,Christmas Eve,Amplify,"$16,652",-63.2%,21,-23,$792,"$81,992",2
2015,50,48,50,Truth,Sony Pictures Classics,"$15,120",-21.6%,21,-7,$720,"$2,487,256",9
2015,50,49,49,The Assassin,Well Go USA Entertainment,"$13,353",-31.7%,9,-,"$1,483","$617,059",9
2015,50,50,-,Don Verdean,Lionsgate Premiere,"$12,907",-,40,-,$322,"$12,907",1
2015,50,51,52,Our Brand Is Crisis,Warner Bros.,"$12,343",-24%,48,-40,$257,"$6,998,324",7
2015,50,52,58,Mustang,Cohen Media Group,"$11,446",-0.1%,3,-,"$3,815","$96,798",4
2015,50,53,54,Hubble 3D,Warner Bros.,"$10,166",-34.5%,8,+2,"$1,270","$50,694,527",300
2015,50,54,-,Boy and the World2015 Re-release,GKIDS,"$10,077",-,2,-,"$5,038","$10,077",1
2015,50,55,62,Labyrinth of Lies,Sony Pictures Classics,"$8,789",+24.3%,12,+5,$732,"$737,136",11
2015,50,56,71,Big Stone Gap,-,"$8,639",+107.1%,12,+4,$719,"$1,001,300",10
2015,50,57,51,Theeb,Film Movement,"$8,509",-48%,15,-7,$567,"$136,345",6
2015,50,58,56,Burnt,The Weinstein Company,"$8,043",-34%,27,-17,$297,"$13,582,133",7
2015,50,59,60,He Named Me Malala,Fox Searchlight Pictures,"$6,943",-15.6%,11,+1,$631,"$2,657,366",11
2015,50,60,53,James White,The Film Arcade,"$6,580",-59.4%,10,-2,$658,"$94,464",5
2015,50,61,61,A Walk in the Woods,Broad Green Pictures,"$6,156",-23.6%,15,-6,$410,"$29,495,664",15
2015,50,62,68,Grandma,Sony Pictures Classics,"$6,045",+35.8%,12,+2,$503,"$6,911,983",17
2015,50,63,-,The Girl in the Book,Freestyle Releasing,"$5,249",-,10,-,$524,"$5,249",1
2015,50,64,65,The End of the Tour,A24,"$4,222",-34%,5,-2,$844,"$2,993,669",20
2015,50,65,70,Remember,Entertainment One,"$3,912",-9.1%,13,-,$300,"$491,929",9
2015,50,66,95,Ingrid Bergman: In Her Own Words,Rialto Pictures,"$3,592","+7,084%",1,-,"$3,592","$37,716",5
2015,50,67,55,The Wonders,Oscilloscope,"$3,105",-75.1%,8,-6,$388,"$69,236",7
2015,50,68,76,The Man in 3B,Freestyle Releasing,"$3,050",+1.7%,6,-,$508,"$289,575",6
2015,50,69,66,All Things Must Pass: The Rise and Fall of Tower Records,Gravitas Ventures,"$3,038",-41.9%,6,+2,$506,"$172,394",9
2015,50,70,39,Unbranded,Gravitas Ventures,"$2,507",-95%,3,-67,$835,"$408,799",12
2015,50,71,85,Journey to the South Pacific,IMAX,"$2,505",+75.8%,5,-,$501,"$7,082,270",107
2015,50,72,-,Body,Oscilloscope,"$2,457",-,1,-,"$2,457","$2,457",1
2015,50,73,79,Under the Sea 3D,Warner Bros.,"$2,371",+18%,4,+1,$592,"$34,784,544",357
2015,50,74,-,Space Station 3D,IMAX,"$2,157",-,4,-,$539,"$93,150,141",713
2015,50,75,73,Entertainment,Magnolia Pictures,"$2,014",-49.7%,7,-2,$287,"$31,744",5
2015,50,76,77,Carter High,-,"$1,672",-30.3%,2,-,$836,"$239,853",7
2015,50,77,89,Experimenter,Magnolia Pictures,"$1,607",+129.6%,4,+1,$401,"$155,075",9
2015,50,78,74,Flowers,Music Box Films,"$1,547",-59.2%,4,-,$386,"$47,555",7
2015,50,79,88,Censored Voices,Music Box Films,"$1,261",+70.2%,1,-1,"$1,261","$24,915",4
2015,50,80,63,The World of Kanako2015 Re-release,Drafthouse Films,"$1,190",-82.6%,7,-4,$170,"$11,101",2
2015,50,81,80,Amy,A24,"$1,182",-38.2%,3,+1,$394,"$8,404,444",24
2015,50,82,81,Born to Be Wild,Warner Bros.,"$1,113",-32.3%,6,-1,$185,"$24,439,955",245
2015,50,83,87,Island of Lemurs: Madagascar,Warner Bros.,$906,-10%,5,-1,$181,"$10,462,658",89
2015,50,84,69,Pawn Sacrifice,Bleecker Street Media,$849,-80.8%,11,-17,$77,"$2,436,062",13
2015,50,85,78,Coming Home,Sony Pictures Classics,$758,-65.8%,3,-1,$252,"$377,420",14
2015,50,86,-,Gabo: The Creation of Gabriel Garcia Marquez,Icarus Films,$720,-,1,-,$720,"$8,471",11
2015,50,87,-,Le talent de mes amis,Distrib Films,$587,-,1,-,$587,$587,1
2015,50,88,-,Out 1,Carlotta Films,$582,-,1,-,$582,"$31,539",6
2015,50,89,86,To the Arctic 3D,Warner Bros.,$514,-56.5%,2,-,$257,"$14,400,536",191
2015,50,90,-,Metropolitan2015 Re-release,Rialto Pictures,$262,-,1,-,$262,"$21,711",19
2015,50,91,-,Welcome to Leith,First Run,$207,-,1,-,$207,"$36,010",14
2015,50,92,92,Breathe,Film Movement,$63,-65.2%,1,-,$63,"$42,297",14
