year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2015,52,1,1,Star Wars: Episode VII - The Force Awakens,Walt Disney Studios Motion Pictures,"$149,202,860",-39.8%,4134,-,"$36,091","$540,058,914",2
2015,52,2,-,Daddy's Home,Paramount Pictures,"$38,740,203",-,3271,-,"$11,843","$38,740,203",1
2015,52,3,-,Joy,Fox,"$17,015,168",-,2896,-,"$5,875","$17,015,168",1
2015,52,4,3,Sisters,Universal Pictures,"$14,189,455",+1.9%,2962,-,"$4,790","$37,455,995",2
2015,52,5,2,Alvin and the Chipmunks: The Road Chip,Fox,"$13,143,329",-8%,3705,+52,"$3,547","$39,848,982",2
2015,52,6,19,The Big Short,Paramount Pictures,"$10,531,026","+2,683.9%",1585,"+1,577","$6,644","$16,022,474",3
2015,52,7,-,Concussion,Sony Pictures Releasing,"$10,513,749",-,2841,-,"$3,700","$10,513,749",1
2015,52,8,-,Point Break,Warner Bros.,"$9,800,252",-,2910,-,"$3,367","$9,800,252",1
2015,52,9,4,The Hunger Games: Mockingjay - Part 2,Lionsgate,"$5,277,828",-10.4%,1813,-840,"$2,911","$264,540,685",6
2015,52,10,-,The Hateful Eight,The Weinstein Company,"$4,610,676",-,100,-,"$46,106","$4,610,676",1
2015,52,11,5,Creed,Warner Bros.,"$4,386,198",-12.5%,1518,-915,"$2,889","$96,081,765",5
2015,52,12,6,The Good Dinosaur,Walt Disney Studios Motion Pictures,"$3,783,746",-13%,2134,-621,"$1,773","$105,350,933",5
2015,52,13,7,Krampus,Universal Pictures,"$2,189,595",-46.8%,1168,-1203,"$1,874","$40,458,690",4
2015,52,14,15,The Danish Girl,Focus Features,"$1,536,275",+180.6%,440,+359,"$3,491","$3,236,367",5
2015,52,15,10,Bajirao Mastani,Eros International,"$1,331,388",-23.7%,304,-,"$4,379","$4,300,678",2
2015,52,16,23,Carol,The Weinstein Company,"$1,093,571",+373.1%,180,+164,"$6,075","$2,877,882",6
2015,52,17,12,Spotlight,Open Road Films (II),"$1,083,976",-23.9%,480,-345,"$2,258","$24,899,059",8
2015,52,18,13,Brooklyn,Fox Searchlight Pictures,"$1,070,674",-9%,300,-314,"$3,568","$18,407,589",8
2015,52,19,8,In the Heart of the Sea,Warner Bros.,"$965,800",-72.3%,685,-2418,"$1,409","$22,283,230",3
2015,52,20,9,Dilwale,UTV Motion Pictures,"$915,795",-52.3%,227,-41,"$4,034","$3,962,523",2
2015,52,21,11,Spectre,Sony Pictures Releasing,"$887,122",-38.1%,372,-853,"$2,384","$196,268,667",8
2015,52,22,17,The Martian,Fox,"$487,444",+8.3%,279,-214,"$1,747","$224,853,519",13
2015,52,23,-,The Revenant,Fox,"$474,560",-,4,-,"$118,640","$474,560",1
2015,52,24,16,The Peanuts Movie,Fox,"$449,944",-16.4%,359,-412,"$1,253","$127,586,788",8
2015,52,25,22,Youth,Fox Searchlight Pictures,"$346,877",+43.9%,149,+88,"$2,328","$1,002,525",4
2015,52,26,-,Mr. Six,China Lion Film Distribution,"$332,117",-,30,-,"$11,070","$420,270",1
2015,52,27,21,Mojin - The Lost Legend,Well Go USA Entertainment,"$250,600",-10.5%,27,+5,"$9,281","$816,974",2
2015,52,28,14,The Night Before,Sony Pictures Releasing,"$224,565",-80.5%,214,-1021,"$1,049","$42,760,371",6
2015,52,29,25,Hotel Transylvania 2,Sony Pictures Releasing,"$195,470",-0.6%,200,-30,$977,"$168,200,717",14
2015,52,30,18,Trumbo,Bleecker Street Media,"$177,977",-56.8%,119,-154,"$1,495","$6,702,102",8
2015,52,31,26,Goosebumps,Sony Pictures Releasing,"$166,276",-11.7%,191,-71,$870,"$78,928,724",11
2015,52,32,20,Love the Coopers,Lionsgate,"$148,734",-50.3%,245,-348,$607,"$25,943,344",7
2015,52,33,24,Bridge of Spies,Walt Disney Studios Motion Pictures,"$148,410",-34.5%,126,-132,"$1,177","$70,286,589",11
2015,52,34,30,The Intern,Warner Bros.,"$103,988",-20.6%,151,-81,$688,"$75,469,609",14
2015,52,35,27,Room,A24,"$88,481",-50.9%,100,-71,$884,"$4,758,422",11
2015,52,36,-,45 Years,IFC Films,"$65,775",-,3,-,"$21,925","$90,357",1
2015,52,37,42,The 33,Warner Bros.,"$54,168",+198%,111,+56,$488,"$12,004,559",7
2015,52,38,33,Sicario,Lionsgate,"$53,781",-40.4%,72,-62,$746,"$46,731,850",15
2015,52,39,29,Macbeth,The Weinstein Company,"$45,169",-65.9%,30,-67,"$1,505","$806,432",4
2015,52,40,45,The Himalayas,CJ Entertainment,"$40,585",+203.2%,3,-,"$13,528","$74,997",2
2015,52,41,32,Chi-Raq,Roadside Attractions,"$37,081",-69.1%,20,-56,"$1,854","$2,543,494",4
2015,52,42,37,Son of Saul,Sony Pictures Classics,"$34,060",-10.2%,4,+1,"$8,515","$97,944",2
2015,52,43,28,Secret in Their Eyes,STX Entertainment,"$32,462",-76.2%,72,-151,$450,"$20,040,326",6
2015,52,44,35,Maze Runner: The Scorch Trials,Fox,"$27,918",-38.8%,59,-51,$473,"$81,603,716",15
2015,52,45,31,Legend,Universal Pictures,"$23,780",-81.6%,19,-66,"$1,251","$1,834,334",6
2015,52,46,43,Hubble 3D,Warner Bros.,"$23,522",+60.7%,5,-3,"$4,704","$50,797,486",302
2015,52,47,50,Mustang,Cohen Media Group,"$19,374",+86.5%,11,+8,"$1,761","$142,404",6
2015,52,48,34,Pan,Warner Bros.,"$18,320",-62.7%,56,-97,$327,"$35,032,727",12
2015,52,49,36,The Last Witch Hunter,Lionsgate,"$16,538",-58.4%,30,-64,$551,"$27,356,090",10
2015,52,50,40,Janis: Little Girl Blue,FilmRise,"$14,376",-40.4%,12,-8,"$1,198","$230,003",5
2015,52,51,39,Hitchcock/Truffaut,Cohen Media Group,"$12,544",-51.7%,12,-11,"$1,045","$190,786",4
2015,52,52,-,Peggy Guggenheim: Art Addict,Submarine Deluxe,"$11,352",-,6,-12,-,"$366,627",8
2015,52,53,38,Suffragette,Focus Features,"$9,339",-69.2%,23,-52,$406,"$4,646,895",10
2015,52,54,48,Heart of a Dog,Abramorama,"$9,254",-20.2%,13,-,$711,"$310,131",10
2015,52,55,63,Noma My Perfect Storm,Magnolia Pictures,"$5,656",+89.4%,5,+1,"$1,131","$12,726",2
2015,52,56,56,Labyrinth of Lies,Sony Pictures Classics,"$5,456",-19.1%,4,-2,"$1,364","$757,367",13
2015,52,57,46,Woodlawn,Pure Flix Entertainment,"$3,551",-73.4%,8,-39,$443,"$14,370,650",11
2015,52,58,66,Under the Sea 3D,Warner Bros.,"$3,535",+41.5%,2,-6,"$1,767","$34,799,177",359
2015,52,59,-,Yellow Day2015 Re-release,Providence Film Partners,"$3,004",-,9,-,$333,"$29,341",3
2015,52,60,52,The Letters,Freestyle Releasing,"$2,562",-71.9%,7,-9,$366,"$1,623,119",4
2015,52,61,62,Grandma,Sony Pictures Classics,"$2,011",-34.1%,7,-3,$287,"$6,921,068",19
2015,52,62,53,Truth,Sony Pictures Classics,"$1,754",-79.3%,5,-5,$350,"$2,514,201",11
2015,52,63,44,Victor Frankenstein,Fox,"$1,672",-88.1%,10,-32,$167,"$5,773,519",5
2015,52,64,-,Born to Be Wild,Warner Bros.,"$1,149",-,2,-,$574,"$24,443,218",247
2015,52,65,47,Theeb,Film Movement,$901,-92.3%,4,-10,$225,"$159,466",8
2015,52,66,83,The Lady in the Car with Glasses and a Gun,Magnolia Pictures,$688,+131.6%,2,-,$344,"$1,086",2
2015,52,67,67,Remember,Entertainment One,$624,-74.6%,1,-5,$624,"$500,926",11
2015,52,68,72,Journey to the South Pacific,IMAX,$503,-64.3%,3,-2,$167,"$7,086,398",109
2015,52,69,60,Burnt,The Weinstein Company,$407,-88.1%,3,-7,$135,"$13,594,160",9
2015,52,70,80,Island of Lemurs: Madagascar,Warner Bros.,$256,-57.1%,3,-3,$85,"$10,468,569",91
2015,52,71,55,Entertainment,Magnolia Pictures,$104,-98.5%,1,-2,$104,"$39,800",7
2015,52,72,82,The World of Kanako2015 Re-release,Drafthouse Films,$55,-82.3%,1,-,$55,"$12,772",4
