year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2016,48,1,-,Moana,Walt Disney Studios Motion Pictures,"$82,080,274",-,3875,-,"$21,182","$82,080,274",1
2016,48,2,-,Fantastic Beasts and Where to Find Them,Warner Bros.,"$65,549,193",-,4144,-,"$15,817","$156,012,316",1
2016,48,3,-,Doctor Strange,Walt Disney Studios Motion Pictures,"$19,540,397",-,3008,-,"$6,496","$205,778,872",-
2016,48,4,-,Allied,Paramount Pictures,"$17,726,047",-,3160,-,"$5,609","$17,726,047",1
2016,48,5,-,Arrival,Paramount Pictures,"$15,774,685",-,2442,-,"$6,459","$62,561,985",-
2016,48,6,-,Trolls,Fox,"$14,538,921",-,3378,-,"$4,304","$135,400,583",-
2016,48,7,-,Bad Santa 2,Broad Green Pictures,"$9,101,213",-,2920,-,"$3,116","$9,101,213",1
2016,48,8,-,Hacksaw Ridge,Lionsgate,"$7,686,083",-,2418,-,"$3,178","$52,234,465",-
2016,48,9,-,Almost Christmas,Universal Pictures,"$7,527,015",-,1868,-,"$4,029","$34,693,880",-
2016,48,10,-,The Edge of Seventeen,STX Entertainment,"$4,215,310",-,1945,-,"$2,167","$10,272,453",1
2016,48,11,-,Rules Don't Apply,Fox,"$2,176,694",-,2382,-,$913,"$2,176,694",1
2016,48,12,-,Loving,Focus Features,"$2,131,284",-,421,-,"$5,062","$4,072,055",-
2016,48,13,-,Moonlight,A24,"$1,559,005",-,618,-,"$2,522","$8,544,110",-
2016,48,14,-,The Accountant,Warner Bros.,"$1,425,749",-,556,-,"$2,564","$83,208,893",-
2016,48,15,-,Dear Zindagi,Reliance Big Pictures,"$1,397,067",-,154,-,"$9,071","$1,397,067",1
2016,48,16,-,Bleed for This,Open Road Films (II),"$1,326,653",-,1549,-,$856,"$4,224,263",1
2016,48,17,-,Manchester by the Sea,Roadside Attractions,"$1,309,119",-,48,-,"$27,273","$1,627,629",1
2016,48,18,-,Nocturnal Animals,Focus Features,"$1,099,974",-,127,-,"$8,661","$1,689,808",1
2016,48,19,-,Jack Reacher: Never Go Back,Paramount Pictures,"$505,642",-,345,-,"$1,465","$57,418,255",-
2016,48,20,-,Boo! A Madea Halloween,Lionsgate,"$441,054",-,350,-,"$1,260","$72,820,708",-
2016,48,21,-,Billy Lynn's Long Halftime Walk,Concorde Film,"$321,392",-,1176,-,$273,"$1,587,116",-
2016,48,22,-,Miss Peregrine's Home for Peculiar Children,Fox,"$300,049",-,239,-,"$1,255","$86,155,842",-
2016,48,23,-,The Secret Life of Pets,Universal Pictures,"$299,940",-,209,-,"$1,435","$367,872,510",-
2016,48,24,-,Shut In,EuropaCorp,"$293,689",-,277,-,"$1,060","$6,694,817",-
2016,48,25,-,The Girl on the Train,Universal Pictures,"$282,545",-,264,-,"$1,070","$74,881,425",-
2016,48,26,-,Sully,Warner Bros.,"$274,587",-,253,-,"$1,085","$124,425,027",-
2016,48,27,-,Deepwater Horizon,Lionsgate,"$237,884",-,200,-,"$1,189","$61,114,699",-
2016,48,28,-,Inferno,Sony Pictures Releasing,"$214,718",-,165,-,"$1,301","$33,789,947",-
2016,48,29,-,The Magnificent Seven,Sony Pictures Releasing,"$188,623",-,195,-,$967,"$93,145,387",-
2016,48,30,-,Storks,Warner Bros.,"$176,969",-,174,-,"$1,017","$71,239,902",-
2016,48,31,-,Middle School: The Worst Years of My Life,Lionsgate,"$154,405",-,147,-,"$1,050","$19,985,196",-
2016,48,32,-,Pete's Dragon,Walt Disney Studios Motion Pictures,"$148,708",-,127,-,"$1,170","$76,153,649",-
2016,48,33,-,The Fallen Idol2016 Re-release,Rialto Pictures,"$141,874",-,1,-,"$141,874","$199,619",-
2016,48,34,-,Lion,The Weinstein Company,"$123,360",-,4,-,"$30,840","$123,360",1
2016,48,35,-,Keeping Up with the Joneses,Fox,"$82,778",-,122,-,$678,"$14,745,078",-
2016,48,36,-,Finding Dory,Walt Disney Studios Motion Pictures,"$61,840",-,78,-,$792,"$486,276,316",-
2016,48,37,-,Miss Sloane,EuropaCorp,"$59,797",-,3,-,"$19,932","$59,797",1
2016,48,38,-,Vanishing Time: A Boy Who Returned,Dreamwest Pictures,"$34,523",-,17,-,"$2,030","$40,095",1
2016,48,39,-,Queen of Katwe,Walt Disney Studios Motion Pictures,"$34,425",-,30,-,"$1,147","$8,744,259",-
2016,48,40,-,Kubo and the Two Strings,Focus Features,"$31,976",-,46,-,$695,"$48,019,281",-
2016,48,41,-,Denial,Bleecker Street Media,"$29,984",-,84,-,$356,"$4,019,823",-
2016,48,42,-,Until Forever2016 Re-release,CanZion Films,"$22,842",-,12,-,"$1,903","$59,754",-
2016,48,43,-,Ouija: Origin of Evil,Universal Pictures,"$19,520",-,381,-,$51,"$34,992,970",-
2016,48,44,-,Christine,The Orchard,"$14,209",-,45,-,$315,"$270,084",-
2016,48,45,-,Ae Dil Hai Mushkil,-,"$9,784",-,20,-,$489,"$4,264,983",-
2016,48,46,-,Don't Breathe,Screen Gems,"$9,603",-,23,-,$417,"$89,084,225",-
2016,48,47,-,American Pastoral,Lionsgate,"$6,187",-,14,-,$441,"$541,457",-
2016,48,48,-,American Honey,A24,"$4,450",-,11,-,$404,"$660,741",-
2016,48,49,-,Kevin Hart: What Now?,Universal Pictures,"$2,995",-,62,-,$48,"$23,574,605",-
2016,48,50,-,La Notte,Rialto Pictures,"$2,439",-,2,-,"$1,219","$38,946",-
2016,48,51,-,I'm Not Ashamed,Pure Flix Entertainment,"$2,360",-,22,-,$107,"$2,080,932",-
2016,48,52,-,Seed: The Untold Story,-,"$1,429",-,1,-,"$1,429","$91,504",-
2016,48,53,-,Greater,-,$543,-,2,-,$271,"$1,987,478",-
2016,48,54,-,Priceless,Roadside Attractions,$443,-,4,-,$110,"$1,496,046",-
2016,48,55,-,The Loving Story2016 Re-release,Icarus Films,$283,-,1,-,$283,$333,-
2016,48,56,-,The Monster,A24,$90,-,3,-,$30,"$12,544",-
