year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2016,8,1,1,Deadpool,Fox,"$56,470,167",-57.4%,3722,+164,"$15,171","$236,865,054",2
2016,8,2,2,Kung Fu Panda 3,Fox,"$12,516,601",-36.6%,3448,-396,"$3,630","$117,121,185",4
2016,8,3,-,Risen,Sony Pictures Releasing,"$11,801,271",-,2915,-,"$4,048","$11,801,271",1
2016,8,4,-,The Witch,A24,"$8,800,230",-,2046,-,"$4,301","$8,800,230",1
2016,8,5,3,How to Be Single,Warner Bros.,"$8,202,430",-54.1%,3357,+14,"$2,443","$31,746,063",2
2016,8,6,-,Race,Focus Features,"$7,353,922",-,2369,-,"$3,104","$7,353,922",1
2016,8,7,4,Zoolander 2,Paramount Pictures,"$5,455,344",-60.6%,3418,+24,"$1,596","$23,673,355",2
2016,8,8,7,Star Wars: Episode VII - The Force Awakens,Walt Disney Studios Motion Pictures,"$3,907,295",-36.6%,1618,-192,"$2,414","$921,713,590",10
2016,8,9,5,The Revenant,Fox,"$3,866,741",-40.7%,1939,-327,"$1,994","$165,183,291",9
2016,8,10,6,"Hail, Caesar!",Universal Pictures,"$2,745,705",-57.1%,1726,-522,"$1,590","$26,258,850",3
2016,8,11,9,Ride Along 2,Universal Pictures,"$2,229,825",-50%,1210,-354,"$1,842","$86,515,305",6
2016,8,12,8,The Choice,Lionsgate,"$1,802,224",-65.5%,1817,-814,$991,"$16,619,702",3
2016,8,13,22,The Lady in the Van,Sony Pictures Classics,"$1,504,739",+171.7%,540,+410,"$2,786","$3,817,926",12
2016,8,14,10,The Boy,STX Entertainment,"$1,436,592",-54.3%,977,-473,"$1,470","$33,360,570",5
2016,8,15,12,The 5th Wave,Sony Pictures Releasing,"$1,312,378",-51.4%,850,-594,"$1,543","$31,956,244",5
2016,8,16,11,The Finest Hours,Walt Disney Studios Motion Pictures,"$1,010,546",-62.8%,946,-848,"$1,068","$25,473,815",4
2016,8,17,-,The Mermaid,Sony Pictures Releasing,"$985,052",-,35,-,"$28,144","$985,052",1
2016,8,18,-,Find a Boyfriend for My Wife... PLEASE!,-,"$902,457",-,357,-,"$2,527","$902,457",1
2016,8,19,16,The Big Short,Paramount Pictures,"$893,550",-33.6%,432,-103,"$2,068","$67,141,291",11
2016,8,20,17,Brooklyn,Fox Searchlight Pictures,"$766,626",-29.6%,443,-52,"$1,730","$35,364,727",16
2016,8,21,14,Dirty Grandpa,Lionsgate,"$709,715",-68.3%,789,-823,$899,"$34,566,188",5
2016,8,22,15,13 Hours,Paramount Pictures,"$630,726",-58.6%,601,-331,"$1,049","$51,706,404",6
2016,8,23,-,Neerja,-,"$626,528",-,73,-,"$8,582","$626,528",1
2016,8,24,18,Daddy's Home,Paramount Pictures,"$570,836",-44.9%,408,-124,"$1,399","$147,689,801",9
2016,8,25,19,Where to Invade Next,Drafthouse Films,"$564,575",-37.1%,275,-33,"$2,053","$1,991,445",2
2016,8,26,20,Spotlight,Open Road Films (II),"$522,353",-25.3%,401,-54,"$1,302","$38,102,424",16
2016,8,27,25,Room,A24,"$407,968",-9.3%,352,+36,"$1,159","$12,657,987",19
