year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2009,8,1,-,Madea Goes to Jail,Lionsgate,"$41,030,947",-,2032,-,"$20,192","$41,030,947",1
2009,8,2,5,Coraline,Focus Features,"$11,432,124",-22.7%,2155,-165,"$5,304","$53,766,843",3
2009,8,3,3,Taken,Fox,"$11,281,262",-40.6%,3102,-7,"$3,636","$95,034,161",4
2009,8,4,2,He's Just Not That Into You,Warner Bros.,"$8,558,225",-56.2%,3050,-125,"$2,805","$70,100,901",3
2009,8,5,9,Slumdog Millionaire,Fox Searchlight Pictures,"$8,384,680",+15.1%,2244,+610,"$3,736","$98,354,395",15
2009,8,6,1,Friday the 13th,Warner Bros.,"$7,942,472",-80.4%,3105,-,"$2,557","$55,119,663",2
2009,8,7,6,Paul Blart: Mall Cop,Sony Pictures Releasing,"$6,821,377",-37.9%,2835,-130,"$2,406","$121,200,930",6
2009,8,8,4,Confessions of a Shopaholic,Walt Disney Studios Motion Pictures,"$6,742,778",-55.2%,2507,-,"$2,689","$27,378,049",2
2009,8,9,-,Fired Up!,Screen Gems,"$5,483,778",-,1810,-,"$3,029","$5,483,778",1
2009,8,10,7,The International,Sony Pictures Releasing,"$4,463,916",-52.2%,2364,-,"$1,888","$17,031,200",2
2009,8,11,8,The Pink Panther 2,Sony Pictures Releasing,"$3,802,292",-55.3%,2658,-587,"$1,430","$29,475,898",3
2009,8,12,11,Gran Torino,Warner Bros.,"$3,676,310",-43.3%,2030,-273,"$1,810","$134,472,755",11
2009,8,13,10,Push,Summit Entertainment,"$3,119,656",-54.5%,1882,-431,"$1,657","$24,752,472",3
2009,8,14,15,The Reader,The Weinstein Company,"$2,642,770",+19.6%,962,+220,"$2,747","$23,011,596",11
2009,8,15,12,Hotel for Dogs,DreamWorks,"$2,325,378",-46.6%,1716,-491,"$1,355","$65,535,469",6
2009,8,16,16,The Wrestler,Fox Searchlight Pictures,"$1,851,324",+0.1%,617,-50,"$3,000","$21,578,377",10
2009,8,17,13,The Uninvited,DreamWorks,"$1,292,129",-70.3%,1257,-546,"$1,027","$25,990,057",4
2009,8,18,17,The Curious Case of Benjamin Button,Paramount Pictures,"$1,232,517",-23.5%,754,-155,"$1,634","$124,211,606",9
2009,8,19,21,Milk,Focus Features,"$1,066,727",+21.5%,411,+24,"$2,595","$28,120,218",13
2009,8,20,14,Underworld: Rise of the Lycans,Screen Gems,"$778,822",-67.3%,676,-548,"$1,152","$45,064,150",5
2009,8,21,25,Doubt,Miramax,"$711,360",+13.9%,402,+76,"$1,769","$31,126,827",11
2009,8,22,26,Frost/Nixon,Universal Pictures,"$653,580",+26.7%,381,+111,"$1,715","$17,386,586",12
2009,8,23,-,Delhi-6,UTV Motion Pictures,"$602,850",-,90,-,"$6,698","$602,850",1
2009,8,24,24,Under the Sea 3D,Warner Bros.,"$549,720",-16.9%,50,+1,"$10,994","$1,700,685",2
2009,8,25,20,Revolutionary Road,Paramount Vantage,"$546,034",-44.7%,350,-161,"$1,560","$21,376,846",9
2009,8,26,19,New in Town,Lionsgate,"$503,174",-65.9%,505,-517,$996,"$15,299,806",4
2009,8,27,23,Twilight,Summit Entertainment,"$489,682",-29.4%,406,-54,"$1,206","$189,443,645",14
2009,8,28,22,Defiance,Paramount Vantage,"$484,134",-32.2%,567,+125,$853,"$27,176,722",8
2009,8,29,18,My Bloody Valentine,Lionsgate,"$386,032",-75.1%,355,-177,"$1,087","$51,290,643",6
2009,8,30,30,Marley & Me,Fox,"$320,987",-18.1%,304,-30,"$1,055","$141,545,861",9
2009,8,31,31,Bolt,Walt Disney Studios Motion Pictures,"$316,792",-17.4%,280,-4,"$1,131","$114,053,579",14
2009,8,32,36,The Class,Sony Pictures Classics,"$273,252",+24.2%,62,+27,"$4,407","$1,248,101",10
2009,8,33,43,Rachel Getting Married,Sony Pictures Classics,"$204,246",+64.1%,264,+177,$773,"$12,354,351",21
2009,8,34,28,Bride Wars,Fox,"$197,216",-60%,240,-209,$821,"$57,485,994",7
2009,8,35,33,Yes Man,Warner Bros.,"$175,677",-38.6%,222,-69,$791,"$97,021,369",10
2009,8,36,29,Inkheart,Warner Bros.,"$174,415",-61.7%,211,-180,$826,"$16,034,054",5
2009,8,37,32,Last Chance Harvey,Overture Films,"$157,078",-54.6%,161,-87,$975,"$13,694,857",9
