year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2019,10,1,-,Captain Marvel,Walt Disney Studios Motion Pictures,"$153,433,423",-,4310,-,"$35,599","$153,433,423",1
2019,10,2,1,How to Train Your Dragon: The Hidden World,Universal Pictures,"$14,685,005",-51.1%,4042,-244,"$3,633","$119,651,130",3
2019,10,3,2,A Madea Family Funeral,Lionsgate,"$12,465,383",-53.9%,2442,-,"$5,104","$46,295,193",2
2019,10,4,4,The Lego Movie 2: The Second Part,Warner Bros.,"$3,868,248",-41.4%,2930,-528,"$1,320","$97,153,209",5
2019,10,5,3,Alita: Battle Angel,Fox,"$3,215,344",-55.5%,2374,-722,"$1,354","$78,361,408",4
2019,10,6,6,Green Book,Universal Pictures,"$2,511,325",-45.1%,2097,-544,"$1,197","$80,163,196",17
2019,10,7,7,Isn't It Romantic,Warner Bros.,"$2,261,026",-49.9%,2223,-1102,"$1,017","$44,005,746",4
2019,10,8,8,Greta,Focus Features,"$2,188,430",-51.2%,2417,+6,$905,"$8,279,165",2
2019,10,9,5,Fighting with My Family,Metro-Goldwyn-Mayer (MGM),"$2,184,010",-53.2%,2455,-400,$889,"$18,652,100",4
2019,10,10,15,Apollo 11,Neon,"$1,250,931",-22.2%,405,+285,"$3,088","$3,730,883",2
2019,10,11,9,What Men Want,Paramount Pictures,"$1,242,533",-55%,1062,-956,"$1,169","$52,039,693",5
2019,10,12,12,The Upside,STX Entertainment,"$1,028,195",-48.9%,1010,-597,"$1,018","$104,548,226",9
2019,10,13,10,Happy Death Day 2U,Universal Pictures,"$870,650",-64.6%,1098,-1233,$792,"$26,797,295",4
2019,10,14,13,A Star Is Born,Warner Bros.,"$740,256",-60.1%,810,-425,$913,"$214,528,511",23
2019,10,15,11,Spider-Man: Into the Spider-Verse,Sony Pictures Releasing,"$649,380",-69.8%,824,-1580,$788,"$188,791,064",13
2019,10,16,16,Run the Race,Roadside Attractions,"$615,745",-53.1%,753,-322,$817,"$5,250,235",3
2019,10,17,-,Badla,Reliance Big Pictures,"$596,446",-,50,-,"$11,928","$596,448",1
2019,10,18,-,The Kid,Lionsgate,"$514,286",-,268,-,"$1,918","$514,286",1
2019,10,19,14,Cold Pursuit,Lionsgate,"$512,095",-69.1%,823,-942,$622,"$31,114,065",5
2019,10,20,22,Everybody Knows,Focus Features,"$440,505",-5.8%,283,+74,"$1,556","$1,873,471",5
2019,10,21,18,Bohemian Rhapsody,Fox,"$378,428",-60.7%,386,-453,$980,"$215,236,464",19
2019,10,22,19,Glass,Universal Pictures,"$345,185",-61.3%,386,-370,$894,"$110,128,470",8
2019,10,23,-,The Bolshoi Ballet: Live From Moscow - The Sleeping Beauty,Fathom Events,"$311,368",-,355,-,$877,"$311,368",1
2019,10,24,20,The Favourite,Fox Searchlight Pictures,"$260,117",-68%,278,-464,$935,"$33,809,415",16
2019,10,25,31,Ralph Breaks the Internet,Walt Disney Studios Motion Pictures,"$254,200",+12.8%,209,+5,"$1,216","$200,511,483",16
2019,10,26,23,Aquaman,Warner Bros.,"$200,033",-56.3%,303,-131,$660,"$334,036,292",12
2019,10,27,24,Gully Boy,-,"$198,618",-55.3%,108,-82,"$1,839","$5,265,340",4
2019,10,28,21,Luka Chuppi,-,"$185,304",-61.8%,105,-34,"$1,764","$837,731",2
2019,10,29,28,Arctic2019 Re-release,Bleecker Street Media,"$179,999",-50.7%,208,-60,$865,"$1,983,496",6
2019,10,30,29,They Shall Not Grow Old2018 Re-release,Warner Bros.,"$175,093",-50.5%,213,-155,$822,"$17,354,296",12
2019,10,31,32,Mary Poppins Returns,Walt Disney Studios Motion Pictures,"$174,033",-17.8%,215,-30,$809,"$171,477,293",12
2019,10,32,62,CatVideoFest 2019,Oscilloscope,"$165,481",+747.5%,64,+61,"$2,585","$240,057",4
2019,10,33,35,Furie,Well Go USA Entertainment,"$160,662",+2.9%,27,+13,"$5,950","$392,126",2
2019,10,34,25,Total Dhamaal,-,"$156,180",-64.5%,118,-91,"$1,323","$2,020,732",3
2019,10,35,41,Asterix: The Secret of the Magic Potion,Entertainment One,"$146,869",+19.9%,76,+7,"$1,932","$1,019,612",4
2019,10,36,-,Gloria Bell,A24,"$145,218",-,5,-,"$29,043","$145,218",1
2019,10,37,39,A Dog's Way Home,Sony Pictures Releasing,"$137,823",+8.2%,194,-17,$710,"$41,602,551",9
2019,10,38,27,Free Solo,National Geographic Entertainment,"$137,203",-63.1%,119,-119,"$1,152","$17,235,945",24
