year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2009,25,1,-,The Proposal,Walt Disney Studios Motion Pictures,"$33,627,598",-,3056,-,"$11,003","$33,627,598",1
2009,25,2,1,The Hangover,Warner Bros.,"$26,753,473",-18.4%,3545,+190,"$7,546","$152,817,015",3
2009,25,3,2,Up,Walt Disney Studios Motion Pictures,"$23,492,677",-23.6%,3832,-54,"$6,130","$226,268,932",4
2009,25,4,-,Year One,Sony Pictures Releasing,"$19,610,304",-,3022,-,"$6,489","$19,610,304",1
2009,25,5,3,The Taking of Pelham 123,Sony Pictures Releasing,"$12,034,899",-48.5%,3077,+3,"$3,911","$44,067,224",2
2009,25,6,4,Night at the Museum: Battle of the Smithsonian,Fox,"$7,807,185",-18.8%,2962,-403,"$2,635","$156,459,744",5
2009,25,7,7,Star Trek,Paramount Pictures,"$5,511,434",+1%,2307,-331,"$2,389","$240,255,340",7
2009,25,8,5,Land of the Lost,Universal Pictures,"$4,358,945",-51.5%,2945,-589,"$1,480","$44,055,510",3
2009,25,9,6,Imagine That,Paramount Pictures,"$3,290,227",-40.2%,3011,+3,"$1,092","$11,541,605",2
2009,25,10,8,Terminator Salvation,Warner Bros.,"$3,284,230",-31.4%,1920,-730,"$1,710","$119,727,528",5
2009,25,11,9,Angels & Demons,Sony Pictures Releasing,"$2,820,196",-31.4%,1888,-548,"$1,493","$128,158,818",6
2009,25,12,10,Drag Me to Hell,Universal Pictures,"$1,974,375",-49.8%,1627,-646,"$1,213","$39,234,860",4
2009,25,13,14,Away We Go,Focus Features,"$871,224",+55.3%,132,+87,"$6,600","$1,937,113",3
2009,25,14,12,X-Men Origins: Wolverine,Fox,"$635,130",-32%,536,-263,"$1,184","$177,288,905",8
2009,25,15,11,My Life in Ruins,Fox Searchlight Pictures,"$460,935",-73.1%,644,-521,$715,"$7,821,989",3
2009,25,16,17,Easy Virtue,Sony Pictures Classics,"$429,101",+43.2%,255,+165,"$1,682","$1,575,197",5
2009,25,17,35,"Food, Inc.",Magnolia Pictures,"$288,194",+376.3%,51,+48,"$5,650","$385,920",2
2009,25,18,16,17 Again,Warner Bros.,"$278,984",-32.9%,318,-70,$877,"$62,730,645",10
2009,25,19,19,Under the Sea 3D,Warner Bros.,"$268,392",+19.9%,42,-,"$6,390","$10,424,537",19
2009,25,20,-,Whatever Works,Sony Pictures Classics,"$266,162",-,9,-,"$29,573","$266,162",1
2009,25,21,13,Dance Flick,Paramount Pictures,"$257,065",-64.4%,402,-408,$639,"$24,736,580",5
2009,25,22,15,Ghosts of Girlfriends Past,Warner Bros.,"$217,154",-53.4%,375,-170,$579,"$53,420,011",8
2009,25,23,18,The Brothers Bloom,Summit Entertainment,"$215,274",-27.4%,209,+36,"$1,030","$2,878,472",6
2009,25,24,23,The Soloist,DreamWorks,"$192,526",+21.3%,304,+48,$633,"$31,295,414",9
2009,25,25,25,Moon,Sony Pictures Classics,"$179,370",+31.8%,21,+13,"$8,541","$392,981",2
2009,25,26,20,Monsters vs. Aliens,DreamWorks,"$165,408",-19.4%,228,-27,$725,"$195,513,959",13
2009,25,27,21,Race to Witch Mountain,Walt Disney Studios Motion Pictures,"$162,183",-15.1%,202,-26,$802,"$66,818,869",15
2009,25,28,22,Fast & Furious,Universal Pictures,"$136,915",-15.8%,200,-34,$684,"$154,882,235",12
2009,25,29,30,Departures,Regent Releasing,"$102,822",+7.7%,27,+4,"$3,808","$476,108",4
2009,25,30,34,Knowing2009 Re-release,Summit Entertainment,"$99,144",+34.8%,115,-7,$862,"$79,819,993",14
2009,25,31,26,Summer Hours,IFC Films,"$92,055",-25.4%,45,-5,"$2,045","$1,113,469",6
2009,25,32,24,Hannah Montana: The Movie,Walt Disney Studios Motion Pictures,"$86,678",-45%,128,-46,$677,"$78,331,891",11
2009,25,33,32,Earth,Walt Disney Studios Motion Pictures,"$68,067",-17.2%,109,-25,$624,"$31,706,973",9
2009,25,34,28,Every Little Step,Sony Pictures Classics,"$63,757",-36%,52,-18,"$1,226","$1,348,289",10
2009,25,35,31,Next Day Air,Summit Entertainment,"$62,169",-28.2%,133,-20,$467,"$9,953,451",7
2009,25,36,48,Tetro,American Zoetrope,"$57,403",+88.2%,8,+6,"$7,175","$113,219",2
2009,25,37,33,Sunshine Cleaning,Overture Films,"$49,263",-35.8%,134,-37,$367,"$11,978,076",15
2009,25,38,44,Dolphins and Whales 3D: Tribes of the Ocean,3D Entertainment,"$37,021",+2.8%,5,-,"$7,404","$6,355,031",71
2009,25,39,43,Séraphine,Music Box Films,"$35,257",-2.5%,13,+5,"$2,712","$154,222",3
2009,25,40,36,Valentino: The Last Emperor,Truly Indie,"$35,060",-35.5%,30,-3,"$1,168","$1,457,838",14
2009,25,41,47,Goodbye Solo,Roadside Attractions,"$32,981",+3.9%,33,-,$999,"$746,734",13
2009,25,42,52,O'Horten,Sony Pictures Classics,"$29,419",+24.3%,23,+6,"$1,279","$170,980",5
2009,25,43,40,Magnificent Desolation: Walking on the Moon 3D,IMAX,"$25,961",-33.6%,4,-,"$6,490","$29,000,037",196
2009,25,44,49,Lemon Tree,IFC Films,"$24,950",-16.1%,22,-2,"$1,134","$467,072",10
2009,25,45,37,Rudo y Cursi,Sony Pictures Classics,"$23,535",-48.9%,39,-20,$603,"$1,746,295",7
2009,25,46,38,Street Dreams,Slowhand Cinema Releasing,"$22,039",-51.9%,23,+2,$958,"$84,944",2
2009,25,47,42,Sugar,Sony Pictures Classics,"$21,327",-41.6%,32,-12,$666,"$1,037,595",12
2009,25,48,41,Space Station 3D,IMAX,"$21,089",-45.9%,7,-3,"$3,012","$78,985,452",375
2009,25,49,63,The Merry Gentleman,The Samuel Goldwyn Company,"$19,217",+32.5%,20,+6,$960,"$291,677",8
2009,25,50,45,Is Anybody There?,-,"$18,774",-45.4%,39,-24,$481,"$1,988,165",10
2009,25,51,51,Tyson,Sony Pictures Classics,"$18,546",-29.2%,24,-6,$772,"$825,450",9
2009,25,52,54,Little Ashes,Regent Releasing,"$15,532",-23.5%,15,+2,"$1,035","$355,249",7
2009,25,53,73,Enlighten Up!,Balcony Releasing,"$14,949",+56.4%,9,+3,"$1,661","$227,790",41
2009,25,54,58,Outrage,Magnolia Pictures,"$13,730",-18.6%,13,-2,"$1,056","$243,918",7
2009,25,55,39,The Girlfriend Experience,Magnolia Pictures,"$13,696",-68.5%,13,-26,"$1,053","$614,851",5
