year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2011,19,1,1,Thor,Paramount Pictures,"$34,703,035",-47.2%,3963,+8,"$8,756","$119,455,352",2
2011,19,2,-,Bridesmaids,Universal Pictures,"$26,247,410",-,2918,-,"$8,995","$26,247,410",1
2011,19,3,2,Fast Five,Universal Pictures,"$20,444,270",-37%,3793,+131,"$5,390","$169,690,470",3
2011,19,4,-,Priest,Screen Gems,"$14,953,664",-,2864,-,"$5,221","$14,953,664",1
2011,19,5,5,Rio,Fox,"$8,275,058",-2.7%,2929,-329,"$2,825","$125,243,198",5
2011,19,6,3,Jumping the Broom,Concorde Film,"$7,066,190",-53.6%,2035,-,"$3,472","$25,760,004",2
2011,19,7,4,Something Borrowed,Warner Bros.,"$6,872,221",-50.7%,2904,-,"$2,366","$25,518,733",2
2011,19,8,6,Water for Elephants,Fox,"$4,203,095",-30.8%,2425,-189,"$1,733","$48,578,875",4
2011,19,9,7,Madea's Big Happy Family,Lionsgate,"$2,214,033",-47%,1449,-432,"$1,527","$50,232,182",4
2011,19,10,8,Soul Surfer,Concorde Film,"$1,826,788",-20.8%,1468,-313,"$1,244","$39,232,956",6
2011,19,11,10,Hoodwinked!2011 Re-release,The Weinstein Company,"$1,151,268",-43.6%,1276,-1229,$902,"$8,562,861",3
2011,19,12,11,Insidious,FilmDistrict,"$958,323",-28.4%,762,-239,"$1,257","$51,674,312",7
2011,19,13,9,Prom,Walt Disney Studios Motion Pictures,"$939,043",-57.6%,1201,-1529,$781,"$8,971,930",3
2011,19,14,12,Source Code,Summit Entertainment,"$837,279",-32.7%,626,-304,"$1,337","$52,233,801",7
2011,19,15,-,Everything Must Go,Roadside Attractions,"$791,676",-,218,-,"$3,631","$791,676",1
2011,19,16,13,African Cats,Walt Disney Studios Motion Pictures,"$667,187",-37.4%,631,-404,"$1,057","$14,039,566",4
2011,19,17,14,Hanna,Focus Features,"$597,485",-28.5%,425,-323,"$1,405","$38,604,260",6
2011,19,18,24,Cave of Forgotten Dreams,IFC Films,"$471,933",+17.1%,82,+32,"$5,755","$1,315,636",3
2011,19,19,17,The Conspirator,Roadside Attractions,"$464,496",-24.9%,370,-87,"$1,255","$10,492,602",5
2011,19,20,18,Win Win,Fox Searchlight Pictures,"$405,290",-23.4%,248,-20,"$1,634","$8,934,332",9
2011,19,21,19,Hop,Universal Pictures,"$401,625",-19%,459,-443,$875,"$106,854,715",7
2011,19,22,21,The Lincoln Lawyer,Lionsgate,"$397,367",-14.6%,345,-95,"$1,151","$56,111,752",9
2011,19,23,20,Limitless,Relativity Media,"$358,480",-26.3%,298,-81,"$1,202","$77,563,588",9
2011,19,24,23,Jane Eyre,Focus Features,"$337,419",-21%,248,-,"$1,360","$9,971,497",10
2011,19,25,25,Born to Be Wild,Warner Bros.,"$323,634",+11.8%,57,-2,"$5,677","$4,817,176",6
2011,19,26,27,Diary of a Wimpy Kid: Rodrick Rules,Fox,"$291,379",+32.2%,311,-28,$936,"$51,635,700",8
2011,19,27,16,Scream 4,-,"$277,103",-60.5%,426,-907,$650,"$37,509,315",5
2011,19,28,22,Rango,Paramount Pictures,"$258,083",-40.6%,216,-61,"$1,194","$120,760,017",11
2011,19,29,28,Arthur,Warner Bros.,"$237,839",+8.9%,344,-11,$691,"$32,568,507",6
2011,19,30,32,Battle Los Angeles,Sony Pictures Releasing,"$186,628",-0.9%,225,-4,$829,"$83,271,423",10
2011,19,31,29,Gnomeo & Juliet,Walt Disney Studios Motion Pictures,"$182,256",-15.3%,194,-56,$939,"$99,292,445",14
2011,19,32,26,The Adjustment Bureau,Universal Pictures,"$168,920",-40%,164,-51,"$1,030","$62,295,885",11
2011,19,33,36,The Beaver,Summit Entertainment,"$161,201",+49.8%,105,+83,"$1,535","$311,558",2
2011,19,34,15,There Be Dragons,The Samuel Goldwyn Company,"$142,288",-79.8%,180,-79,$790,"$972,942",2
2011,19,35,47,Incendies,Sony Pictures Classics,"$134,910",+116%,33,+22,"$4,088","$380,450",4
2011,19,36,-,Hesher,-,"$126,046",-,42,-,"$3,001","$126,046",1
2011,19,37,31,Atlas Shrugged: Part I,Rocky Mountain Pictures,"$124,978",-36.7%,158,-70,$791,"$4,563,873",5
2011,19,38,-,Go for It!,Lionsgate,"$119,714",-,218,-,$549,"$119,714",1
2011,19,39,33,I Am,Paladin,"$109,020",-41.9%,67,+1,"$1,627","$1,107,280",13
2011,19,40,43,The Double Hour,The Samuel Goldwyn Company,"$106,738",+32.8%,26,+9,"$4,105","$381,679",5
