year,week,Rank,LW,Release,Distributor,Gross,%± LW,Theaters,Change,Average,Total Gross,Weeks
2010,44,1,-,Saw: The Final Chapter,Lionsgate,"$22,530,123",-,2808,-,"$8,023","$24,230,123",1
2010,44,2,1,Paranormal Activity 2,Paramount Pictures,"$16,508,107",-59.4%,3239,+23,"$5,096","$65,665,972",2
2010,44,3,3,RED,Summit Entertainment,"$10,729,636",-28.6%,3349,+76,"$3,203","$58,823,430",3
2010,44,4,2,Jackass 3D,Paramount Pictures,"$8,504,163",-60.1%,3139,+28,"$2,709","$101,657,558",3
2010,44,5,4,Hereafter,Warner Bros.,"$6,422,327",-46.6%,2424,+243,"$2,649","$22,263,797",3
2010,44,6,6,Secretariat,Walt Disney Studios Motion Pictures,"$5,005,657",-28.5%,3108,-,"$1,610","$44,708,804",4
2010,44,7,5,The Social Network,Sony Pictures Releasing,"$4,515,105",-38%,2767,-154,"$1,631","$79,520,984",5
2010,44,8,7,Life as We Know It,Warner Bros.,"$4,055,473",-33.9%,2860,-159,"$1,417","$43,533,312",4
2010,44,9,9,The Town,Warner Bros.,"$1,975,260",-28.1%,1608,-310,"$1,228","$87,626,867",7
2010,44,10,25,Conviction2010 Re-release,Fox Searchlight Pictures,"$1,831,111",+504.1%,565,+510,"$3,240","$2,383,725",3
2010,44,11,8,Legend of the Guardians: The Owls of Ga'Hoole,Warner Bros.,"$1,758,321",-45.9%,2010,-226,$874,"$52,673,828",6
2010,44,12,10,Easy A,Screen Gems,"$1,067,248",-39%,1262,-370,$845,"$56,300,305",7
2010,44,13,-,The Girl Who Kicked the Hornet's Nest,Music Box Films,"$881,737",-,154,-,"$5,725","$881,737",1
2010,44,14,11,Wall Street: Money Never Sleeps,Fox,"$783,868",-37%,933,-322,$840,"$51,219,733",6
2010,44,15,17,Devil,Universal Pictures,"$523,895",-18.4%,635,-7,$825,"$33,099,560",7
2010,44,16,13,Waiting for 'Superman',Paramount Vantage,"$515,283",-33.5%,330,+40,"$1,561","$4,593,109",6
2010,44,17,15,It's Kind of a Funny Story,Focus Features,"$444,453",-34.4%,477,-83,$931,"$5,787,094",4
2010,44,18,16,You Again,Walt Disney Studios Motion Pictures,"$425,135",-34.7%,673,-228,$631,"$24,697,810",6
2010,44,19,14,Alpha and Omega,Lionsgate,"$420,958",-42.1%,676,-51,$622,"$24,087,398",7
2010,44,20,19,Inception,Warner Bros.,"$362,531",-27.5%,401,-51,$904,"$290,948,208",16
2010,44,21,21,You Will Meet a Tall Dark Stranger,Sony Pictures Classics,"$343,195",-20.6%,330,-72,"$1,039","$2,360,195",6
2010,44,22,20,Toy Story 3,Walt Disney Studios Motion Pictures,"$305,636",-35.4%,337,-13,$906,"$413,913,145",20
2010,44,23,18,N-Secure,Freestyle Releasing,"$292,829",-46.9%,367,-78,$797,"$2,399,148",3
2010,44,24,12,My Soul to Take,Universal Pictures,"$288,675",-73.1%,713,-976,$404,"$14,637,490",4
2010,44,25,23,Despicable Me,Universal Pictures,"$268,010",-27.8%,335,+11,$800,"$247,877,105",17
2010,44,26,24,Stone,Overture Films,"$246,694",-31.7%,125,+12,"$1,973","$1,184,091",4
2010,44,27,32,Inside Job,Sony Pictures Classics,"$184,149",+13.3%,34,+10,"$5,416","$602,698",4
2010,44,28,27,The Other Guys,Sony Pictures Releasing,"$179,388",-26%,302,-1,$594,"$118,754,882",13
2010,44,29,22,Case 39,Paramount Vantage,"$177,169",-56.8%,406,-315,$436,"$13,036,803",5
2010,44,30,26,Let Me In,Overture Films,"$166,632",-36.4%,378,-135,$440,"$11,896,495",5
2010,44,31,30,Hubble 3D,Warner Bros.,"$148,628",-18.4%,61,+1,"$2,436","$17,397,159",33
2010,44,32,28,Nowhere Boy,The Weinstein Company,"$131,208",-38.5%,153,-62,$857,"$988,533",4
2010,44,33,34,Mao's Last Dancer,The Samuel Goldwyn Company,"$117,235",-7.5%,102,-,"$1,149","$4,385,595",11
2010,44,34,31,Catfish,Rogue Pictures,"$97,910",-41.2%,137,-2,$714,"$3,045,943",7
2010,44,35,29,Never Let Me Go,Fox Searchlight Pictures,"$91,723",-52%,126,-52,$727,"$2,183,701",7
2010,44,36,35,Takers,Screen Gems,"$88,688",-25.7%,132,-18,$671,"$57,381,628",10
2010,44,37,38,The Man from Nowhere,CJ Entertainment,"$85,044",+9.9%,19,+2,"$4,476","$432,546",5
2010,44,38,33,Resident Evil: Afterlife,Screen Gems,"$70,474",-48.7%,140,-73,$503,"$60,128,566",8
2010,44,39,36,Eat Pray Love,Sony Pictures Releasing,"$58,710",-42.9%,111,-63,$528,"$80,574,010",12
2010,44,40,45,Poema de salvación,CanZion Films,"$56,799",+10.9%,16,+5,"$3,549","$343,365",10
2010,44,41,41,Buried,Lionsgate,"$54,156",-5.8%,107,+19,$506,"$970,101",6
2010,44,42,-,Welcome to the Rileys,The Samuel Goldwyn Company,"$42,145",-,10,-,"$4,214","$42,145",1
2010,44,43,48,Howl,Oscilloscope,"$33,966",-18.4%,27,+1,"$1,258","$385,033",6
2010,44,44,61,What If...,Five & Two Pictures,"$33,409",+90.5%,56,+31,$596,"$712,082",11
